first_release_date,genres,id,name,platforms,summary,storyline
1599264000,[5],274018,Zeramida,[6],Short map in a desert reminiscent to EPICEpic 2 wads thematically and difficulty wise Based on a dream I had several months ago about being trapped in a brown bricked dungeon or something with imps and sergeants ahead in an awkward tight space while outside the view of two twin forts and nothing but sand and stars around oh and a big wall in the middle The ending result is a lot more substantial but the dream parts were recreated almost to perfection aside from detailing,Missing
1599004800,[5],271181,Overgrown,[6],11 SP maps with an overgrown theme Comes with a few custom skyboxes,Missing
1599696000,[5],268917,Wolf Chapel Revisit,[6],A reimagining of the Wolf Chapel map from Hexen,Missing
1601337600,"[12, 16, 31]",265213,Evil Girls Party!,[6],A turnbased dark fantasy JRPG,Missing
1600992000,[34],264278,Kanosen: My Girlfriend is a Naughty Teacher,[6],Hatori Yuu has a problem his sex drive is so ridiculously strong its disrupting his day to day life Lucky for him Kaorisensei is determined to help him enjoy his school life And so begins their secretive school affair,Hatori Yuu has a problem his sex drive is so ridiculously strong its disrupting his day to day life  If he doesnt jack off at least three times a day he gets so horny he cant concentrate on anything else His halfhearted responses in class and general inattention havent gone unnoticed either and his teacher Takehaya Kaori has scolded him on a number of occasions  Yuu however has fallen head over heels for the kind and beautiful Kaorisensei Thanks to his raging libido that means that just looking at her puts him at full mast in an instant He can only make so many excuses and run away so many times before Kaorisensei finally gets suspicious and calls him out after school  Alone with Kaorisensei in the quiet empty student counseling room As Yuus heart pounds its way out of his chest she asks if hes being bulliedbut of course he could never admit that his real problem revolves around the lust for her that burns away within him  Kaorisensei takes his hand and tearfully explains that she just wants him to enjoy his school life that shed do anything to help him Her damp eyes her sweet fragrance her sizable bust pressed against his knees and her hand gripping his Its the first time Yuus felt that much bodily contact and it overwhelms him He comes Hard  As the stain spreads out across his crotch and the embarrassment takes hold Yuu throws caution to the wind and asks Kaorisensei to help him masturbateand astonishingly enough she agrees And so begins their secretive school affair
1599177600,[14],263890,California Games,[6],A bundle containing many versions of California Games,Missing
1601078400,[5],262987,Bourgeois Megawad,[6],Bourgeois Megawad also known as Bourgeois Deathmatch is a 30map vanilla and Unity compatible megawad created in 2021 by Decay Adam Post Doomkid and Razgriz All of the maps are playable in singleplayer coop and deathmatch,Missing
1600646400,[5],262422,Forbidden Quake OST Liner Notes,[6],Break into a secret mysterious Zenimax storage facility and retrieve American McGees and John Carmacks memories of the Quake soundtrack They might be corporate property but Doomguy finds a way ,Missing
1599609600,[5],260140,The 64 kb challenge: Limitless,[6],35 maps made under or equal the file size limitation of 64 kylobites all these levels are limitremoving ports complevel 2 compatible dont play these with vanilla sets or original DOS executable,Missing
1599609600,[5],260139,The 64 kb challenge: Vanilla,[6],34 maps made under or equal the file size limitation of 64 kylobites all these levels are vanilla doom  DOS executable friendly,Missing
1600992000,"[31, 34]",260120,Kagi wo Kakushita Kago no Tori: Bird in Cage Hiding the Key,[6],Kagi wo Kakushita Kago no Tori Bird in Cage Hiding the Key is a mystery visual novel where the main character and four heroines who live in a mansion work together to solve a murder that took place in their town,A murder case occurred in the city  Tohko Kujakuseki a girl who is a benefactor of the main character Yota Kawasemi was arrested on a murder charge and she confessed her murder  However Tohko was released due to a lack of evidence People around her didnt allow that and she was imprisoned in a large Westernstyle building  Yota who has lost her grandmother and lives alone decides to live with Tohko in a Westernstyle building And Tohko and her close girl Mion Aobazuku and a class president Yoru Tsubamesawa With the addition of Izuru Mizuha an oddball in the class a communal life with five people begins  They cook stay in touch have small conversations and quarrels  Yohta has come to like such a life  But the girl hasnt committed the murder She is hiding someone  If that is true   Who is the true criminal Why Tohko is going to be guilty   Is it possible to save a girl trapped in a bird cage
1600992000,"[8, 9, 31, 32]",260103,Grand Ore Deal,"[3, 6, 82]",Solve puzzles find secret levels and mine magical ore which makes you faster the more you carry and bring it back to the level start to complete levels,Missing
1599177600,"[12, 31]",259466,Marvel's Avengers Definitive Edition,"[6, 48, 49, 167, 169]",Assemble your team of Earths Mightiest Heroes embrace your powers and live your Super Hero dreams  Marvels Avengers is an epic thirdperson actionadventure game that combines an original cinematic story with singleplayer and cooperative gameplay Assemble into a team of up to four players online master extraordinary abilities customize an expansive roster of Heroes and defend the Earth from escalating threats  Marvels Avengers begins at ADay where Captain America Iron Man the Hulk Black Widow and Thor are unveiling a new hitech Avengers Headquarters in San Francisco The celebration turns deadly when a mysterious enemy causes a catastrophic accident which results in massive devastation Blamed for the tragedy the Avengers disband Five years later with all Super Heroes outlawed and the world in peril a sprawling adventure ignites when a determined young woman named Kamala Khan sets out to reassemble and rebuild the Avengers to stop the unchecked power of the secretive new force known as AIM  Marvels Avengers delivers the definitive Avengers gaming experience with an adventure that sends out heroes from space to the hidden kingdom of Wakanda or an apolcalyptic alternative future  Assemble a roster of 11 unique heroes and restore their powers then continue to battle AIM solo or online with friends Unlock powerful skills and new gear for each of Earths Mightiest Heroes to suit your playstyle Flexible combat system dynamically scaling difficulty plus customizable gear and skills to support unique playstyles for each Hero The Definitive Edition includes over 400 classic fanfavorite and allnew original outfits inspired by over 80 years of Marvel history to customize these iconic Heroes The Definitive Edition includes all released DLC missions and heroes,Marvels Avengers begins at ADay as San Francisco celebrates the opening of an Avengers West Coast Headquarters and an allnew helicarrier powered by new experimental technology The day turns tragic when a terrible accident results in mass destruction Blamed for the tragedy the Avengers disband  Iron Man Hulk Black Widow and Thor blame themselves for the mass devastation and the loss of Captain America In the five years following ADay the teams absence has devastating consequences worldwide A new organization has risen  Advanced Idea Mechanics otherwise known as AIM AIM believes that science  not Super Heroes  is the key to protecting the world  A teenager Kamala finds herself developing extraordinary polymorphic and healing powers as a direct result of exposure to Terrigen Mists during the Aday incident With the Avengers disbanded and Advanced Idea Mechanics turning public sentiment against Super Heroes Kamala hides her abilities from the world  Kamalas unwavering loyalty to the Avengers intelligence inquisitive nature and everoptimistic personality lead to a huge discovery when she uncovers a shocking conspiracy As Kamala learns to harness and embrace her powers she finds the will and the way to reassemble Earths Mightiest Heroes
1599177600,"[13, 14]",257598,Tony Hawk's Pro Skater 2,"[6, 48, 49, 130, 167, 169]",Tony Hawks Pro Skater 2 is a remake of the original Tony Hawks Pro Skater 2 bundled in the Tony Hawks Pro Skater 12 collection,Missing
1599177600,"[13, 14]",257595,Tony Hawk's Pro Skater 1,"[6, 48, 49, 130, 167, 169]",Tony Hawks Pro Skater 1 is a remake of the original Tony Hawks Pro Skater bundled in the Tony Hawks Pro Skater 12 collection,Missing
1601078400,[5],256841,Three's A Crowd,[6],A vanillacompatible mapset created for NaNoWadMo 2019 It tells the story of three people and the different challenges they face trying to survive and save each other after the research facility theyre stationed at is struck by a hellish invasion,Missing
1600732800,[34],256361,Andromeda Six: Team Time with Oppo,[6],side story for the scifi visual novel Andromeda Six,Missing
1600819200,[34],254549,Book 5 Untold,"[3, 6, 14]",A free adult game based on Legend of Korra Game set on time after Korra opened spirit portal in republic city  You play as Guru who is supposed to train Korra to make her achieve Avatar State,You play as Guru who is supposed to train Korra to make her achieve Avatar State
1601424000,Missing,254119,Bot.vinnik Chess: Winning Patterns,[6],Attention comrade Registrations are open once again The players submitted to my previous training showed significant improvement in chess skills when compared to the rest of the population even the lazy ones So what are you waiting for Enroll NOW by clicking on the purchase button,Missing
1599177600,"[12, 31]",252124,Secret of the Corral,"[6, 14]",This game was made live on TwitchTVStephenGeorg on August 26th 2020 over the course of 10 hours The audience could submit wordsideas which had to be used in the final game Its full of community injokes and other insanity The goal was to finish creating a game in one sitting which was successful Between the end of stream and uploading here a few little Easter eggs were added Good luck finding them,You play as Fargothix one of Golden Corrals cooks A very important buffet is on the horizon and in order to make it a success Fargothix has been tasked with acquiring sausage rolls from the catpital However the only way to get there is through the depths of the Secret Corral Tunnel What awaits Fargothix inside Adventure Romance Revelations beyond mortal comprehension Find out the answer to all these questions and more in Secret of the Corral
1599436800,[8],250042,Super Mario Odyssey Safari,[6],Marios off on a globetrotting adventure Or he would be if not for some faulty wiring Explore the mysterious Bonefall Island to find a way to Fossil Falls From the flowery peaks of Sakura Armory to the forgotten depths of Legend Forest forge your path through this action packed openworld platformer with familiar gameplay from the hit Super Mario Odyssey,Missing
1601251200,[31],239967,My Ocean Project,[6],I made this experience after watching My Octopus Teacher on Netflix Ive always wanted to make a underwater environment for an exploration game but I never found a place to implement it After watching the movie I just wanted to do it anyway without any gameplay elements at all,Missing
1600992000,"[5, 31, 32]",239951,Five Nights at Old Toy Factory,"[6, 34, 82]",You are working as a night guard at the old toy factory Some strange stuff is happening over night Explore and stay alive Find clues to what is going on here Your shift starts at 00h  midnight  and ends at 06h The only thing you need is to survive How hard can it be ,Missing
1601251200,"[2, 15, 32]",238431,Five Nights at Treasure Island,[6],This is an official reboot of the infamous FNaF fangame Five Nights At Treasure Island This reboot will complete what Anart1996 started with a whole new story included This game will feature new and updated gameplay as well as an interesting and terrifying atmosphere Welcome to the island,Your name is Jake Smith You are a university student who joined the SSA through an educational program mainly for your lack of money The SSA has given you a rather strange assignment look over the notorious abandoned Disney resort Treasure Island to collect data Little do you know about the dark secrets and horrors hidden on the island itself  You are not alone
1600732800,"[2, 31]",237458,A Case of the Crabs: Rehash,[6],A complete remakeremasterrehash of the award winning Flash game A Case of the Crabs Play as smartass detective Nick Bounty in this hilarious point  click adventure and hunt down a nefarious counterfeit crab ringleader,Missing
1600041600,"[9, 12, 34]",231690,Dagon Ball Super: Lost Episode,[6],Dagon Ball Super Lost Episode is part of a series of Dragon ball Hentai games made by Yamamoto It is a R18 Adult Hentai game featuring Dragon Ball Characters in this specific case focusing on Broly and Cheelai and their adventures Lets just say that Saiyans love strong women and Cheelai loves strong saiyans especially one whos constantly with her without his shirt,Set after the events of Dragon Ball Super Broly we return to planet Vampa to find out whats been going on with Broly Cheelai and Lemo Brolys discovering what a female is for the first time and Cheelai is excited to become Brolys teacher as well as let off some steam Shes been on a planet with a tall and muscular saiyan who is constantly shirtless of course shes going to want some join Broly as he discovers the new world of mating while going through Planet Vampa meeting new and odd creatures and people Join Broly and Cheelai in this beautifully animated erotic adventure
1599004800,[31],229490,Pastel x Pastels,"[3, 6, 14]",A short and colorful experience designed for whose familiar with games like LSD Dream Emulator Yume Nikki and etc as well just people enjoying surreal and dreamy themes,Missing
1601164800,"[2, 9, 31]",229225,Dragoon's Journey,[6],The Evil Knight is attacking Fluffyton  The only help to these poor blighted souls comes from the seriously under equipped Sir Tain the Dragoon who must explore the nearby dungeon for the items needed to defeat the Evil Knight but his journey will have him deal with giant toads drunken gnomes and much more,Missing
1600214400,Missing,228434,Battle Night,"[6, 34, 39]",The most unique cyber fantasy mobile game a completely new hardcore gameplay which will immerse you in a modern 21st century underworld  It is the year 2098 the end of the century is near the great alliances of the world are in a great cold war with each other while neon lights flash around the borders city under the thick fog but the people of the city are still unaware of the situation This city is one that lives outside the law and is far from all countries and has gradually become a battleground for all camps Conflict between advanced technology and the decadent civilizations has become irreversible and Cyberpunk has finally opened his curtains after long nights  It was around this time on one of the street corners in a little humble detective agency a sharp and keen detective sensed a change in the air he quickly needed to round up a team to go and search out the hidden scheme that was in the making,Missing
1599609600,[12],227212,Gundham's Calamitous Quest for Coochie,[6],Gundham Tanaka the Supreme Overlord of Ice awakens one morning to embark on a quest A truly calamitous quest for one of the greatest treasures known to the nine realms  coochie,Missing
1600905600,[14],225058,DJMax Respect V: Technika Pack,[6],DJMAX RESPECT V  TECHNIKA PACK Now enjoy the songs of DJMAX TECHNIKA in DJMAX RESPECT V,Missing
1600905600,[14],225053,DJMax Respect V: Technika 2 Pack,[6],DJMax Respect V Technika 2 Pack Now enjoy the songs of DJMAX Technika 2 in DJMax Respect V,Missing
1600905600,[14],225046,DJMax Respect V: Technika 3 Pack,[6],DJMAX RESPECT V  TECHNIKA 3 PACK Now enjoy the songs of DJMAX TECHNIKA 3 in DJMAX RESPECT V,Missing
1599004800,Missing,224985,Paper Ghost Stories: 7PM,"[6, 49]",Follow the shared experience of three children for a day during ghostmonth and the arrival of a mysterious new neighbor Things quickly take a dark turn as what was supposed to be an offer of friendship triggers a series of strange events,Missing
1600819200,Missing,221638,No Man's Sky: Origins,"[6, 48, 49]",Update 30 Origins dramatically expands the universe of No Mans Sky Explore a stranger richer and more varied universe with deeper planetary diversity dramatic new terrain a host of new creatures new weather conditions colossal buildings and much more  Our journey continues,Missing
1601164800,"[12, 16, 31]",221276,Pokémon Soulstones,[6],An entirely new Pokemon storyline set in the modern era and near future This Pokemon fan game features pokemons up to the 7th generation a level cap of 175 35 hours of content and a narrative focused adventure through the Epoch region as you hunt down legendary trainers known as Soul Keepers It also features over 200 new regional forms for existing pokemons and 60 new mega forms,Missing
1600732800,"[5, 24]",217530,Tom Clancy's The Division 2: Warlords of New York - Season 3: Concealed Agenda,"[6, 48, 49, 170]",Season 3 Concealed Agenda introduces new targets to hunt new Leagues new Global Events and more,Missing
