first_release_date,id,name,platforms,summary,genres,storyline,rating
1199059200,274215,More Fun with The Wiggles,[6],More Fun with The Wiggles is a CDROM game released in 2007 based on The Wiggles,Missing,Missing,Missing
1196553600,274132,Kobal,[6],One map in technogothic style,[5],Missing,Missing
1197763200,273725,Nordhell,[6],Nordhell is a threelevel limitremoving PWAD released in December 2007 by Alexander S Eternal It was created in celebration of the coming new year and was released alongside a different Nordhell for GZDoom This WAD was later updated by Eternal in 2008 and 2009 to add two new maps to similarly celebrate the new years of that time The PWAD furthermore comes with a custom enemy through DeHackEd the evil marine originally from Scythe 2 but with a brown rather than red uniform,[5],Missing,Missing
1196899200,273724,Nordhell,[6],Nordhell is a singlelevel PWAD for Doom II meant for the GZDoom source port released in December 2007 Also titled DeathMoroz on the automap and intermission screen it was designed by Alexander S Eternal and uses the music track  Nordhell was created to celebrate the coming new year of 2008 and was released alongside a different Nordhell for limit removing ports,[5],Missing,Missing
1198454400,273115,JFCBP2,[6],A community build project utilising Jonof ports new build limits to make a bigger and more detailed map The aliens have taken over a moon base and its up to Duke to terminate their occupation with extreme prejudice,[5],Missing,Missing
1197763200,271511,The Hand That Feeds You,[6],Large interconnected base in the mountains with a lava cave beneath It comes with a custom skybox,[5],Missing,Missing
1199059200,270663,Genetic,[6],Genetic Jacos original title for the mod that was meant to include Last Reaction Water Bases and Chimera,[5],Missing,Missing
1196899200,267391,The Legend of Beowulf,[6],The Legend of Beowulf is an action adventure game that has been developed primarily for younger audiences  The plot loosely follows the famous poem telling the adventures of the titular Scandinavian warrior The player is provided a more accessible adaptation of this work focusing on selected events portrayed in a fairy tale style The action of the game takes place in the 6th century AD and the protagonists main objective is locating and defeating the beast called Grendel In the next phase of the game after the official coronation of Beowulf as King of Denmark the goal is to face the mother of the defeated monster  While playing as Beowulf the player explores a variety of lands and eliminates comical opponents solves simple puzzles and plays minigames,[31],Missing,Missing
1199059200,261304,Sombras,[6],Sombras is a horror roleplaying game that tells the story of a teenager who ends up getting involved with demon worshippers,"[12, 32]",Missing,Missing
1199059200,257391,Jungo,[6],Help Chase the Cheetah rescue his jungle friends in this unique and colorful puzzler  The villainous vulture Vargas has unleashed a shadowy spell and trapped all the animals in bright bubbles Using catlike reflexes and a keen eye for color arrange the colored bubbles into matching groups to free the captive creatures,[9],Missing,Missing
1197763200,256852,Back to Basics,[6],After making a large map with slopes scripts all new resources and whatnot I felt like making something very basic  Also used this opportunity to get some maps that were gathering dust finished and released a very old episode 2 project although I have released e2m1 of that project before as e2m1erwad and a project for EDGE that got to 1½ levels Rust The maps were converted to use vanilla resources only except for the sky  E2M5E2M9 however are brand new levels for this release The wad is tested to be vanilla compatible though during mapping it has mainly been tested with ZDoom for conveniences sake Also found to work with Eternity But as it is vanilla compatible any port should work,[5],Missing,Missing
1196726400,256152,Marathon: Resurrection,[6],he Marathon Resurrection project is breathing new fully 3D life into an old 25D action game With the advanced 3D capabilities of todays graphics cards Marathon can become an even more visuallystunning and addictive game The vessel for this rebirth Unreal Tournament,[5],Missing,Missing
1199059200,252819,Micro Madness,[6],Micro Madness is a arcade styled racing game You take control of RC Cars racing inside house Players can unlock more cars and tracks by earning StarsSecrets,[10],Missing,Missing
1198713600,252372,UmaNetto. Full Preved!,[6],Russian point  click puzzle game based on the animated series UmaNetto which is a parody of the Russian TV series Not Be Born Beautiful Не родись красивой a Russian version of the Colombian telenovela Yo soy Betty la fea I am Betty the Ugly one,"[2, 9, 31, 33]",Uhoh Kazanovsky did not know what this rash statement would entail The sinister doom in the stupid beret and the oldfashioned glasses was already breathing down the neck of the thriving company UmaNetto  An ironic cartoon parody of the TV series Not Born Beautiful literally exploded the Russian Internet Tens of thousands of office workers students and even retirees followed the appearance of new releases discussing series arguing and swearing in forums No wonder  the creators of UmaNetto touched a nerve  the modern office reality  Cunning and lazy director of the company UmaNetto Andrey Padlych office womanizer Kazanovsky unconventional Murzilko crooks Shalopaev and of course good and fickle Katya Ochkareva  they all live the same life as we do  The game with a killer selection of corporate adventures of glamour star Katya fully consistent with the cartoon Castings corporate parties teambuilding training impossible tasks its all served with that lively a little goofy humor which is so liked by the new domestic yuppies  Not to be left out of the game and the notorious Medved  the undisputed leader of the hit parade of 2006s Russian Internet gags To pass all levels you need to show a fair sense of humor absurdity of thought resourcefulness and uncommon sabotage abilities Sea of positive emotions guaranteed,Missing
1199059200,252337,Simply Purple,[6],This is a fanmade standalone game that uses the Tomb Raider The Last Revelation engine while creating its own story and puzzles  Warning This level is very gaudy and all nonsense Not to mention all those hard challenges and incredibly demanding gameplay So play it on your own risk,"[5, 9, 31]",Missing,Missing
1198886400,252171,Touhou Maiden,[6],Hachimitsu Kumasans massive Touhou fangame RPG Join Reimu and Marisa in their journey through a fragmented Gensoukyou and Tokyo All throughout their quest they fight both familiar and beloved characters because they must,[12],Missing,Missing
1198800000,251799,Ilya Muromec i Solovey-Razboynik,[6],Ilya Muromec i SoloveyRazboynik is a computer game in the quest genre The game was developed by PIPE studio and published by 1C,"[2, 31]",Ilya Muromets arrives in the village which was attacked by the Nightingale the Robber and stole all the wealth After asking about this granny and Tikhon he goes to the forest where the Nightingale counts the stolen money Ilya makes an attempt to attack and grab the robber but the latter whistles and blows with all his might so that Ilya is blown back to the village Ilya understands that his heroic strength disappeared because he did not follow a diet and did not eat anything for almost seven days He turns to the granny for help who kneaded the dough for him Ilya warms up the dough itself in the oven on which Tikhon lies and after eating the baked bread the heroic silushka returns to Ilya However the Nightingale still blows Ilya back to the village no matter how strong he is But Ilya came up with a cunning way launching an iron wheel from afar at Nightingale and then approach him and arrest him for attacking the village and resisting the Russian hero  The Nightingale the Robber escapes and steals Ilya Burushkas horse along with the Princes treasury The prince turns to Ilya for help and they decide to go together in pursuit of the Nightingale First of all they decided to go to the outpost of the heroes ask Dobrynya and Elisha if they had seen the Nightingale Dobrynya was sleeping at that moment and Ilya and the Prince could not wake him up Elisha explains that Dobrynya has been chasing Nightingales robbers all night and is now sleeping the other day and it is useless to wake him up In addition he proves this by yelling at Dobrynya at the top of his voice but the latter was fast asleep Then Ilya and the Prince find a map leading to the camp of the Nightingale the Robber and they go there Having found the cave where the Nightingales lair was Ilya lights a signal fire near the cave in order to attract all the robbers to his battle Ilya armed with a mace defeats all the robbers and takes from one of them the key to the pantry in the cave where they kept the chronicler Alyonushka locked up and tied up She tells them that she has been eavesdropping through the keyhole on Nightingales conversations with his gang all night The Nightingale the Robber together with Burushka went to the magical forest On the way the Prince remembered that he had other things to do and decided to leave while Ilya continued on his own,Missing
1199059200,249709,X-Sail,[6],Missing,"[10, 13, 14]",Missing,Missing
1199059200,248369,AceSpeeder2,[6],Missing,[10],Missing,Missing
1199059200,243951,M.o.o.n.,[6],MOON is another old Scott Cawthon game Its a RPG game that takes place in space,[12],Missing,Missing
1199059200,242502,Adibou d'chou soigne les animaux,[6],Educational game for preschoolers set in a Zoo,"[2, 9]",Missing,Missing
1199059200,242137,Arcade! Classic Arcade Pack,[6],Experience the original sights sounds and gameplay that made these games classics in the arcade Every roar and flash is identical to the original Arcade Classic Arcade Pack includes nine games Asteroids PacMan Frogger Hexxagon Pong Snake Space Invaders Tetris and Tic Tac Toe The software includes online scorekeeping capabilities so you can compete against players worldwide,Missing,Missing,Missing
1198540800,239883,Marble Blast Platinum,[6],Marble Blast Platinum aka MBP is a standalone modification of Marble Blast Gold released in 2007,"[8, 10, 33]",Missing,Missing
1199059200,239548,Polybius,[6],Polybius is a PC game based on the urban legend of the same name The game is a recreation of what the game wouldve looked like if it were to exist,Missing,Missing,Missing
