first_release_date,genres,id,name,platforms,summary,storyline,rating
1406419200,[5],273549,Smothered Hope,[6],Singleplayer Boom compatible map,Missing,Missing
1406419200,"[12, 16, 31]",272075,Pokémon Sweet Version,"[6, 24]",Welcome to Pokémon Sweet Version where battles are carried out with the power of dessert Travel through a confectionate wonderland that resembles Kanto but is quite different as those who explore will soon discover Capture 151 candified Pokémon and fill up the pages of your Cookbook Weve spared no expense in making the experience unique which is why there is a brandnew type chart consisting of twelve flavors of ice cream Apple is totally a flavor of ice cream And if youre sick of Kanto youll be pleased to know this is totally not Kanto no matter how much it seems to be As the world is designed to reward exploration theres something waiting in every map that may not have been there before whether its a cleverly hidden item or a dreadfully bad pun We have plenty of those The PokéSweets themselves are as delicious as they look and they look good enough to eat,Missing,Missing
1405296000,"[8, 31]",266629,The New Quincy's Adventure,[6],Missing,Missing,Missing
1405555200,[5],266378,False Dawn,[6],False Dawn is set a number of years after the events of Quake 4 where you assume the role of the best of a new breed of soldier the Stroggified Marine You can go where no regular human can and have been called upon to save humanity from the threat of a mysterious new super weapon developed by the vicious Strogg,Missing,Missing
1404604800,Missing,260954,Doomworld Mega Project 2013,[6],Doomworld Mega Project 2013 is a collaborative megawad containing 54 maps from 55 different mappers from the Doomworld forums Similarly to the previous Doomworld Mega Project 2012 it accepted any and all maps for Doom II regardless of engine used theme content or quality in this edition the only limitations were that the maps could not use MAP07 or MAP30 slots or secret level exits and could not be potentially damaging to the user eg by using scripts to change port settings or using zip bombs,Missing,Missing
1405900800,"[2, 9, 31]",259928,Submachine 3: the Loop,"[6, 14]",This is the original flash version of the game in high definition and playable in fullscreen,Missing,Missing
1406678400,[5],255883,Delaweare,[6],The independent video game Delaweare is a free ZDoom based first person shooter in which the emphasis is put on visual and audio experiences The aim of the game is to explore its strange world to collect all music tracks,Missing,Missing
1406505600,[8],243038,I Wanna Be The Crimson Needle,[6],Play as the kid as he goes through a 2D precision platforming gauntlet of 100 floors that progressively get harder in difficulty,Missing,Missing
1404345600,"[5, 12]",225123,Payday 2: Gage Shotgun Pack,[6],Finally shotguns get some loveThe Gage Shotgun Pack DLC is the ninth DLC pack for PAYDAY 2 and adds Gages favorite shotguns to the players weapon arsenal Depending on what kind of ammo type you use the shotgun pellets you fire can have armor penetration or be explosive stunning your opponents,Missing,Missing
1406073600,Missing,222675,Rush,[6],Set of 12 boomcompatible slaughterish maps Blast through tech bases winter maps hellish keeps and structures in the Void MAP06 was made with Demonologist MAP13 is in wad but its just an endmap,Missing,Missing
