first_release_date,genres,id,name,platforms,summary,storyline,rating
1517097600,[5],271793,Shifting Planes of Existence,[6],Mediumsized Knavestyle level with buttonoperated movable planes This is an updated version of the level The map source is included,Missing,Missing
1517097600,[5],268627,Heretic Speedmapping 1,[6],A set of 4 Heretic speedmaps made during an 8 hour session that occured on 1192018,Missing,Missing
1515110400,Missing,266852,Automaton,"[3, 6, 14]",Automaton is a highly focused modpack intended to encourage factory building and automation using large multiblock machines,Missing,Missing
1516924800,[5],263422,Millennium Mini-Episode,[6],A collection of DOOM Millennium maps originally from 19981999 in a fourmap miniepisode,Missing,Missing
1515283200,[5],262286,Darkness Flaw,[6],This map was created to test my skills in vanilla mapping I liked how results turned out and decided to submit it here Map is short and quick and it shouldnt take too long to finish,Missing,Missing
1515715200,[5],262165,Nuclear Chunks,[6],Nuclear Chunks is a limit removing Plutonia WAD with 6 decently sized maps There is also a Map08 containing what I had made of Map07 before I lost my way with the project the actual Map07 in the wad is a simple The End bookmark style map Each map has a distinct style from each other and was limited to using a 32 grid size for linedef and things placement similar to my favourite Eternal mapset though allowing myself rotation for a bit of flexibility Map06 breaks the grid a bit and Map08 a lot Testing is done using mostly Crispy with DelphiDoom using the voxel pack to help with thing placement,Missing,Missing
1517270400,Missing,257265,The Given,[6],The Given is a singlelevel PWAD for Doom II created in 2017 by Darryl Steffen dobu gabu maru It was named as the inaugural winner of the Machaward at the 2017 Cacowards and was one of three maps that earned Steffen the title of Mapper of the Year the others being Saturnine Chapel and Devils Den It uses the music track The Village that Time Forgot composed by Tristan Clark  The map requires a limitremoving source port with an increased SEGS limit to play such as PrBoom or GZDoom Due to the map consisting of one gigantic area with a high level of detail players may suffer performance issues A second WAD file TheGivenLD is included and is an alternate version with reduced detail so as to improve performance  With an emphasis on atmosphere and exploration the map contains no monsters or hazards instead the player must navigate a series of puzzles scattered across the map in order to access an island at the maps centre Inside the WAD is a plain text lump named PROLOGUE It contains over 2500 words of lore that provides the context for the WAD,Missing,Missing
1517356800,[31],254491,Minecraft: Moana Character Pack,"[6, 9, 12, 34, 39, 41, 46, 48, 49, 130, 132, 169, 388]",Minecraft Moana Character Pack is a skin pack for Minecraft featuring characters from Disneys Moana,Missing,Missing
1516838400,[5],239534,Shield Blast,[6],Planet Earth is running low on resources and your goal is to help the cargo spaceship named Mother Ship reach Planet Earth You are in hostile territory and will be attacked by all kind of alien enemies such as flowers mushrooms and weird Lovecraftian creatures,Missing,Missing
1515024000,"[9, 12, 31]",229291,Empty Head,[6],In the small hamlet of Elkedor lives the Baker family isolated and almost inexistent for the townsfolk Arold family man and lawyer with no fame enters in a difficult time of his life between alcoholism and a falling apart marriage His days began getting filled by drinking more and more while his wife and their two children Sarah and Thomas started to get detached and cold One night the two went missing Desperate at the thought of losing them he decided to investigate until thanks to clues found in the house succeeds in finding a hidden passage Lies compulsions and hatred are the summary of what underlies in the ambitious Baker family,Missing,Missing
