first_release_date,genres,id,name,platforms,summary,storyline,rating
1408060800,[5],271434,One Thousand Cuts,[6],Expanded standalone version of socks map from Func Map Jam 2 a mediumsized IKbluethemed partially ruined temple with two individual routes for replayablility It comes with a set of medievalstyle item boxes,Missing,Missing
1407283200,Missing,271157,DC Universe Online: Episode 11 - Halls of Power Part I,"[6, 9, 48]",On August 6 2014 the eleventh episode Halls of Power Part I was released The episode revolved around the New Gods of the Fourth World as they sought new ways to take control and engage in strategic battles on a cosmic level Some of the key features of this episode include one Tier 6 4Player Operation in Intergang Crime Wave one Tier 6 Alert in Security Breach one Tier 6 8Player Operation in Artifacts from the Past and two Tier 6 Raids in Relics of Urgrund and Lockdown,Missing,Missing
1407974400,[34],263493,Higurashi no Naku Koro ni Hou: Kamikashimashi-hen,[6],The club has successfully made it to Okinomiya and evades more crazed villagers as they try to find the Sonozaki familys stronghold meeting a girl named Une who may hold the key to salvation Meanwhile Rika and Hanyuu stay behind in Hinamizawa and do some investigating of their own encountering some old acquaintances,Missing,Missing
1407974400,[34],263492,Higurashi no Naku Koro ni Hou: Hinamizawa Teiryuujo,[6],Two students living in Hinamizawa Rika Furude and Mion Sonozaki rest at a bus stop on a rainy day and wait for the bus to arrive Some employees soon join them who are working on a project that will build a dam in Hinamizawa but result in the villages destruction As the group makes their acquaintance they talk about a phenomenon related to the strange deaths of dam project employees the curse of Oyashirosama  Hinamizawa Teiryuujo was the prototype of what would later become Higurashi When They Cry initially proposed as a stage play written by Ryukishi07 but it was rejected by the theater company and later repurposed for the game,Missing,Missing
1407974400,[34],263490,Higurashi no Naku Koro ni Hou: Outbreak,[6],When the village of Hinamizawa is suddenly placed under lockdown by the government the villagers begin rioting and killing each other as supplies grow scarce The school club members try to escape the chaos and retreat to Okinomiya but more problems arise,Missing,Missing
1408233600,[34],260977,"Sayonara, Utsutsu.",[6],You have to save this world Thats not my whim the world itself desires it The transfer student by the name Minayo said that and gave Kadzuki a syringe By using it he traveled to a different world Mundos that in some ways resembles reality There he fought as a savior against monsters called Mortalis that destroy the very fabric of the reality he knows That brought an end to his role and everyday life he was so fed up with Like mad he spent his time as a hero fighting for the worlds salvation A true story that from a first glance resembles druginduced hallucinations,Missing,Missing
1407974400,"[8, 31]",260492,BetterSADX,[6],BetterSADX is a modpack for the Steam release of Sonic Adventure DX Directors Cut which features various enhancements and features that have been added by members of the community,Missing,Missing
1409097600,"[2, 9, 31]",259880,Submachine 2: The Lighthouse,"[6, 14]",This is the original flash version of the game in high definition and playable in fullscreen,Missing,Missing
1408752000,[5],256913,Bloody Steel,[6],10 levels wad for boomThe action takes place in the modern world of alternative,Missing,Missing
1408060800,"[31, 32]",252734,Gensouband,[6],This game is a variant based on the popular open source roguelike game Hengband It adds a number of Touhou Projectrelated elements to Hengband as well as significant modifications to races professions magic game systems and more,The game has a wide variety of dungeons towns quests equipment monsters and other systems However narrative guidance is kept to a minimum perhaps intentionally and the player is left to explore and gain experience in a world packed with these vast elements,Missing
1408406400,"[13, 31]",232727,NuclearCraft,"[3, 6, 14]",NuclearCraft is a tech mod for Minecraft focused on using nuclear power to provide energy,Missing,Missing
1407196800,[13],226651,Rocksmith 2014: Biffy Clyro Song Pack,[6],Play Black Chandelier Bubbles Many of Horror Mountains and Stingin Belle by Biffy Clyro on any electric guitar or bass Each song includes a new authentic tone,Missing,Missing
1407801600,[4],225158,Ultra Street Fighter IV: Challengers Vacation Pack 2,[6],Alternate costume pack for USFIV Contains new vacation themed outfits for Juri Ibuki Cody Adon and THawk,Missing,Missing
1407801600,[4],225157,Ultra Street Fighter IV: Challengers Vacation Pack 1,[6],Alternate costume pack for USFIV Contains new vacation themed outfits for Hakan Makoto Guy Dudley and Dee Jay,Missing,Missing
1407801600,[4],225152,Ultra Street Fighter IV: Brawler Vacation Pack,[6],Alternate costume pack for USFIV Contains new vacation themed outfits for Zangief EHonda Rufus Abel and El Fuerte,Missing,Missing
1407801600,[4],225149,Ultra Street Fighter IV: Arcade Challengers Vacation Pack,[6],Alternate costume pack for USFIV Contains new vacation themed outfits for Yun Yang Evil Ryu and Oni,Missing,Missing
1407801600,[4],225146,Ultra Street Fighter IV: 2014 Challengers Vacation Pack,[6],Alternate costume pack for USFIV Contains new vacation themed outfits for Rolento Elena Poison Hugo and Decapre,Missing,Missing
1407801600,[4],225141,Ultra Street Fighter IV: Femme Fatale Vacation Pack,[6],Alternate costume pack for USFIV Contains new vacation themed outfits for ChunLi CViper Sakura Rose and Cammy,Missing,Missing
1407801600,[4],225132,Ultra Street Fighter IV: Classic Vacation Pack,[6],Alternate costume pack for USFIV Contains new vacation themed outfits for Guile Blanka Dhalsim Gen and Fei Long,Missing,Missing
1407801600,[4],225128,Ultra Street Fighter IV: Shoryuken Vacation Pack,[6],Alternate costume pack for USFIV Contains new vacation themed outfits for Ryu Ken Akuma Gouken and Dan,Missing,Missing
