first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1114646400,269494,DoraSlot: Shuyaku ha Zenigata,[38],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1114041600,269390,Baseball Live 2005,[8],Baseball Live 2005 is a Sports game developed and published by Namco which was released in Japan in 2005,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1114646400,269385,Bouken-Ou Beet: Darkness Century,[8],BoukenOu Beet Darkness Century is a RolePlaying game developed by Shade and published by Bandai which was released in Japan in 2005,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1114041600,210683,Jikuu Boukenki Zentrix,[8],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1113436800,203319,Simple 2000 Series Vol. 77: The Hanasou Hanguru no Tabi,[8],The Hanasou Kankokugo no Tabi is an educational quiz game in which the player travels to Korea,[26],Missing,Missing,nan,nan,nan,nan,nan,nan
1113436800,203284,Simple 2000 Series Vol. 76: The Hanasou Eigo no Tabi,[8],The Hanasou Eigo no Tabi is an educational quiz game in which the player is a japanese tourist there is the choice to be a boy or a girl at the beginning of the game that travels to the United States for the first time In the game the player is supposed to stay for a week in a certain town in which he will have to communicate in English with the town people and that will deep the friendship while puzzled about crosscultural questions and memories,[26],Missing,Missing,nan,nan,nan,nan,nan,nan
1114041600,141296,Romancing SaGa: Minstrel Song,[8],A groundsup remake of Romancing SaGa that carries over the general aesthetic and style of Unlimited SaGa featuring changes to the battle and class systems the removal and addition of certain characters as well as the addition of several elements that had originally been planned for the SNES Romancing SaGa 2 the story however remains largely the same,[12],Missing,Missing,26.97,48.84,88.77,79.0,17.0,17.0
1114646400,97968,Taisen Hot Gimmick: Axes-Jong,[8],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1114646400,94205,Higanjima,[38],Missing,[34],Missing,Missing,nan,nan,nan,nan,nan,nan
1112832000,92240,Pro Yakyuu Spirits 2,[8],Pro Yakyuu Spirits 2 is a baseball game that allows players to compete in Japans professional baseball league with licensed team and player names,[14],Missing,Missing,nan,nan,nan,nan,nan,nan
1113436800,80576,Far East of Eden III: Namida,[8],Missing,[12],In a village named Takachiho in Tsukusu far west of Jipang a people called the Fire Clan lived quietly A young boy named Namida washed ashore on the beach of the village Ichiyo a resident of Takachiho village rescued him The two grew up as brother and sister  Several years later Ichiyo is asked to dance a kagura dance at a Takachiho village fête This was the beginning of a great catastrophe that plunged Jipang into crisis,Missing,nan,nan,nan,nan,nan,nan
1114646400,76084,Mabino Style,[8],Mabino Style is a dating simulation visual novel set in a fantasy world of magic You are a student in training at a magic school and during tour training schedule you will get to meet several young female witches with whom you will learn various magic and get to know each other in the process Magic training is done via several different minigames such as using cards or magic wand,"[31, 34]",Missing,Missing,nan,nan,nan,nan,nan,nan
1114646400,73721,Sega Ages 2500 Vol. 19: Fighting Vipers,[8],Fighting Vipers is a port of the arcade version of Fighting Vipers with various options similar to those of Sega Ages 2500 Series Vol 16 Virtua Fighter 2 None of the extra features of the Sega Saturn version were included,"[4, 33]",Missing,Missing,nan,nan,nan,nan,nan,nan
1113436800,72951,Remote Control Dandy SF,[8],A Japanonly Playstation 2 game in which you play a little boy controlling a giant robot via remote control Acts as a direct sequel to Remote Control Dandy on PS1,[13],Missing,Missing,nan,nan,nan,nan,nan,nan
