first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1013644800,[34],263115,Chocolate Kiss,[7],You are a high school student that begins the game on the 15th of January You want a girlfriend that can give you chocolate on Valentines Day and have one month to complete your mission There are 9 different girls to date Marie Sachi Saeko Yayoi Miko Anju Natsuki Yuka  Kira,Chocolate Kiss is a dating sim visual novel game featuring a high school student as a protagonist The games story starts in January and this year he is determined to find a girlfriend that will give him a chocolate for Valentines Day however he has only one month time to achieve that goal The games story advances through the days and allows the player to go to different locations Depending where he goes he will run into a different girl all of which are potential candidates for becoming his girlfriend,Missing,nan,nan,nan,nan,nan,nan
1014249600,[13],241430,Zoids 2: Herikku Kyouwakoku vs. Gairosu Teikoku,[7],Missing,Zoids 2 Herikku Kyouwakoku vs Gairosu Teikoku is a Playstation simlulator game on 2002 Its a sequel to Zoids Teikoku vs Kyouwakoku  Mecha Seita no Idenshi,Missing,nan,nan,nan,nan,nan,nan
1013731200,"[13, 14]",240457,Pro Evolution Soccer,[7],Missing,Pro Evolution Soccer has more than 50 international soccer sides and 16 of the best club teams from around the world  ranging from Manchester United and AC Milan to Leeds United who were briefly a top side at this time  The player also has a large array of options The player can play single matches as well as league or cup tournaments and there is also a training mode There are 5 difficulty levels different weather conditions and injuries are optional as are extra time and penalty shootouts Players can be designed with a range of physical and mental attributes as well as different appearances,Missing,1.49,50.0,120.0,88.0,10.0,8.0
1014854400,"[12, 31]",225389,Xenosaga Episode 1: Der Wille zur Macht Limited Edition,[8],Missing,The Xenosaga Episode I Premium Box Limited Edition was released alongside the game itself this Japanese only Limited Edition includes the game a Vector Industries Key chain and bibliorate a KOSMOS Ver 1 figurine and the official game artbook,Missing,nan,nan,nan,nan,nan,nan
1013040000,[7],210810,Martial Beat,"[7, 52]",Missing,Martial Beat is a game created by Konami for the arcade and PlayStation in Japan in 2002 It is based on the players actions by use of wristband sensors The game was shipped in a modified Dance Dance Revolution cabinet with the sensors and the games art on it Although there are two sets of selection buttons as Dance Dance Revolution supported two players the game is one player only To play the game one needs to follow the onscreen instructor and when a red light turns on located on top of the screen the player must perform the move by repeating the instructor,Missing,nan,nan,nan,nan,nan,nan
1014854400,"[31, 34]",204499,Nijuuei,"[6, 7, 23]",Missing,Nijuuei is a visual novel adventure game set in Japan in the year 1640 centering around Futatsukage Sougen a swordsman who for reasons unknown to him holds host to an antagonistic and violent sentient curse he dubs Nijuuei that causes him to cast two shadows and wishes to possess him The game begins as Sougen travels to the strange and cursed island of Awahomurajima in hopes of finding a way to dispel the curse placed upon him Gameplay consists of the player making choices some of which being timed in battle scenes and following different story routes to the conclusion Nijuuei features the PIS Phrase Interaction System where some words or phrases are highlighted and may be selected to view an explanation of the highlighted phrase or an expansion upon a related topic,Missing,nan,nan,nan,nan,nan,nan
1014336000,[12],204477,Ouji-sama Lv1.5,"[6, 7]",Oujisama Level 15 is the second game in the series and takes place one month after the ending of the first game,Oujisama Lv 15 is a collection of smaller games based solely on Oujisama Lv1,Missing,nan,nan,nan,nan,nan,nan
1014076800,[31],203197,Simple 2000 Series Vol.017: The Suiri Aratanaru 20 ni Jikenbo,[8],Missing,Simple 2000 Series Vol017 The Suiri Aratanaru 20 no Jikenbo is the Sequel to Simple 1500 Series Vol 59 The Suiri this detective graphical adventure is part of D3s budget Simple 2000 line  The gameplay is exactly the same as the first game Player becomes a detective that have to unravel the mystery of incidents and each story adventure game The game is divided into 20 episodes Play time is 5 to 15 minutes for each story The gameplay is collects the tips by clicking on the screen and after that answer the questions The bigger differences between this game and the previous one are the best resolution graphics and the character voice acting,Missing,nan,nan,nan,nan,nan,nan
1014854400,[33],203082,Simple 1500 Series Vol. 87: The Kyoutei,[7],Missing,The Kyoutei features different game modes tournament free race  2 players vs 2 main playable character to choose from at the beginning of the game there are more unlockables 7 different courses to compete in and a 2 players vs mode in split screen,Missing,nan,nan,nan,nan,nan,nan
1014854400,"[14, 33]",203081,Simple 1500 Series Vol. 86: The Onigokko,"[7, 9, 38]",Missing,The Onigokko is based on the child game and features up to 4 human players to play at the same time 10 different characters male and female ones to play with and a really complicated control system,Missing,nan,nan,nan,nan,nan,nan
