,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
0,[34],209728,Space Adventure Cobra: The Psychogun Vol. 2,[7],Johnson a worker for a futuristic tradecompany got woken up on a Sunday morning by his robotic maid Ben Ben suggested that Johnson go to the Trip Movie Corporation TM Company a company that lets its guests experience a dream as if it were real Johnson asked to be the king of Harlem surrounded by beautiful women and commanding a battlestar In his dream Johnson as Cobra explored space with his partner Lady Armaroid Cobra wielded the Psychogun and fought off monsters from other planets and most of all the Pirate Guild the leader being Captain Vaiken whom he let loose Vaiken distributed Cobras picture to all the other pirates making him a wanted man When the dream ended a women asked Johnson how the dream was Johnson responding and the woman correcting to the fact it should have been about him being the king of Harlem  On Johnsons way back home he crashed into a man speeding in his car He recognized the man who looked identical to Captain Vaiken Johnson started explaining how he looked like Vaiken right in front of him thus making Vaiken think he knew something about Cobra Johnson unconsciously lifted his right arm as if he had a gun Johnson shot a ray out of his hand killing Vaiken The shot blew up his arm revealing the Psychogun Johnson hurried back home where Ben noticed his arm and Johnson realized that he did not remember anything from the last three years that he had lived in his house Johnson looked into a mirror which he turned a nob to reveal a secret room behind it which he looked inside to see his revolver which he used in his dream Lady Armaroid came out from hiding within Ben Johnson started to remember more and at that moment many people were recruited by the Pirate Guild to come in and kill Johnson Johnson killed the recruited people and started to remember that he is Cobra and he was wanted by the Pirate Guild and he was sick of fighting them off In order to get away from them Cobra surgically altered his face and had his memories erased Lady Armariod told Cobra that Trip Movie triggered his subconscious and instead brought back old memories Once more Lady Armaroid and Cobra set off to all the adventures that come forth  Cobra later meets Jane Royal one of the Royal sisters in a bar Jane Royal teams up with Cobra and Lady to find the other two Royal sisters whose tattoo maps lead to the greatest treasure in the whole universe  Space Adventure Cobra  The Psychogun is an interactive comic game in which the player can select what chapter to view and there is also an auto play function,Missing,Missing,,,,,,
1,[34],209727,Space Adventure Cobra: The Psychogun Vol. 1,[7],Johnson a worker for a futuristic tradecompany got woken up on a Sunday morning by his robotic maid Ben Ben suggested that Johnson go to the Trip Movie Corporation TM Company a company that lets its guests experience a dream as if it were real Johnson asked to be the king of Harlem surrounded by beautiful women and commanding a battlestar In his dream Johnson as Cobra explored space with his partner Lady Armaroid Cobra wielded the Psychogun and fought off monsters from other planets and most of all the Pirate Guild the leader being Captain Vaiken whom he let loose Vaiken distributed Cobras picture to all the other pirates making him a wanted man When the dream ended a women asked Johnson how the dream was Johnson responding and the woman correcting to the fact it should have been about him being the king of Harlem  On Johnsons way back home he crashed into a man speeding in his car He recognized the man who looked identical to Captain Vaiken Johnson started explaining how he looked like Vaiken right in front of him thus making Vaiken think he knew something about Cobra Johnson unconsciously lifted his right arm as if he had a gun Johnson shot a ray out of his hand killing Vaiken The shot blew up his arm revealing the Psychogun Johnson hurried back home where Ben noticed his arm and Johnson realized that he did not remember anything from the last three years that he had lived in his house Johnson looked into a mirror which he turned a nob to reveal a secret room behind it which he looked inside to see his revolver which he used in his dream Lady Armaroid came out from hiding within Ben Johnson started to remember more and at that moment many people were recruited by the Pirate Guild to come in and kill Johnson Johnson killed the recruited people and started to remember that he is Cobra and he was wanted by the Pirate Guild and he was sick of fighting them off In order to get away from them Cobra surgically altered his face and had his memories erased Lady Armariod told Cobra that Trip Movie triggered his subconscious and instead brought back old memories Once more Lady Armaroid and Cobra set off to all the adventures that come forth  Cobra later meets Jane Royal one of the Royal sisters in a bar Jane Royal teams up with Cobra and Lady to find the other two Royal sisters whose tattoo maps lead to the greatest treasure in the whole universe  Space Adventure Cobra  The Psychogun is an interactive comic game in which the player can select what chapter to view and there is also an auto play function,Missing,Missing,,,,,,
2,[10],203992,Option Tuning Car Battle,[7],Missing,First of the Tuning Car Battle series of games for the original Playstation only released in Japan Its an urban drivingracing game which gives the option to upgrade the cars the more races you win the more upgrades you get,Missing,0.0,36.0,69.0,85.0,1.0,2.0
3,[34],124264,Sentimental Graffiti,"[6, 7, 9, 32]",The protagonist Tanaka Ichirou is a high school student who prior to the spring vacation of his third year receives a letter simply stating I want to meet you During middle school his frequent transferring of schools allowed him to form unique relationships with various girls In order to search for the sender of the letter he travels nationwide to various places and meets the 12 girls of his memories once again,The protagonist Tanaka Ichirou is a high school student who prior to the spring vacation of his third year receives a letter simply stating I want to meet you During middle school his frequent transferring of schools allowed him to form unique relationships with various girls In order to search for the sender of the letter he travels nationwide to various places and meets the 12 girls of his memories once again,Missing,0.0,0.0,0.0,0.0,0.0,0.0
4,[4],86222,Battle Master,[7],Missing,A Japanese fighting game with 3D character models released on PlayStation in 1998 and rereleased on PlayStation under the Major Wave series label in 2000 by Hamster Corporation  The game has a straight forward combat system 4 buttons with L1 and R1 combinations for a total of 12 moves there is also an upgrade system for characters that unlocks more moves by using a move enough times in normal gameplay  The game has a total of 120 moves and there is apparently a robot charactermode that can learn moves by fighting other characters or has access to all possible moves already unlocked which can then be used for custom loadouts for PvP matches,Missing,0.0,0.0,6.87,60.0,1.0,1.0
5,[9],78222,Noon,"[7, 9, 32]",Missing,Noon is a ActionPuzzle game published by Micro Cabin which was released in Japan in 1998,Missing,0.0,0.0,0.0,80.0,1.0,0.0
6,[4],68026,Real Robots Final Attack,"[6, 7]",Missing,A mecha combat game created by the makers of the Super Robot Wars series This game features machines from various anime,Missing,0.0,0.0,0.0,0.0,0.0,0.0
7,[7],67774,Groove Jigoku V,[7],Missing,Denki Groove produced this musicthemed minigame collection,Missing,,,,,,
8,Missing,45425,BackGuiner: Yomigaeru Yuusha-tachi - Hishou-hen Uragiri no Senjou,"[7, 32]",Missing,Missing,Missing,,,,,,
9,[10],45090,Ray Tracers,[7],Missing,The Tracer Team is looking for a few good drivers Dont get the wrong idea though In Ray Tracers a good driver always exceeds 150 mph crashes into everything possible and uses up nitro boosters like theyre going out of style so have you got what it takes  A futuristic city is terrorised by Black Kaiser an armed racer gang Cindy Gibson believes the gang were responsible for her fathers death and she wants revenge Inheriting her fathers awesome racing cars Cindy creates Ray Tracers and recruits the best racers she can find Now the real battle begins in a search for the truth Created in the best anime traditions Ray Tracers is instantly addictive and immensly playable Varied scenery tunnels dips sudden drops and obstuctions just begging for you to decimate The monsterfast explosive arcade smash from Taito  Ray Tracers,Missing,0.63,0.0,0.0,55.0,2.0,2.0
