first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1055980800,[31],256652,Gotouchi Hello Kitty Sugoroku Monogatari,[7],In Gotouchi Hello Kitty Sugoroku Monogatari the Hello Kitty with global appeal reenters the gaming realm in a board game peppered with quiz challenges minigames and other interactions,Gotouchi Hello Kitty Sugoroku Monogatari is a game developed by Sanrio Digital and published by Bandai which was released in Japan in 2003 The game features 2d cartoon graphics  up to 4 human players or play against 1 or 3 computer players,Missing,nan,nan,nan,nan,nan,nan
1055376000,"[31, 35]",255622,Fushigi no Kuni no Alice,[8],The game follows the story of Alice as she travels through Wonderland interacting with various characters and solving puzzles The gameplay involves exploration item collection and turnbased battles against enemies,3D graphics remake of Fushigi no Kuni no Alice GBA,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1056672000,Missing,213857,Winky the Little Bear,[7],Missing,Winky the Little Bear is a single player game aimed at younger children There is a big storm in the forest Teddy and Mi are swept up into the air and land in a very high tree and get stuck in its branches Their friends come to rescue them but can they succeed  The game consists of a a Dingo Pictures animated film titled Winkie der kleine Bär six paintings that can be coloured in and six scenes that can be turned into sliding block puzzles  The game was later released on the PlayStation 2 as Countryside Bears Its the same game as the PlayStation version but adds a jigsaw puzzle mode and a pair matching mini game,Missing,nan,nan,nan,nan,nan,nan
1056672000,[9],208375,Animal Football,[7],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1056931200,[10],205811,XS Moto,[7],Missing,XS Moto is a 3D motorbike racing game with 22 racing tracks located around the world The game modes include Single Race Championship TwoPlayer Race and TwoPlayer Championship The game features realtime weather effects and conditions While racing no map of the track is shown but yellow icons appear on the left or right to signal the direction of the upcoming turn,Missing,0.0,0.0,0.17,20.0,1.0,1.0
1055376000,"[31, 34]",203282,Ripple no Tamago: Apprentice Magician,[8],This is the Avenchurin Kingdom One day a great accident befell the kingdom The beautiful prince Legrand fell into a deep sleep because of the curse of a forbidden magic book  The day of the princes succession test is in one hundred days somehow the curse has to be dispelled before then  It is written in a legend that in order to dispel the curse you need a special magic stone with great power That stone is a troublesome thing that chooses the ones who can use it and also needs to be charged up by people it chooses  The one who is chosen by the stone is a one of the Ripple Court Magician apprentices Crim She also has a rival apprentice Richil The ones chosen to power up the stone are the princes of the six countries of Water Fire Wind Earth Flowers and Snow  From now on Crim and the six princes have to work together to power up the magic stone and dispel Legrands curse before the succession test,The Oujisama to Romance  Ripple no Tamago Step into the persona of an up n coming sorceress named Crim who has been tasked with conjuring a cure to reawaken a sleeping prince who has been cursed with a spell Along the way interact and contact with fellow mages,Missing,nan,nan,nan,nan,nan,nan
1056585600,"[31, 34]",163158,Fantastic Fortune 2,"[6, 8]",This love simulation title features three female main characters Marine Aqua and Aoi You select one of these girls and play as her through a seven month training period as you work to become the Star Maiden During weekdays you attend classes building up your characters parameters When the weekend comes around youre off on the town hunting for men The game features lots of interactive conversation sequences as you choose to fall in love with a guy make friends with a girl or work towards your stardom,Fantastic Fortune 2 is a romance simulation game In this otome game the protagonist is one of the three female characters Aoi 16year old priestess summoned from another world Marine 15 or Aqua 13year old with a memory loss The story takes place in a fantasy setting and it unfolds during a seven month training period where you try to become a Daughter of Star,Missing,nan,nan,nan,nan,nan,nan
1056585600,"[31, 34]",140688,Kino no Tabi: The Beautiful World,[8],The protagonist Kino accompanied by a talking motorcycle a Brough Superior motorcycle named Hermes travels through a mystical world of many different countries and forests each unique in its customs and people Kino only spends three days and two nights in every town without exception on the principle that three days is enough time to learn almost everything important about a place while leaving time to explore new lands,A visual novel based on the first six light novels volumes of the same name,Missing,nan,nan,nan,nan,nan,nan
1056585600,"[34, 35]",137002,Harukanaru Toki no Naka de: Banjyou Yuugi,[7],Sometime after the first protagonist and her friends arrive in the parallel world Shirin traps the White Dragon Priestesss soul within an eternal dream The dreaming protagonist encounters three copies of herself each claiming themselves to be parts of the priestesss divided conscious Trapped in a replica of the capital with dream versions of their comrades the four priestesses compete to expose the impostor who is preventing the real priestesss return to reality Their goal is to gain Fujihimes trust by retrieving legendary treasures the Robe of the Firerat the Jeweled Branch the Dragons Throat Gem and Buddhas Stone Bowl,Harukanaru Toki no Naka de Banjyou Yuugi is the Haruka multiplayer party game foil to its Neoromance predecessors Fushigi no Kuni no Angelique and Sweet Ange It is the first game in the series to be fully voiced excluding the normally mute protagonist,Missing,nan,nan,nan,nan,nan,nan
1056412800,[10],124685,Jacked,"[6, 8, 11]",Missing,Reminiscent of the classic Road Rash Jacked is a highoctane arcade motorcycle racer featuring overthetop combat elements In Jacked the worlds fastest and hottest motorbikes  including the gas turbine powered Marine Turbine Superbike  can be yours,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1056499200,"[7, 33]",81505,Beatmania IIDX 9th style,"[8, 52]",Missing,Beatmania IIDX 9th style is one of the many titles in Konamis IIDX rhythm game series featuring more than 80 tracks primarily from the arcade version of the same title As usual for the beatmania series the player is given seven piano keys and a turntable and must play along with the notes that scroll down the screen to play the music 9th style features a completely revamped interface compared to the previous titles owing to the more powerful hardware that the arcade version ran on  There are three main modes Arcade mode tasks the player with completing several tracks in succession Free mode lets the player freely play any unlocked song and Training mode lets the player practice parts of songs without danger of failure The Beginners mode from 5th style and the Class mode from 7th style are also present as is the gallery mode,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1056585600,"[11, 15]",67366,Hanjuku Hero Tai 3D,[8],Lord Almamoon and his kingdom are sucked into an alternate 3dimensional world and must fight off polygonal Egg Monsters,The 3rd installment of the Hanjuku Eiyuu series,Missing,nan,nan,nan,nan,nan,nan
1054771200,[14],67040,Fire Pro Wrestling Z,[8],Missing,Fire Pro Wrestling Z released for the PS2 in 2003 was supposed to be the final chapter in the longrunning Fire Pro series,Missing,nan,nan,nan,nan,nan,nan
1056931200,[7],65883,Pop Idol: The Official Video Game,"[6, 8]",Missing,American Idol is a rhythm game based on the reality TV singing competition of the same name  Players can create characters of either gender choosing from several character templates and then customizing them with body size skin color and one of three singing voices per gender  Created characters can then be taken through the games various modes In the main Competition mode players move through different stages patterned after the TV series from auditions to shows with a live audience and hopefully the finals Between performances outfit hair style and color and make up can be customized since not only the singing but also the style will be judged,Missing,nan,nan,nan,nan,nan,nan
