,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[31],270636,Voice Paradise,"[7, 274]",The hero of the game is in his space ship on the way to his home planet But the space ship crashlands on the Earth The hero is on an important intergalactic mission and has to be on his home planet no later than in one month He tries to figure out what caused the crash and discovers that it was a voice that interfered with the ships radio waves Suddenly three anime girls appear in front of him They are Citron Jasmine and Cinnamon the heroines of a TV anime series called Elfin Triangle They explain that the voice that caused the disturbance was that of a famous Japanese voice actress they just dont know which one To get a sample of this voice would be the only hope to repair the ship so the hero and his three lovely companions have to find out who the voice belongs to  Voice Paradise plays for the most part like an adventure game with an internal schedule A visit to every locations costs one game day and the hero has only 30 days to find the voice actress The locations include TV studio CD shop and other locations that have anything to do with anime and voice acting The game contains plenty of material about Japanese voice actresses so it can be described as educational In order to successfully locate the actress it is necessary to gather as much information as possible and take part in quiz that would narrow down the search and bring the hero nearer to the goal,Missing,Missing,,,,,,
1,[12],240542,The Legend of Heroes IV: Akai Shizuku,"[6, 7, 149]",The Legend of Heroes IV Akai Shizuku is the fourth entry in Falcoms Legend of Heroes RPG series and the second installment in the Gagharv Trilogy The game was originally developed and published by Falcom for the NEC PC98 on March 24 1996 with ports being released for the PlayStation in 1998 and PC in 2000,Long time ago two gods Bardus and Octum fought for dominance in the world The benevolent Bardus defeated the evil Octum but as a result has lost his power and had to be dissected into six parts which were since watched over by the goddess Durga  Many years later two young people  Avin and his sister Eimelle  are working for the Church of Bardus One day a mysterious man who calls himself Belias arrives and murders Avins old mentor The two youths embark on a journey to find the murderer and eventually discover the truth about their own role in events that will decide the fate of the world,Missing,,,,,,
2,[15],210783,Pandora Project: The Logic Master,[7],Pandora Project The Logic Master is a Strategy game developed by NK System and published by Team Bughouse which was released in Japan in 1996,Missing,Missing,,,,,,
3,[13],209283,Idol Promotion: Yumie Suzuki,[7],Idol Promotion Yumie Suzuki is a simulation game in which the player is the manager of young artists at the beginning of the game he has to do the scouting for new idol Yumie Suzuki and the players goal to make her becomes famous nationwide to gain at least 10000 fans within 1 year  The game features a bonus second disc that contains Yumie Island a big collection of clips movies photographs of Yumie making of the game etc,Missing,Missing,,,,,,
4,Missing,166541,Thoroughbred Tatsu no Eikan: The Victorious Thoroughbreds,[7],Missing,Missing,Missing,,,,,,
5,Missing,166175,Unstack,[7],Missing,Missing,Missing,,,,,,
6,[5],65770,Dezaemon Plus,[7],A vertical shooter that lets you create your own game similar to RPG Maker,Missing,Missing,,,,,,
7,Missing,44727,Extreme Power,[7],Fast polygon shooter making the full potential of the PlayStation Stage effects and fully lighted polygon graphics unlike you ever seen before,Missing,Missing,,,,,,
8,[10],43887,Motor Toon Grand Prix 2,[7],Motor Toon Grand Prix 2 is a racing game whose development is considered a leadin to the Gran Turismo series It was developed by a development group within SCE that later formed Polyphony Digital It was released in the US as Motor Toon Grand Prix since its predecessor never left Japan In 2002 the game was rereleased in Europe in a Twin Pack with Gran Turismo Kazunori Yamauchis following game In 2010 the game was rereleased on PlayStation Network  The game is compatible with Namcos neGcon analogue controller,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
9,[10],43799,Deadheat Road,[7],Road race that starts on the highway and makes its way into a metropolis  Plenty of racing to fully enjoy in a powerful presence of realistic 3D perspective using polygon graphics,Missing,Missing,,,,,,
