,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[14],181573,World Soccer Jikkyou Winning Eleven 3: World Cup France '98,[7],World Soccer Jikkyou Winning Eleven 3 World Cup France 98 is a soccer game published by Konami Sports This game itself looks like more an enhanced version of Konamis recent games Goal Storm and a world series revised of JLeague WE3  Youre able to select your favourite team among the 32qualified team in the World Cup 1998 and even some other 8 good teams Play in the real World Cup selfmade tournament international league or just in a friendship exhibition  The game features audio comments in six lenguages  English French German  Italian  Spanish and Japanese,Missing,Missing,,,,,,
1,[12],147807,Baroque,"[7, 32, 130]",Baroque is set in a postapocalyptic world where an experiment led by a being called Archangel to understand the Absolute God caused devastating climate change with surviving humans becoming physically twisted by manifestations of guilt The protagonist is guided by Archangel through the Neuro Tower to find the Absolute God and fix the world The game features first person dungeoncrawling through randomlygenerated floors of the Neuro Tower with deaths in the dungeon advancing the narrative,Set after a worldaltering cataclysm called the Blaze that took place on May 14 2032 Baroque focuses on a nameless mute and amnesiac protagonist Early on he finds himself tasked with purifying the MetaBeings oncehuman creatures that have lost themselves to the delusions inside them and reaching the bottom floor of a tower to gain redemption for his forgotten sin Through his interactions with the other characters and unlocked cutscenes the player learns about the backstory and characters,Missing,14.0,0.0,0.0,0.0,0.0,1.0
2,[14],143643,Downhill Snow,[7],Downhill Snow is a Sports game published by PackInVideo which was released in Japan in 1998,Missing,Missing,2.49,0.0,0.0,0.0,0.0,1.0
3,Missing,139246,Fox Sports Soccer '99,[7],Watch Fox Sports Play Fox Sports Includes Fast and fluid gameplay over 120 total teams 24 unique stadiums control the replay speed choose your skill level created your own leagues and touraments ambient realism and improve your skills in practice mode,Missing,Missing,,,,,,
4,[14],138908,World Soccer Jikkyou Winning Eleven 3: Final Ver.,[7],The Japanese release Winning Eleven 3 was rereleased in 1999 as Winning Eleven 3 Final Ver The major changes and improvements have been focused on graphic and statistical updates rather than on engine itself The most significant differences from the original are  Whole look of the game is less vivid in order to increase the level of realism Some home away and goalkeepers kits have been updated including the All Star teams The appearance of goals and nets has been changed Squads have been updated to exactly reflect 1998 FIFA World Cup squads the number of players in lineups has been extended to 22 as well Three difficulty levels instead of five easy medium and hard The choice of match length has been widen to 30 minutes in spaces of 5 Match settings in Exhibition Mode now include the choice of uniforms extended period penalty shootout and golden goal During the Cup Mode the statistics of scores and assists have been added The imitation of Stade de France the venue of 1998 FIFA World Cup final has been added as a new stadium The immediate replays after most interesting moments like missed shots fouls or offsides have been implemented during the match The most noticeable changes during play covered improved shoot system and added power slide bar during corner kicks A new onetwo pass method is added allowing the first player to pass and run without the second player having to return the ball immediately This new move added much more variety to the game,Missing,Missing,,,,,,
5,[30],123266,ParanoiaScape,[7],Paranoia Scape is a first person action pinball game that features the designs and sounds of Screaming Mad George The gameplay is about going around each creepy stage of the game using the ball to destroy the enemies,Missing,Missing,,,,,,
6,[8],109082,Kitchen Panic,[7],Kitchen Panic is a whimsical 2D platformer starring a potato An army of cans and other foodstuffs have taken over the kitchen and Potato must stop them Each sprawling level is designed for both exploration and speed as in each stage there are ten kettles of special sauce hidden around but the game also keeps track of your fastest time on each stage  Potato has a unique special ability to aid him he can spin in midair like a certain hedgehog and use the force to launch himself further and faster than he can run A forward spin will launch him forward and a backspin will launch him straight upward This greatly aids in exploration of each stage allowing for very long or high jumps There are also a number of powerups to be found including Ice Potato and Rocket Potato  The game is made up of a number of zones each with six stages At the end of each zone Potato must face off against a foodthemed boss enemy such as a stack of plates or a giant ice cream cone,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
7,[31],71799,Soukaigi,[7],An action RPG released by Square in 1998 Features music by Secret of Mana composer Hiroki Kikuta,Missing,Missing,25.0,0.0,0.0,0.0,0.0,1.0
8,[12],70338,Honoo no Ryourijin: Cooking Fighter Hao,[7],Chinese cooking themed actionrpg game released for the Sony Playstation by Nippon Ichi Software in 1998 It features a story and versus mode,Missing,Missing,,,,,,
9,[15],62161,Risk: The Game of Global Domination,[7],Risk The Game of Global Domination is the computerized version of the popular worldconquest board game Risk This version brings the game to life though animation and graphics and offers a variation on the classic rules Also comes in two modes Classic Risk and Ultimate Risk,Missing,Missing,,,,,,
10,"[12, 15]",45407,Bomberman Wars,"[7, 32]",Bomberman Wars is a video game in the Bomberman series released for the Sega Saturn and PlayStation on April 16 1998 The main character is King Bomber who rules over his kingdom The object of the game is to conquer all the pieces of the Bomber country Eventually you fight the main villain Bagular and his four henchmen  This is one of the earliest games in the Bomberman series to stray away from its party game roots and focus more on the single player component though it did have a VS mode It is the third Bomberman game for the Saturn and the second for the PlayStation,Missing,Missing,0.0,0.0,0.0,70.0,1.0,0.0
11,[5],45027,Cowboy Bebop,[7],The player controls Spike Spiegels Swordfish II from a third person perspective Each level involves chasing another ship the bounty head along a set track through different environments while enemies spaceships robots etc attack Each stage ends with a boss battle confronting your target  Between stages bonus points earned can be spent to purchase upgrades for the ship faster speed more powerful ammo stronger laser,Missing,Missing,2.5,0.0,0.0,55.0,2.0,1.0
