,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
0,[34],259485,ChronoBelt SchwarzOath: Ayakashibito & Bullet Butlers Crossover Disk,[38],Depending on which route you choose you start out as either Alfred Arrowsmith after his united front with Rick against Gustave or Kuki Youkou after his final confrontation with Soushichi Ungaikyou literary means the mirror beyond the clouds a youkai made from the failure attempt of the mirror of the three artifacts belonging to Amaterasu the Sun god in Japanese mythology has chosen these two to help them create a world of their own In exchange Alfred and Kuki are temporary exempt from going to the netherworld and finish their lingering desiresin their nonrespective worlds  After the completion of the two stories the final routeChronobeltunlocks Almost immediately after Kuki and Alfred finish dealing with their lingering desires invaders have slipped through the portals and into the Infinite Corridors the space connecting the two worlds Before long team Ayakashibito is in a constant war with team Bullet Butlers in what can only be described as the city of Chaos,PSP port,Missing,,,,,,
1,[34],222624,Kimikare: Shingakki,[38],Takishima Hina is an ordinary high school girl attending a private school Chiba Academy She enters the second year of her school life but she is bored of her average routine One day a mysterious creature suddenly breaks into school At the same time Hina is confessed to by popular boys of the school and all these popular guys have secrets that they do not want to tell anyone yet What will happen to Hinas new school life,Kimikare Shingakki is an otome game developed by Winlight and published by Idea Factory which was released in Japan in 2012,Missing,,,,,,
2,[34],218784,Grimm the Bounty Hunter,[38],Lisa Bernet is a bounty hunter who decided to become one so she could follow in the footsteps of her mother She took strict training under Bremen March but despite him saying bounty hunters arent saviors Lisa cant help but try and rescue those in need She has ridiculous strength and can lift up trees and heavy boulders if need be to save someone She goes to the bar to pick up bounties from the organization called Grimm and most of the WANTED list consists of Grimm Brothers characters Its up to Lisa to capture them and get rich quick but she may have a little problem when she starts fraternizing with her targets,Grimm the Bounty Hunter was an otome game released in 2012 for the PSP,Missing,,,,,,
3,"[13, 30, 33]",196847,Pinball Arcade,"[6, 9, 14, 41, 46, 48, 49, 130]",Missing,Pinball Arcade by FarSight Studios features exact recreations of the alltime greatest pinball tables from Williams Bally Stern Pinball and Gottlieb together in one game  Every flipper bumper sound effect and display pixel has been painstakingly emulated in astonishing detail,Missing,,,,,,
4,[34],145724,Shall We Date?: Demons' Bond - The Path of Exile,"[34, 38, 39]",Its a year after Toyotomi Hideyoshi died 1599 and the human world is once more falling into war The head of the ten oni clans Yasehime becomes worried about the future of the oni people She travels to each of the ten clans now scattered across the land and asks them to retreat from human contact On the night that they obey her and all gather in the Yase village shes kidnapped and put into a deep sleep The oni heroine Suzumori Yukina is the head of the Suzumori household and was also strong enough to be the ninja guardian of Yasehime Shes serious and respects the old ways and has a hawk companion Throughout the game she must decide whether to look for a cure for her princess Yasehime in the human world in spite of Yasehimes request not to deal with humans,Toki no Kizuna Sekigahara Kitan is an otome game developed by Design Factory and Otomate It was released on July 19 2012 for Playstation Portable and it is said to be the prequel of Hakuouki Known as part of Shall we date  games in English and it is under the name Shall we date  Demons Bond The Path of Exile,Missing,,,,,,
5,[31],145406,Assassin's Creed I+II Welcome Pack,"[9, 12]",Missing,When Altair and Ezio come together they make you an irresistible deal From Jerusalem to Renaissance Italy the two assassins discover secrets hidden in the depths of history and avenge the wrongs dealt to them Although both games are now available as Best Priced Editions this is a two games in one ultimate value pack,Missing,,,,,,
6,"[12, 34]",144733,Rewrite Harvest festa!,"[6, 46]",Missing,A fandisc for Rewrite consisting of six heroine scenarios and an RPG minigame entitled Rewrite Quest,Missing,,,,,,
7,[4],99948,Persona 4 Arena: Ultimate Edition,"[9, 12]",Missing,Get Persona4 Arena Ultimate Edition Fighting game for PS3 console from the official PlayStation website Know more about Persona4 Arena Ultimate Edition Game,Missing,,,,,,
8,Missing,65177,Pazuru in Airou,[38],Missing,Airu village has been rather quiet these days and the elder is feeling lonely To bring energy and activities back to the village he uses the gem stones the Airus found in the mines to create a puzzle game Welcome to the puzzle festival The victor is getting his wish granted so all the cats and even some of the monsters such as Jingaoh and Iiankuk drop everything that they are doing to play The rules are simple just line up the gem stones around the bomb and blast them away before the screen chokes up Every time you blast the stones away youll get a chance to send your opponents the annoying Donguri blocks This is the chance where even the smallest of cats can defeat the big bad dragon,Missing,,,,,,
9,[26],64941,NextRev: FP Ginoukentei Shiken 2-Kyuu,[46],Missing,Edutainment title focusing on level 2 of the financial planners test,Missing,,,,,,
10,[26],64940,NextRev: FP Ginoukentei Shiken 3-Kyuu,[46],Missing,Edutainment title focusing on level 3 of the financial planners test,Missing,,,,,,
11,[9],64935,Nikoli no Puzzle V: Hitori ni Shitekure,[46],Missing,All 50 questions recorded are handmade by Nikolis puzzle writer so the feeling of solving is different In addition the operation unique to PlayStationVita makes it easier to play with problems with large board sizes From beginners to advanced players please enjoy the deep world of puzzles,Missing,,,,,,
12,[9],64933,Nikoli no Puzzle V: Masyu,[46],Missing,All 50 questions recorded are handmade by Nikolis puzzle writer so the feeling of solving is different In addition the operation unique to PlayStationVita makes it easier to play with problems with large board sizes From beginners to advanced players please enjoy the deep world of puzzles,Missing,,,,,,
13,"[2, 9, 31]",64833,Judge Dee: The City God Case,"[6, 9, 14]",A strange mystery is hovering over the small town of Wu Ling Even as the population is struck by the curse of the God of the City the mayors son Chen is found dead on his birthday Everyone turns to the famous Judge Dee in the hopes he can solve the mystery and put an end to the fate that has befallen them  Play the role of Judge Dee in an exotic and mysterious adventure set in ancient China and take part in a rich and detailed story written by the scriptwriter of the Nancy Drew series,A hidden object adventure set in ancient China Take part in a rich and detailed story written by the scriptwriter of the Nancy DrewTM series,Missing,3.95,0.0,5.67,55.0,2.0,4.0
14,Missing,64167,Toriko: Gourmet Survival 2,[38],Missing,Missing,Missing,,,,,,
15,"[12, 15]",64119,Agarest Senki Mariage: Limited Edition,[38],Missing,Limited edition version released for the PlayStation Portable in Japan  Contents  PSP Game Agarest Senki Mariage  Special Cloth  Bookmark Set  Illustration Collection Book,Missing,,,,,,
16,"[9, 12, 13, 15, 32]",63346,The Sushi Spinnery,"[6, 34, 48, 130]",Missing,The Sushi Spinnery is a management simulation game from Kairosoft available for iOS and Android platforms In the game you build and manage a sushi restaurant hire and train staff craft new recipes enter sushi competitions and try to please customers,Missing,13.07,20.75,21.5,70.0,1.0,4.0
17,[9],59005,Ailu de Puzzle!,[38],Missing,A Natsume Atari developed puzzle game released by Capcom exclusively on PlayStation Portable in Japan,Missing,,,,,,
18,"[11, 13, 14, 15]",52219,Foosball 2012,"[9, 46]",Missing,For the first time ever play table football for PlayStation3 system and PlayStationVita system Play multiplayer matches dominate the online leaderboards or become a global champion in the singleplayer World Tour mode,Missing,1.67,2.25,0.0,45.0,4.0,2.0
19,[15],52174,Dungeon Twister,[9],Missing,Dungeon Twister is a downloadable medievalthemed board game adaptation for PSN and XBLA,Missing,0.0,0.0,0.0,0.0,0.0,0.0
20,"[9, 26]",47630,American Mensa Academy,"[5, 6, 9, 12, 37]",Missing,American Mensa Academy is a brain training game that will give players minds the ultimate cerebral workout Created in direct collaboration with Mensa American Mensa Academy is packed with 100 replayable levels of fun and stimulating minigames and challenges for everyone plus for those really looking to test their grey matter there is a rigorous test designed to calculate your Mensa score directly inspired by questions faced by those attempting to join the renowned global high IQ society,Missing,0.0,0.0,11.33,0.0,0.0,1.0
21,[4],47438,Bellator: MMA Onslaught,"[9, 12]",Missing,Earn your title as you fight to be the best mixed martial artist around in Bellator MMA Onslaught,Missing,0.0,0.0,0.0,0.0,0.0,0.0
22,Missing,44663,Anarchy Reigns: Limited Edition,"[9, 12]",Missing,Set in the postapocalyptic future this is an overthetop close combat fighting game set in a massively open and fantastical world Pick from an imaginative mix of human and cyborg characters and set out on a multiplayer melee where anarchy reigns  With a diverse range of multiplayer modes on offer ANARCHY REIGNS pits players against each other in a variety of team or individual versus battles,Missing,,,,,,
23,[14],44584,Jikkyou Pawafuru Puroyakyu 2012,"[9, 38, 46]",Missing,Released in Japan in 2012,Missing,,,,,,
24,"[5, 25]",44580,Mobile Suit Gundam: Battle Operation,[9],Missing,Mobile Suit Gundam Battle Operation is a freetoplay multiplayer team action game for the PlayStation 3,Missing,0.0,0.0,0.0,70.0,1.0,0.0
25,Missing,44564,Record of Agarest War 2: Limited Edition,[9],Missing,The central continent from where the light is believed to have originated from went silent while at the same time demons began to spread throughout the world like a plague Amongst the survivors of the catastrophe that fateful day became known as the Day of Light  Sometime after the events of the Day of Light a young man by the name of Weiss who had lost all memory of himself encounters an enigmatic woman named Eva who introduces herself as an Agent of the Divine It is from her that Weiss learns that he has committed the grievous sin of deicide and that in order for him to atone for his crime he is to become the Vessel in which the power of the divinity he had slaughtered will be stored For it will be that power that will be used to resurrect the one whose life he stole  For those who betray the divine will pay for their sins in the space which separates salvation and damnation as will their progeny,Missing,,,,,,
26,Missing,43057,Sangoku Hime: Senkou no Taika - Akatsuki no Haryuu,[9],Missing,Following Ginga a mysterious man that joined Ryuubi Gentoku Sousou Moutouku and Sonken Bundai in the battle against the Yellow Turbans and his struggling adventures in this chaotic era,Missing,,,,,,
27,"[15, 31]",43048,Shutsugeki!! Otometachi no Senjou 2: Yuukoku o Kakeru Koujo no Tsubasa,"[9, 37]",Missing,Missing,Missing,,,,,,
28,"[12, 31]",42722,The Legend of Nayuta: Boundless Trails,"[6, 38, 48, 130]",Missing,Nayuta no Kiseki Trails of Nayuta is an actionRPG developed by Nihon Falcom for PlayStation Portable The game belongs to The Legend of Heroes series of roleplaying video games but is more actionoriented and is not a mainline entry in the series  The game also features platforming elements like Ys The Oath in Felghana The game was never released outside of Japan but an English fan translation is available  The game happens in a world called Lost Heaven The characters hometown is Remnant Island an island located in the center of Sciencia Sea a vast ocean with countless islands Shooting stars have been continually falling from the sky for some time leaving much of these piled up on the island Stones known as Star Fragments have been discovered in these areas By shining a light on them in a certain way people can see the phantom world of Lost Heaven,Missing,18.76,26.75,42.33,79.0,38.0,54.0
29,[5],38449,Strike Witches: Hakugin no Tsubasa,[38],Missing,Strike Witches Hakugin no Tsubasa is an Action game It was developed and published by CyberFront and was released in Japan in 2012,Missing,0.0,0.0,0.0,0.0,0.0,0.0
30,[33],11478,Frogger: Hyper Arcade Edition,"[5, 9, 12]",Missing,Frogger gets the PacMan Championship Edition treatment and then some in this update from Zombie Studios,Missing,0.0,1.06,0.0,60.0,2.0,1.0
31,"[5, 31]",9397,The Expendables 2: The Videogame,"[6, 9, 12]",Missing,Four Expendables are hired to rescue an extremely valuable kidnapped Chinese billionaire Its business as usual until all hell breaks loose and the explosive mix of testosterone and kerosene detonates The result is a massive fireball that never lets up with the relentless action concluding where the new movie begins The Expendables 2 videogame is a way for fans to experience all of their favourite explosive moments as their favourite stars in fourplayer coop action,Missing,,,,,,
32,[31],6903,Time Travelers,"[37, 38, 46]",Missing,Time Travelers is a cinematic interactive drama game with multiple choices Usually if a main character makes a mistake or dies they can reverse time to perform the right action Their choices will be displayed in the flowchart The right choices are necessary to advance the story A final choice determines which ending the player gets The game has quick time events in which players must perform actions by quickly pressing the right button,Missing,11.31,0.0,0.0,60.0,2.0,4.0
33,"[12, 31]",78460,Mass Effect 3: Extended Cut,"[6, 9, 12]",Missing,The Extended Cut downloadable content adds to and modifies the ending of Mass Effect 3 in response to fan feedback,91.40726868534483,2.12,2.23,2.88,74.0,95.0,74.0
34,"[8, 9, 31, 32]",7936,La-Mulana,"[3, 6, 14, 46, 48, 49, 130]",My name is Lemeza Kosugi Teaching archaeology at a university Actually not a proffessor but an assistant While lecturing at a university as long as Im on vacation I fly around the world to seek undiscovered ancient ruins  One day back from a lecture I found a somewhat dirty envelope on my desk  Eventually I found it Ive won  The familiar hand writing on the offcut of the familiar datebook seems like ridiculing me A poetry titled Legend of Ancient Times is written on the back of it A gold coin with never seen pattern is in the bottom of the envelope But I do know well the writing on this I suppose my dad finally did it  Unknown ancient ruins which had become the beginning of whole the civilizations My dads lifelongwork seems became bearing  This short triumph childish letter is always the sign to go Hes telling me to comeHe intends to hold the treasure by using me again that will be over My ambition for overreaching him is about to be gone before such a wonderful research object whom i cant see even if I lived for 500 years  I packed my beloved laptop for exclusive use of Archaeology research for a start usefull brother lash and gun and also every kind of bad stuff and headed to the airport The destination is LaMulana the legend land said as The beginning of whole the civilizations and Anthropoorigin  Though all the stuff without the laptop and the lash which I whined as souvenirs were confiscated at the airport Ill be back with lots more stuff then thats not much trouble,LaMulana is the Ruins Exploration Archaeological action game in which the player seek the Anthropoorigin sleeps in the Huge Ruin LaMulana which is said the beginning of whole the civilizations Various types of traps for blocking infiltrators are awaiting inside the ruins and sentinelmonsters are roaming about Target the deepest point of the ruins by figuring out riddles putting off the monsters and deactivating the traps The way to the goal will be extraordinary more complex riddles will be waiting for you as you come deeper point Handle Professor Lemeza to find out the Anthropoorigin,89.38255694464078,21.0,54.95,66.4,65.0,11.0,11.0
35,"[8, 31, 32]",3029,Spelunky,"[6, 9, 12, 46, 48, 130]",Missing,Spelunky also known as Spelunky HD is a remake of Spelunky now known as Spelunky Classic an open source indie platformer video game created by Derek Yu and originally released as freeware for Microsoft Windows The player controls a spelunker who explores a series of caves while collecting treasure saving damsels fighting enemies and dodging traps The caves are procedurally generated making each run through the game unique Spelunky is one of the first examples of a roguelikelike borrowing concepts from the roguelike genre and was the influence for many later roguelikelike games,87.12165099982,20.16,44.23,93.48,80.0,278.0,173.0
36,"[15, 32]",9840,Fieldrunners 2,"[6, 34, 39, 46, 73]",Missing,StrategicActionPuzzleDefense has never been this fun and addicting Defend your world from the invasion by building winding paths out of imaginative new weapons Over 20 new levels span the grassiest fields driest deserts sparkling cities and even an infernal volcano lair Are you ready to stop the Fieldrunners once and for all Join the defense now,86.9602790287992,9.05,21.24,28.72,71.0,12.0,17.0
37,"[2, 31, 34]",9694,Danganronpa 2: Goodbye Despair,"[3, 6, 14, 38, 46, 130]",Missing,The follow up to Danganronpa Trigger Happy Havoc The main character Hajime Hinata a new Ultimate student at Hopes Peak Academy On their first day Hajime and all of his classmates are taken on a field trip to the mysterious Jabberwock island by their anthropomorphic rabbit teacher Usami Usami explains that on this island the students are to have fun together and become friends to gather Hope Fragments Usamis field trip does not go as planned when Monokuma appears and begins a new Killing Game Anyone that wants to leave the island must commit a murder and get away with it If the murderer is successful heshe is allowed to leave the island while everyone else is killed When a murder occurs the player investigates After the investigations a trial commences to determine who the culprit is,83.58862873359776,33.45,41.45,60.29,85.0,1171.0,1458.0
38,[14],7114,NCAA Football 13,"[9, 12]",Missing,NCAA Football 13 is an American college football game in which players are given the ongoing opportunity to enjoy the collegiate game in multiple ways Experience the rise to dominance of a young upandcoming gridiron star hoping to make his way to a college superpower of choice and eventually a national championship Experience the pride and pageantry of gameday Saturday like never before as you go from high school superstar to top college player to head coach in Road to Glory and Dynasty modes With a new passing system new teamspecific traditions and the Heisman Challenge make an impact by leading your team to the National Championship with NCAA Football 13  Sights and Sounds  Revel in the pageantry of college football game days with NCAA Football 13 Featuring new team runouts mascots and pregame traditions along with significantly enhanced audio and new trophy presentations NCAA Football 13 delivers the passion and excitement of college football to fans across the nation  Gameplay  With a new passing system that changes the way quarterbacks and receivers play and respond combined with a new read and react defensive AI system NCAA Football 13 delivers greater realism on the virtual gridiron  Dynasty  Game days come to life with midgame updates featuring a new studio analyst plus enhanced commentary from NCAA Football veterans Kirk Herbstreit and Brad Nessler Recruiting now goes deeper than ever with the addition of dynamic grades and the ability to scout players Plus there are even more ways to interact with your Dynasty from the web  Heisman Challenge  There are familiar faces on the field in NCAA Football 13 which now features a selection of former Heisman Trophy winners With the new Heisman Challenge mode fans have the ability to utilize the skill set of a legendary Heisman Trophy winner in a quest to match his awardwinning historical performances and win the Heisman trophy once again  Road to Glory  The experience of being a college football superstar is now even more exciting with a new feature in Road to Glory that allows players to see and feel the game differently during key moments increasing onfield awareness and creating amazing opportunities  Multiplayer Support  Prepare yourself to match your collegiate gridiron skills against friends NCAA Football 13 supports 1  4 players locally and up to 2 players in online play,80.0,21.54,0.0,22.75,80.0,8.0,4.0
39,"[12, 31]",11391,Digimon World Re:Digitize,[38],Missing,In the game the player follows and controls Taiga a 16yearold male protagonist who is transported to the digital world of Digimon which in his universe is merely an online game In the universe of Digimon people raise creatures collectively referred to as Digimon Players raise the Digimon through stages of growth that determine his personality the five stages being Baby Child Adult Perfect and Ultimate Digimon evolve over time by gaining stats and other factors Digimon can get hungry sick injured or die and need care to recover,77.13383497278042,27.16,34.78,44.53,78.0,19.0,22.0
