first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1530230400,[8],229857,Crash Bandicoot N. Sane Trilogy: Future Tense,"[6, 48, 49, 130]",Play the firstever new level built for the original trilogys gameplay in almost 20 years Drawing inspiration from the cut Waterfall Level from the first Crash Bandicoot game Future Tense features several puzzles from the original level set in the futuristic setting from Crash Bandicoot 3 Warped Discover a whole new level of difficulty for Crash Bandicoot N Sane Trilogy as you dodge rockets destroy robots and leaps lasers while ascending a massive futuristic skyscraper,Missing,Missing,nan,nan,nan,nan,nan,nan
1530144000,[34],223081,Dynamic Chord feat. Apple-Polisher V Edition,[46],Includes 6 new afterstories,The main character  Hiiragi Miu which is actively involved in the entertainment industry as a singer  name can be changed Miu still nurtures feelings for his first love because this man had taught her the joy of singing  She continues to work diligently in the music industry  Once Senpai of musical group from agencies Miu tell her that a live round to be invited guests  He had to go to the first day of the tour as the support The guest turned out to Shinobu Kurosawa from applepolisher After the live concert in the locker room were collected members of the band Shinobu  Otoishi Yuusei Aoi Yuki and first love Miu  Amagi Narumi  What is the way of love with a band members who love music just as you are ,Missing,nan,nan,nan,nan,nan,nan
1530316800,[8],195854,Sonic 2 Master System Remake,"[6, 34, 46]",A Remake of the 8 bit version of Sonic The Hedgehog 2 It adds new playable characters and demakes of the Sega Genesis stages It also boasts a widescreen aspect ratio and a rock solid framerate,Missing,Missing,nan,nan,nan,nan,nan,nan
1530144000,[14],188594,Tour de France 2018,"[48, 49]",Embody the greatest champions and hit the official track of the Tour de France 2018 Enjoy all the intensity of this legendary race attack follow the best trajectories and carry out the finest racing tactics to lead your team to victory and earn the mythical Yellow Jersey,Missing,Missing,nan,nan,nan,nan,nan,nan
1528070400,"[5, 8]",187363,Mega Man X6 Tweaks,[7],A compilation of tweaks for Mega Man X6 initially aiming only to remove the unnecessary padding and limitations the game uses to compensate for its shortcomings,Missing,Missing,nan,nan,nan,nan,nan,nan
1530144000,[34],142444,Tonari ni Kanojo no Iru Shiawase: Winter Guest,"[46, 48]",One autumn day the protagonist offended his homeroom teacher and thus was ordered to volunteer at the student council Thats where he met the student council leader Shiho who is completely like an older sister He wanted to be if only a bit closer to her but ended up as the student councils dog instead He spends his days graced by her wonderful smile while sometimes being swamped with random tasks and sometimes treated affectionately and given snacks  For me youll work like a dog right,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1529366400,"[4, 12, 25, 31]",140672,Anima: Gate of Memories - Arcane Edition,"[6, 48, 49, 130]",The Arcane Edition includes both Anima Gate of Memories and Anima The Nameless chronicles Play two different full campaigns each one with its unique story characters scenarios and bosses,Missing,Missing,nan,nan,nan,nan,nan,nan
1529366400,"[11, 32]",140016,PixelJunk Monsters 2: Encore Pack,"[6, 48, 130]",A new stage and new challenge lie ahead    The Mask Maniac has new masks and shells available Show off your individuality through new outfits in multiplayer    The Encore Pack includes   New Area Encore Peak 3 stages   New Tower Missile   4 New Masks   4 New Shells,Missing,Missing,nan,nan,nan,nan,nan,nan
1528156800,[12],139984,Vampyr: Special Edition,"[6, 48, 49]",This edition includes the following Game Vampyr Exclusive Limited Edition Sleeve Doubleside poster 35 x 43 cm The Hunters Heirlooms DLC Set of 3 Exclusive Lithographs Original Soundtrack,Missing,Missing,nan,nan,nan,nan,nan,nan
1528070400,[4],136605,BlazBlue: Cross Tag Battle - Special Edition,"[6, 48, 49, 130, 169]",An unrivaled clash of explosive proportions The beloved BlazBlue franchise Crosses universes Tags in fan favorites and Battles it out in BlazBlue Cross Tag Battle Created through an allstar collaboration between BlazBlue Atlus Persona French Breads Under Night InBirth and Rooster Teeths hugely popular RWBY web series Cross Tag Battle celebrates the fighting genre for pros and newcomers alike Engage in fastpaced 2v2 team battles filled with the craziness youve come to love from BlazBlue with all the tight mechanics smooth gameplay and gorgeous 2D graphics you expect from Arc System Works Choose from an eclectic cast of over 20 fighters Jin Kisaragi Rachel Alucard Yosuke Hanamura and more are ready to join the fray,Missing,Missing,nan,nan,nan,nan,nan,nan
1530144000,"[31, 34]",136472,Kurenai no Homura Sanada Ninpouchou,[46],A Vita otome game by Otomate,This is  A gathering of powerful warlords as the Sengoku period meets its demise  A story about Sanada and the ten brave warriors shining brightly in their final moment of glory at Osaka Castle  Follow me I shall let you fight where the suns rays will reach,Missing,nan,nan,nan,nan,nan,nan
1528329600,"[5, 24]",129895,Tom Clancy's Rainbow Six Siege: Operation Para Bellum,"[6, 48, 49]",In Operation Para Bellum two GIS Operators thrive under the blaze of the Tuscan sun Team Rainbow is deploying Maestro and Alibi in the villa of one of the most dangerous crime families  Year Three Season Two brings a breath of innovation spawning a new intel gadget a Clubhouse map buff an Echo buff lots of gameplay fixes and the Pick  Ban settings,Missing,Missing,nan,nan,nan,nan,nan,nan
1530230400,"[31, 34]",126483,Maitetsu: Pure Station,"[6, 48, 130]",Sotetsu had lost his entire family in a rail accident and was adopted into the Migita household which runs a shochu brewery in the city of Ohitoyo  He returned to his hometown to save it from the potential water pollution that would occur if they accepted the proposal to build an aerocraft factory nearby  He woke up the RailRoad Hachiroku by accident and became her owner For different purposes they agreed to help find her lost locomotive with the help of his stepsister Hibiki the towns mayor and local railway chief Paulette and others  Feature Vivid Japanese voices and animated sprites for every characters A Gallery for enjoying CGs scenes and music experienced in the game Tips for professional knowledge about trains in details,Missing,Missing,0.0,0.0,22.77,90.0,1.0,1.0
1528761600,[32],124872,Overcooked! 2: Too Many Cooks,"[6, 48, 130]",Addon for Overcooked 2 Add 5 more chiefs to the crew,Grab your aprons fire up those stoves and assemble the tastiest team yet with this sizzling Chef packTOO MANY COOKS With the help of these 5 spicy new Chefs youll be chopping frying and serving your way to culinary greatness in no time Theyve got style panache and the skills to match  Introducing  Monkey Chef Youre sure to go bananas for their mouthwatering mayhem  Calico Cat Chef The height of good taste this feline is sure to break hearts and eggs  Walrus Chef A kitchen veteran who knows their stuff  youll never find Walrus Chef fishing for compliments  Purple Alien Chef Make space for Alien Chef whose cooking is truly out of this world  Unicorn Chef With their fantastical flavours and magical morsels this Chefs cuisine is the stuff of legend,Missing,nan,nan,nan,nan,nan,nan
1528070400,"[12, 31]",119287,Vampyr: The Hunters Heirlooms,"[6, 48, 49]",Expand your game experience with the Hunters Heirlooms DLC granting you access to the two following weapons from famous past hunters The DLC also includes a dark physician suit perfect for a vampire doctor who must travel discretely through London under pouring rain or in the biting cold of the night,Missing,Missing,nan,nan,nan,nan,nan,nan
1528761600,Missing,118556,Jurassic World Evolution: Deluxe Edition,"[48, 49]",Place yourself at the heart of the Jurassic franchise and build your own Jurassic World Bioengineer dinosaurs that think feel and react intelligently to the world around them and face threats posed by espionage breakouts and devastating tropical storms in an uncertain world where life always finds a way,Missing,Missing,nan,nan,nan,nan,nan,nan
1528329600,[14],118536,Football Nation VR Tournament 2018,[165],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1529884800,"[12, 31]",117495,Ys: Memories of Celceta,"[6, 48]",Developed by Nihon Falcom as part of their longrunning Ys series and originally released for PlayStation Vita handheld entertainment system this PlayStation 4 remaster will support 60 FPS with full HD graphics and optimized controls to reproduce the touch screen functions of the PS Vita version  The PlayStation 4 version will support dual audio allowing the game to be played with English voices or the original Japanese and that this feature will be released as a free patch to the existing PC release,A bustling town deep in the frontier at the foot of an endless sea of trees It is into this wild and untamed setting that a young man collapses memories gone and only his name to guide him  Bereft of his past Adol Christin wanders the town of Casnan searching for clues to his identity Joined by a man who claims to know him the young adventurer helps rescue doomed miners from a monster outbreak  an act which attracts the attention of the Romun Army Governor General in town Impressed with their skills the pair is enlisted to explore the Great Forest of Celceta and map its vast expanses  a task which many have attempted in the past but from which none have ever returned alive  With only his wits to help navigate this strange and uncharted frontier Adol must brave the perilous forest as he struggles to regain his memories and decide whom he can trust and who is simply attempting to take advantage of his memory loss in order to deceive him,Missing,21.63,26.99,51.04,78.0,271.0,420.0
1528675200,"[8, 31, 33]",114906,Shanky: The Vegan's Nightmare,"[48, 49, 130]",Shanky  is a joyful meat grinder and mince is its movement force Swallow up everything you can and collect MeatCola to stay on the move Participate in a stunning story of love and selfsacrificing Depending on the level Shanky would change its movement force accessories to legs wheels wings and boat During the boss battles you would learn how to use its mince launcher Collect MeatCola to expand Shankys stomach and success is guaranteed And remember  there is never enough mince so keep grinding,Missing,Missing,nan,nan,nan,nan,nan,nan
1529452800,"[12, 31, 33]",114505,Heroes Trials,"[6, 14, 46, 48, 49, 130]",After the banishing of the previous defender of your island the community needs new heroes The long training of siblings Elia and Zoel takes them to the last trials deciding who is the best fit to become the new local guardians In the finals they will have to compete against a sleazy couple and the clock to prove their worth Rising to the top will not be an easy feat,Missing,Missing,0.0,0.8,1.12,0.0,0.0,3.0
1530144000,"[9, 33]",104281,ACA Neo Geo: Money Puzzle Exchanger,"[48, 49, 130]",Money Puzzle Exchanger is an actionpuzzle game released by FACE in 1997 The definitive version of this nonstop fun moneyexchanging actionpuzzle game first made its debut on the Neo Geo It offers three modes of play VS COM SOLO PLAY and 1P VS 2P,Missing,Missing,nan,nan,nan,nan,nan,nan
1529020800,"[5, 13]",104270,Ranch Planet,"[165, 390]",Missing,In the distant interstellar space a galaxy called Ranch planet Here lived a kind old king and his lovely daughterPrincess Rilla  However it has lost its tranquility by a sudden misfortune  The king was critically ill and The evil tin man guard attempted to usurp the kings authority or he will destroy the whole planet The princess Rilla signaled to the Guardians of the Galaxy for help A star defense battle is about to begin,Missing,nan,nan,nan,nan,nan,nan
1528329600,"[10, 14, 33]",103942,ACA Neo Geo: Riding Hero,"[48, 49, 130]",Riding Hero is a realistic racing game released in 1990 by SNK WGP World Grand Prix mode is where you can compete against top riders of the world Story mode puts you in the shoes of a young street racer aiming to challenge an eighthour endurance race and comes packed with RPG elements Experience realistic motorcycle action that will keep you at the edge of your seat,Missing,Missing,nan,nan,nan,nan,nan,nan
1528156800,"[8, 31, 33]",103846,Perils of Baking,"[48, 130]",You play as the younger of two brothers famous for their baking Its up to you to stop your brothers evil plans as he has given in to a dark artifact,Missing,Missing,0.0,0.0,3.81,55.0,2.0,2.0
1528934400,"[14, 33]",103563,ACA Neo Geo: Super Sidekicks 3 - The Next Glory,"[48, 49, 130]",Super Sidekicks 3 The Next Glory is a soccer game released in 1995 by SNK Compete with 64 teams from around the world and six different kinds of tournaments where players can aim for the championship Digitally traced animation makes for beautiful action along with a variety of impactful renderings and 3D shots which allow for intense gameplay,Missing,Missing,nan,nan,nan,nan,nan,nan
1529539200,"[8, 12, 25, 31, 33]",103557,Johnny Turbo's Arcade: Wizard Fire,"[6, 48, 130]",Wizard Fire is a classic cooperative multiplayer action RPG It is set in the 4th century AD in the Empire of Aul where the evil wizard Zenon plans to sacrifice one hundred and one innocent people to open the Dragon Shrine With its power Zenon plans to raise an army of the undead to conquer the land The players can choose among 5 characters the Knight the Wizard the Bard the Dwarf and the Elf Each character brings a unique set of skills weapons and talents to the battlefield as you cut down hordes of skeletons ghouls kobolds and more,In the 4th century AD in the Empire of Gaul the evil Zenon plans to take a hundred and one lives to open the Dragon Shrine and raise an army of undead As the Sage foretold the Shining Knights of the Wizard Fire are the ones to sweep the minions of evil,Missing,nan,nan,nan,nan,nan,nan
1529971200,[5],103518,Call of Duty: WWII - United Front DLC,"[6, 48, 49]",The Allies retaliate in DLC Pack 3 for Call of Duty WWII  United Front Experience the dramatic drive toward Berlin across three new Multiplayer maps Stalingrad Market Garden and Monte Cassino Armour up and push across North Africa in a new objectivebased War Mode mission Operation Supercharge Plus join new heroes in a unique Nazi Zombies experience,Missing,Missing,nan,nan,nan,nan,nan,nan
