,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
0,[34],259483,Bullet Butlers: Juudan no Kanata,[38],My Master ought to be guarded My Soul ought to be served Butler draw out the gun  There was a legend It said that World was divided by sky to Bressigland on Heavens and Gortrock on Earth Every race in Gortrock united and chose their own hero The eight heroes fought the NoLife King and defeated him Therefore God granted great glory to them  Two thousand years have passed since then The industrial revolution occurred democracy was established swords were replaced by guns and magic was united with science Monsters are protected as endangered species Elves and dwarfs goblins and orcs accepted human culture forgot their natural way of life and settled in the cities where buildings constructed from stone and metal stand in rows Ocelot City is the city where the most diverse races live  The protagonist is halfelf Rick Arrowsmith serving as butler to Selma Fortenmayer stepdaughter of Land who has the right to succeed him as a Mystic One He always defended his master from enemies holding in his hand Bale Hawter a gun with its own will and occasionally nostalgically thinking about his masters past Due to a past accident Selma became rakka an incomplete dragonith who is unable to fully transform into a dragon only able to grow wings Since then it has taken great pains for Rick to see her live in a despondent manner  Yet one day a sworn enemy of the Mystic Ones the Council of Divine Guidance assassinated Land Furthermore the Divine Crest which verifies ones being a Mystic One showed in Selmas body Sid Fortenmayer a native son of Land objected and became enemies with Selma She had no selfawareness of being a successor but was swallowed in battle and became isolated Rick who had served her since she was a young child nevertheless continued to be on her side and serve her And so many events took placeRick and his comrades were to stand against the conspiracies of the Council of Divine Guidance and corporations as well as the secret of Ricks own origin  Will Selma really see her true awakening as a Mystic One Will Rick really be able to break free from his natural brother Alfred butler of Sid as well as other various chains binding him,A PSP version Bullet Butlers,Missing,,,,,,
1,[31],167242,Assassin's Creed Revelations: Mediterranean Traveler Map Pack,"[6, 9, 12]",Missing,The Mediterranean Traveler Map Pack extends the Assassins Creed Revelations multiplayer experience with the addition of six multiplayer maps each introducing new gameplay opportunities through their varied terrain perches and hideouts  Journey to the majestic holy city of Jerusalem the opulent Imperial district of Constantinople and the colorful mercantile district of Dyers Revisit your favorite Italian Renaissance maps from Assassins Creed Brotherhood starting with the historic city of Firenze Florence traveling to the mountainsides of San Donato and to nighttime Siena with its carnival lights talented performers and deadly hiding spots  This allnew downloadable content also comes with a new collection of Achievements and Trophies for those that want to try their hand at kills and escapes that are as impressive as they are effective  Give all your multiplayer characters some personal style with bonus multiplayer customization items also included in the pack,Missing,,,,,,
2,Missing,79978,The Idolmaster: Gravure for You! Vol. 4,[9],Missing,This is the fourth volume of The Idolmaster Gravure For You series It has a new compilation of songs TAKANE OrientalRedMIX Interestingly while the rest of the original mixes contain the idols image color Takanes image color carmine is replaced with Oriental Red,Missing,,,,,,
3,"[13, 14, 15, 32]",65685,Pocket League Story,"[6, 39, 48, 130]",Missing,Kairosofts Soccer Management Simulation,Missing,0.0,0.0,15.75,60.0,5.0,2.0
4,"[12, 24]",65495,Heroes Phantasia,[38],In a world much like our own numerous troubling incidents occur all over the planet People known as Native Alters with strange powers instigate antisocial acts Monstrous creatures called Orphan are meddling in human society Equally monstrous beings known as Chiropterans cause a rash of vampirerelated murders and several resurrected historical figures attack the US Library of Congress In order to counter all of the above several organizations rise up to fend off these threats and maintain peace and order Holy HiME Red Shield and the Special Operations Division of the British Library  Meanwhile the dimensional walls around the world of Adloaz have collapsed and all kinds of monsters have started to appear across the world Fortunately the fall of the dimensional walls also ushered in a band of heroes Orphen Louie and Lina Inverse  And elsewhere a group of frogshaped aliens have been sent here from planet Keron to perform a reconnaissance of our planet and if possible conquer it,Heroes Phantasia is a game released for the PlayStation Portable where the player can control a great variety of characters from 10 different anime series of the last 10 years as well as some original characters,Missing,0.0,0.0,0.0,0.0,0.0,0.0
5,"[13, 15]",65453,Super Robot Taisen OG Saga: Masou Kishin II - Revelation of Evil God,[38],Missing,Masou Kishin II is the sequel to the Super Famicom game Super Robot Wars Gaiden Like its predecessor the game offers a slightly different take on the traditional Super Robot Wars formula,Missing,16.3,0.0,0.0,70.0,1.0,1.0
6,[26],65242,The Ultimate Battle of the Sexes: Quiz & Play!,"[5, 9]",Missing,Players compete in a variety of mini games based around stereotypical gender roles,Missing,,,,,,
7,"[13, 34]",63413,Renai Banchou 2: Midnight Lesson!!!,[38],So following the first game we now have a different heroine thats got love problems Her friends tell her about the renai banchos but shes already well aware of it because shes heard of the Legendary Angel aka the first games protagonist One day a flying chibi girl named Katherine gives Hiro a rainbow handkerchief saying to throw it up near a tree in the courtyard rather than off the school rooftop like before As she walks around confused a bunch of random guys who she thinks are transfer students ask her about the handkerchief but she lies saying she doesnt have it When she gets home she runs into Koakuma Bancho who tells her to stop lying and that throwing the handkerchief during a full moon will make something good happen to her She goes back to the school courtyard at night and throws the handkerchief and immediately gets 8 hot men at her service As like with Mary Sue Hiro can now pick one of them to be her boyfriend for a year to teach her the ways of love,Renai Banchou 2 Midnight Lesson follows the first game Renai Banchou Inochi Meishi Koiseyo Otome Love is Power but with a different heroine,Missing,,,,,,
8,[8],61523,Tiny Hawk,"[9, 38, 46, 73]",Missing,Skateboarding converted into a 2D platformer Screw in a lively style skateboarding game arcade Go on board and collect as many cans as soon as possible Trust reflexes relax with funky music and shred into 32 levels,Missing,,,,,,
9,[34],56766,Kannou Mukashi Banashi Portable,[38],One night a guy suddenly shows up in Himekos room to tell her stories However these stories are not your average and they live happily ever after type Mix of Western and Eastern stories where Himeko will get the chance to be the heroine of every story Besides the normal ending theres also alternate routes and twists that Himeko can experience  This game focuses more on the stories rather than the characters With all the twists in the original story This game overall has 7 routes including the normal route in which player have to complete first for all the characters before going through their alternative endings After all endings are finished player can have a trip to all the locations of the stories with the Mr Guide,Kannou Mukashi Banashi Portable is a Japanese PSP game published by The Idea Factory,Missing,,,,,,
