first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1235606400,"[7, 34]",242421,Kira Kira: Rock’n’Roll Show,[8],Love Journey and Rocknroll  Shikanosuke Maejima is a student at the Missionary school Oubi Academy He doesnt attend his club he doesnt put much effort in his studies all he does is show up at his part time job in short his life could be better One day he meets a strange girl Kirari Shiino at work and before he knows it theyve formed a punk band  The band consists of Shikanosuke Kirari his childhood friend Chie Isurugi and a rich but weak young lady by the name of Sarina Kashiwara The four of them are members of the Second Literature Club which has hardly any active members and is already scheduled to be disbanded This band is their chance to stand out and give one final farewell at the Culture Festival  The challenge was foolhardy but after eccentric training they managed to succeed and rock out the peaceful Oubi Academy with their debut performance That should have been it  They were satisfied  They should have returned to their normal lives  However their final performance at a local Live House became a hit on the Internet and requests for their performance start flying in from far and wide  One problem exams are coming up and their parents are opposed to the band  Who cares  The four of them embark on their final adventure a long tour of Japan armed with their dreams and their instruments all aboard a rickety van that could fall apart at any moment,Kira Kira RocknRoll Show is a port of Kira Kira for the PlayStation 2,Missing,nan,nan,nan,nan,nan,nan
1235520000,"[7, 34]",221321,Kiniro no Corda 2 f,[38],The stage is Seisou High School six months after the previous title She plans to have an ensemble concert with her friends It is necessary to enhance their playing techniques and keep good relationships with other members Have a successful ensemble concert,Kiniro no Corda 2 f is the PSP port of Kiniro no Corda 2 It offers the original game with distinctive alterations,Missing,0.0,47.92,0.0,100.0,1.0,1.0
1234396800,[4],208760,Street Fighter IV: Limited Edition,[9],Missing,Limited edition comes with soundtrack CD featuring every characters stage tune plus a footage DVD all region and tidy art booklet Slight wear to card sleeve,Missing,nan,nan,nan,nan,nan,nan
1235001600,[31],133909,Clear: Atarashii Kaze no Fuku Oka de,[8],Missing,Kouichi returns to his hometown after years of absence expecting to find many changes Instead the island seems pretty much the same as when he left but people he knew changed and his rekindled friendship and relationship with people he left behind will bring a change in Kouichi The game is a visual novel with light background animations while character only change poses and dont animate during talking even moving lips while talking and looking in a different direction is done via character stills and not animated Aside from Kouichi all NPCs feature full voiceacting    Originally released as Clear for PC Windows this PlayStation 2 port was done two years after with reduced rating and removed adult content To compensate for that the game features new characters new branching plot new CG events and new opening song by Ceui Gameplay interface has also been improved and adjusted for console gameplay,Missing,nan,nan,nan,nan,nan,nan
1235606400,[12],80165,Mimana Iyar Chronicle,"[38, 46]",Missing,Mimana Iyar Chronicle blends the traditional RPG elements of vast map exploration and treacherous dungeon spelunking Engage in fastpaced battles in a quasi3D environment where you control the characters movement and actions and strategically command your party to turn the tide of battle Your actions dictate how the story unfolds through numerous fullyvoiced event sequences,Missing,14.89,16.99,19.53,58.0,9.0,14.0
1233792000,Missing,71882,Enkaku Sousa: Sanahe no 23 Hiai,[38],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1235001600,Missing,70573,Shinjuku no Okami,[8],Missing,A crimefighting action game for the Playstation 2 exclusive to Japan,Missing,nan,nan,nan,nan,nan,nan
1235001600,"[12, 16, 24, 31]",69407,Sacred Blaze,[8],The player assumes the role of God and has the ability to bestow various player characters with abilities to use in combat,Sacred Blaze is a tactical roleplaying game by FlightPlan for the Sony PlayStation 2 system It is the second selfpublished game by FlightPlan after 2007s Dragon Shadow Spell In Sacred Blaze the player assumes the role of God and has the ability to bestow various player characters with abilities to use in combat,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1235606400,"[13, 14]",69130,Real Madrid: The Game,"[5, 6, 8, 20, 38]",Missing,Real Madrid The Game is the official game of Real Madrid football club,Missing,nan,nan,nan,nan,nan,nan
1233532800,"[8, 31, 32]",68278,In Light,"[6, 14, 48]",In the beginning there was only Chaos Then came the Cosmic Egg surrounded by the five elements Wood Fire Water Earth and Metal Inside the Egg lied Yin and Yang ready to fuse with it to create the First Human and with him the first universe    But Chaos didnt wanted a change so it broke the Egg removing Yin and Yang from within and cast them away as far as it could Fortunately they crashed in the Land of Wood    Taking on new forms Yin and Yang swore themselves to cross the elements find their Guardians and go as far as they can to reach the Egg before it ceases to exist and let only Chaos remain,A platformer adventure game where you play as Yin and Yang in their quest to find a path back to the Cosmic Egg    Travel through mystic lands enjoying and unique gaming experience whether it be alone or with a friend Control two characters at the same time and defeat obstacles through timing and teamwork,Missing,nan,nan,nan,nan,nan,nan
