first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1404950400,[25],223124,Muramasa Rebirth: Genroku Legends - A Spirited Seven Nights' Haunting,[46],The third of the Genroku Legends additional scenarios for Muramasa Rebirth This addon follows the story of Arashimaru a ninja who is being hunted by his former clan Worse yet while fighting off an attack he inadvertently desecrates the shrine of a powerful spirit who curses him giving him only seven days left to live,Missing,Missing,nan,nan,nan,nan,nan,nan
1405382400,"[12, 35]",222657,Chain Chronicle V,[46],Chain Chronicle V is a PlayStation Vita port of Chain Chronicles a card tower defense roleplaying game on smartphones  The digital download version was freetoplay,Missing,Missing,0.0,0.0,10.0,75.0,1.0,1.0
1404691200,[12],221525,Final Fantasy XIV: Defenders of Eorzea,"[6, 9, 48]",Patch 23 brings a myriad of additions and refinements to the realm of Eorzea including new story quests a new primal battle Frontline the Hunt and more,When the world is thrown into chaos who will rise to defend those too weak to defend themselves  The Sahagin summoned Leviathan Lord of the Whorl that the unbridled fury of the sea would wash away those who would threaten their livelihood Eorzeas people turned to the Warriors of Light who drove this sinister serpent back into the briny deep  Now new voices can be heard From the deserts of Thanalan to the verdant woods of the Black Shroud to the snowy peaks of Coerthas these voices cry out for a champion  But who will heed their call as the defender of Eorzea,Missing,7.11,13.88,27.09,74.0,38.0,41.0
1406764800,[34],218950,Majo'ou,[38],Majoou was released in 2014 for the PSP,A world in which magic exists  At the edge of the continent surrounded by black trees the demon lord lives in his towering castle The protagonist Rose Dinoire who is the only daughter of the demon lord who leads the demons is fated to someday succeed her father  One day her father receives an oracle from the God of Darkness and leaves the castle Though perplexed by the prematurity she ascends the demonic throne However being the demon lord was far more intense than she had imagined Since there are many demons who kill humans for fun humans view demons in a hostile light  Given that she has an emotional attachment to humans will Rose be able to become a fitting demon lord,Missing,nan,nan,nan,nan,nan,nan
1406764800,[34],213890,Enkeltbillet,[38],A otome PSP game,The heroine Okazawa Midori is a second year student in junior college In order to have a graduation trip with her friend Togawa Saki Midori has been working parttime since spring Its going to be a 10day cruising tour around Northern Europe Her parents are worried because this will be her first time traveling abroad but they give the permission as long as she can find a job  On the day of the trip Midori stepped onto a plane for the very first time She feels nervous because everything is a new experience for her and so the tour group depart from Narita towards Avesta Airport in Sweden Unfortunately Midori runs into numerous trials and troubles in Northern Europe She cant speak English despite having knowledge of the language  Things get worse when Midori gets separated from Saki ends up lost in the airport AND gets robbed on top of that She submits an application to make a new passport but since its going to take a while she will be staying in a hotel in the meantime  In an unfamiliar land Midori meets people she cant have a proper conversation with and the experience gradually changes her,Missing,nan,nan,nan,nan,nan,nan
1405641600,"[5, 12, 25]",201162,Warframe: The Mad Cephalon,"[6, 48, 49]",New User Experience 20 Quest System Player Ship Diegetic UI Genetic Foundry  The Kubrow New Warframe Mirage A Region Infested Eris New Weapons Dark Sectors Enhanced Dynamic Music Additions 3 new Alt Helmets,Missing,Missing,nan,nan,nan,nan,nan,nan
1405987200,"[13, 31, 32]",154749,Don't Starve: Reign of Giants Console Edition,[48],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1404950400,[8],141885,Arcade Archives: Wonder Boy,[48],Arcade Archives Wonder Boy is a port of the game Wonder Boy As TomTom the Wonder Boy its up to you to rescue your girlfriend Tanya from the vile clutches of the monster that has kidnapped her To do so you must navigate a series of worlds in a race against time to reach your goal Along the way youll battle foes and collect fruit that will add to the amount of time you have to complete your mission,Missing,Missing,nan,nan,nan,nan,nan,nan
1404777600,"[2, 31]",127111,The Wolf Among Us: Episode 5 - Cry Wolf,"[6, 9, 12, 14]",Secrets are revealed and decisions are made as Bigby squares off against the Crooked Man facing off against his deadliest agent Bloody Mary and learns the full truth about his crimes against Fabletown,Missing,Missing,nan,nan,nan,nan,nan,nan
1405987200,"[2, 31]",127060,The Walking Dead: Season Two - Episode 4: Amid the Ruins,"[6, 9, 12, 14, 39, 46, 48, 49]",With the group scattered amidst a swarm of monsters sent from hell Clementines only goal is finding her friends and keeping them safe Now armed with only a hatchet can she gather all of her friends before trouble finds them,Missing,Missing,nan,nan,nan,nan,nan,nan
1406160000,"[4, 25, 33]",105703,Arcade Archives: Renegade,"[48, 130]",Arcade Archives Renegade is a port of the action game Renegade In Renegade players control a vigilante named Mr K who fights a variety of street gangs on his way to save his girlfriend,Missing,Missing,nan,nan,nan,nan,nan,nan
