,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
0,[34],256317,Taishou Mebiusline Portable,[38],In the year 1923 during the last days of the Taishou Period Hiiragi Kyouichirou leaves his home in the countryside to attend the Imperial University As soon as he arrives in Tokyo though he runs right into a conflict between the allpowerful Imperial Army and the mysterious Gohongatana Clan The Imperial Army wants him for his ability to see the spirits of the dead now and hell have to figure out where his loyalties lie Is it to his country To the Emperor To his fellow man Or is there an even greater cause,PSP port of Taishou Mebiusline that removes the NSFW content,Missing,,,,,,
1,[34],220573,Satomi Hakkenden Hachitama no Ki,[38],Sliced by a bewitched sword Is it an enemy Is it love  It is a turbulent time of wars The protagonist who lives as a man spends her days peacefully in her hometown Otsuka Village despite the agitated times However a tragedy suddenly comes calling Her beloved dog Yoshirou that she thought of as a little brother dies her father commits ritual suicide And into the protagonists hands passes a bewitched sword the Murasamemaru I want to carry out my fathers dearest wish In order to give up the Murasamemaru to the Kanto Shogunate the protagonist decides to hide the fact that she is a woman and rushes away from Otsuka Village on a journey The same birthmark A character carved into a ball the Kenshi that hold them Attracting Destiny What future will the protagonist choose,A love adventure game based on the famous story Nansou Satomi Hakkenden,Missing,,,,,,
2,[34],219134,Shall we date? Sengoku Darling: Choose your Destination,"[34, 38, 39]",The story takes place in the Sengoku Period a warring era of neverending social upheaval and military conflict You the heroine is a princess of a small yet peaceful province With your father in bad health and no son to take over the province you are told to go on a journey to see through the world around you and find a strong province to ally with For that you head to the capital city of Kyoto together with your guard Kojiro Sasaki for information and chance to meet with strong warlords Life outside your own castle is not easy but as you spend your life in the foreign land of your choice you get to know more of the warlords living there And eventually the seed of love blooms into a transient flower,Known as Iza Shutsujin Koi Ikusa Dai Ni Maku in Japan Published by NTT Solmare under the Shall we Date series,Missing,,,,,,
3,[34],218781,Shinsouban Clover no Kuni no Alice: Wonderful Wonder World,[38],Alice didnt fall in love with anyone and remained in the wonder world All the characters that appeared in the previous title are already her friends She knows them well so its kinda hard to fall in love with them There are more exciting battle elements and more fantastic elements included Will she be able to fall in love with someone in this world full of wonders,Shinsouban Clover no Kuni no Alice Wonderful Wonder World is a remake of Clover no Kuni no Alice released for the PSP with new artwork by Fujimaru Mamenosuke,Missing,,,,,,
4,"[5, 12, 25]",200853,Warframe: Zephyr Rises,"[6, 48]",Missing,ADDITIONS  Ties That Bind  Darvos Alert return  Level Expansion  New Game Mode  Interception  New Clan Dojo room available  Tenno Research Lab  New Clan Dojo Garden room  8 new decorations  New Warframe  Zephyr the aeronautical Warframe  New Weapons  4x new Warframe Immortal skins  Oryx Oberon Alternate Helmet  HUD 20  Added 3D character portraits for transmissions   Improved Mod management  Enemy Leaders AI,Missing,,,,,,
5,[31],168792,The LEGO Movie Videogame: Wild West Pack,"[6, 14, 48, 49]",Missing,Its a riproarin good time in the wild wild west Get a chockfull of laughs and abilities with these special pants Spin around and attract more studs with the Tornado Pants Put on your Prospector Pants and spawn more highvalue studs Get all fired up with the Hot Pants and jump higher with the Jack Rabbit Pants Theres even more action with new characters Old Ollie Wild Will Sudds Backwash and Rootbeer Belle,Missing,,,,,,
6,"[5, 31]",163874,Far Cry Compilation,"[9, 12]",Missing,Far Cry Compilation is a collection of Far Cry games that includes Far Cry 2 Far Cry 3 and Far Cry 3 Blood Dragon The compilation was created to celebrate the tenth anniversary of the Far Cry series and released only in North America,Missing,0.0,0.0,0.0,100.0,1.0,0.0
7,Missing,143833,Dairansou Dash or Dasshu!!,[46],Missing,Missing,Missing,,,,,,
8,"[2, 31]",127108,The Wolf Among Us: Episode 2 - Smoke and Mirrors,"[6, 9, 12, 14]",Missing,Bigby continues investigating for the serial killer walking the streets of Fabletown He also attempts to find answers from Faiths pimp Georgie Porgie and becomes more involved with Beauty and Beasts affairs,Missing,,,,,,
9,Missing,112642,Castlevania: Lords of Shadow 2 - Dracula's Tomb Premium Edition,"[9, 12]",Missing,Sink your teeth into Castlevania Lords of Shadow 2  Draculas Tomb Premium Edition which includes  A copy of Castlevania Lords of Shadow 2 The exclusive Steelbook 100 page hardback artbook 3 miniature figurines approx 10cm high consisting of Zokek Victor Belmont and The Lieutenant All sealed in a Collectors Edition Tomb box  InGame Armoured Dracula Skin  Includes a full length leather textured coat with new filigree designs throughout and completely redesigned central belt armour  New battle greaves and pants with adorning paraphernalia add a powerful finish  Dracula himself has a new beard to complete the look  InGame Dark Dracula Skin  Alternate colouring for Draculas iconic costume from Castlevania Lords of Shadow 2 Taking its cues from the classic designs of past Castlevania games this costume includes the classic white hair  beard colouring for the ultimate Prince of Darkness  InGame Relic Pack  Gives you access to most of the games relics once you find your first drop These each have a different effect some enhance your skills some enhance your abilities while others have a more mysterious and surprising effect  Using the exclusive transmutation rune offered in this pack players who pre order can change relics at will allowing them to always have the best one for any given situation,Missing,,,,,,
