first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1348012800,271147,DC Universe Online: Episode 4 - The Last Laugh,"[6, 9]",The fourth episode The Last Laugh was released on June 19 2012 This episode focused on the Joker as he gained access to hero and villain safe houses to stir up additional controversy between the player factions Some of the key features of this episode include one Tier 3 hero Duo in Shady Nightclub and one Tier 3 villain Duo in Police Station This marked the final performance of Arleen Sorkin before her retirement This was also her final time voicing her iconic character Harley Quinn,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1348876800,269505,Street Cricket Champions 2,[38],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1347408000,256902,Tottemo E Mahjong,[46],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1346889600,249698,Gekiatsu!! Pachige Tamashii Max Evangelion 7 x Seimei no Kodou,[9],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1348099200,240466,Pro Evolution Soccer 2013,[38],PSP port of Pro Evolution Soccer 2013,[14],Missing,Missing,93.41,102.78,113.09,74.0,58.0,16.0
1348531200,240413,FIFA Soccer 13,[8],PS2 port of FIFA 13,[14],Missing,Missing,nan,nan,nan,nan,nan,nan
1348531200,240400,FIFA Soccer 13,[38],PSP port of FIFA 13,[14],Missing,Missing,nan,nan,nan,nan,nan,nan
1348531200,240395,FIFA Soccer 13,[46],PlayStation Vita port of FIFA 13,[14],Missing,Missing,nan,nan,nan,nan,nan,nan
1348531200,235518,Transformers: Fall of Cybertron - Massive Fury Pack,"[6, 9, 12]",The third multiplayer character pack for Fall of Cybertron it unlocks 6 characters and their related parts for use in custom loadouts The characters included are Autobot Hound G1 Retro Optimus Prime Sharpshot Hardshell Kickback and Bruticus,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1347321600,235422,Transformers: Fall of Cybertron - Dinobot Destructor Pack,"[6, 9, 12]",The second multiplayer character pack for Fall of Cybertron that unlocks 4 characters and their related parts for use in custom loadouts The characters included are Grimlock Slug Snarl and Swoop,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1348099200,231017,Final Fantasy III,[38],The PlayStation Portable version of Final Fantasy III adds features and improvements over the Nintendo DS remake such as improved graphical quality and better framerate an autobattle feature that enables quicker progression against enemies options to switch between the original and arranged soundtracks and an additional Art Gallery and BGM Player,"[12, 31]",Missing,Missing,17.04,19.29,19.87,74.0,218.0,322.0
1348185600,225247,One Piece: Pirate Warriors - Collector's Edition,[9],Pirate Warriors is an action game incorporating elements from both the Dynasty Warriors series and the One Piece series The games story mode Main Log allows the player to play through the storyline The Adventure mode uses Luffy to play through the events of the One Piece series and the battle mode allows the player to use characters in battles In Another Log the player can play through a characters storyline With it are several stories exclusive to the game  In addition to the game itself the collectors edition will exclusively offer the Thousand Sunny the ship on which Luffys crew sails the seas towards a horizon of adventures,"[12, 25, 31]",As with the rest of the franchise Pirate Warriors follows the adventures of Monkey D Luffy a young boy who accidentally eats the GumGum Fruit and organizes a diverse crew of pirates called the Straw Hats to search for the titular treasure On his journey Luffy makes several new friends and battles a wide variety of villains,Missing,nan,nan,nan,nan,nan,nan
1348531200,210707,Dead or Alive 5: Collector's Edition,"[9, 12]",In western territories the Collectors Edition includes  A copy of Dead or Alive 5 PlayStation 3 or Xbox 360  A premium embossed steel case for packaging  A exclusive 92page hardcover art book with character renders costume concept art and screenshots of stages  A 20track CD of the official game soundtrack  A fullcolor wall poster featuring most of the playable cast  A code for the Premium Swimsuit Costume DLC for the full cast of playable female characters in the game  The Japanese Collectors Edition is slightly different it includes  A copy of Dead or Alive 5 PlayStation 3 or Xbox 360  A Premium embossed steel case for packaging  A exclusive hardcover art book  A CD of the official game soundtrack  10 character postcards  10 metal character plates  A code for Premium Swimsuit Costumes DLC for the full cast of playable female characters in the game,[4],Missing,Missing,nan,nan,nan,nan,nan,nan
1348099200,202954,Akatsuki no Goei Trinity,"[9, 38]",This game is a complete collection of the Akatsuki no Goei trilogy which follows Asagari Kaito as he becomes a bodyguard to the stuck up Nikaidou Reika The games deal with themes of social and financial inequality The trinity version has an upgraded 720HD scaling to all of the images as well as extra CGs extra openings for both Game 1 and Game 3 a nice and neat interface and the option to check out the OST of the game,[34],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1347494400,194416,Call of Duty: Modern Warfare 3 - Collection 3: Chaos Pack,"[6, 9, 12]",With its third DLC Collection Modern Warfare 3 drops a combatheavy care package of Special Ops Chaos mode 4 new Special Ops missions Arctic Recon Light Em Up Special Delivery and Vertigo and 3 Face Off maps Intersection UTurn and Vortex for the ultimate trifecta in solo and coop gameplay Highaltitude Special Ops challenges put tactical skills to the test with players navigating armed drones above a Russian destroyer and evading RPGs from the roof of a helicopterswarmed hotel Upping the ante further Face Off firefights pit players headtohead on a sixlane stretch of desert highway at an abandoned crossroads near a New York overpass and near the path of a violent tornado,"[5, 24, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1348704000,178758,Nikoli no Puzzle V: Yajilin,[46],All 50 questions recorded are handmade by Nikolis puzzle writer so the feeling of solving is different In addition the operation unique to PlayStationVita makes it easier to play with problems with large board sizes From beginners to advanced players please enjoy the deep world of puzzles,[9],Missing,Missing,nan,nan,nan,nan,nan,nan
1347494400,178757,Nikoli no Puzzle V: Numberlink,[46],Nikolis Numberlink which is famous all over the world is now available on PlayStationVita All 50 questions recorded are handmade by Nikolis puzzle writer so the feeling of solving is different In addition the operation unique to PlayStationVita makes it easier to play with problems with large board sizes From beginners to advanced players please enjoy the deep world of puzzles   Numberlink is a registered trademark of Nikoli Corporation,[9],Missing,Missing,nan,nan,nan,nan,nan,nan
1348444800,143002,Resident Evil: Operation Raccoon City - Echo Six Expansion Pack 2,"[6, 9, 12]",3 new missions The culmination of the Spec Ops mission to find the truth behind the Raccoon City outbreak The elite Spec Ops are closing in on Umbrella and the Umbrella Security Service squad but new threats and challenges cause them to side track as they help other survivors including Claire Redfield and Sherry Birkin As well as the ever present danger posed by the USS zombies Tyrants and Super Parasite Tyrants threaten to overwhelm you as Raccoon City descends into Hell Missions locations include the secret Umbrella facility lab the city hospital the dead factory and finally a desperate fight for safe extraction from the city via rescue helicopter,[5],Missing,Missing,1.48,1.78,1.83,54.0,9.0,5.0
1348531200,143001,Resident Evil: Operation Raccoon City - Echo Six Expansion Pack 1,"[6, 9, 12]",3 tough new Spec Ops missions Following intelligence from Jill Valentine Echo Six elite squad continue the hunt for the crucial evidence that will prove Umbrellas guilt in the Raccoon City outbreak The chaos that has overtaken the city means a brutal battle for survival Every squad member must bring their specialist skills to the fight to ensure the mission succeeds,[5],Missing,Missing,1.31,1.83,1.85,54.0,10.0,6.0
