first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1225843200,[7],273844,SingStar: Pop Hits 4,[8],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1227139200,Missing,269497,Kidou Senshi Gundam: Gundam vs. Gundam,[38],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1226966400,[10],248142,Need for Speed: Undercover,[8],Missing,Missing,Missing,11.15,14.34,21.42,61.0,255.0,236.0
1226966400,[10],248138,Need for Speed: Undercover,[38],Missing,Missing,Missing,11.15,14.34,21.42,61.0,255.0,236.0
1227744000,[34],221465,Monochrome Factor: Cross Road,[8],Haruno Serina is a 1st year high school student One day she is saved by some monsters by her upperclassman Asamura Kengo and gets wrapped up in a fight between light and darkness,An otome game based on the anime Monochrome Factor but with a new original main character and storyline,Missing,nan,nan,nan,nan,nan,nan
1227744000,[34],218377,Hoshiiro no Okurimono Portable,[38],The story is set in a school that will be torn down in a few months This is announced to the heroine a student of the school some months before her graduation The heroine and her 3 other school mates all boys decide to start an astronomy club so they can find the best starry sky and make some memories before their graduation,A port of Hoshiiro no Okurimono,Missing,nan,nan,nan,nan,nan,nan
1227744000,[34],215190,Murasaki no Honoo,[8],The game tells the story of the young heir that was studying in the United Kingdom and have to return home to take care of his inheritance as the owner of the Takatsukasa Heavy Industries,Murasaki no Honoo is an visual novel developed and published by Idea Factory which was released in Japan in 2008,Missing,nan,nan,nan,nan,nan,nan
1227571200,Missing,210010,Proffessional Bull Riding: Out of the Chute,"[6, 38]",Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1227744000,Missing,203464,CR Galaxy Angel,[8],Missing,CR Galaxy Angel is a pachinko simulation game for Playstation 2 with Galaxy Angel content which lets you experience playing on taiyo electric pachiko machines,Missing,nan,nan,nan,nan,nan,nan
1226534400,"[4, 12, 31]",140871,Way of the Samurai 3 Plus,[9],Missing,This upgraded version of Way of the Samurai 3 has additional content including four more companions Osei Itsuse Araragihime and Sensei,Missing,nan,nan,nan,nan,nan,nan
1227139200,[4],126291,Katekyo Hitman Reborn! Kindan no Yami no Delta,"[5, 8]",Missing,Missing,Missing,3.0,0.0,0.0,65.0,2.0,1.0
1226966400,Missing,120162,Tomb Raider: Underworld - Limited Edition,"[6, 9, 12]",Missing,This Limited Edition comes in a slipcase and contains all the following extras on a bonus DVD  Tomb Raider Underworld  Exclusive behind the scenes documentary  Previously unreleased ingame music  Art gallery  Videos and trailers,Missing,nan,nan,nan,nan,nan,nan
1227744000,[14],94853,RTL Biathlon 2009,"[5, 6, 8]",Missing,RTL Biathlon 2009 is a simulation of the Biathlon sport Like the real sport it is basically divided into two sections skiing and shooting During the skiing sections the player steers his athlete into the correct direction and watches his stamina In the middle of the screen is a power bar which gets filled by holding the assigned button  if the bar is too low the athlete gets slow and if it is too high he gets tired Practically this results in steady button pressing to keep it as high as possible During the shooting sequences the player shoots on targets while the cursor is wobbling He can also hold his breath for a short time to steady his aim  In the career mode the player divides points into four categories eg speed or stamina which influence the athlethes capabilities After successful championships he can improve these stats further New in this instalment are superpowers which can be chosen at some point When activated these give a big boost on a stat for a short time eg mountain skiing boosts power when skiing uphill These are available once per race There are overall 15 courses which are partly licensed,Missing,0.0,15.0,0.0,60.0,3.0,1.0
1227398400,Missing,86072,Autoescuela Aprueba Conmigo,"[20, 38]",Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1226102400,"[9, 15, 35]",81358,Uno,"[5, 9, 34, 38, 39, 55, 73, 74, 159]",Missing,Everybody knows Uno  the classic card game of matching colors and numbers thats 1 for family fun Customize the game with your own house rules and penalties throw down Action Cards like Skip and Reverse in furiously thrilling games Get rid of your hand before everyone else but dont forget to shout Uno when youre down to one card,Missing,3.54,8.66,13.06,70.0,71.0,16.0
1226880000,"[2, 31]",81242,Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3 - The Criminal Projective,"[5, 6, 9]",Missing,Move over generically buff action heroes Strong Bad is here to show you how its done in his handcrafted cinematic masterpiece Dangeresque 3 The Criminal Projective You play Dangeresque a dirty cop in pursuit of a little action and several big sacks of cash Can our hero stay alive long enough to defeat his archnemesis save the world and get the girl Looks like hes gonna have to jump,Missing,nan,nan,nan,nan,nan,nan
1227052800,[7],80102,Beatmania IIDX 16 Empress,"[8, 52]",Missing,The 16th release in the main beatmaniaIIDX franchise Extremely pink Proceeded by DJ Troopers,Missing,0.0,7.0,0.0,85.0,2.0,1.0
1226534400,Missing,74884,Star Wars: The Force Unleashed - Character Pack 1,"[6, 9, 12]",Missing,Now that youve unleashed the force you can download 7 brand characters to the make the experience even more memorable Play as characters such as Jedi Knight Anakin Skywalker Jedi Knight ObiWan Kenobi Jedi Knight Luke Skywalker Imperial Commando Darth Sion KiAdiMundi and Kit Fisto Also youll get 3 all new Secret Apprentice costumes including Hooded Combat Gear General Starkiller and Sith Assassin  This pack is included in the Ultimate Sith Edition,Missing,nan,nan,nan,nan,nan,nan
1227139200,[16],62877,Sengoku Hime: Senran no Yo ni Honoo Tatsu,"[6, 8, 38]",Missing,After a big war various feudal lords gain power Hojo Uesugi Imagawa Mouri Otomo Oda Shimazu Satake Date Takeda and so on They fight each other and sometimes ally with others to expand territory for one and only goal Every feudal lords ultimate goal is to conquer and unite the country,Missing,nan,nan,nan,nan,nan,nan
1226620800,[31],61341,Donkey Xote,"[8, 20, 38]",Missing,Enjoy this original adventure game hand in hand with its main characters With your PlayStation 2 find out all the details of the Donkey Xote story Play with Sancho Rucio and Don Luixote himself and discover sheer enjoyment all the way,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1227139200,"[31, 34]",60877,Koisuru Otome to Shugo no Tate: The Shield of Aigis,[8],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1226620800,[7],52829,SingStar Vol. 3: Party Edition,[9],Missing,Its a karaoke game that gives points which are distributed by the purity of singing as in how well does one manage to stay on tune It doesnt matter if you change octaves in the middle of the song or what words are you singing in it doesnt have a word recognition so your singing is rated by how well you manage to hit the correct note at the correct time,Missing,nan,nan,nan,nan,nan,nan
1225756800,[5],47468,007: Quantum of Solace - Collector's Edition,"[9, 12]",You are the new Bond  Employ all of your Bond skills in highoctane combat chaotic gunfights and precise stealth takedowns Take cover  First person shooting with third person cover combat allows you to adjust your gameplay to meet each challenge Hide behind cover fire from protected positions and use suppressing fire to distract enemies Fight worthy adversaries  Advanced AI systems allow enemies to react to you in intelligent and tactical ways Think quickly because theyll seek cover and outflank you The new world of Bond  Using the likenesses and voices of actors from both films including Daniel Craig and Judi Dench the game immerses you in the story of how Bond becomes the ultimate 00 agent Each mission will take you through the exotic locations such as Casino Royale in Madagascar the deserts of Bolivia and the streets of Austria Become the worlds premier MI6 agent  Bond gets online with standard 12player multiplayer mode plus unique Bond modes such as Bond VS which pits you against other opponents in an intense race to complete objectives and Golden Gun mode which lets you perform one hit kills using the coveted Golden Gun Can you be the next James Bond Coldly efficient dangerous the new Bond is the ultimate weapon in todays ruthless world of international espionage Blending first person shooting and third person action Quantum of Solace puts you in control of Bonds greatest weapon his mind You must think like Bond and intelligently use the map and situation to your advantage Confront enemies in a variety of ways take them head on fire from behind cover or sneak up silently and eliminate them with a variety of special takedown moves Based on Quantum of Solace and Casino Royale Quantum of Solace the Game puts you in the dangerous world of international espionage and intrigue,Introducing a more lethal and cunningly efficient Bond the game blends intense firstperson action with a unique thirdperson cover combat system that allows players to truly feel what it is like to be the ultimate secret agent as they use their stealth precision shooting and lethal combat skills to progress through missions Blending the action of the Quantum of Solace feature film with the Casino Royale movie the title propels players into the cinematic experience of international espionage Based on the Call of Duty 4 Modern Warfare game engine that has been specifically engineered to immerse players in the Bond universe the Quantum of Solace game delivers highdefinition graphics reactive AI and visually stunning locations inspired by locales portrayed in the films Quantum of Solace marks the first time players can become the dangerous and cunning Bond as portrayed by Daniel Craig From silent take downs and sneaking through confined spaces to oneonone shoot outs and large scale battles players experience a variety of gameplay that challenges them to think through situations and choose how they progress whether its through covert means or confronting enemies in full force Advanced combat and Realistic AI Players engage in both firstperson and thirdperson gameplay that allows gamers to be Bond in unscripted battles against the worlds most evil villains and mercenaries Filled with armed combat massive explosions and vertigoinducing chases gamers are immersed in an authentic Bond universe and drawn into epic movie moments with theatrical camera angles split screen effects pictureinpicture sequences and amazing environments inspired by real world locations such as Montenegro Venice Bolivia and Austria Bringing James Bond to nextgen consoles for the first time gamers now have the ability to battle online in a variety of modes,Missing,nan,nan,nan,nan,nan,nan
