,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[7],269666,PaRappa the Rapper,[38],The rapping pup PaRappa dreams of impressing his friend the beautiful Sunny Funny and going out on a date with her But what he lacks is confidence  help PaRappa rap his way through learning Kung Fu a driving test cooking and more all in order to get the girl And remember  You Gotta Believe PaRappa the Rapper is a game based on lyrics music and rhythm The game itself is very basic  each stage has a teacher that PaRappa must follow Youll see the teacher say some lyrics and then PaRappa must copy the teacher by pressing the appropriate buttons to repeat those lyrics back Rap well and youll be able to continue fudge up the lyrics and the music will start to distort and the teacher will become displeased Continue to mess up and youll fail the stage Of course the goal is not to copy the teacher but instead to outperform them  you can do this by improvising in the songs gaps Listen to how the song goes and improvise in time to the music if you perform well enough the teacher will step aside leaving you to freestyle on your own  The PSP version of the game is a remake of the PlayStation original However it includes a few upgrades such as a 169 display sharper graphics game sharing multiplayer support of up to four players and the addition of song remixes which can be downloaded via the internet onto your Memory Stick Duo,Missing,Missing,1.59,2.67,4.37,68.0,194.0,159.0
1,Missing,269517,Oh's Talk English,[38],An edutainment game designed to teach Korean students how to speak English,Missing,Missing,,,,,,
2,Missing,269417,Metal Gear Online,[8],The Japanonly standalone release of the PS2 game Metal Gear Online  Metal Gear Online for the PS2 originally came on the Persistence disc of Metal Gear Solid 3 Subsistence and was later released as a standalone release for Japan exclusively A variety of modes that are staple to the online shooter genre like Capture and Team Deathmatch and the obscure sneaking mode This casts one player as Snake and rest as guards Snake must sneak in and grab a microfilm the guards must defend it,Missing,Missing,0.0,120.0,0.0,80.0,3.0,1.0
3,"[4, 25]",259881,Kakutou Bijin Wulong,[8],Kakutou Bijin Wulong Fighting Beauty Wulong is an action fighting game based on the manga and anime series created by Yugo Ishikawa and TMS Entertainment The singleplayer story follows the plot of the anime unchanged giving the player a chance to take part in many of the fights from the original series The game itself is a full3D beatemup style brawler and the goal of each stage is to simply defeat every enemy Ran has a wide variety of different fighting techniques available to her and can even switch between several different fighting styles on the fly Items can also be collected that will let the player use extradamaging special moves In addition to the main story mode there is also a twoplayer versus mode,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
4,Missing,254520,Rayman Raving Rabbids,[8],PlayStation 2 port of Rayman Raving Rabbids,Missing,Missing,5.89,7.99,12.66,62.0,171.0,87.0
5,[10],248508,Shrek Smash n' Crash Racing,[38],Missing,Missing,Missing,1.04,1.81,2.0,55.0,13.0,7.0
6,[14],237547,Pro Evolution Soccer 6: Legends 2,[8],Missing,Missing,Missing,,,,,,
7,[14],229546,Jikkyou Pawafuru Puroyakyu 13: Kettei-ban,[8],Missing,Missing,Missing,,,,,,
8,"[14, 31, 34]",205713,Tennis no Ouji-sama: Doki-doki Survival Sanroku no Mystic,[8],Tennis no Oujisama DokiDoki Survival  Sanroku no Mystic is an Adventure game developed by WinkySoft and published by Konami which was released in Japan in 2006,The Princes of Tennis are going to an isolated island to train for the National Championships but on their way their ship runs into a storm and have been capsized Together with the princes the captains daughter and her friend ride the lifeboats to the island  Choose between the two girls the captains daughter is a gentle quiet girl while her friend is a lively tomboy Each have their different ways of attracting their princes Besides dating get the boys to work The island has very few supplies so its up to the princes to learn to use the tools to keep themselves alive,Missing,,,,,,
9,"[25, 33]",176054,Biker Mice From Mars,"[8, 20]",The Biker Mice from Mars are on a quest to get hold of the one thing that can save Mars their home planet from total destruction  the Regenerator but they are not the only ones who want this powerful item  Hairball leader of the ruthless feline race the Catatonians and Ronald Rump evil corporate land developer want the Regenerator for their own evil purposes They will throw everything they have at our heroes to acquire it but the Biker Mice are not alone  they have friends throughout the solar system to help them when the going gets rough Its an actionpacked struggle that starts on Earth and culminates on the planet Mars with the fate of both planets hanging in the balance Play the role of each of the three popular Biker Mice Throttle the cool leader Vinnie the fun daredevil or Modo the gentle giant Throughout each challenge General Carbine is in touch with the Biker Mice to communicate the mission objectives Charley the mechanic will also help by repairing their bikes inventing new weapons and gadgets and instructing the heroes on how to use them,Missing,Missing,3.43,5.92,6.86,73.0,23.0,24.0
10,[34],165844,Yoake Mae yori Ruri-iro na: Brighter than Dawning Blue,[8],The story is set in very distant future in a time when mankind is just recovering from decades of war fought between Earth and a terraformed Moon The war was so devastating that it set technological progress back by decades if not centuries which is why the settings dont look futuristic Although the world is now at peace there continues to be distrust between the Sphere Kingdom Moon and the Earth Federation Travel between the two is restricted for diplomatic purposes and confined to a single spaceport on Earth  So anyway one day the lunar princess Feena fam Earthlight comes to the protagonists house for home stay,Missing,Missing,,,,,,
11,[34],131911,Himehibi: Princess Days,[8],A PlayStation 2 otome game by Takuyo,Aizaki Koi is attending a normal high school when one day her grandfather asks her to enroll in his all boys school as an experiment to convince the board of directors that the school can successfully be turned coed  At first she refuses but soon she ends up enrolling in this school as the only girl to help her grandfather out  But there are those who oppose this plan and soon she begins to receive threatening phone calls from those who wish for her to leave the school,Missing,,,,,,
12,[9],128211,Qué pasa Neng: El videojuego,[8],Que Pasa Neng is a game based off a character created by Spanish comedian Edu Soto Neng de Castefa in which he parodies the urban tribe of Bakalas and Canis The gameplay consists of 5 minigames in which you must pass the same test 3 times before advancing to the next minigame,Missing,Missing,,,,,,
13,[7],123418,Taiko no Tatsujin: Doka! to Oomori Nanadaime,[8],Taiko no Tatsujin Doka to Oomori Nanadaime is the seventh Taiko no Tatsujin game released for PlayStation 2 It features the addition of Reverse mode and additional challenges with the incorporation of Taiko Towers,Missing,Missing,,,,,,
14,"[4, 8, 33]",87815,Super Mario War,"[3, 5, 6, 9, 11, 14, 20, 23, 38, 82, 130]",Super Mario War is an opensource crossplatform platformadventure video game and level editor released on 16 December 2006 It is based upon gameplay elements and audiovisual media that are cloned from Nintendos Super Mario series The game centers on players fighting each other by one player jumping on the other players head or by making use of items which can be picked up during gameplay,Missing,Missing,0.5,0.0,0.0,0.0,0.0,1.0
15,[7],84316,Singstar: Norsk på Norsk,[8],The Norwegian SingStar edition contains both material from the international edition and hits by Norwegian artists Gameplay undergoes no major changes,Missing,Missing,,,,,,
16,[10],83233,Captain Scarlet,[8],An Europeexclusive racing game based on the 1960s marionettebased scifi series Captain Scarlet and the Mysterons  Captain Scarlet is a 3D racingshooter game based on the TV series Captain Scarlet and the Mysterons 19671968 The player takes control of Captain Scarlet who has to protect the world from the Mysterons an alien race wanting revenge for the destruction of their base on Mars by Captain Black In the game captain scarlet takes on missions to thwart the plans of the Mysterons These missions include escorting VIPs rescuing Captain Blue destroying a bomb truck and delivering supplies in time While playing the player will drive two different vehicles that can fire projectiles  the Spectrum patrol car and Spectrum pursuit vehicle,Missing,Missing,0.0,0.0,0.0,30.0,2.0,0.0
17,[7],81142,CMT Presents: Karaoke Revolution Country,[8],Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
18,[10],80095,Crazy Frog Racer 2,"[6, 8]",A kart racing game on the PlayStation 2 and PC staring the generally disliked marketing ploy,Missing,Missing,1.88,0.0,0.0,47.0,11.0,5.0
19,[14],79412,Arcade USA,"[6, 8]",Arcade USA is a Bowling and Air Hockey game created by Phoenix Games,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
20,[5],77002,Beverly Hills Cop,[8],A game based on the movie franchise of the same name Only released in PAL territories despite being based on an American series with an American setting due to such egregious errors as depicting Axel Foley originally played by Eddie Murphy as a white man,Missing,Missing,2.15,0.0,0.0,10.0,1.0,1.0
21,Missing,76144,Mahjong Fight Club: Zenkoku Taisenban,"[9, 38]",Missing,Missing,Missing,,,,,,
22,Missing,70578,Jumanji,[8],A collection of minigames based on the movie,Missing,Missing,0.45,0.0,0.0,0.0,0.0,2.0
23,Missing,66946,Games Galaxy 2,[8],Games Galaxy 2 is a collection of 25 games that are  CosmoJump  An autorun platformer where the player has to make jumps over stacked boxes  Color Heroes A Color Lines variant  Sewer Masters  A Pipe Dream variant  Connector  A puzzle game where players have to connect together pieces of pipe but can only rotate them in place  Explosive Pumpkin  A Bomberman variant  Balls Trapper  A Color Lines variant  Towerball  A game where players rotate a central tower and have to collect 4 of the same colored balls that roll in to the playfield to make them disappear  Total Wipeout  A Breakout variant  One Step  A Tile maze removal variant  Apple Eater  A Snake variant  Coco Catcher  A Breakout variant  Road Breaker  An Amidar variant  Football Monster  A Pong variant  Old Legends  A Reversi variant  Hills in Hell  An action game where the player has to make it to the goal by hopping on lava rocks that are constantly submerging  Armored Toys  An overhead tank shooter  Retro Battle  An Artillery variant  Last Standing  An action game where the player shoots exploding discs across a board to try and explode their opponents discs The player with the last remaining disc wins  Space Liberator  An Asteroids variant  Gravity Play  A Lunar Lander variant  Artic Ranger  A Frogger variant  Territory Divider  A Five in a Row variant  Combiner  A tile matching puzzle game  Space Hockey  A game of hockey where the player controls a ball and tries to hit a puck into the goal  Balls Invasion  A Puzzle Bobble variant,Missing,Missing,,,,,,
24,[5],66932,Sniper Assault,[8],Sniper Assault takes you to the heart of the hostile areas with its wide number of missions  Can you guide your soldiers right through the warfare zone and neutralize different groups of enemies,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
25,"[10, 14]",66511,Saru Get You: Pipo Saru Racer,[38],A racing game in the Ape Escape series The player builds a Pipo monkey into a racing machine and competes in races,Missing,Missing,,,,,,
26,[35],64405,Momotaro Dentetsu 16: Moving in Hokkaido!,"[5, 8]",This is a popular Sugoroku style board game series The player becomes the president of a railway company and while traveling around Japan by train he buys properties from various regions and increases his assets aiming to become the richest president in Japan This time the Great Cold Wave Directly Hit Hokkaido What is the Fate of Frozen Hokkaido,Missing,Missing,,,,,,
27,[31],61670,Secret of Evangelion,"[6, 8, 38]",An RPGadventure retelling the end of the Evangelion storyline introducing the new characters NERV investigator Kenzaki Kyouya and dummyplug research scientist Kaga Hitomi  In the game you play as a new character Nerv agent Kyouya Kenzaki an old college friend of Kajis Throughout the game you must uncover mysteries surrounding the Evangelion plot as well as mysteries involving yourself There are multiple routes which seem to depend how much information you uncover The end credits which scroll like Evangelion Death features a backdrop of the LCL Sea from End of Evangelion set to Souls Refrain 10th Anniversary Version from Evangelion Decade,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
28,Missing,59369,Maplus: Portable Navi,[38],An Edia Co developed PlayStation Portable title which was only released in Japan and acts as a GPS,Missing,Missing,,,,,,
29,[7],59365,P-Kara,[38],A Sony Computer Entertainment developed Japan only PlayStation Portable rhythm game,Missing,Missing,,,,,,
30,[9],57949,Fruit Fall,"[6, 8]",Fruit Fall is a keyboard controlled tile matching puzzle game for up to four players  The player is presented with a game area in the form of an irregular walled maze Within the maze are pieces of fruit the object of the game being to get three pieces of the same fruit touching each other at which point they vanish and the player scores points The only controls the player has are action keys which rotate the game area clockwise or counter clockwise,Missing,Missing,,,,,,
31,[10],57825,Simple 2000 Series Vol. 112: The Tousou Highway 2 - Road Warrior 2050,[8],A vehicular combat race against the clock developed by Tamsoft and released under the banner of D3 Publishers Simple 2000 series,Missing,Missing,,,,,,
32,[33],57132,Katana Action,[8],A feudal Japan slashemup for PlayStation 2 Released in Japan as part of the Simple 2000 series,Missing,Missing,,,,,,
33,Missing,56749,Kanji Trainer Portable,[38],Missing,Missing,Missing,,,,,,
34,[11],56397,Daisenryaku Portable 2,[38],Daisenryaku Portable 2 is a military turnbased strategy game for the PlayStation Portable published by Genki It is a sequel to Daisenryaku Portable and is set in the Middle East The player does not control any country instead controlling the supranational army named Wild Geese,Missing,Missing,,,,,,
35,Missing,44676,EyeToy: Play Sports,[8],2006 is a bumper year for sport with the World Cup and the Winter Olympics and EyeToy Play Sports adds a whole lot more sporting fun With over 101 offthewall minigames to tackle its easy to see why this has the potential to inspire a new generation of budding Olympians and World Cup winners,Missing,Missing,0.0,0.0,5.5,53.0,6.0,2.0
36,[26],44631,Who Wants to be a Millionaire: Party Edition,"[6, 8, 38]",Its time to ask once again Who Wants to be a Millionaire This 2006 entry in the series based on the original UK show reinvents the series with a new cast of crazy characters new game modes and a more complete multiplayer game The challenge as always is to answer 15 questions to win a million using your Life Lines to get yourself through the tough questions if you think you need help Now you get to choose your onscreen contestant from 16 unique and eager contestants in an authentic Millionaire experience hosted by Chris Tarrant Up to four people can compete in the multiplayer which is now bursting with options including a quick fire round Millionaire party and a play or pass mode in which you can pass difficult questions over to another player There are 4000 brand new questions in this version plus there is an added feature where players who bag the big Millionaire pound prize are given a code they can enter on the games website so they can brag about their feat with other virtual millionaires,Missing,Missing,,,,,,
37,[14],43553,Bode Miller Alpine Skiing,"[6, 8]",With Bode Miller Alpine Skiing you can select a preexisting skier or create your own Either way you take your skier and build them into a top Alpine athlete Remember though that behind every great athlete is a great manager and trainer and this game makes no exception,Missing,Missing,0.0,11.0,0.0,60.0,3.0,2.0
38,"[13, 31]",43255,Dr. Dolittle,[8],Dr Dolittle is a Simulation game developed by Aqua Pacific and published by Blast Entertainment Ltd which was released in Europe in 2006,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
39,"[10, 13, 14]",43254,Lucinda Green's Equestrian Challenge,[8],In Lucinda Greens Equestrian Challenge youll create the perfect horse to be your partner in play practice and competition Youll form strong bonds with your horse as you feed groom and train to perfect your show skills The more you train with your horse the better it will perform as you win your way to prestigious international competitions of Show Jumping Dressage and Cross Country,Missing,Missing,,,,,,
40,[9],42766,Luxor: The Wrath of Set,"[38, 46]",LUXOR Wrath of Set is any easily accessible title that features an addictive style of gameplay combined with slick graphics and detailed levels that continue to challenge you as you go Luxor is an actionpuzzler that takes the player on a thrilling adventure across Ancient Egypt Isis has enlisted you to battle Set and his evil minions Use your scarab to shoot and destroy the approaching spheres before they reach the pyramids Use Isis magic by catching talismans gems and Ankh coins Featuring a rousing soundtrack and full of exhilarating action the only question is Can you thwart Sets diabolical plans,Missing,Missing,14.42,0.0,0.0,60.0,4.0,3.0
41,[14],42749,Blitz: Overtime,[38],The League brings you more Blitzstyle play but with more content and harder hits The League includes onfield injuries ranging from snapping bones to bloody careerending hits Now you can control the entire franchise dealing with personnel decisions and frontoffice politics New visual game modes let you view crucial game moments and moves in slow motion In addition to traditional multiplayer you can also play the noholdsbarred style of Blitz football online,Missing,Missing,,,,,,
42,[9],38482,Caterpillar,"[6, 38]",Caterpillar is a fastpaced arcade game that pits you against relentless caterpillars Take a stand against an army of pests Click and eliminate groups of matching tiles to prevent the tricky insects from reaching the finish line Dissolve enough tiles while keeping the bugs at bay and youll advance to the next level You can double the challenge in Pairs mode and stop two pests from zigzagging away in opposite directions Race mode and Conundrum mode will present players with a whole new set of twists and challenges for hours of additional gameplay With four different game modes to choose from and hundreds of levels to play Caterpillar will keep reflexes sharp and give players a mental boost,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
43,"[13, 14]",23119,EyeToy: Kinetic Combat,[8],EyeToy Kinetic Combat is the sequel to EyeToy Kinetic It was released in Europe in November of 2006 but was never released in North America It is a fitness game for the PlayStation 2 focused around the martial art of Hung Gar kung fu The game requires an EyeToy camera with a special Full Vision Lens that attaches on the front of the device  The main mode of the game is the Personal Trainer mode which is a 16week program of training involving learning the basic kung fu movements increasing endurance and strength developing agility and balance and tai chistyle relaxation During the program a series of exercises is assigned to particular days of the week with the duration difficulty and frequency of the activities increasing during the program,Missing,Missing,,,,,,
44,"[5, 24]",23117,Brothers in Arms: D-Day,[38],Experience the intensity of WWII through the stories of Sergeants Baker and Hartsock and your squad of paratroopers during the Normandy invasion Brothers In Arms DDay brings players the best of the Brothers In Arms franchise in a handheld gaming system Players experience DDay as a Screaming Eagle with more tactics and action exclusive to the PSP system Now players can surprise the enemy for the ultimate advantage in firefights leading a fire team throughout the entire Normandy campaign For the first time players will also be able to lead a bazooka team order their squad on an MG42 or fire mortar rounds An enhanced coop mode Skirmish offers players a 12mission campaign Coop multiplayer Skirmish mode Play with a friend over ad hoc wireless through 12 different Skirmish missions in four different game modes through the coop campaign,Missing,Missing,7.95,0.0,0.0,78.0,3.0,4.0
