first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
954460800,269753,Kaikan Phrase: Datenshi Kourin,[7],Kaikan Phrase is a music simulation game much like the Beat Mania series The story goes around a band called Aucifer in their road to stardom,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
954460800,214422,Simple 1500 Series Vol. 53: The Helicopter,[7],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
954374400,203011,Simple 1500 Series Vol. 25: The Keiba,[7],Simple 1500 Series Vol 25  The Keiba is a horse racing game in which the player can compete in differents tracks The gameplay is really arcade since to gain speed the player has to press the X Button lots of time but it also has to be careful not to tire so much his horse or the horse stamina will be over and reduce to speed at the end of the race so is better to be in the group and accelerate in the last part of the race to have some chances of win  The game features also a 2 players mode in which 2 human players can compete in the same race to know which of them will arrive in a better place,[10],Missing,Missing,nan,nan,nan,nan,nan,nan
954374400,199195,Omiai Commando: Bakappuru ni Tsukkomi wo,[7],Omiai Commando Bakappuru ni Tukkomi wo is a simulation game intended to marry couples Set up a date tell them the right thing to do develop their love and get them to propose successfully,[13],Missing,Missing,nan,nan,nan,nan,nan,nan
954460800,198480,Test Drive Le Mans,"[6, 7, 23]",Test Drive Le Mans is a racing game based on the famous 24 hours of Le Mans race in France the player is invited to race the entire 24hour endurance course or take part in a simpler arcade mode The game also featured tracks such as Bugatti Circuit Brno Circuit Road Atlanta Suzuka Circuit Donington Park and Circuit de Catalunya as well as a weather and night system,[10],Missing,Missing,0.0,0.0,0.0,85.0,2.0,0.0
953769600,198364,Ten made Jack: Odoroki Mamenoki Daitoubou!!,[7],Ten Made Jack Odoroki Manenoki Daitoubou is an Action game developed by Exrays and published by Enix Corporation which was released in Japan in 2000,[8],Missing,Missing,nan,nan,nan,nan,nan,nan
953769600,166591,Seirei Hata Rayblade,[7],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
954374400,166575,Doki-doki Pretty League Lovely Star,[7],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
952473600,166551,Ningyo no Rakuin,[7],Ningyo no Rakuin is a tactical horror RPG inspired by the works of Howard Phillips Lovecraft Between the fanatical quasihuman tribesmen the Deep Ones rising from beneath the waves and the grad student from Miskatonic University there are more references to the Mythos than you can shake a shoggoth at The plot itself is fastpaced centering first on surviving the dangers of the island and later on rescuing the main characters girlfriend from a particularly nasty fate involving an unnamed Elder God and a transformation into a fishy abomination Elements of the storyline play out before and after and sometimes during each battle and the interludes between battle chapters include a short summary of recent events leading up to the current plot point,"[12, 15]",Missing,Missing,nan,nan,nan,nan,nan,nan
954374400,166350,Hexamoon Guardians,[7],Hexamoon Guardians is a game divided into 2 different parts one in an adventure part in which the story takes place and the other are the missions in a tactical RPG style since the player controls the robot and got a limited number of square movement range,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
953164800,148298,Aitakute... Your smiles in my heart,[7],Aitakute Your smiles in my heart is a dating simulation game released for the PlayStation on March 16 2000,[13],Youre in tenth grade your parents are out of the country for a year and your new private school has affairs of the heart as a major elective If that isnt reason enough to get chummy with the opposite sex youre also a teenage male and your father has decided that hell find you a really nice girlfriend if you cant do it yourself Throw in the fact that the only person you know at this new school is a Casanova who turned down a topten prep school because it wasnt coed and one has the ingredients for a good oldfashioned romance sim,Missing,nan,nan,nan,nan,nan,nan
