first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
891475200,[35],255867,Uno,[7],The game includes a singleplayer story mode known as Advanced UNO set in a private high school Players control Shunichi Uno a hotblooded Uno player who seeks to defeat the other members of the schools Uno Club to participate in the National High School Uno Championship,A Japanese game adaptation of the Mattel card game Uno featuring a story mode set in a high schools Uno Club,Missing,3.54,8.66,13.06,70.0,71.0,16.0
893289600,Missing,247571,Motteke Tamago with Ganbare Kamonohasi,"[7, 32]",Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
893289600,"[10, 33]",214618,Kattobi Tune,[7],Missing,Kattobi Tune is a circuittune edition unique episode of the Shutoko Battle series aka Tokyo Xtreme Racers Kattobi Tune was compiled under the supervision of Rev Speed a popular Japanese car tuning magazine and features seven licensed professional tuners RE Amemiya Spoon Mines Trial RS Yamamoto Garage Saurus and JUN Auto appearing years later in Racing Battle C1 Grand Prix and also in the influential Gran Turismo series by Polyphony Digital  In Kattobi Tunes career you follow a textdriven story as you slowly work your way towards faster and faster cars either by an extensive car tuning,Missing,0.0,0.0,0.0,0.0,0.0,0.0
891475200,[34],209722,Carol the Dark Angel,[7],Missing,Carol The Dark Angel is an interactive comic book PlayStation game designed by Syufo Itahashi that takes place in Grillet City in the year 2018 where a boy that is a drug seller get involved into a war between the god hero called the Dark Angel and an evil cult The first time that the boy and the Dark Angel meet is on a dark alley when he find 2 corpses and after that they meet again after the boy go out of the police station and get involved in a battle between the Dark Angel and a robot bug sent by the evil cult  The gameplay is an interactive comic book in which the player can only see the next scene or the previous one the game allows to use an autoplay mode and allow save anytime The game features some interesting moving effects during the different scenes,Missing,nan,nan,nan,nan,nan,nan
891475200,[4],179996,Shura No Mon,[7],Missing,Shura No Mon Shuras Gate is a fighting game released for the Sony Playstation in 1998 It was developed and published by Kodansha based on the manga of the same name by Masatoshi Kawahara which was also published by Kodansha on their monthly shonen magazine from 1987 until 1996,Missing,nan,nan,nan,nan,nan,nan
893808000,Missing,166530,Keiba Eito '98 Haru Natsu,[7],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
891475200,"[13, 34]",166393,Sotsugyou III: Wedding Bell,"[7, 32]",The game begins with the teacher who is the player married with one of his students The principal finds out and asks the student to be expelled from the school The teacher makes a deal with the principal that this secret life with his students will not be revealed to the public and he also promises that he will coach his students all the way to an A when they graduate,Sotsugyou III Wedding Bell is the third game in the Sotsugyou graduation series The game is a dating simulation first person adventure game Youre a married teacher to a former student and you hand out assignments to students go on dates with your wife manage schedules etc At the beginning of the game the player can choose between one of the five characters he wants to be married to,Missing,nan,nan,nan,nan,nan,nan
892080000,[34],166370,Kojin Kyouju: La Lecon Particuliere,[7],In the game the player plays the role of a new high school teacher who is asked by numerous girls to instruct them in private lessons to prepare them for college entrance exams Right Im sure thats the only thing going on here,A dating simulation game released in 1998 by Mycom,Missing,nan,nan,nan,nan,nan,nan
891475200,[12],149977,TwinBee RPG,[7],Missing,A roleplaying spinoff to the TwinBee shootemup series in which a new protagonist is summoned to Donburi Island to serve as a temporary pilot for TwinBee following the mysterious disappearance of TwinBees regular pilot Light,Missing,14.55,0.0,0.0,0.0,0.0,1.0
893289600,[31],107629,Himitsu Sentai Metamor V,"[7, 32]",Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
893289600,[10],92832,Speed Power Gunbike,[7],Missing,Kahen Soukou Gunbike Speed Power Gunbike 可変走攻 ガンバイク Speed Power Gunbike is an action video game released on April 23 1998 exclusively in Japan for the PlayStation It was the first game developed by Inti Creates and was published by Sony Music Entertainment Japan,Missing,nan,nan,nan,nan,nan,nan
892684800,[12],91891,Brave Prove,[7],The hero of the story goes on a quest to regain the love of a girl named Sheena,It is a 2D action roleplaying game with real time combat and topdown perspective,Missing,0.0,23.9,0.0,50.0,1.0,1.0
892598400,[5],86213,Blasto,[7],Missing,Third person shooter with platforming elements about bombastic if a bit dimwitted superhero Captain Blasto Alien overlord Bosc has conquered Uranus kidnapped Space Babes and now wants Earth Blasto must stop him,Missing,9.07,0.0,0.0,46.0,9.0,3.0
893289600,[31],79453,Tantei Jinguuji Saburou: Yume no Owari ni,"[7, 9, 32, 38]",Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
891475200,[34],79452,Angelique Tenkuu no Requiem,"[7, 274]",The Sacred Beast Cosmos is born and its queen has been chosen After a brief stay at the Sacred Bird Cosmos the fledgling cosmos has become hospitable and manifested its first planet The new Queen and her aide monitor their growing if lifeless realm together in their newly built palace  One day a powerful entity calling himself the Emperor invades the Sacred Bird Cosmos to conquer it for himself He separates the Sacred Guardians and converts the residents of her home planet into monsters With the weakening Queen forced into hiding Rosalia hurries to the Queen of the Sacred Beast Cosmos for assistance Rosalia gives the protagonist clothes for combat and a legendary rod Ellicia the Gray to prepare her for her journey The protagonist must locate her allies and rescue the Queen of the Sacred Bird Cosmos from the Emperor,Angelique Tenkuu no Requiem is the first Neoromance roleplaying game Canonically this game is the direct sequel to Angelique Special 2 and Angelique Maren no Rokukishi  Ruby Party members later commented that its conception began when written questionnaires indicated a high demand for a Koei roleplaying game a genre which experienced a boost in popularity due to titles such as Final Fantasy VI and Final Fantasy VII Since TeamInfinite was simultaneously developing a game for male appeal Ruby Party was given the inquiry for an Angelique adaptation targeting the female side  The Premium Box edition includes a fully colored leatherbound manual Consumers who purchased this title during Koeis 1999 double campaign obtained an original clear file,Missing,0.0,0.0,0.0,0.0,0.0,0.0
891475200,[31],78144,Enigma,[7],Missing,Enigma is a 1998 Japanese video game for the Sony PlayStation It was developed by Omega Force and published by Koei It is a third person adventure title that includes elements from fighting games which draws influence from Resident Evil,Missing,0.0,0.0,0.0,0.0,0.0,0.0
891475200,[5],77845,Soukou Kihei Votoms: Uoodo-Kummen Hen,[7],Missing,Soukou Kihei Votoms UoodoKummen Hen is an Action game published by Takara which was released in Japan in 1998,Missing,nan,nan,nan,nan,nan,nan
891475200,[12],70934,Waku-waku Puyo Puyo Dungeon,"[7, 32]",A hightech amusement park known as Waku Waku Puyo Puyo Land known for its everchanging mazes is awarding people who successfully clear the park attractions a Great Magic Item Arle hears of it one day upon encountering Doppelganger Schezo on a walk and decides to investigate on what it is Rulue enthusiastically pursues the prize seeing it as her chance to finally obtain magic Schezo lastly visits the amusement park in order to restore his lost magic power,Wakuwaku Puyo Puyo Dungeon is a roguelike dungeon crawler featuring characters from the Madou Monogatari and Puyo Puyo franchises,Missing,nan,nan,nan,nan,nan,nan
893289600,"[12, 15]",63390,Tenshi Doumei,[7],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
893808000,[14],54755,World Stadium 2,[7],Missing,The second entry in the World Stadium series after World Stadium EX a PlayStation spinoff from Namcos Family Stadium series of baseball games A handful of fictional teams compete alongside real Japanese league teams and players with cartoon graphics and simple gameplay,Missing,nan,nan,nan,nan,nan,nan
892771200,[14],50006,Three Lions,[7],Missing,A Football game made by the Fans for the Fans Guaranteed to appear to any football fan that wants to prove that they can do the job better than the professionals can Prove that youve got what it takes to win the ultimate prize in world soccer,Missing,nan,nan,nan,nan,nan,nan
893289600,[15],45376,Super Robot Wars F Final,"[7, 32]",Missing,The end of the first game Super Robot Taisen F with more 30 missions to play with the same roster of giant robots in SD format,Missing,nan,nan,nan,nan,nan,nan
