,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[14],181567,J.League Jikkyou Winning Eleven 97,[7],JLeague Jikkyou Winning Eleven 97 or World Soccer Winning Eleven 2 is a 1996 Japanexclusive soccer simulation video game which was developed and published by Konami for the PlayStation,Missing,Missing,,,,,,
1,Missing,167060,Kindaichi Case Files: Treasure Island - The New Tragedy,[7],Missing,Missing,Missing,,,,,,
2,Missing,166658,Kaijuu Senki,[7],Missing,Missing,Missing,,,,,,
3,"[15, 31]",138823,Deserted Island,[7],Deserted Island is a game about exploration Your goal is to stay on the island for as long as possible catalogue as many species of creatures as you can and bring back as much treasures as you can find,Missing,Missing,,,,,,
4,Missing,108837,Harukaze Sentai V-Force,"[7, 32]",Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
5,[31],78561,Tantei Jinguuji Saburou: Mikan no Report,"[7, 9, 32, 38]",Missing,Missing,Missing,,,,,,
6,Missing,75735,Cobra the Shooting,[7],Missing,Missing,Missing,,,,,,
7,[31],63406,Touhou Chinyuuki: Hafling Hearts!!,[7],A PlayStation adventure game about a futuristic retelling of the classic Chinese novel Journey to the West,A comedy set in the far future,Missing,,,,,,
8,[14],57712,V-Tennis 2,[7],The Japanonly sequel to VTennis,Missing,Missing,,,,,,
9,[4],44771,Rurouni Kenshin: Meiji Kenkaku Roman-tan - Ishin Gekitou-hen,[7],Kenshin Himura was an assassin for the Imperial side during the war that ended the Shogunate and installed the Meiji government After killing countless people he made a vow to never kill again Ten years later he finds a home at a failing dojo only to be caught up in a string of murders related to an opium ring His commitment to never taking a life is put to the test as the people hes come to care about are threatened by figures from his past,Missing,Missing,,,,,,
10,"[8, 9, 33]",44718,Yoyo's Puzzle Park,"[7, 9]",YoYos Puzzle Park is a puzzle platform game featuring some sixty platformfilled levels similar to Bubble Bobble The player as Guss or Yodie can hop around on them while avoiding the enemies that crowd the platforms  In the multiplayer mode you can fight against your friends in a twoplayer deathmatch game,Missing,Missing,5.0,0.0,0.0,90.0,1.0,1.0
11,Missing,43751,Golden Nugget,"[6, 7]",Golden Nugget is a gambling game based on the famous Golden Nugget casino the Playstation version also contained a storyline complete with FMVs starring Adam West,Missing,Missing,,,,,,
12,[14],43728,Victory Boxing Champion Edition,[7],Missing,Missing,Missing,,,,,,
13,[33],39934,Namco Museum Vol. 4,[7],Volume 4 for the PlayStation features PacLand 1984 The Return of Ishtar 1986 Genpei Toumaden 1986  renamed The Genji and the Heike Clans outside of Japan Assault 1988 Assault Plus 1988  as a hidden game Ordyne 1988,Missing,Missing,,,,,,
14,[4],23033,Batman Forever: The Arcade Game,"[7, 13, 32]",Missing,Missing,Missing,1.0,0.0,1.46,56.0,7.0,6.0
