first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1122508800,269492,DoraSlot: Bakuenchi! Kyojin no Hoshi II,[38],DoraSlot Kyojin no Hoshi II is a Pachislot game based on real machines The theme of the game is based on Japanese mangaanime series Star of the Giants The main game consists of 3 different variants of the slot machines which feature two side bars that interact based on how you score and if you activate any bonuses or meet certain conditions These feature characters from the series with voice acting and Japanese humor The library allows users to play with the sounds and music view a catalog about the machine or even view the staging for various transitions without playing through the game repeatedly Although its still up to luck if youll complete it you can hear the voice acting and see the effects that the machine uses in this mode Pachislot games are a cross between pachinko machines and western style slot machines They play more like western style machines although they often feature mechanical enhancements animations minigames and various ways of getting bonuses that are more complex than other some other machines,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1121904000,269386,Boukoku no Aegis 2035: Warship Gunner,[8],Boukoku no Aegis 2035 Warship Gunner is a movie tiein video game for the Japanese liveaction summer film Boukoku no Aegis Harutoshi Fukui the author of the base novel personally planned the screenplay for Boukoku no Aegis 2035 The game presents an original sequel to this continuity which has not been referenced in his other works,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1120694400,250476,Edo Mono,[8],Edo Mono is a historical simulation game for Playstation 2 released on 2005,[11],Missing,Missing,nan,nan,nan,nan,nan,nan
1121904000,221294,Circuit Blasters,[8],Circuit Blasters is like no other racing game on earth Up to 4 players can battle head to head on over 20 roller coaster race tracks in a choice of spectacular worlds Each track features hairraising jawdropping heartinthemouth dips and drops Add in some turbo speed racing and powerup assisted battling for an awesome experience,[10],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1122508800,203392,Ururun Quest: Koiyuuki,[8],Ururun Quest  Koiyuuki is a fully voiced Japanese PS2 videogame classified as an Onna no Ko Senyou Girltargeted Love SimulationRPG by its developer It was released in 2005 and marketed as the first RPG targeted towards girls The player acts as the main character Ruri while she adventures around her world with her friends and finding new companions,"[12, 34]",This is a world where humans and beings called magic creatures exist  Once the world was one but suddenly one day a rampant fog divided the world The fog covered the sea and the sky the peoples movements were hindered Before long the people had to think about living in a reduced sphere of habitation  This situation continued for many hundreds of years The people spread out and built towns on various plots of land where they quietly started to live People that were curious about the outside world and other continents were practically extinct  Soi the town where flowers bloom wildly is the town where the protagonist lives  Shes a girl that is full of energy and curiosity For her summer vacation research project assignment she started thinking that she would like to investigate the things outside of the town However outside of town the mist has become even thicker and dangerous monsters have appeared  The protagonist with unrestrained curiosity along with the cooperation of her childhood friends Tsukishiro and Shuka step forward outside of the town They have no idea what could be waiting for them at the start of their great adventure,Missing,nan,nan,nan,nan,nan,nan
1122336000,200997,Delta Force: Black Hawk Down,[8],In late 1993 the United States launched dual military operations in Mogadishu Somalia Delta Force Operatives and Army Rangers were sent in to capture Somali warlords and restore order Experience the intense combat of Operation Restore Hope in this ground breaking first person shooter As a Delta Force operative participate in a number of daring and intense raids against the oppressive Somali warlords in and around Mogadishu,"[5, 24]",Missing,Missing,7.68,8.83,8.88,71.0,49.0,39.0
1121299200,123220,Mahjong Haoh: Battle Royale,[8],Mahjong Haoh Battle Royale is a mahjong game,[35],Missing,Missing,nan,nan,nan,nan,nan,nan
1121644800,96526,Schnappi: 3 Fun-Games,[7],From the depths of the Internets it emerged and was from then on no more from the German medium landscape to be excluded Schnappi the small crocodile of the Nile The single was distinguished in Germany recently with double platinum and also the notGermanlanguage foreign country came in the meantime on the taste In the Netherlands it made itself Schnappi already cosy at place 2 the single Charts No question Schnappi met the correct nerve with young and adults  And now the singing reptile opens itself to show also on the PC  Playstation In three plays the player can make sure of the fact that this crocodile can do more than just singing  In Schnappi snatch Schnappi makes what he can do best it snatches In this case there is insects on which he foresaw it But also with an allegedly so harmless booty highest watchfulness is announced Because in 20 levels are not only harmless Brummer but also stinging wasps  And to the researcher Schnappi may not go also into the net Apart from a good reactivity of the player there above all Schnappis jump strength is in demand  With Schappi think the player must exert the brain a little as birth aids so that Schnappi from its egg can hop  And in Schnappi dance the proof is finally begun that a genuine Popstar must be able to dance evenly also in order to exist in this hard Business  Schnappi  3 Fungames is a successful pastime for all fans of the green medium star,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1121212800,80104,Beatmania IIDX 12 Happy Sky,"[8, 52]",Beatmania IIDX 12 Happy Sky is one of the many titles in Konamis IIDX rhythm game series featuring more than 80 tracks primarily from the arcade version of the same title As usual for the beatmania series the player is given seven piano keys and a turntable and must play along with the notes that scroll down the screen to play the music All of the game modes from the previous title have returned Arcade Expert Class Beginners Free Training and Gallery The game also includes support for Internet score ranking now discontinued and custommade Arcade courses,"[7, 33]",Missing,Missing,0.0,10.0,0.0,80.0,3.0,1.0
1122508800,79338,Dai-3-ji Super Robot Taisen Alpha: Shuuen no Ginga he,[8],Missing,[15],Missing,Missing,nan,nan,nan,nan,nan,nan
