,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,264411,Adventure Game,[7],An irreverent lowpoly action RPG made through Net Yaroze for the original Playstation,Missing,Missing,Missing,,,,,,
1,240915,Super Robot Taisen EX,[7],A remake of Super Robot Taisen EX released first in Super Robot Wars Complete Box It was later released as a standalone title,[15],After the war against the Divine Crusaders DC in Super Robot Wars III many robots and their pilots began to disappear When Masaki Andoh returns to Ragias Kingdom his homeland However he is shocked to find that the main goverment from his kingdom was eradicated by terrorists,Missing,0.0,0.0,0.0,80.0,2.0,0.0
2,240913,Dai-3-ji Super Robot Taisen,[7],A remake of Dai3ji Super Robot Taisen for the PlayStation released first in Super Robot Taisen Complete Box,[15],Missing,Missing,,,,,,
3,221942,Radikal Bikers,[7],Radikal Bikers is the playstation port for the racing arcade game Radikal Bikers,[10],Missing,Missing,1.88,0.0,0.0,60.0,2.0,3.0
4,178240,Renai Kouza Real Age,[7],Renai Kouza Real Age is an adventure dating game based on design by Hisashi Eguchi The gameplay is about going around the town to meet the different girls and after that use the phone to date them In the dates the affinity is going to be better or worse depending of the player choices to the different situations and questions that the girls asked Sometimes in the dates in the screen the action button appear and if the player pressed it some thing will go in a different way The game shows the reaction to each player choices with a different sound a small sound for the right choice and a stronger one for a not so good one and even a big noise for the worse choice,[31],Missing,Missing,,,,,,
5,143667,Love 2 Torokko,[7],3D action adventure in the truck to find a legendary diamond Silver mines and on the stage such as snowy mountains of suspicious the distinctive fivestage take the truck to operate the boys and girls multiplied by the voice youll go together to breathe It also has Love Mode competed with each other in the compatibility between the couple,Missing,Missing,Missing,,,,,,
6,139118,Pacapaca Passion,"[7, 9, 46]",A Japan only PlayStation rhythm game,[7],Missing,Missing,,,,,,
7,98478,JailBreaker,[7],Set in a grim totalitarian futuristic societya rather physically wellendowed redheaded female thief named Shlla is captured by the guards and put in prison The gameplay mostly consists of exploring the prison and its surroundings picking up clues talking to characters to gain information etc There are no real puzzles in the game most of the time it is just necessary to initiate certain conversations to trigger events or pick up specific items for later usage There are also some actionbased segments in the game including a few combat sequences situations which require quick movement and timed events,[31],Jailbreaker is set in a grim totalitarian futuristic society and stars a rather physically wellendowed redheaded female thief named Shlla sic according to the games manual and cover art who is sought by the authorities and is the only dangerous criminal who hasnt been caught yet One night she attempts a robbery and fails shortly thereafter she is captured by the guards and put in prison Once there communication with inmates convinces her that something worse than just prison awaits them all and she is the only one who can find a way to escape,Missing,0.0,0.0,0.0,0.0,0.0,0.0
8,79336,Super Robot Taisen Complete Box,[7],A collection of the original Super Robot Wars series consisting of Super Robot Wars 2 3 and EX remade for the original PlayStation The games graphics are enhanced and the systems and mechanics within are updated to match those of Super Robot Wars F and F Final An included second disc is an encyclopedia containing a collection of cut scenes and voice data from the first game along with a two player versus mode,[15],Missing,Missing,,,,,,
9,76182,Racing Lagoon,[7],Racing Lagoon is a racing RPG Your earn experience for your various car parts and racing points by challenging other cars on streets modeled after the actual roadmaps of Yokohama Japan After winning a race youll get a certain amount of Reward Points which you can then use to take a part from your opponents car anything from the engine to the paint scheme The game is broken up into 10 nights of racing with main character Sho Akasaki trying to become the king of the underground racing scene,"[10, 12]",Missing,Missing,31.35,33.0,0.0,75.0,6.0,5.0
10,66499,The Mystic Dragoons,[7],The hero a dragon knight blood boy was born and raised in the Dragon field and he will be involved in the war between the Dragon Knights and their rivals  The game begins when the small village where the hero lives and where they train and take care of the dragons is attacked by an evil army that killed most of the villagers and the dragons but the hero his friends and a little egg got to escape and soon the from the egg a dragon baby raises The hero and his friends decide to go on a journey to take revenge and destroy that evil army but things will be an easy task for sure  As a Dragon knight he can control the Dragons and ride them He will have to use the help of his friends and the dragons to come along throught the story  The game features beautiful 2d cartoon graphics and the classic turn based rpg in the battle part,[12],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
11,65905,Ore no Shikabane o Koete Yuke,"[7, 38]",Ore no Shikabane wo Koete Yuke roughly over my dead body is a dungeon crawler RPG where the player controls a clan of warriors cursed to die young over several generations as they try to defeat the demon that cursed them Aside from combat the player must also manage the clans resources and ensure a new generation is ready to take over when the curse kills their parents Set in ancient Japan the game is heavily influenced by traditional Japanese art and mythology,"[12, 13]",Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
12,60973,Meltylancer: The 3rd Planet,[7],This third and final training simulation game once again puts the player in charge of the Meltylancer unit,[31],Missing,Missing,,,,,,
13,58516,'99 Koushien,[7],The final Playstation 1 release in the Koushien series,[14],Missing,Missing,,,,,,
14,56738,Pachi-Slot Aruze Oukoku,[7],A Japanese PachiSlot simulation,[13],Missing,Missing,,,,,,
15,44960,Lunar: Silver Star Story Complete - Collector's Edition,[7],Return to the world of LUNAR in the completely reworked 32bit version of the RPG classic Journey back to a place where dragons yet live and magic is valued above all else Join Alex the young adventurer as he begins a quest with his friends to save their land from the crushing advance of the Magic Emperor Explore Dungeons fight terrifying monsters and gather information from the locals as you advance toward the explosive encounter with the Magic Emperor himself Exciting menudriven combat will keep you challanged until the last And thanks to the storage power of CD and the PlayStations builtin movie player LUNAR contains nearly an hour of incredible animation sequences that will get you involved in the story faster than you ever thought possible Get ready for the ride of your life,[12],Missing,Missing,,,,,,
