,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[5, 9, 31]",213875,Resident Evil 2: Dual Shock Ver.,[7],First there was the disaster at the mansion lab Umbrella Corp developed the Tvirus a mutagenic toxin for use in biological weapons After breaking loose living things mutated into all sorts of decaying creatures The case was eventually closed but Umbrellas experiments were far from over Now its the worst possible nightmare a new virus runs rampant All of Raccoon City is infested Bloodthirsty zombies hideous mutations now overwhelm the community When Leon and Claire arrive in town their nightmare is juts beginning You now control their destiny If the suspense doesnt kill you something else will,First rerelease of Resident Evil 2 the Dual Shock Ver incorporated support for the PlayStations DualShock analog controller and vibration functions Also included is a new unlockable minigame called Extreme Battle and a Rookie mode which allows the player to start the main story with a powerful weapon with infinite ammo,Missing,,,,,,
1,"[13, 31, 34]",204482,E'tude Prologue: Yureugoku Kokoro no Katachi,"[6, 8, 32]",The special winter of the 3rd year of school The students worry about their future paths and the loves they cant be honest about With many thoughts in their hearts the final season starts now  What do you desire Where will you go What is the shape of a girl or boys trembling heart The time when the two protagonists meet again that is when their story starts to move once more,A coastal town called South Aose surrounded by the sea and mountains is a place where lots of nature still remains Two normal high school students go to a school in this town The story starts in the special winter of the 3rd year of school when these two protagonists meet,Missing,,,,,,
2,Missing,166544,King of Bowling 2: Professional-hen,[7],Missing,Missing,Missing,,,,,,
3,[31],154835,Jikuu Tantei DD 2: Hangyaku No Apsalar,[7],The game begins in 2231 in Bangalore Area India in the Apsaral Center building when a group of detectives were investigating a strange alien artifact When they are investigating the artifact activates itself and part of the building is destroyed a dimensional distortion bomb To avoid an alien infestation the organization decides to throw a bomb at that part of the building and consider their agents as dead  The game then continues to 2236 in Japan in the detective office of the games main character one of the 2 agents that were considered dead in the explosion who will have to investigate that case that happened 5 years ago,Jikuu Tantei DD 2 Hangyaku No Apsalar is the sequel to Asciis Jikkuu Tantei The game features the vampire detective again but instead of a sequel the game takes place in 2231 7 years before the first game story,Missing,,,,,,
4,"[5, 31]",145007,Resident Evil: Director's Cut Dual Shock Ver.,"[7, 9, 38, 46]",Missing,This game is a special rerelease of Resident Evil Directors Cut with added Dual Shock analog stick support It also includes work in progress videos of the sequel Resident Evil 2 also known as Resident Evil 15 which shows a very different version of the game than was actually released,Missing,,,,,,
5,"[12, 13]",140159,Merriment Carrying Caravan,[7],Missing,The game is set on the colonial planet Grant which is less than a century old since it was colonized Spaceships regularly come in search of resources The player will run a caravan on this wilderness planet trade goods and export resources from all over the planet At the same time we have to raise our four daughters,Missing,,,,,,
6,[13],135648,Family Bowling,[7],Missing,Released in 1998 as Family Bowling for the Playstation,Missing,,,,,,
7,"[13, 15]",94714,Astronoka,"[7, 9, 46]",Players will settle on an asteroid in the TenGallon district of the Nikka Bokka star system with the goal of becoming the best farmer in the universe by growing the ultimate space vegetable Astro King The asteroid is inhabited by vermin called Baboo which devour crops Players work with the agricultural helper robot Mr Pete to repel the Baboo raids and engage in farm work,Astronoka is officially described as a space vegetable production and pest control game The game revolves around the player cultivating vegetables on a fictional futuristic star system The objective is to win vegetable contests and eventually the AllUniverse Vegetable Competition while setting traps and defense to protect the farm against a species of pest called Baboo,Missing,0.0,0.0,0.0,0.0,0.0,0.0
8,[16],80525,Go-Jin Senki,[7],The game begins in the ruins of the main character town after being attacked by those robots It is then in the burning ruins of what once was her home when she realized that she got to fight against that evil army to recover their land and regain peace again,GoJin Senki is a tactical RPG game that takes place in a fantasy world where some evil forces controls some giant robots that they used to conquer all the lands,Missing,26.7,0.0,0.0,0.0,0.0,1.0
9,"[4, 8]",72955,Abala Burn,[7],Missing,Abala Burn  A Battle Legend of Astterica is a fighting game released for the Playstation in the late 90s,Missing,3.13,0.0,0.0,0.0,0.0,1.0
