,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[14],220976,Pro Evolution Soccer 2010,[38],PlayStation Portable port of Pro Evolution Soccer 2010,Missing,Missing,44.43,68.57,101.99,70.0,53.0,12.0
1,[14],220975,Pro Evolution Soccer 2010,[8],PlayStation 2 port of Pro Evolution Soccer 2010,Missing,Missing,44.43,68.57,101.99,70.0,53.0,12.0
2,[4],195868,Tekken 6,"[38, 48, 167]",Tekken 6 is a fighting game developed and published by Bandai Namco Games It is the seventh main installment in the Tekken franchise,Following Ravens victory against Jinpachi Mishima in the previous King of Iron Fist Tournament Jin Kazama is now the new head of the Mishima Zaibatsu special forces Jin uses the companys resources to declare independence becoming a global superpower severing its national ties and openly declaring war against all nations over the following year15 This action plunges the world into an extremely chaotic spiral with a largescale civil war erupting around the globe and even among the space colonies orbiting the planet Meanwhile Kazuya Mishima Jins father who has risen to lead G Corporation places a bounty on his sons head In retaliation Jin announces the sixth King of Iron Fist Tournament to lure Kazuya out,Missing,7.39,14.76,22.63,74.0,233.0,129.0
3,"[8, 9, 31]",194933,LEGO Indiana Jones 2: The Adventure Continues,"[20, 38]",LEGO Indy is back in his biggest adventure yet Battle through all four movies including allnew levels from the original adventures and your favorite new moments from The Kingdom of the Crystal Skull or in true LEGO fashion get creative and build your own levels to play with friends  New modes including twoplayer dropin dropout splitscreen gameplay lets you play together with your friends and family like never before,Missing,Missing,10.18,17.86,21.62,66.0,174.0,146.0
4,[5],154707,Call of Duty: Modern Warfare 2 - Veteran Edition,"[9, 12]",The Veteran Edition is a GAME exclusive edition that includes all the contents of the Hardened Edition but also a Soap MacTavish ultrapremium ARTFX Statue sculpted by Kotobukiya and the full downloadable game Call of Duty Classic The statue has 3 sets of interchangeable weapons and arms including Dual iceclimbing pickaxes Dual 45 caliber pistols M14 Enhanced Battle Rifle affixes to Soaps back when not in use It costs 19999,Missing,Missing,,,,,,
5,[5],154705,Call of Duty: Modern Warfare 2 - Hardened Edition,"[9, 12]",The Hardened Edition comes with the game disc a different print the MW2 green and black instead of the figure in the desert and the manual along with an art book a steel case and a code to download the original Call of Duty game It costs 6080,Missing,Missing,,,,,,
6,[5],154704,Call of Duty: Modern Warfare 2 - Prestige Edition,"[9, 12]",The Prestige Edition includes all content of the Hardened Edition as well as fullyfunctional night vision goggles imprinted with the Call of Duty Modern Warfare 2 logo and a sculpted head stand of Soap MacTavish It costs 150,Missing,Missing,,,,,,
7,"[12, 16, 31]",138838,Valkyria Chronicles 2: DLC Pack 2,[38],Download this 22 mission pack that will take Avan and his friends through more adventures in Europa Complete exercise against rival classes divert the Rebel Armys attacks and even square off against phantom tanks For more details on all 22 missions go to the Valkyria Chronicles 2 product page on Segacom for more information,Sequel to Valkyria Chronicles for the PS3  Valkyria Chronicles 2 the highly anticipated sequel to the critically acclaimed tactical RPG Valkyria Chronicles comes exclusively to the PSP PlayStationPortable system The game takes place two years after the conclusion of the original game and takes you back to the epic adventure set in 1930s fictitious Europe In this sequel you play as a group of young Gallian Military Academy cadets who find themselves plunged into a bitter civil war when the newly formed Gallian Revolutionary Army stages a coup As the drama and battle unfold you will experience stories of friendship love and growing pains during a time of war and revolution  The CANVAS engine originally developed by SEGA Game Studios Japan for Valkyria Chronicles is being fully redesigned for the PSP system This incredibly distinctive engine will power over 20 new distinct and visually stunning environments where you will have over 200 different missions to explore For the first time adhoc Versus and Coop multiplayer gameplay will now be available The BLiTZ battle system has also been redesigned to offer players the freedom to strategically move around the environment and attack enemies using realtime controls something never before seen in the tactical roleplaying game genre  This game adds some new unit classes and the ability to upgrade or change classes It also changes the battle system to include multiple map areas that are unlocked as you take over enemy bases revealing more of the battlefield and allowing you to call units into that area,Missing,,,,,,
8,[33],136855,Blast Off,"[9, 12, 38, 46]",Blast Off is an interstellar arcade game featuring gravity fields lost astronauts and bizarre planetary systems Use your rocket ship to rescue astronauts and carry them through the warpgate to safety But be careful The everpresent force of gravity can help you on your journey but can also bring you crashing down,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
9,[7],103023,SingStar: Made in Germany,"[8, 9]",SingStar Made in Germany is a karaoke game exclusively released in Germany It exclusively features songs by German respectively German produced artists There are no changes to the gameplay formula players sing into a microphone and the game gives points based on the performance The only basis of assessment is if the correct note is hit with the correct timeing the sung words or octave does not play into the result,Missing,Missing,,,,,,
