first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
941068800,[12],263695,Monster Collection: Kamen no Madoushi,[7],The Monster Collection game universe is a world connected to six gates of fire water earth wind good and evil represnting East South West North Heaven and Earth Player acts as a summoner which engages in combat using summoned monsters,A RolePlaying game developed by Kadokawa and published by ESP Software which was released in Japan in 1999,Missing,nan,nan,nan,nan,nan,nan
941068800,"[2, 9, 34]",260113,Click Manga: Click no Hi,[7],Solve some puzzles or click with the pointer to advance to the next scene,An interactive comic with designs by Izumi Takemoto,Missing,nan,nan,nan,nan,nan,nan
939340800,[10],246895,Carmageddon,[7],Missing,Carmageddon for Sony PlayStation  is a unique version of the first game from the Carmageddon series  Due to the serious PlayStations hardware limitations nearly everything was done from scratch for this release That is why all the levels are completely different from what was created for the original game Also the zombies were made as 3D models instead of sprites by the way there is no possibility to turn on pedestrians as an alternative to zombies but their blood is still red,Missing,11.01,15.01,25.21,75.0,62.0,36.0
939254400,Missing,209498,Simple 1500 Series Vol. 15: The Pachinko,[7],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
939254400,[33],203003,Simple 1500 Series: Vol.15 - The Pachinko,[7],Missing,With 3 types of original pachinko machines this game delivers a real sense of playing inside a pachinko parlour The 3 pachinko machines available are CR Love Love Project 2 a LCD machine offering diversified reach actions CR Star Robot with heated double and triple reach actions and Surfing Island a colourful machine in the motif of aloha Tshirts,Missing,nan,nan,nan,nan,nan,nan
938995200,"[8, 31]",193728,Glover,[7],In a peaceful idyllic kingdom a kindly wizard rules over various lands from his large castle The beauty and harmony of the kingdom are protected by seven magical crystals which sit on the spires of the castle The wizard is aided in his magic by a pair of magic fourfingered gloves which are sentient One day though the wizard accidentally mixes together a bad batch of potions which create a massive explosion The mishap turns the wizard into a statue and sends his magic gloves in two directionsone flies out the window while the other lands in a cauldron The explosion also shakes the crystals from the spires and they hurtle to the ground The glove that landed outsideGloverquickly casts a spell to transform the crystals into rubber balls to prevent them from shattering on the ground They bounce away entering the magical realms around the kingdom Without the crystals though the world transforms into a foggy desolate wasteland To make matters worse the other glove is corrupted by the potion in the cauldron and becomes the villain CrossStitch,This is the PlayStation port of Glover a platforming video game featuring a magical fourfingered glove named Glover in his quest to restore the Crystal Kingdom by retrieving crystals that were lost,Missing,4.81,4.93,5.06,52.0,36.0,25.0
941328000,"[9, 33]",187304,Ballistic,"[7, 122]",Missing,Ballistic is a tilematching arcade puzzle game,Missing,0.0,0.0,0.0,80.0,1.0,0.0
941068800,[12],181493,Wizardry: New Age of Llylgamyn,[7], Wizardry IV The Return of Werdna is the fourth scenario in the Wizardry series of computer roleplaying games It was published in 1986 by Sirtech Software Inc  The Return of Werdna is drastically different from the trilogy that precedes it Rather than continuing the adventures of the players party from the previous three games The Return of Werdnas protagonist is Werdna the evil wizard that was defeated in the end of Wizardry Proving Grounds of the Mad Overlord and imprisoned at the bottom of his dungeon forever  The game begins at the bottom of a 10level dungeon Most of Werdnas powers are depleted and must be gradually recovered throughout the game The initial goal is to climb to the top of the dungeon reclaiming Werdnas full power along the way Each level has one or more pentagrams at specific points The pentagrams have three purposes The first time a pentagram is discovered in a level Werdnas strength increases and a portion of his powers are restored This only happens once per level finding multiple pentagrams on a single level will not increase his powers multiple times The second purpose is that monsters may be summoned from the pentagrams The higher the level the stronger the monsters available There is no cost to summoning monsters but only three parties of monsters may be summoned at a time and any existing monsters will be replaced by the summoned ones The third purpose is that pentagrams refresh Werdnas health and spellcasting capacity  Instead of fighting monsters the player fights against the heroes from the past three Wizardry games Players of the first three games who sent their character disks to SirTech might have their characters present in Wizardry IV   Wizardry V Heart of the Maelstrom Despite the defeat of Trebor Werdna and Lkbreth dark times once again threaten the kingdom of Llylgamyn So once again a party of adventurers must venture forth to vanquish the evil  Wizardry V represents a complete revision of the gaming system used in the first four installments with larger mazes new spells and character classes and an expanded system for combatting and interacting with creatures It is also the first game in the series that allows but does not require characters imported from a previous scenario,New Age of Llylgamyn is the second set of Wizardry remakes for the Playstation Llylgamyn Saga was the first and encompassed the original trilogy It consists of the classic and arrange versions of the notoriously hard Wizardry IV The Return of Werdna as well as a remake of Wizardry V Heart of Maelstrom Sporting improved visuals new orchestral soundtrack automapping quicksaving and a nifty feature which allows the player to switch back to the wireframe graphics and 8bit sprites it is arguably the best way to enjoy these classic dungeon crawlers,Missing,0.0,0.0,0.0,0.0,0.0,0.0
940636800,[8],171829,Rockman Complete Works: Rockman 4 - Aratanaru Yabou!!,[7],Missing,Rockman Complete Works Rockman 4  Aratanaru Yabou is an expanded port of Mega Man 4 NES,Missing,nan,nan,nan,nan,nan,nan
940464000,Missing,166537,Keiba Saishou no Housoku '99 Aki Fuyu,[7],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
