first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
818380800,[13],275641,The Snowman,[7],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
820195200,"[5, 33]",266731,Cho Aniki: Kyuukyoku Otoko no Gyakushuu,"[7, 32]",A horizontal shootemup developed by PreStage The fourth entry in the Cho Aniki series This game features digitized sprites instead of the handdrawn animestyle art from the other titles,Missing,Missing,nan,nan,nan,nan,nan,nan
818380800,[26],256638,Miracle World: Fushigi no Kuni no IQ Meiro,[7],Miracle World Fushigi no Kuni no IQ Meiro is a Puzzle game developed and published by Wizard which was released in Japan in 1995  The player takes part in a TV quiz game called Miracle World Brain Power in which he will have to answer different questions and in some trials he will have to find 5 errors in the screens before the time limit ends  The game features more than 1500 questions and also a 2 player vs mode,The player takes part in a TV quiz game called Miracle World Brain Power in which he will have to answer different questions and in some trials he will have to find 5 errors in the screens before the time limit ends,Missing,nan,nan,nan,nan,nan,nan
819590400,[4],248111,Ninku,[7],Ninku is a PlayStation game based on the manga of the same name It consists of anime cutscenes interspersed with oneonone turnbased battles,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
819590400,"[4, 33]",243819,Street Fighter Alpha: Warriors' Dreams,"[6, 7, 9, 32, 38]",This version of Street Fighter Alpha Warriors Dreams features an arranged soundtrack a dedicated twoplayer Versus Mode and also a Training Mode allowing players to practice their techniques and combos on a nonhostile character,Missing,Missing,0.67,3.83,12.83,74.0,71.0,62.0
820195200,Missing,222821,Shichu Suimei Pitagraph,"[7, 32]",Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
820368000,[33],213926,Pac-Man,[7],The Namco Museum port of PacMan  This version of the game introduced in Namco Museum Volume 1 1995 is notable for being perhaps the most frequently rereleased official version of PacMan from 1995 to 2005 This version of the game often featured a border based on the classic Puckman artwork surrounding it Being based off the originals source code it is mostly faithful to the arcade version but a few things were altered in gameplay  Pinky always aims exactly four spaces in front of PacMan when in chase mode in the original this became four spaces up and four spaces to the left when PacMan was facing up due to a glitch Inkys behavior has been considerably altered he exclusively aims for Blinkys position in chase mode  The ghosts eyes will not travel up through the oneway paths when returning to regenerate When a ghost is sent back to the Ghost Home to regenerate they will always come back out instantly even if PacMan lost a life on the current round Incidentally this fixes a glitch that can occur in the original where PacMan can trap Pinky Inky and Clyde in the Ghost Home Ghosts will exit the Ghost Home to the right if their target position happens to be there In the original game they will only exit to the right if the behavior mode ie scatter chase frightened changes while they are in the Ghost Home  If a bonus fruit appears and PacMan eats a ghost the timer that controls how long the fruit stays onscreen halts with everything else This makes it impossible for fruit to disappear while PacMan is eating a ghost,Missing,Missing,0.78,2.35,4.43,69.0,166.0,72.0
818985600,"[15, 34]",204397,Kekkon Marriage,"[7, 32]",Kekkon Marriage is a visual novel for PlayStation and Sega Saturn,Shizuka Mika Kiyomi Reiko and Mami are all grown up and have one thing on their mind finding the ultimate husband From the workplace to automated dating services theres wedding bells to be heard and love to be acted on all for the ultimate goal marriage With biological clocks ticking and youth slipping away these girls will do whatever it takes to snag a man love or not,Missing,nan,nan,nan,nan,nan,nan
818380800,[34],165589,Magical Girl Pretty Samy Part 1: In the Earth,"[6, 7, 149]",Based on Magical Girl Pretty Sammy anime TV series which focuses on magical girl Sasami from the Tenchi Muyo universe,This is a visual novel featuring Sasami as the protagonist For reasons unknown she has been chosen as a champion by Tsunami the next queen of Juraihelm to fight in her name But there are people bent on seeing Sasami fail in her endeavors and her tasks will soon prove much more challenging as she fights her way with Misao her best friend who was chosen as a magical girl by Tsunamis opponent Ramia,Missing,nan,nan,nan,nan,nan,nan
820368000,[5],132794,Mobile Suit Gundam,[7],Mobile Suit Gundam is a video game developed by Sunrise and published by Bandai for the PlayStation and the first firstperson shooter of the Gundam franchise,Missing,Missing,1.0,0.0,0.0,0.0,0.0,1.0
