first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1591833600,237685,Samurai Shodown V Perfect,"[6, 48, 49, 52, 130]",Samurai Shodown V Perfect is the 2nd upgraded version of Samurai Shodown V following Samurai Shodown V Special the 13th main installment of the Samurai Shodown series and the ninth game of the official chronology if considered the noncanonical games Its an exclusive game released only for the Samurai Shodown NeoGeo Collection The game was originally supposed to be the final Neo Geo game but was never previously officially released,Missing,Missing,Missing,0.32,0.0,0.0,55.0,4.0,3.0
1592870400,222585,Minecraft: Nether Update,"[6, 34, 39, 48, 49, 74, 130, 132, 388]",Minecraft Village  Pillage is a major update for Minecraft Bedrock Edition themed around revamping the Nether It adds multiple new features to this dimension such as new biomes and mobs,"[13, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1592870400,215438,Mad Runner,[48],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1592870400,209315,Tom Clancy's The Division 2: Warlords of New York - Season Two: Keener’s Legacy,"[6, 48, 49]",The Division tracks down a new rogue agent cell determined to pick up where Keener left off Take down these all new targets participate in new Leagues Global Events and more And of course earn allnew gear weapons and a new skill variant,"[5, 12]",Missing,Missing,nan,nan,nan,nan,nan,nan
1592352000,204672,Pac-Man Championship Edition,"[6, 48, 49, 130]",A demake of PacMan Championship Edition 2007 made by M2 in collaboration with Bandai Namco as a part of Namcot CollectionNamco Museum Archives,[33],Missing,Missing,2.08,2.94,3.94,80.0,26.0,16.0
1591833600,198578,Warframe: The Deadlock Protocol,"[6, 48, 49, 130]",We are Desire Ours is the grasping golden hand We Are Corpus  Nef Anyo claims to have found an heir to the longdeceased Corpus Founder Parvos Granum and has the means to prove it The Solaris have begun disappearing in droves and Eudico thinks it has something to do with Nefs power play Whoever they are the heir to the Founder would be able to solve the stalemate and stage a total takeover of the Corpus Board If Nef Anyo has anything to do with it that spells bad news for the Solaris,"[5, 12, 25]",Missing,Missing,nan,nan,nan,nan,nan,nan
1593475200,169312,Fantasy Strike: Core Pack,"[6, 48, 130]",The Core Pack gives you access to several game modes Arcade mode Versus mode for local play including standard and team battle Survival modes including 4 submodes and the overthetop Boss Rush mode The Core Pack also lets you send and receive direct challenges from friends online,"[4, 32]",Missing,Missing,nan,nan,nan,nan,nan,nan
1592524800,166685,Hard West: Ultimate Edition,"[48, 49]",Welcome to the Wild West as youve never seen before Follow Warren on his descent into the darkest recesses of the human soul and try to survive in a world full of hard choices and even harder consequences Because in this world death is a constant presence and the black pacts which you make with forces beyond human comprehension will forever haunt all those around you,"[11, 12, 15, 24, 32]",Missing,Missing,nan,nan,nan,nan,nan,nan
1592870400,166308,The Sims 4: Plus Eco Lifestyle Bundle,"[48, 49, 167, 169]",Ready for your Sims to impact their world Move into a community of fellow collaborative makers in The Sims 4 Eco Lifestyle Expansion Pack The Sims 4 Plus Eco Lifestyle Bundle includes a copy of The Sims 4 and the expansion pack Eco Lifestyle,"[12, 13, 31]",The Sims 4 Unleash your imagination and create a unique world of Sims thats an expression of you Explore and customize every detail from Sims to homes and much more Choose how Sims look act and dress then decide how theyll live out each day Design and build incredible homes for every family then decorate with your favorite furnishings and décor Travel to different neighborhoods where you can meet other Sims and learn about their lives Discover beautiful locations with distinctive environments and go on spontaneous adventures Manage the ups and downs of Sims everyday lives and see what happens when you play out scenarios from your own real life Tell your stories your way while developing relationships pursuing careers and life aspirations and immersing yourself in this extraordinary game where the possibilities are endless Play with life  The Sims 4 Eco Lifestyle Play to change and make a difference in the new world of Evergreen Harbor Help your new neighbors decide on a Community Space Project reduce your ecofootprint and watch your neighborhood transform Youll be surprised by what happens when your Sims start making the rules,Missing,nan,nan,nan,nan,nan,nan
1592870400,164785,Generation Zero: Resistance Bundle,"[6, 48, 49]",Generation Zero  Resistance Bundle contains the base game as well as the Alpine Unrest and FNIX Rising expansions allowing you to experience all the events of the machine invasion up to this point Discover other survivors as you take on a new tier of enemies discovering both new havens and foreign structures that dont bode well,"[5, 12, 15]",Missing,Missing,nan,nan,nan,nan,nan,nan
