first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1000252800,[14],243000,Madden NFL 2002,"[4, 7]",Missing,Missing,Missing,2.47,20.0,0.0,68.0,10.0,5.0
1000944000,[14],203770,Golf Navigator Vol.4,[8],The Golf Navigator game series lets the player enjoy a golf simulation where the hallmarks are panoramic 360 degree views of the courses and an intuiative system which allows for proper impartation of power and english to the virtual golfers swing  The Vol4 features 2 courses Taiheiyo Gotenba  Ishioka Golf Club At the beginning of the game the player can choose between a male or a female caracter select one of the courses and in each course he can play stroke play free play or view the course data,Missing,Missing,nan,nan,nan,nan,nan,nan
999734400,[14],203769,Golf Navigator Vol.3,[8],The Golf Navigator game series lets the player enjoy a golf simulation where the hallmarks are panoramic 360 degree views of the courses and an intuiative system which allows for proper impartation of power and english to the virtual golfers swing  The Vol3 features 2 courses Rope Club  Taiheiyo Sherwood At the beginning of the game the player can choose between a male or a female caracter select one of the courses and in each course he can play stroke play free play or view the course data,Missing,Missing,nan,nan,nan,nan,nan,nan
1001548800,[33],203069,Simple 1500 Series Vol. 73: The Invaders - Space Invaders 1500,[7],The Invaders  Space Invaders 1500 features the originals arcade machines with and without background artwork and a new 3d mode called Space Invaders 3D that features a new graphics 3d engine a first person view and other camera angles and vibration function for all the modes modes,Missing,Missing,nan,nan,nan,nan,nan,nan
1000944000,[7],188662,DrumMania 3rdMix,[8],In DrumMania the player must hit the drum parts when the notes reach the bottom of the screen in order to fill in missing drum parts from a song,Missing,Missing,nan,nan,nan,nan,nan,nan
1000944000,[7],188659,GuitarFreaks 4thMix & DrumMania 3rdMix,[8],GuitarFreaks and DrumMania are rockoriented music video games In GuitarFreaks the player uses a controller to simulate the playing of an electric guitar while in DrumMania the player must hit the drum parts when the notes reach the bottom of the screen in order to fill in missing drum parts from a song,The game consists of music predominantly from rock metal and JPop genres and is now in its 28th and 27th versions Gitadora HighVoltage GuitarFreaks and Gitadora HighVoltage DrumMania respectively which were released in April 2021,Missing,nan,nan,nan,nan,nan,nan
1001548800,[31],112542,Simple 1500 Series Vol. 74: The Horror Mystery - The Sangeki Yakata Cabin Hakushaku no Fukkatsu,[7],A sound novel where the player visits a small village that hides many deadly secrets,Missing,Missing,nan,nan,nan,nan,nan,nan
1001548800,"[31, 34]",78209,Memories Off 2nd,"[6, 7, 23, 38, 39, 48, 130]",The 2001 sequel to Memories Off continues the interactive romance visual novel saga,The protagonist is a 17yearold student Ken Inami a soccer loving dude who aspires to go to film school His girlfriend Hotaru Shirakawa also has high aspirations having played piano ever since she was a child she aims to go to music school Ken and Hotaru have been dating for a spell and are at a rocky juncture in their relationship This is where the game gets interesting You can either make decisions to salvage Kens relationship with Hotaru or chase after another girl,Missing,0.0,0.0,27.06,100.0,1.0,2.0
1001635200,[14],72788,World Championship Snooker 2002,[8],World Championship Snooker 2002 is the second sports game in the World Championship Snooker franchise,Missing,Missing,nan,nan,nan,nan,nan,nan
1001635200,"[12, 13, 31]",70658,Harukanaru Toki no Naka de 2,"[6, 8, 38]",An otome dating sim,Taking place 100 years after the first game the country of Kyou is in turmoil because of a power struggle going on between the emperor and the retired emperor and the people of Kyou are falling into desperation fearing the coming of the end of the world Karin a modernday high school girl is summoned to be the Priestess of the Dragon God who will save Kyou However there is a priestess who has been recognized by the retired emperor and the eight men chosen as Karins Hachijou her bodyguards do not believe that Karin is really the priestess,Missing,nan,nan,nan,nan,nan,nan
