,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
0,[34],268656,Sweet Season,"[8, 23]",Yoshinori Asamiya is a high school freshman who is in the shogi club One day he meets a girl while she was walking her dog Shes from a different school but shes on the shogi club as well That girl was Ayumi Jinguuji and Yoshinori cant help but be intrigued about her Even if at first it was difficult to be her friend Ayumi seems to have taken a liking to him,A port for PS2 and Dreamcast,Missing,,,,,,
1,Missing,267891,Aston Villa Club Football,"[8, 11]",Missing,Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,,,,,,
2,Missing,267889,Leeds United Club Football,"[8, 11]",Missing,Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,,,,,,
3,Missing,267887,Inter Milan Club Football,"[8, 11]",Missing,Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,,,,,,
4,Missing,267885,Bayern Munich Club Football,"[8, 11]",Missing,Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,,,,,,
5,Missing,267884,Borussia Dortmund Club Football,"[8, 11]",Missing,Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,,,,,,
6,Missing,267883,Celtic FC Club Football,"[8, 11]",Missing,Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,,,,,,
7,Missing,267882,Chelsea Club Football,"[8, 11]",Missing,Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,,,,,,
8,Missing,267881,FC Barcelona Club Football,"[8, 11]",Missing,Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,,,,,,
9,Missing,267880,Hamburg Club Football,"[8, 11]",Missing,Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,,,,,,
10,Missing,267879,Juventus Club Football,"[8, 11]",Missing,Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,,,,,,
11,Missing,267878,Liverpool Club Football,"[8, 11]",Missing,Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,,,,,,
