first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1506643200,240072,Seven Days: Anata to Sugosu Nanokakan,"[6, 46]",One day close to the beginning of summer vacation Shuuichi was watching a cursed Bluray given to him by his buddy when a spirit came out from the disc and possessed him His childhood friend Murasaki belonged to a family that managed an ancient temple so she tried an exorcism to rid him of the spirit While the ritual was successful and quelled the vindictive spirit the spirit girls form remained due to her inexperience Her name was Chiyako the name of the girl who was killed on screen and she revealed that the spirits of six other girls dwelled within her  According to Murasaki spirits can only remain in this world for 49 days which meant that there would only be seven days allotted for each of the seven girls Shuuichi was tasked with helping them achieve happiness so they can leave this world with no regrets However it is a very short time to accomplish this task Also he did not realize at this time that it meant that he would be getting to know each girl well only to bid a painful farewell seven times over,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1504569600,212576,Utawarerumono: Mask of Truth - Launch Edition,"[46, 48]",The epic story of Utawarerumono comes to an end in Mask of Truth as the fate of the world will be determined by warring nations The game features exciting SRPG battles a colorful cast of newfamiliar faces that will determine the fate of their world a rousing original soundtrack and the dramatic conclusion to the journey of Haku  After the events of Mask of Deception Haku is destined to rally the nation of Ennakamuy to fight against the evil forces that now control the Yamato throne With everything on the line Haku and his friends must do everything in their power to ensure that the future of Yamato triumphs over the true evil that lurks in the depth of the darkness  The launch edition comes with a doublesided pillowcase,"[12, 13, 15, 24, 31, 34]",I leave Her Highness in your hads Nekone live on and find happiness  With these final words Oshtors soul finally found peace leaving Haku entrusted with his sister and the princess For the sake of his friends and to fulfill his promise Haku casts aside the name he was given and dons his fallen friends mask choosing to live on as Oshtor  Armed with his wits and the power of Oshtors name Haku faces a battle more dire than any before Nekone steels herself to support Haku through whatever comes suppressing the pain of her brothers death Thrier friends mourn the loss of two dear comrades Haku who they believe dead and Kuon who left them for her homeland  It is here on the cusp of a new conflict where we return to this land The flames of war are about to consume Ennakamuy and soon all of Yamato,Missing,nan,nan,nan,nan,nan,nan
1505779200,205673,Final Fantasy IX,"[48, 49, 130]",The console versions of Final Fantasy IX mainly brought technical improvements in addition to some other minor changes The antialiasing is slightly better than the PC version the UI of the battle menus have been reduced so that it takes less space on the screen and you can also play poker after you beat the game,"[12, 16, 31]",Taking place on planet Gaia the story follows a thief named Zidane Tribal a member of a thief troupe who is tasked to kidnap the princess of Alexandria Garnet Til Alexandros XVII He teams up with her and a team of allies to stop Queen Brahne and her ally Kuja from waging a war with an army of black mages,Missing,38.5,52.69,83.27,89.0,1378.0,1681.0
1505952000,200560,Nil Admirari no Tenbin: Twin Pack,[46],A bundled edition containing the original game Teito Genwaku Kitan and its sequel Kuroyuri Enyoutan,[34],The Taishou era didnt end in 15 years but went on for another 25  In order to protect her waning family a girl resolves to marry a man she doesnt even know the name of However just before the marriage was to take place the girls younger brother mysteriously attempted suicide by selfimmolation and was found holding an old book in his hands  Appearing before the bewildered young girl was the Imperial Library Intelligence Asset Management Bureau more commonly referred to as Fukurou  According to these men there exists Maremono which are books that greatly affects its readers On top of that ever since the incident involving the girls younger brother she unwittingly gains the ability to see Auras the sentiments of the Maremono which manifest as bright lights and are usually invisible to humans It was as though fate were trying to drag the young girl in its flames  And then even though apprehensive the girl chooses to venture outside her bird cage  Jealousy hatred scorn compassion and love What awaited the girl was the darkness of betrayal that had already begun to bewitchingly inlay the imperial capital  Toyed by and swayed within that darkness will the young girl finally reach the truth after her struggles or,Missing,nan,nan,nan,nan,nan,nan
1505174400,172585,LEGO Dimensions: Beetlejuice Fun Pack,"[9, 12, 41, 48, 49]",Its ShowTime Bring Beetlejuice to life in Lego Dimensions for an eerie adventure Build and place the mischievous bioexorcist on the Lego Toy Pad and send him into the Multiverse for some spirited fun Unlock the exclusive Adventure World and Battle Arena and turn on the juice to see what shakes loose Use Beetlejuice to scare away the living with supernatural skills like Mind Control Telekinesis and Spike Attack Activate his Transform ability with hammer hands to slam through enemies for a hauntingly good time Take the Saturns Sandworm for a joyride and rebuild it into the Haunted Vacuum and Spooky Spider for more ghostly powers Remember  say it once say it twice and third times a charm,"[9, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1505347200,166997,Pro Evolution Soccer 2018: Legendary Edition,"[48, 49]",Pro Evolution Soccer 2018 Legendary Edition Includes   PES legend Agent for MyClub  1000 myClub Coins  Usain Bolt Agent for MyClub  FCB Agent UEFA Champions League  Collection Steelbook  USB Stick Where Legends Are Made,[14],Missing,Missing,nan,nan,nan,nan,nan,nan
1506556800,164636,Bendy and the Ink Machine: Chapter Three,"[6, 34, 39, 48, 49, 130]",The exciting third chapter of Bendy and the Ink Machine has finally emerged In this Chapter Three DLC discover the secrets of angels solve the riddles of the ink and help Henry survive in this terrifying forgotten cartoon studio,[32],Missing,Missing,nan,nan,nan,nan,nan,nan
1506384000,164019,Pinball FX3: Marvel Pinball - Heavy Hitters,"[6, 48, 49]",Do you have what it takes to handle your favorite Marvel Super Heroes Prepare for exciting pinball action built around Marvels most explosive personalities in the Marvel Pinball Heavy Hitters Pack,[13],Missing,Missing,nan,nan,nan,nan,nan,nan
1506384000,164009,Pinball FX3: Marvel Pinball - Marvel Legends Pack,"[6, 48, 49]",Team up with iconic Super Heroes as they battle toetotoe with notorious villains in the Marvel Pinball Marvel Legends Pack featuring Caprtain America Doctor Strange and Fantastic Four,[13],Missing,Missing,nan,nan,nan,nan,nan,nan
1506384000,164006,Pinball FX3: Marvel's Women of Power,"[6, 48, 49]",Team up with the stellar female Super Heroes of the Marvel Universe in the Marvels Women of Power twopack which combines two tables featuring Ms Marvel SpiderGwen Squirrel Girl Black Widow Captain Marvel and more as they combat villainy,[13],Missing,Missing,nan,nan,nan,nan,nan,nan
1506384000,164003,Pinball FX3: Marvel Pinball Original Pack,"[6, 48, 49]",This four table pack features some of the most iconic Super Heroes in the Marvel Universe SpiderMan Wolverine Blade and Iron Man Use your pinball wizardry to save the universe from notorious Super Villains Marvel Pinball is the ultimate Super Hero pinball experience,[13],Missing,Missing,nan,nan,nan,nan,nan,nan
1506384000,163998,Pinball FX3: Marvel Pinball - Avengers Chronicles,"[6, 48, 49]",Marvel Pinball Avengers Chronicles takes the critically acclaimed pinball series to uncharted territory Each of the four tables in this brand new pack chronicles a blockbuster event in the Marvel Universe Marvels The Avengers based on the 2012 film from Marvel Studios Fear Itself The Infinity Gauntlet and World War Hulk,"[13, 30]",Missing,Missing,nan,nan,nan,nan,nan,nan
1504742400,145938,Kono Subarashii Sekai ni Shukufuku wo!: Attack of the Destroyer!,"[46, 48]",This is a minigame that was only available via a download code bundled with firstrun copies of Kono Subarashii Sekai ni Shukufuku wo Kono Yokubukai Game ni Shinpan wo It features 6 stages 8 playable characters 4 difficulty settings and Caravan Mode where the player has 2 minutes to rack up as many points as they possibly can,[33],Missing,Missing,nan,nan,nan,nan,nan,nan
1504742400,136470,Beast and Princess: In Blossom,[46],Sequel to Beast and Princess,[34],Contains after stories for everyone set after the happiest endings in the original game,Missing,nan,nan,nan,nan,nan,nan
1505952000,136434,Teikoku Kareido -Kakumei no Rondo-,"[46, 130]",Missing,[34],Missing,Missing,nan,nan,nan,nan,nan,nan
1504656000,132151,Destiny 2: Limited Edition,"[6, 48, 49]",Destiny 2 Limited Edition includes a steelbook case and a collectors box with a booklet of secrets Cabal schematics postcards and Cabal military pawns It also includes the Destiny 2 Expansion Pass and a Premium Digital Content Pack an emblem legendary sword and emote  In Destiny 2 players will answer this call embarking on a fresh story filled with new destinations around our solar system to explore and an expansive amount of activities to discover There is something for almost every type of gamer in Destiny 2 including gameplay for solo cooperative and competitive players set within a vast evolving and exciting universe,"[5, 12, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1506556800,131908,Heiligenstadt no Uta,[46],Heiligenstadt no Uta is an otome game developed and published by eXtend which was released in Japan in 2017,[34],Lied an orphan whose parents supposedly died in an accident has recently began to live on her own with her cockatiel Soprano who can talk due to all the magic of her town of Shall She is also a pianist for her former orphanage but shes not really that good Actually she really sucks at both playing piano and cooking One day she meets a bunch of dudes who happen to have the magical Falga powers of famous classical pianists An evil force called the Forgotten Apostle comes and tries to steal all the sound from the town because of the evil noise thats coming from the darkness inside the performers Most average people are affected but Lied is safe  so now she joins the musical academy to work with everyone to help restore music back to Shall and defeat the Forgotten Apostle,Missing,nan,nan,nan,nan,nan,nan
1505952000,131906,Nil Admirari no Tenbin: Kuroyuri Enyoutan,[46],Sequel to Nil Admirari no Tenbin Teito Genwaku Kitan,[34],Missing,Missing,nan,nan,nan,nan,nan,nan
