first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1378339200,[34],272535,Kisaragi Gold Star: Nonstop Go Go!!,"[6, 38]",Nitta Futami who lives in Kosmos Manor has close childhood friends all of whom have mysterious matching bracelets All of my childhood friends other than Futami are idols at Koei Gakuin and their talent in singing and playing the piano was recognized and they became scholarship students but they all have some problems with their livelihood so Futami takes care of them came A school festival is to be held at the same time as Jugoya and the childhood friends are selected to be the main actors but they seem to be acting strangely and a mysterious bracelet tells them that they dont have time which accelerates their anxiety  Futami remembers his dream while trying to help the girls,Kisaragi Gold  Star Nonstop Go Go is a Visual Novel video game developed by Saga Planets and published by Piacci which was released in Japan in 2013,Missing,nan,nan,nan,nan,nan,nan
1378166400,Missing,255347,Minecraft: Plastic Texture Pack,"[9, 12, 34, 39, 41, 48, 49, 74, 130, 132, 169, 388]",Missing,Make your worlds simple colorful and vibrant,Missing,nan,nan,nan,nan,nan,nan
1380499200,[14],240467,Pro Evolution Soccer 2014,[38],Missing,PSP port of Pro Evolution Soccer 2014,Missing,16.01,45.83,1250.0,57.0,38.0,7.0
1379980800,[14],240421,FIFA 14,[46],Missing,PlayStation Vita port of FIFA 14,Missing,81.07,109.8,197.73,72.0,175.0,67.0
1379980800,[14],240419,FIFA 14,[38],Missing,PSP port of FIFA 14 It was only released in North America in digital format,Missing,81.07,109.8,197.73,72.0,175.0,67.0
1379980800,[14],240418,FIFA 14,[8],Missing,PS2 port of FIFA 14 released only in Europe and Spanishspeaking countries in the Americas where it was the last game released for the system,Missing,81.07,109.8,197.73,72.0,175.0,67.0
1378252800,[31],233818,Minecraft: N7 Mash-up,"[6, 9, 12, 34, 39, 41, 46, 48, 49, 74, 130, 132, 388]",Missing,Shape the fate of your Minecraft galaxy with this amazing mashup which includes thirtysix character skins bespoke game textures themed menus a dedicated world filled with iconic locations and an original soundtrack compilation to set the mood,Missing,nan,nan,nan,nan,nan,nan
1380153600,[34],203813,Starry Sky: After Winter Portable,[38],The story takes place after the events of the first game and includes a new character route,Starry Sky After Winter Portable is a port of Starry Sky After Winter for the PlayStation Portable,Missing,nan,nan,nan,nan,nan,nan
1378166400,"[5, 12]",186628,Borderlands 2 : Ultimate Vault Hunter Upgrade Pack 2,"[6, 9, 12]",Missing,Ultimate Vault Hunter Upgrade Pack 2 Digistruct Peak Challenge  Raises the level cap to 72 adds a new Patricia Tannis mission where you may fight impossible over leveled monsters at Digistruct Peak,Missing,nan,nan,nan,nan,nan,nan
1378339200,[34],140757,Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,"[6, 34, 38, 39]",Missing,A sequel to Shirahana no Ori  Hiiro no Kakera 4 with four seasonal stories Song of Spring Summer Festival Autumn Harvest and Winter Snowflakes,Missing,nan,nan,nan,nan,nan,nan
1379548800,"[7, 12, 34]",136533,Kiniro no Corda 3: Full Voice Special,"[37, 38, 46]",8 years after the adventures of Hino Kahoko it is now time for Kohinata Kanade to step onto the stage  Soon after transferring to Seisou Academy Kanade finds the orchestra club in the middle of preparing for the National concert Teaming up with the other members she will improve her skills meet new rivals and create memories for what will become an unforgettable summer,Port of PSP  PS2 ver 18 new events 34 character songs added to event mode,Missing,nan,nan,nan,nan,nan,nan
