,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,269392,Cafe Lindbergh: Summer Season,[8],Cafe Lindbergh is a small restaurant famous for its tea coffee pastry and sandwiches and has become very popular by wordofmouth for its atmosphere The cafe is staffed by Itsuki the master of the shop Takumi the cook Tsukasa a fulltime waiter and Shinya a parttime waiter A fifth employee Chihiro is newly hired as another parttime waiter Watching daytoday events unfold through the eyes of these five coworkers will they find themselves falling in love,Missing,Missing,Missing,,,,,,
1,251291,Poker Masters,[8],Learn the intricacies of each variant develop your strategies and learn to read your opponents All the complexity of real poker is here with tips and tutorials to get new players into the game,[35],Missing,Missing,,,,,,
2,243016,NFL Street 2: Unleashed,[38],Missing,[14],Missing,Missing,,,,,,
3,220580,Fantastic Fortune 2: Triple Star,[8],An updated version of the game Fantastic Fortune 2,[34],This love simulation title features three female main characters Marine Aqua and Aoi You select one of these girls and play as her through a seven month training period as you work to become the Star Maiden During weekdays you attend classes building up your characters parameters When the weekend comes around youre off on the town hunting for men The game features lots of interactive conversation sequences as you choose to fall in love with a guy make friends with a girl or work towards your stardom,Missing,,,,,,
4,218127,Spider-Man 2,[38],As SpiderMan players must master new combo moves as they protect the city of Manhattan from the nefarious Doc Ock and other classic Marvel villains by swinging jumping and wallcrawling through 19 new levels that extend beyond the film Featuring an unprecedented depth of gameplay players experience original storylines and battle through graphically rich 3D environments Swing climb and websling through interactive 3D environments while experiencing scenarios settings and characters based on the hit film and others that are exclusive to the game In addition to Doc Ock gamers must battle a plethora of characters in SpiderMans legendary Rogues Gallery of villains such as Mysterio Rhino Shocker and Vulture Utilizing the graphical power of the PSP SpiderMan 2 delivers amazing consolelike 3D graphics and incredibly immersive gameplay never before seen in a handheld SpiderMan game Beyond SpiderMans signature set of moves which include wall crawling web yanking and capture webbing SpiderMan 2 PSP brings a host of new moves to the handheld such as the cocoon web net and heavy web ball,Missing,Missing,Missing,6.93,16.04,38.55,73.0,339.0,202.0
5,203283,Simple 2000 Series Vol.75: The Tokudane - Nippon Zenkoku Scoop Rettou,[8],The Tokudane is a Miscellaneous game developed by Tomcat System and published by D3Publisher which was released in Japan in 2005,[35],Missing,Missing,,,,,,
6,203281,Simple 2000 Series Vol. 73: The Saiyuki Saruden,[8],The Saiyuki Saruden Based on the legendary Monkey series this game requires you to protect the priestess Tripitaka from maurading demons with help of course from Pigsy Sandy and Dragon Genki awaits the appearance of the fractions demons from the seminal series with bated breath,[25],Missing,Missing,,,,,,
7,201313,Ys III: Wanderers from Ys,[8],A port for the PlayStation 2 was released by Taito in 2005,"[8, 12, 31]",The opening scene informs the player that it has been three years since the events of Ys I and Ys II Adol Christin and his friend Dogi are on a journey Passing through a town they find a gypsy caravan and Dogi has his fortune told The fortune tellers crystal ball explodes and both Adol and Dogi decide to go to Dogis hometown of Redmont On the way to Redmont the pair chance upon a wildcat that attacks them saving Dogis childhood friend Elena Stoddart in the process Upon arriving they learn that the townspeople are being threatened by men from nearby Valestein Castle Always ready for adventure Adol decides to assume the task of helping them out,Missing,5.55,5.93,6.91,69.0,47.0,37.0
8,191488,Get Ride! AM Driver: Soukoku no Shinjitsu,[8],Get Ride AM Driver Soukoku no Shinjitsu  is a 3D strategic action game that combines the strategic elements of simulation with realtime actionability It follows the contents of TV anime AM Driver and the characters of Get Ride AM Driver Shutsugeki Battle Party  also appear,[15],In the near future the mysterious invader Bugchine will suddenly attack all over the world and the people of the world ordinary citizens who are the only ones who can fight against them AM Driver will fight day and night rejoiced at their success and were enthusiastic about their mighty power But when AM Drivers relationship with Bugchines were revealed as a selfmade play by the government the situation changed and led by Jenus the protagonist of the conflict between the Federal Council which is the government and the Justice Army which is a rebel group they worked to stop the war and fought to find out where the truth was In the midst of this the Justice Army attacked the important base of the government side and the battle was about to enter a new phase,Missing,,,,,,
9,147517,Shadow Hearts 2: Director's Cut,[8],An enhanced version of Shadow Hearts Covenant featuring brand new content It never left Japan,[12],Missing,Missing,,,,,,
