first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1329955200,[34],221452,Moujuutsukai to Ouji-sama: Snow Bride Portable,[38],The game contains three sections for each character The first is another story where Tiana picks who she will go to the ball at Kurts castle with The second is the after story which is the main dish of the game that continues after the first games ending for each guy but before the epilogues Lastly there are bonus extras for each character called diaries where you get to see cute scenes that happened during the last game and you also get to pet and now tickle your favorite furry friends,A port for PSP,Missing,nan,nan,nan,nan,nan,nan
1328486400,"[15, 25]",198124,Samurai Warriors 3 Z: Special,[38],Missing,Samurai Warriors 3 Z Special is a remastered compilation of Samurai Warriors and its standalone expansion Samurai Warriors 3 Xtreme Legends ported to PlayStation Portable from Wii  This version adds a 4player competitive online mode via an adhoc network,Missing,nan,nan,nan,nan,nan,nan
1329955200,[34],196944,Kirameki School Life SP: The Wonder Years,[38],Missing,Kirameki School Life SP The Wonder Years is a romance visual novel developed by guyzware and published by Banpresto It represents a certain game that appears in the original story of the Boku wa Tomodachi ga Sukunai series and was only released in the limited edition of Boku wa Tomodachi ga Sukunai Portable,Missing,nan,nan,nan,nan,nan,nan
1329004800,[26],179474,NextRev: Chuushokigyou Shindanshi Shiken 1,[46],Missing,Edutainment software to test yourself on matters of Management Consultation on the PSVita,Missing,nan,nan,nan,nan,nan,nan
1329955200,[34],146664,Harukanaru Toki no Naka de 5: Kazahanaki,[38],The two worlds And the heroine who crossed between the two worlds to save those who are important to her  However a life has slipped through her hands  I will try to save everyone this time With that determination she sets upon another journey and writes the history anew,The direct sequel to Harukanaru Toki no Naka de 5,Missing,nan,nan,nan,nan,nan,nan
1329177600,"[5, 33]",140060,Super Stardust Delta Blast Pack,[46],Missing,Download the Blast Pack for Super Stardust Delta Today and get an additional 4 actionpacked modes all featuring the unique PS Vita controls including  Endless Mode Bomber Mode Impact Mode and Twin Gun Mode  EU Description Super Stardust Delta Advanced Star Fighter Pack The galaxy is about to fall into the grip of Professor Schaumund and the brutal tyrant is taunting you with his latest transmission  Surrender pilot your resolve is admirable but all is lost However I am a fair man and I have devised a number of tests to see how skilled you really are Now you can die a socalled hero  Endless my forces will attack relentlessly and in random waves The longer you survive the closer to death you will be  Bomber you only have bombs at your disposal nothing else If you fail to plan your attacks properly my ships will rip you to shreds  Impact I have knocked out your weapons and left you defenceless But I enjoy toying with my prey so I have left your ships boosting abilities intact you will need to rely on them  TwinGun can you think and act at the same time pilot You need to fly your ship with motion sensor control while using the dual analog sticks to fire your weapons  My war fleet is waiting pilot Dare you face me,Missing,nan,nan,nan,nan,nan,nan
1328745600,[34],98668,Vitamin X Detective B6,[38],The story puts our Vitamin X cast into an alternate universe where Minami Yuri is the Chief of her detective agency and the B6 are her employees They get people asking them to solve cases such as finding a cat or seeing if someones husband is cheating on his wife The T6 have taken random jobs around town such as bartender or barber but they do help out with various cases along the way Ultimately it all boils down to a pair of art thieves and something fishy going on with the Mayor in town,A alternate universe spin off of Vitamin X,Missing,nan,nan,nan,nan,nan,nan
1329868800,Missing,94167,Quizball Goal,[9],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1330387200,"[9, 10, 33]",79138,TrailBlazer,"[9, 38]",Missing,TrailBlazer is a remake of the 1986 released game TrailBlazer Youre controlling a ball and have to finish a parcour with different groundtypes like boost jump or inverted controls,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1329955200,Missing,79047,The Idolmaster: Gravure for You! Vol. 5,[9],Missing,This is the fifth volume of The Idolmaster Gravure For You series It has a new compilation of songs YAYOI OrangeMIX A new option was created to allow players the use an accessory set with one of the costumes this being the accessories White Cat Ears and White Cat Tail This volume also introduced a new costume into the series 765 White School Swimsuit Additional options were introduced in this volume that would later be used in the rest of the G4U volumes These include using the PS3 controllers motion capabilities to control the camera tilting the controller will move the camera the ability to choose a photo size Wide as per usual Long or Square black borders on or off for photos in the Long or Square shapes a display a guide grid which will vary depending on the photo size selected and a Kerare Filter which is a vignetting effect,Missing,nan,nan,nan,nan,nan,nan
1328140800,[31],77420,Photo Kano,[38],Missing,A visual novel for PSP,Missing,nan,nan,nan,nan,nan,nan
1329436800,Missing,65335,Winning Post 7 2012,"[6, 9, 38]",Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1329955200,[34],65236,"Touch, Shot! Love Application",[9],A piece of mail that arrived at a boys house The mail of unknown sender contained a smartphone equipped with a function to understand the destined person a function to read the mind and a function to embody delusions It seems that he was selected as a test user of the smartphone model yPhone but when he started the smartphone with half confidence four fateful girls were found at the initial startup,The main character is an ordinary boy who attends a private school One day one piece of mail arrived Inside the parcel of unknown sender was a black smartphone,Missing,nan,nan,nan,nan,nan,nan
1328659200,[9],64936,Puzzle by Nikoli V: Sudoku,[46],Missing,A puzzle game containing the worldfamous Sudoku is now available on PS Vita This work Nikolis Puzzle V Sudoku is a collaboration with Nikoli which also publishes Japans first puzzle magazine and contains a total of 50 questions handmade by the puzzle writer,Missing,nan,nan,nan,nan,nan,nan
1329350400,[34],62263,Amatsu Misora ni! Kumo no Hatate ni,"[38, 46]",Takahisa lives on Misorajima with Kanna a goddess who came to his house when he was a child and started living with him He also has an imouto Miyu who is a gravure idol and is often away from home That doesnt mean things are quiet though since Miyus best friend Serika idolizes Kanna and often causes a big ruckus One day Serika comes in with big news theres a miko coming to the island,Missing,Missing,nan,nan,nan,nan,nan,nan
1329955200,[34],56552,12-ji no Kane to Cinderella ~Halloween Wedding~,[38],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1329955200,[34],56491,Boku ha Tomodachi ga Sukunai Portable,[38],Missing,Its a shame that these girls are going to be turned into a game  Boku wa Tomodachi ga Sukunai Portable is a romantic comedy visual novel based on the light novel with an allnew original storyline,Missing,nan,nan,nan,nan,nan,nan
1328572800,[5],47437,Combat Wings: The Great Battles of WWII,"[5, 9, 12]",Missing,Become a pilot of a WWII aircraft,Missing,nan,nan,nan,nan,nan,nan
1329868800,Missing,45284,Smash 'N' Survive,[9],Missing,Smash N Survive features split screen to play one on one along with 30 unique concept customisable cars to complete the experience,Missing,nan,nan,nan,nan,nan,nan
1329436800,"[10, 13]",45205,Gran Turismo 5 XL Edition,[9],Missing,Original Gran Turismo 5 game featuring more than 1000 cars 20 locations with 70 track layouts diverse racing styles including rally track karting NASCAR and more deep online community features and online racing plus Gran Turismo TV Course Maker and more  All of the new and improved features and functionality from all free downloadable game updates up through Spec 20 included on the disc Also includes  Racing Car Pack  Car Pack 2  Course Pack  Racing Gear Pack  Paint Pack,Missing,nan,nan,nan,nan,nan,nan
1328832000,[31],44501,Stick Man Rescue,[38],Missing,Countless innocent stick men will perish unless players do their heroic duty and rescue them in Stick Man Rescue In this actionarcade game players must pilot a futuristic troop transport copter as they fly through thirty dangerous levels filled with deadly traps in an attempt to rescue black stick men The Evil Blue Stick Minions are out in force with stick murder on their minds Players must prevent their stick men from being burned alive smashed decapitated blown up electrocuted dissolved by acid and other classic demises To combat the Evil Blue Stick Minions zeppelins paratroopers and steam rollers players can power up their copter with weapons like bombs missiles flame throwers and more Of course players could just sit back and idly watch their stick men die hilariously horrible deathsbut then they wouldnt finish the level What to do what to do,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1329955200,"[5, 33]",43951,Under Defeat HD,"[9, 12]",Missing,For over ten years a war has raged on between the Empire and the Union with many lives lost You will take control of one of the Imperial Forces most technologically advanced helicopters the VKL503 P and use its destructive artilleries to bring down the enemy forces and finally bring the war to an end,Missing,nan,nan,nan,nan,nan,nan
1328832000,[12],42818,Mechowars,[38],Missing,Jump into an exciting advanced war between the Winged Crusade and the Landians Mecho Wars is a turnbased strategy game where you command your troops to expand control and conquer your enemies Strategically position your troops because each type has its strengths and weaknesses Command your troops to conquer structures for your teams benefit Capture factories to expand maximum army support To pay for this large army takeover cities to earn gold from the rich economic hubs Finally defeat the enemy by capturing their HQ structures    Included in the game is a rich storydriven single player campaign a special set of individual challenge maps and multiplayer support with a single device,Missing,nan,nan,nan,nan,nan,nan
1329955200,"[12, 25]",42760,Tales of the Heroes: Twin Brave,[38],Missing,Tales of the Heroes Twin Brave is an action beat em up video game in the Tales series of games It is considered an scort title and plays more similarly to the Dynasty Warriors game series,Missing,21.5,53.48,0.0,62.0,5.0,3.0
1329868800,[14],42707,Virtua Tennis 4: World Tour Edition,[46],Missing,Virtua Tennis 4 Sega Professional Tennis Power Smash 4 in Japan is the third sequel to Segas tennis game franchise Virtua Tennis It was released on PlayStation 3 Xbox 360 Microsoft Windows Wii and PlayStation Vita Virtua Tennis 4 is also being produced for a four player stick based arcade1,Missing,nan,nan,nan,nan,nan,nan
1328745600,[8],21852,Sumioni: Demon Arts,[46],Missing,In Sumioni  which is literally translated from Japanese as ink demon  players take control of their own Sumioni ink demon who has been summoned to rid the land of evil and are tasked with safely guiding him through 2D sidescrolling levels,Missing,0.75,4.34,0.0,47.0,3.0,7.0
1329868800,"[25, 31]",21569,Ninja Gaiden Sigma Plus,[46],Missing,Ninja Gaiden Sigma Plus is a port of Ninja Gaiden Sigma Like Ninja Gaiden Blacks Ninja Dog mode Sigma Plus features an easier difficulty called Hero mode making it more accessible to casual gamers It also takes advantage of the additional features that the Vita offers including gyroscopic firstperson aiming by tilting the PlayStation Vita the player can adjust the camera angle in firstperson viewing modes back touchpad controls tapping symbols using the rear touchpad will allow Ryu to boost the power of his Ninpo and touch screen controls players can go into firstperson mode by tapping the touch screen In addition Ninja Gaiden Sigma Plus offers new sets of accessories that Ryu and Rachel can equip,Missing,nan,nan,nan,nan,nan,nan
1329868800,"[4, 13]",20732,Reality Fighters,[46],Missing,Put yourself in the battle with Reality Fighters Choose from several distinct fighting styles such as Wrestling Muay Thai and even Ballet Compliment your characters with over 400 costume pieces and 40 weapon types With augmented reality technology the world is literally your arena as the stages you brawl in are determined by the environment around you,Missing,3.1,5.57,0.0,60.0,10.0,9.0
