first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1085616000,269365,Beast Sapp,[8],A slots video game released on the PlayStation 2 in Japan,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1085011200,138550,Curry House CoCo Ichibanya: Kyou mo Genki da! Curry ga Umai!!,[8],A cooking and restaurant management game featuring the popular Japanese curry restaurant chain CoCo Ichibanya,[13],Missing,Missing,nan,nan,nan,nan,nan,nan
1084406400,137090,Black/Matrix 00,[7],BlackMatrix OO Double O is an expansion of BlackMatrix Zero featuring a heavily reworked and expanded story numerous additional endings New Game options and several new minigames Basic gameplay and graphics are unchanged from the original Game Boy Advance release It is the last game to be released on the PS1 in Japan,"[12, 16]",Missing,Missing,nan,nan,nan,nan,nan,nan
1085011200,131387,Ultraman,[8],Ultraman is an action video game that follows the story of the original Ultraman and Return of Ultraman,[4],Missing,Missing,1.56,0.0,0.0,20.0,1.0,1.0
1085616000,123219,Mahjong Haoh: Shinken Battle,[8],Mahjong Haoh Shinken Battle is a mahjong game,[35],Missing,Missing,nan,nan,nan,nan,nan,nan
1085616000,100024,Sega Ages 2500 Vol. 13: OutRun,[8],OutRun is an upgrade of the 1986 arcade release of OutRun presented entirely in 3D Whereas the original mode is almost identical to the arcade game with an option to switch between the slightly different Japanese and overseas courses an arrange mode offers an entirely new course rival cars and more mountainous terrain to take advantage of the 3D visuals There is also an arranged soundtrack,"[10, 33]",Missing,Missing,nan,nan,nan,nan,nan,nan
1085356800,98909,Sega Ages 2500 Vol. 12: Puyo Puyo Tsuu Perfect Set,[8],Puyo Puyo Tsuu Perfect Set is an upgrade of Puyo Puyo Tsuu,[9],As opposed to the first games linear Scenario mode Tsus main mode is a tower where Arle Nadja selects opponents to battle via roulette Each floor of the tower has an EXP total that the player must reach in order to advance If the player defeats all of a floors opponents without meeting the goal one final opponent will appear If after defeating this extra opponent the player still fails to meet the goal Arle is booted from the tower and the game ends The EXP goals vary from version to version for example Super Puyo Puyo Tsu requires twice as many points to clear the first floor as the arcade or Mega Drive versions,Missing,nan,nan,nan,nan,nan,nan
1085616000,78576,Densha de Go! Final,"[6, 8]",Densha de Go Final loosely translated to Go by Train Final is an electric train driving simulation game developed and published by Taito for the PlayStation 2 in Japan on May 27 2004 It was later ported to the PC by Unbalance on December 17 2004  Part of the Densha de Go series Final features a significantly upgraded graphics and audio a revamped penalty system using a pointbased system from Densha de Go Ryojouhen and Densha de Go Shinkansen a combobased scoring system an improved Navigation System display and unlockable route extensions  In addition to standard play the game includes an alternate playstyle where players can instead or alongside the driver player for twoplayer multiplayer act as the trains conductor Train Conductors must open and close the train doors at the correct time choose the next correct station to stop at and make incar announcements  The game includes four routes the Yamanote Line the Chūō Main Line the Osaka Loop Line and the Tōkaidō Main Line Playable in both directions it features the entirety of the Yamanote Line and Osaka Loop Lines the Rapid section of the Chūō Main Line between Tokyo and Takao and the section of the Tōkaidō Main Line between Kyoto and Kobe  This version of the game was later ported to the PlayStation Portable in piecemeal all part of the Densha de Go Pocket line of releases  Densha de Go Pocket Yamanotesenhen loosely translated to Go by Train Pocket Yamanote Line Edition was released on September 29 2005 including only the Yamanote Line   Densha de Go Pocket Chuuousenhen loosely translated to Go by Train Pocket Chūō Line Edition was released on January 19 2006 including only the Chūō Main Line   Densha de Go Pocket Osakakanjousenhen loosely translated to Go by Train Pocket Osaka Loop Line Edition was released on March 30 2006 including only the Osaka Loop Line   Densha de Go Pocket Toukaidousenhen loosely translated to Go by Train Pocket Tōkaidō Line Edition was released on July 27 2006 including only the Tōkaidō Main Line  To celebrate the series 20th anniversary the game was later released as a standalone plugandplay unit on February 8 2018 as Densha de Go Plug  Play,[13],Missing,Missing,nan,nan,nan,nan,nan,nan
1085616000,72849,Super Robot Taisen MX,[8],Super Robot Taisen MX is a video game for the PlayStation 2 It is part of the Super Robot Wars series by Banpresto a division of Bandai and was released on May 27 2004 It was later ported to the PlayStation Portable on December 19 2005 with minor gameplay tweaks titled Super Robot Wars MX Portable,[15],Missing,Missing,39.94,180.0,0.0,77.0,3.0,3.0
1085097600,66950,Empire of Atlantis,[8],Rodrigo the fishermans son one day finds a letter in a bottle on the beach With some help of his grandfather he understands that it tells him how to find the famous lost city of Atlantis Now Rodrigo and his grandfather along with their dog Uzo sets out on a journey to find the long lost island,[9],Missing,Missing,nan,nan,nan,nan,nan,nan
1083628800,45005,Hellboy: Asylum Seeker,[7],Hellboy Asylum Seeker is a thirdperson adventure game in which you play as Hellboy Mike Mignolas comicbook hero and paranormal investigator  The game takes place in 1960s Prague during Hellboys early work with the BPRD British Paranormal Research Division Hellboy and Sara are investigating their missing agent Peter who lost contact with his team somewhere in Czechoslovakia Its up to Hellboy to uncover the events surrounding that disappearance and set things right,Missing,Missing,Missing,6.0,7.5,9.0,60.0,1.0,3.0
1085011200,44679,Iron Sea,[8],Iron Sea is a single player shooter game played from a first person perspective set during World War II In the game the player will take command of a flagship and will refight the navel engagements of 1942 1943 and 1944  The game offers several historical navel battles to play through and can be played on three difficulty setting  easy normal and hard Gameplay includes firing the ships guns and torpedoes at enemy surface ships submarines and planes,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1085184000,43679,Galactic Wrestling featuring Ultimate Muscle: The Kinnikuman Legacy,[8],Galactic Wrestling Featuring Ultimate Muscle puts you in the fast and exciting wrestling action of the Ultimate Muscle cartoon You can choose from more than 45 characterseach with unique movesplus hidden wrestlers that you can unlock Go toetotoe against unusual opponents in modes such as Tag Team and Battle Royal Slam up to three of your friends in seven different rings Easy to learn yet difficult to beat Galactic Wrestling Featuring Ultimate Muscle lets you exercise your fighting skills,[4],Missing,Missing,nan,nan,nan,nan,nan,nan
1083974400,43268,Gunslinger Girl Volume I,[8],Gunslinger Girl Volume I is an Adventure game published by Bandai which was released in Japan in 2004,"[5, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1085011200,26570,Demolition Girl,[8],Part of the Simple 2000 series of games Tamsoft delivers the tale of a Riho a Bikini model who becomes a giant after being stung by some sort of alien jellyfish You then are given the task of measuring her dimensions chasing and then bringing her back down to size  You take on the role of a Helicopter Jet and Tank while Riho rampages around Japan causing destruction and mayhem Gameplay varies from measuring Riho chasing her down a highway and protecting her sleeping form from alien squids while flying over the ocean  As this is a Simple 2000 game Demolition Girl is short and simple The controls for each vehicle are similar and the graphical style is more or less consistent with other Tamsoft titles in the Simple 2000 series,Missing,Missing,Missing,0.78,1.32,0.0,54.0,5.0,5.0
1085616000,25096,Vib-Ripple,[8],Vib Ripple is the sequel to Vib Ribbon and the third in the Vib Ribbon series While Vib Ribbon was based around the tone of music and Mojib Ribbon was based around lyrics Vib Ripple is themed around drums and percussion  Players once again control the vector rabbit Vibri as they play This time they must move her around a gigantic picture think of the picture as a giant trampoline and use the any of the face buttons to make her jump If you time the jumps to the beat of the music Vibri will jump higher and jumping on certain parts of the picture will reveal Peta Characters  2D representations of objects such as bunny rabbits onions and presents The goal of each level is to reveal the Peta Characters shown in the crown at the bottom left of the screen of course you can uncover more if youre game  In later levels blobby enemies known as Boonchies turn up and begin to slowly zero in on Vibri She must dodge these enemies in addition to bouncing in time to the beat as she uncovers Peta Characters  Vib Ripple like Vib Ribbon and Mojib Ribbon allows players to extend their potential playtime You can create new levels by hooking up certain USB cameras and mobile phones and uploading photos to your PS2 However as with the previous games the preset levels seem to work the best,[7],Missing,Missing,nan,nan,nan,nan,nan,nan
1085875200,24241,Seven Samurai 20XX,[8],Seven Samurai 20XX follows the story of Natoe a young hunter trained in the art of NitouRyu as he battles against humans and humanoids alike,[25],Missing,Missing,5.22,5.8,0.0,47.0,3.0,3.0
1085097600,22250,EyeToy: Groove,[8],In this game you are given many popular songs to choose from and dance to Since this is the Eye Toy we are talking about it is much more interactive As lights shoot at buttons around the screen you touch the buttons Songs include  Music by Madonna Cheeky Holiday by The Cheeky Girls Move Your Feet by Junior Senior and much much more,[7],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1085702400,20184,Smash Court Tennis Pro Tournament 2,[8],The Playstation 2 sequel to Smash Court Tennis offers player a deeper tennis simulation experience expanding on existing features aswell as adding new modes,[14],Missing,Missing,9.91,10.8,30.0,65.0,6.0,5.0
1083974400,10112,Crescent Suzuki Racing,[8],Only Crescent Suzuki Racing Superbikes and Super Sidecars puts you in control of dozens of the meanest superbikes and sidecars on the international circuit including the GSXR1000 of British Superbike rider John Reynolds and the fearsome Super sidecar of 2003 world champion Steve Webster Chicanes gravel traps and other hazards await you across many amazing race tracks and the ruthless skill of your computer opponents is sure to test your racing technique to the limit An exciting twoplayer mode lets you and a friend go headtohead on every circuit in the game and even race superbikes and sidecars against each other in the ultimate grudge match,[10],Missing,Missing,nan,nan,nan,nan,nan,nan
1085788800,96159,Harry Potter and the Prisoner of Azkaban,"[8, 11, 21]",This version of the game has a similar approach to the previous entry with Hogwarts being an open world that you can explore at your leisure in between completing the levels necessary to advance the story The big change this time is that Ron and Hermione have been promoted to playable allowing you to play as all three members of the trio They each have different abilities and depending on the platform you either can or cant decide when to switch characters Another difference is that Quidditch is no longer playable with flights on Buckbeak replacing it for the requisite flying mechanic Perhaps due to the source material being more emotional and less actionoriented The Stations of the Canon are mostly just skimmed over,Missing,Missing,80.5879856394811,7.94,14.16,27.12,70.0,237.0,148.0
