first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1062633600,269389,The Baseball 2003: Shuuki-gou,[8],An updated version of The Baseball 2003 released only for the PS2 in Japan Includes an updated roster and gameplay fixes,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1064448000,269383,Bouken Shounen Club Gahou,[8],You play as 10 year old boy Tokio who lives in a typical small Japanese town during the Showa period 1950s Tokio spends 30 days walking through the town talking to people and collecting items The game lets you experience a bygone period of Japan,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1064534400,258844,Zone of the Enders: The 2nd Runner - Special Edition,[8],Zone of the Enders The 2nd Runner  Special Edition was released in both Europe and Japan after the North American release of the vanilla version This version of the game includes several minor game improvements and few extras    New difficulties Super Hard Japan version and Extreme  Graphical and framerate enhancements  A couple of new 3DCG cutscenes  New battle sequences at certain parts of the game  New extras missions  Mechs in VS mode consume subenergy when using special attacks  Added subweapon practice simulations and explanations in VR Training mode,"[5, 25]",Missing,Missing,nan,nan,nan,nan,nan,nan
1063584000,242438,Formula GP,[7],Missing,[10],Missing,Missing,nan,nan,nan,nan,nan,nan
1064534400,214549,Seikai no Senki,"[6, 8]",Seikai no Senki is a PC and PlayStation 2 game by Gainax,"[31, 34]",Three years after their adventure Lafiel becomes captain on the brand new assault ship Basroil and Jinto finishes his training to become a supply officer and joins Lafiels crew They set out to join a large fleet with the mission to defend the strategically important Aptic Gate from a force 15 times larger than their own And to make matters worse their new fleet commander is from the Bebous family a family notorious for their Spectacular Insanity,Missing,nan,nan,nan,nan,nan,nan
1064448000,205641,Tennis no Ouji-sama: Sweat & Tears 2,[8],Tennis no Oujisama Sweat  Tears 2 is a Sports game developed by Tenky and published by Konami which was released in Japan in 2003,"[14, 31]",Players witness high school life and experience romantic and otherwise adventures in tennis class,Missing,nan,nan,nan,nan,nan,nan
1063929600,172462,Homerun,[8],Step up to the plate and get ready to hit a homerun Combining incredible life like player models and total control pitching and batting Homerun delivers true baseball arcade action,[14],Missing,Missing,nan,nan,nan,nan,nan,nan
1064448000,145890,Far East of Eden II: Manjimaru,"[8, 21]",This is a remake of the original Tengai Makyou II game for PC Engine You control Majinmaru a young warrior who is chosen by the destiny to rid the ancient world of Jipang from the evil and the allies he meets on his journey The game is set in a unique alternative medieval Japan a world which is mostly based on the Europeans image of Japan with deliberately exaggerated characteristics and clichés The graphics have been completely remade although the 3D characters were made to look in the style of old 2D RPGs There are also many animestyle videos who have a distinctly comic look The battles are fought from first person perspective and have a fairly standard system of physical attacks and magic,[12],The setting starts in a beautiful country named Jipang where the Fire clan and Roots clan have been rivals over centuries since the dawn of time good versus evil The home town of Manjimaru Sengoku a descendant of the Fire clan is attacked by the Roots clan He begins a long journey to save the world Along the way he will meet Danjūrō Kabuki Tarō Gokuraku and Kinu to help him in his quest,Missing,nan,nan,nan,nan,nan,nan
1064448000,145271,Sunrise World War,[8],Sunrise World War is a Strategy video game published by Bandai Sunrise Interactive released on September 25th 2003 for the Sony PlayStation 2,[15],Missing,Missing,nan,nan,nan,nan,nan,nan
1064448000,123223,Mahjong Haoh: Taikai Battle,[8],Mahjong Haoh Taikai Battle is another mahjong game,[35],Missing,Missing,nan,nan,nan,nan,nan,nan
1064448000,96512,Sega Ages 2500 Vol. 4: Space Harrier,[8],This game is a remake of the original 1985 arcade release of Space Harrier namely one which replaces the scaled 2D sprites with 3D textured models It tweaks some of the levels remixes the music and adds a lockon feature similar to Panzer Dragoon but is otherwise mostly the same game Fractal mode removes the checkerboard floors and replaces them with more realistic scenery,"[5, 33]",Missing,Missing,nan,nan,nan,nan,nan,nan
1064448000,73128,Sega Ages 2500 Vol. 5: Golden Axe,[8],This game is a remake of the original 1989 arcade release of Golden Axe presented entirely in 3D It is mostly the same game as before but now features cutscenes magic which regenerates slightly after an enemy is killed and enemies now have life bars It also has an arranged soundtrack,"[15, 25]",Missing,Missing,nan,nan,nan,nan,nan,nan
1064448000,67374,D.N. Angel: Crimson Wings,[8],Kurenai no Tsubasa 紅の翼 is based on DN Angel manga and anime and games release coincides with the airing of the last episode of the anime TV series In the game the player controls Daisuke Niwa the protagonist of the series who has inherited the ability through family bloodline to turn into a phantom thief While the game features various CG events and typical visual novel character dialogue screens core gameplay is done in 3rdperson isometric perspective where the player directly controls the protagonist Voiceacting was done by the same actors from the anime TV series,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1063929600,57705,Kiniro no Corda: La Corda d'Oro,"[6, 8, 38]",Kiniro no Corda is the starting title for the third major Neoromance series Kiniro no Corda This particular title is reputed for its crushing difficulty with simulation fans and is rather unforgiving compared to its other Neoromance counterparts and future Corda entries,"[7, 34]",Kahoko Hino is a student at a Seisou Academy one with an ordinary life One day Lili  the mischievous musical fairy who had blessed the original founder of the school  finds Kahoko running late to class Delighted that she is able to see him Lili grants Kahoko a magical violin and a place in the schools annual musical competition which many students in the music department vie to partake in  Kahoko refuses only to be pressed on by the fairy who constantly nags her until she finally gives way to his pleads She reluctantly accepts the instrument As she practices her pieces Kahoko is amazed that she can play any piece on the violin as long as she knows the tune and plays it with her heart,Missing,nan,nan,nan,nan,nan,nan
1064448000,51159,Radio Helicopter,"[5, 8]",Radio Helicopter sees you piloting your very own radio controlled mini helicopter around everyday real world locations Players skill and nerve are tested to the limits as they negotiate narrow passages and tricky obstacles around the house and garden Once you have mastered flying your helicopter challenge your friends in 2 player competitive action as you battle head to head to be crowned Radio Helicopter champion,[13],Missing,Missing,nan,nan,nan,nan,nan,nan
1063670400,44942,Ford Truck Mania,[7],Pilot tough Ford Trucks across challenging terrain in this Gotham Games release for PlayStation Gamers choose from a variety of vehicles including eight standard Fords and four modified trucks all with adjustable steering transmission tires suspension and even color Races are run in three circuits Amateur Semi Pro and Professional and a number of options allow players to customize courses and rules to suit their preferences,[10],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1064793600,44637,Motorsiege: Warriors of Primetime,[8],Presented as a nonstop action televised sports show Motorsiege challenges players to compete for fame and fortune as they go headto head in the arenas Confront your hostiles hellbent on your destruction with futuristic hightech vehicles armed with a barrage of cannons lasers missiles mines and other explosive goodies in this highly charged intense battle of wills wits and weapons,[10],Missing,Missing,0.0,0.0,0.0,70.0,1.0,0.0
1063324800,43705,NFL GameDay 2004,[7],Missing,"[13, 14]",Missing,Missing,11.38,20.0,0.0,50.0,1.0,2.0
1064534400,43638,NCAA Gamebreaker 2004,[8],Missing,[14],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1064707200,43454,Sega Ages 2500 Vol. 1: Phantasy Star Generation - 1,"[8, 9]",Phantasy Star Generation 1 is a remake of the game Phantasy Star originally released for the Sega Master System in 1988 for the Sony PlayStation 2 It was developed by 3D AGES a joint venture between Sega and D3 Publisher as the first title of the Sega Ages 2500 series of games,[12],Phantasy Star is set in the Algol star system which consists of three planets the lush and green Palma the arid and barren Motavia and the icy and desolate Dezoris Algol is ruled by King Lassic who while originally benevolent becomes a cruel sociopathic tyrant After a string of harsh political changes small pockets of rebellion emerge but are mostly ineffective against Lassics iron rule One such rebel named Nero is killed by Lassics forces and his sister Alis swears revenge Alis builds a party of adventurers including a warrior named Odinb a wizard named Noahc and a catlike creature named Myau Together they embark on an adventure spanning the three planets meeting with townspeople battling enemies and finding special items that will help in the fight against Lassic Eventually the party engages and defeats Lassic after which an ethereal voice tells them to return to Motavia There they encounter a more evil force Dark Falz and after destroying him finally return peace to the Algol system,Missing,nan,nan,nan,nan,nan,nan
1062633600,43392,Mobile Suit Gundam Encounters In Space,[8],Rather than tell a single continuous story the singleplayer game in Encounters in Space is broken up into a few short vignettes that take place over the course of four years These vignettes are accounts of several significant battles during and after the One Year War between the Earth Federation and the Principality of Zeon,Missing,Missing,Missing,6.12,15.03,0.0,66.0,8.0,5.0
1062892800,43284,Cardinal Arc: Konton no Fuusatsu,[8],Cardinal Arc is Idea Factorys newest cardbased RPG Theres more to it than just that though as Gallahad must battle against Heaven and Hell to win as many cards and take over as much territory as he can Theres a twoplayer versus mode too,[12],Missing,Missing,nan,nan,nan,nan,nan,nan
1063065600,24103,Lethal Skies II,[8],A yearlong global war between the World Alliance and the World Order Reorganization Front has ended with planet Earth in peril As a result of resentment and distrust the World Alliance has begun to split and the seeds for a new global war are being planted Nowhere is safe not even the skies Pickup and play arcadestyle flight shooter with varying degrees of difficulty for casual and hardcore flight combat fans Seven new fighter jets for a total of 19 playable planes including modernday combat jets classified black ops planes and futuristic fighters Over 20 missions that put the player in command of an Air Force amidst an epic war with unlockable campaigns that let players switch roles and become the enemy Amazing new features including splitscreen and iLink 2player mode fully interactive 3D battle maps movie galleries and five different 1st and 3rd person point of views,"[4, 13]",Missing,Missing,1.39,0.0,0.0,0.0,0.0,1.0
