,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[12, 31, 34]",269643,Only You: Re-Cross,"[6, 8]",One day an evil mark appears on Magami Yuujis right arm To protect the earth from the ancient worlddestroying evil which is honing in on it the governments send assassins after Yuuji To protect eight precious girls and on advice from his Master Tiger Joe he decides to fight  against the entire world if necessary,Missing,Missing,,,,,,
1,Missing,250097,Dragon Drive: Tactics Break,[7],Missing,Missing,Missing,,,,,,
2,[14],210463,Tony Hawk's Pro Skater 4,[7],Drop into the ultimate challenge In the next chapter in the Tony Hawk series pros challenge you to make your mark in huge freeroaming levels taking on 190 progressively harder goals with no time limits to hold you back Decide when youre ready to take on your Pro Challenge and move into the pro ranks where its a whole new game Build your skills perform allnew tricks play up to eight players online and show that youve got what it takes to go Pro,Missing,Missing,10.93,17.02,26.73,82.0,157.0,79.0
3,[35],203351,Simple 2000 Series Ultimate Vol. 4: Urawaza Ikasa Mahjong Gai,[8],Urawaza Ikasa Mahjong Gai is a mahjong game that features 2 different game modes the first one is a story mode in which the player will advance through the story defeating the opponents the other game mode is a free mode in which the player can play mahjong matches againts 3 computer opponents that are the one that he can unlock in the story mode,Missing,Missing,,,,,,
4,[9],203145,Simple Characters 2000 Series Vol. 14: Nante Tantei Idol - The Jigsaw Puzzle,[7],Nante Tantei Idol The Jigsaw Puzzle is a big collection of unlockable pictures and different images of the characters of the manga series Nante Tantei Idol that can be unlocked playing different jigsaw puzzle games,Missing,Missing,,,,,,
5,[4],203144,Simple Characters 2000 Series Vol. 13: Kidou Senki Gundam W - The Battle,[7],Kidou Senki Gundam W  The Battle is a 2d fighting game that features characters from the W Gundam series,Missing,Missing,,,,,,
6,[4],203142,Simple Characters 2000 Series Vol. 12: Kidou Butou-den G Gundam - The Battle,[7],Kidou Butouden G Gundam is a 2d fighting game that features characters from the G Gundam series and these game modes   Street  VS CPU  VS 2 Player,Missing,Missing,,,,,,
7,[13],202927,R/C Sports: Copter Challenge,[8],Compete in adventure events and puzzle so 4 modes of gameplay with 2030 hours of content Skill of flying an RC heli coupled with coordination Adventure Complete a course with obstacles and challenges within time constraints License Compete in events such as catch hover spoon race and more Free flight Practice techniques tricks and manoeuvres on 5 unique levels Also record your flight and save movies Challenge Once the levels are cleared in Adventure you may fly them again in either Time Attack or Point Attack settings Buy new aircrafts or simply new parts for your helicopter in the maintenance mode with the points that youve earned in the other modes You will be taken to several environments such as forests and mountainous areas a medieval castle or an urban environment 9 different realistic and licensed aircraft are available These ascend through different levels of power and manoeuvrability and can be upgraded with new engines and other parts for even more performance,Missing,Missing,,,,,,
8,[35],123222,Mahjong Haoh: Kaikyuu Battle,[8],Mahjong Haoh Kaikyuu Battle is a mahjong game,Missing,Missing,,,,,,
9,[7],122538,Taiko no Tatsujin: Tatacon de Dodon ga Don,[8],Tatacon de Dodon ga Don was the first Taiko no Tatsujin game to be released on the PlayStation 2 the first console to feature Taiko games All the firstrun copies of the game came with a Tatacon a small plastic drum which is identical in functionality to the bigger arcade drums As for the future console Taiko titles the game can also be played with buttons as the alternative control scheme    Due to the first arcade versions relying on the PS1grade Namco System 10 board the game has PS1grade graphics and longer load times in order to reproduce a good arcade fidelity For the same reason the arcadestyled Arcade mode together with unique endingGame Over sequences was ported for the game together with the then popular Battle mode Arcade mode is also the staple for unlocking secret tracks for this and the next 3 console games    The consoleexclusive features added to the first console Taiko game were a Free mode for playing the songs without the song selection constrains of the Arcade mode the fastbutton pressing DonChan Race the first in many Taiko games for Ps2 and the Safari Mode Free mode also features consoleexclusive options such as custom Taiko sounds selection and an AutoPlay function for every song which can be toggled on and off by pressing the Select button in the song selection screen    About Safari mode it plays much like the Donkey Konga games Survival mode in which players clear a number of randomlychosen songs on a set difficulty starting with the Tamashii gauge full and not able to recover ticks from errors The number of songs changes according to the difficulty selected and the Safari run is won if the Tamashii gauge isnt empty during the play by missing notes,Missing,Missing,,,,,,
