,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,269501,PlayEnglish,[38],If you have always been your most and your less with the language of Shakespeare but you still do not dominate it maybe playing your problems are solved Yes you read right no need to go to school or you hear cassettes or deuvedeses Compulsively Turn on your PSP and get to work with PlayEnglish a new adventure game developed by the Spanish from Tonika Games,Missing,Missing,Missing,,,,,,
1,269431,Hisshou Pachinko Pachi-Slot Kouryaku Series Portable Vol. 1: Shinseiki Evangelion Tamashii no Kiseki,"[20, 38]",A pachislot game for PSP based on Neon Genesis Evangelion,[13],Missing,Missing,,,,,,
2,268703,3D Collection,[9],A physical release of four 3D PlayStation Network titles Released as part of a bundle with specific 3D TV Models in Brazil Australia and Malaysia  Playable in amazing Stereoscopic 3D  Jump straight into four actionpacked PlayStation3 titles brought to your screen in eyepopping 3D  Super Stardust HD  hop into your spaceship and blast incoming asteroids to bits with an arsenal of interstellar weapons Watch that cosmic space dust fly right out of your TV  PAIN  ready aim get set for some PAIN Load your character into a giant catapult let rip and watch the eyewatering chaos unfold Did you see that headon collision in graphic 3D Ouch  WipEout HD  fire up your futuristic craft and blaze into AntiGravity combat at its very best Blow your opponents to kingdom come and watch the race rush out into your lounge  MotorStorm 3D Rift Demo  try your hand at brutal offroad racing on an exotic track full of sand water and untamed jungle Hit the gas and shift into top gear in whiteknuckle 3D,Missing,Missing,Missing,,,,,,
3,221833,D.C. Girl's Symphony Pocket,[38],A port for PSP,[34],On Hatsune Island the cherry blossoms bloom yearround without withering On that island lives Kojou Shio a high school student Her parents are abroad on business so she lives with her stepbrother Takaaki One day twin brothers Ryouhei and Kouhei and their older brother Aoi transfer to her school All girl students are excited to see their handsome faces So is Shio but her first impression towards Ryouhei is very bad Their school life starts like this A while later Shio decides to hire a home tutor However the home tutor is Kei an older brother of Ryouhei Kouhei and Aoi,Missing,,,,,,
4,218958,Wand of Fortune Portable,[38],A port for PSP,[34],Lulu is a student of a magic school but is actually a trouble student Because of her poor magic skills and continual troubles she was forced to transfer to a different school She happily joined the new school but soon discovered a shocking fact She doesnt have an attribute as a magical girl If she cant find her attribute before she graduates her magic power will need to be sealed Well will she be able to find it,Missing,,,,,,
5,210172,Mahjong Solitaire,"[38, 46]",Missing,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
6,210032,Influence,"[9, 38]",Make an Influence with your every move  In this game the player will be given a power called Influence to clear all the cubes that are piled up on the stage,[9],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
7,201202,Starry Sky: in Spring Portable,[38],Starry  Sky In Spring  Portable is an otome game developed by honeybee and was released in Japan in 2010,[34],Tsukiko Yahisa is the first female student to enroll at Seigetsu Academy a former allboys school specializing in astronomy She is closely watched over by her childhood friends Kanata Nanami and Suzuya Tohzuki who often protect her from the male student body Throughout the games she befriends other young men whose personalities are based on the Western zodiac constellations,Missing,,,,,,
8,154697,Call of Duty: Modern Warfare 2 - Resurgence Pack,"[6, 9, 12]",The Resurgence Pack is a map pack for Call of Duty Modern Warfare it features five multiplayer maps costs 1200 MS points for the Xbox 360 and US 1499 for PS3 and PC As with the Stimulus Package this map pack was exclusive to the Xbox 360 for a limited time before being released for PC and PlayStation 3 Out of the included maps two are from Call of Duty 4 Modern Warfare and three are brand new maps Strike and Vacant return from the fourth installment of the series Carnival Trailer Park and Fuel are the three new maps that are included,Missing,Missing,Missing,,,,,,
9,140344,Valkyria Chronicles 2: Final Tech Exam,[38],A final examination of Armored Technicians will be held at the Anthold Aqueduct Destroy all enemies with the skill armor and sword armor This is a oneplayer mission,"[11, 12, 15, 16, 24]",Missing,Missing,,,,,,
10,140339,Valkyria Chronicles 2: Cerculean Catastrophe,[38],Hold the defensive line in Area 4 aboard the large rebel warship for 8 turns  Enemy forces include large number of V2s and ghost tanks so be ready for a tough fight,"[11, 12, 15, 16, 24]",Missing,Missing,,,,,,
11,140337,Valkyria Chronicles 2: Two-Pronged Assault,[38],Rebel forces including V2s are battling the Gallian Army at Anthold Harbor  Defend the allied base camps in areas 3 and 5 for 8 turns until the arrival of reinforcements to replenish the heavy casualties the army has taken  It also appears the enemy has deployed howitzers in the vicinity Be ready for bombardment from outside the zone of operations,"[11, 12, 15, 16, 24]",Missing,Missing,,,,,,
12,140332,Valkyria Chronicles 2: Battle at Lanseal EX,[38],Avan Zeri and Cosette must move with the escort APC to the target point in Area 1  The main Class G force and Avan Zeri and Cosette will operate separately for this mission,"[11, 12, 15, 16, 24]",Missing,Missing,,,,,,
13,127487,Clannad: Hikari Mimamoru Sakamichi de - First Volume,"[6, 34, 38]",Clannad Hikari Mimamoru Sakamichi de First Volume is a linear visual novel featuring full voiceacting for dialogues and descriptions alike that tells 8 stories from the world of Clannad that were not covered in the anime series or original game This release is the first out of two volumes featuring the first 8 out of 16 overall short episodes,"[31, 34]",Missing,Missing,,,,,,
14,127132,Sam & Max: The Devil's Playhouse - Episode 3: They Stole Max's Brain!,"[6, 9, 14, 39]",Episode 3 of an epic 5 game saga  In Episode 3 freelance shamus Sam gets steamin mad when someone snatches his little buddys noodle gunning for control of its inner powers Now Sams going all noir to get it back Was it the giant gorilla The twobit rat Or the fishy dame that runs the greasyspoon The caper is getting more and more twisty and Sams rolling up his sleeves smackin heads and throwin slugs to crack the case   Episode 1 The Penal Zone  Episode 2 The Tomb of SammunMak  Episode 3 They Stole Maxs Brain  Episode 4 Beyond the Alley of the Dolls  Episode 5 The City That Dares Not Sleep  Finale,"[2, 31]",The episode continues where The Tomb of SammunMak left off Sam has just returned from his bathroom break and discovers that Max is dead his brain removed Enraged he goes to the Moleman Cultists who are awakening after having been knocked out and begins furiously questioning them Using some pointers given to him earlier by Flint Paper he learns from them that they were knocked out by General Skunkape who somehow has gotten out of the Penal Zone who then removed Maxs brain from his body Sam takes Maxs body with him and begins driving around the streets narrating his trip in noirstyle  Outside a pet store Sam finds one of Skunkapes minions working as a sign spinner After gaining information from him Sam travels between the exminion a European tourist and Frankie the Rat before gaining enough clues the Rhinoplasty toy and a note reading Doctor Norrington to narrow down the location of Skunkape to the Museum of Mostly Natural History Upon arriving he sees flashing lights in the museum planetarium and goes there Inside he sees Skunkape and some of his minions engaged in a firefight with surprisingly Papierwaite who should be over 120 years old Also in the room is Maxs brain alive and well inside a jar fitted with a voice speaker and filled with some of Grandpa Stinkys demon broth Upon spotting Sam Max accidentally makes his presense known Skunkape and Papierwaite having found a common enemy enter an alliance Sam flees into the museum while Skunkape and Papierwaite send minions into the museum and set up machinery connected to the Devils Toybox,Missing,,,,,,
15,122223,Narcissu 0,"[6, 38]",Life is like a waiting room except people dont leave in the order they enter  Japan in the 1970s Before the first hospices were established in the country A boy grows up helping the family business a senior citizens home Regularly skipping school to help at home he gets left behind a year in school One day he meets a girl that had also been left back and they become friends  This is a story about two kids growing up About the wall between those leaving and those left behind It is about the origins of the Seventh Floor hospice And finally the origins of the rules,[34],Missing,Missing,,,,,,
16,92367,Ikki Online,[9],Missing,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
