,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,269177,Adidas Power Soccer 2,[7],Adidas Power Soccer 2 is the second main game in the Psygnosis series and was made by a different development studio Continuing the 3D gameplay from the first game this title adds updated player and team databases for the 19971998 season a new arcade mode where players can perform special moves commentary by ITVs Brian Moore UK Yves Lecoq France and RTLs Marcel Reif Germany and eight new stadia fully rendered in 3D The title includes many real Premier League teams in addition to 56 national teams and top clubs Multiplayer is available for up to four players with a multitap,Missing,Missing,Missing,,,,,,
1,233840,Fatal Fantasy VII,[7],Experimental indie video game developed by Team Fatal before Terra Incognita for Net Yarooze It was a reinterpretation of some Final Fantasy VII themes and characters created by Mitsuru Kamiyama who after a few years was hired in Square Enix and directed the Final Fantasy Crystal Chronicles series,"[31, 32]",Missing,Missing,,,,,,
2,220149,Xevious 3D/G+,[7],Includes Xevious Super Xevious Xevious Arrangement and Xevious 3DG,"[5, 33]",Missing,Missing,,,,,,
3,203728,NASCAR 98: Collector's Edition,[7],This collectors edition celebrates the 50th anniversary of NASCAR The game is completely identical to NASCAR 98 except that Darlington has been added to the list of tracks and the racing legend Richard Petty has been added to the drivers roster along with the obvious cover art changes The game also comes with a NASCAR 50th anniversary key chain,[10],Missing,Missing,,,,,,
4,202199,Kapitan Pronin: Odin protiv vseh,"[6, 7, 13]",An interactive fiction game Captain Pronin One Against All originally released for the PC and later unofficially to PlayStation The adventure quest has 400 endings and 200 animated scenes its graphics has the similar style as the cartoon series and the text contains humor jokes and allusions to various foreign and domestic pop culture references,[31],Missing,Missing,,,,,,
5,200419,Panel Quiz Attack 25,"[7, 8]",A quiz show produced by ABC Television and broadcast every Sunday from 125 pm on the TV Asahi network It was the only viewerparticipation quiz show that was regularly broadcast in Japan The respondents who answered the quiz correctly won a panel and the winner was the one who got the most panels The recording was held at the Asahi Broadcasting Corporation headquarters studio in Hotarumachi Osaka,[26],Missing,Missing,,,,,,
6,167100,Wing of Alnam: Shouchiri No Sora No Achira He,[7],Missing,Missing,Missing,Missing,,,,,,
7,166378,True Love Story: Remember My Heart,[7],The game is largely similar to True Love Story For each character we increased the number of date events from two to three per season Ordinary events have also been added such as adding voice actors to male students and allowing them to go home with the protagonists younger sister Misaki The opening movie has been changed along with the change of the theme song,[34],Missing,Missing,,,,,,
8,159236,SD Gundam G-Century,[7],Missing,"[5, 15, 16, 24]",Missing,Missing,,,,,,
9,136849,Fantastic Four,[7],A beat em up game released at a time when the genre was virtually dead it received negative reviews which characterized it as repetitive and boringly easy  Doctor Doom has developed a device that transports the Fantastic Four to various locations to do battle with various monsters and supervillains Mr Fantastic assembles a time machine that allows him to transport the team to Dooms tiny kingdom for a final battle While Galactus does not appear in the game it is clear that he is behind the destruction of the Skrull homeworld,Missing,Missing,Missing,6.29,8.14,10.22,56.0,29.0,18.0
10,109027,Lode Runner Extra,"[7, 32]",Lode Runner Extra is a standalone expansion for Lode Runner The Legend Returns featuring 110 new levels for advanced players and an integrated level editor The gameplay remains the same in this actionplatformer where the objective is to collect all the gold nuggets and bars scattered around each stage to activate a portal to the next level Red monks chase the main character around the many platforms and ledges killing the adventurer when finally reaching him New tools and other helpful pieces of equipment are slowly introduced with cutscenes showing their usage,[9],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
11,93055,Side by Side Special,[7],Missing,[10],Missing,Missing,,,,,,
