first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
938649600,"[2, 34]",260111,Click Manga: Opera Za no Kaijin,[7],The story is based on The Phantom of the Opera,Click Manga Opera Za no Kaijin is a interactive comic game based on the The Phantom of the Opera novel in which the player can make advance the comic story clicking in it The gameplay is that the player has to solve some puzzles or click with the pointer in a comic book scene to advance to the next scene,Missing,nan,nan,nan,nan,nan,nan
938649600,"[2, 34]",259995,Click Manga: Dynamic Robot Taisen 1 - Shutsugeki! Kyoui Robot no Gundan!!,[7],The game begins with the arrival of UFO Robot Grendizer to the Eart being pursued by other alien robots,An interactive comic based on popular Japanese Super Robot manga series  characters The gameplay is that you have to solve some puzzles or click with the pointer in a comic book scene to advance to the next scene,Missing,nan,nan,nan,nan,nan,nan
938649600,"[2, 34]",259486,Click Manga: Ginga Eiyuu Densetsu 1,[7],Based on The Legend of the Galactic Heroes series,An interactive comic game based on the series in which the player can make advance the comic story clicking in it The gameplay is that the player has to solve some puzzles or click with the pointer in a comic book scene to advance to the next scene,Missing,nan,nan,nan,nan,nan,nan
937958400,[13],210777,Paqa,[7],Missing,Paqa tells the story of a little alien Paqa that crash into a japanese city of our planet and finds a Pocketstation the gameplay is most a simulation game since the player will have to talk to the alien using the Pocketstation The game makes a full use of the Pocketstation device and that makes that is not playable in any emulator,Missing,nan,nan,nan,nan,nan,nan
937267200,[8],171828,Rockman Complete Works: Rockman 3 - Dr. Wily no Saigo!?,[7],Missing,Rockman Complete Works Rockman 3  Dr Wily no Saigo is an expanded port of Mega Man 3 NES,Missing,nan,nan,nan,nan,nan,nan
936230400,[8],171827,Rockman Complete Works: Rockman 2 - Dr. Wily no Nazo,[7],Missing,Rockman Complete Works Rockman 2  Dr Wily no Nazo is an expanded port of Mega Man 2 NES,Missing,nan,nan,nan,nan,nan,nan
938649600,Missing,166597,Chou Hatsumei Boy Kanipan: Hirameki Wonderland,[7],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
937958400,[34],166448,Boys Be 2nd Season,[7],Missing,Boys Be 2nd Season is a sequel to the first Boys Be game,Missing,nan,nan,nan,nan,nan,nan
936230400,Missing,166365,Neo Atlas 2,[7],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
937267200,Missing,143677,Purumui Purumui,[7],Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
937267200,Missing,143655,Digital Glider Airman,[7],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
936835200,[31],142790,Stray Sheep: The Adventures of Poe and Merry,[7],The game begins when the evil Volcan Wolf got an strange ill and one of his mens tell him that he needs a sheep for the cure so he send two of his wolfs to kidnapp a sheep for him Poe and Merry are resting quietly in a forest when the flying ship arrives and kidnapped Merry so Poe decide to have courage and rescue her,Based on a show from Fuji TV Stray Sheep The Adventures of Poe and Merry is an adventure game with minigames,Missing,nan,nan,nan,nan,nan,nan
936230400,[13],139119,My Garden,[7],Missing,My Garden is a game similar game to Harvest Moon series but instead or having a farm the player controls a young girl taking care of a garden She will have to plant different kind of seeds and different kind of plants and trees The player can sell the plants to gain money to buy new seeds and items,Missing,nan,nan,nan,nan,nan,nan
938649600,"[13, 15]",137285,Pixygarden,[7],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
938044800,[34],128379,Maboroshi Tsukiyo,"[7, 9, 23]",Missing,Maboroshi Tsukiyo is a visual novel adventure game that originated on Dreamcast and was ported to PlayStation platform half a year later The game features fullscreen presentation with dialogue and description text displayed over dimmed background rather than utilizing dialogue windows The story progresses one day at the time and takes place between June and September The protagonists whose name can be entered by the player or left the default one is a highschool student who one day meets Ayame a ghost girl who starts living with him Ayame cannot do much in her ghost form but she can possess someone elses body Suddenly our protagonists peaceful life turns to mystery and adventure filled one Based on players actions as well as events in the past intertwined with present story the game will branch in a certain direction and lead to one of several different endings,Missing,nan,nan,nan,nan,nan,nan
938649600,"[13, 14]",123047,Derby Stallion 99,[7],Missing,Derby Stallion 99 is one of a series of games from Japan that spans multiple platforms It combines horse breeding and racing with business management as the player seeks to build the best possible stable of horses over a one year cycle,Missing,nan,nan,nan,nan,nan,nan
937267200,[9],122545,Tsumu Light,[7],Missing,Follow up to the 3D puzzle game Tsumu both only released in Japan for the original Playstation,Missing,nan,nan,nan,nan,nan,nan
936230400,[12],108165,Little Lovers: She So Game,[7],Missing,Little Lovers She So Game is a board game style spinoff to the Little Lovers franchise where a group of four players compete to win the affection of one of six high school girls over the course of three ingame years,Missing,nan,nan,nan,nan,nan,nan
936835200,Missing,94357,Star Ixiom,[7],Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
938649600,[33],92977,Arcade Party Pak,[7],Missing,Arcade Party Pak is a PlayStation compilation of six Atari and Midway games 720 Klax Rampage Smash TV Super Sprint and Toobin,Missing,nan,nan,nan,nan,nan,nan
937612800,"[10, 13]",78744,Winning Post 4,[8],Missing,Winning Post returns for a PlayStationexclusive entry,Missing,nan,nan,nan,nan,nan,nan
937958400,[7],73039,Goo! Goo! Soundy,[7],Missing,This early DDRlike dancing game can automatically generate step charts letting you play to any music you like It was released only in Japan on September 22nd 1999,Missing,nan,nan,nan,nan,nan,nan
938649600,"[13, 31, 34]",68243,Memories Off,"[6, 7, 38, 39, 48, 130]",Missing,Memories Off is a visual novel Most of the game consists of text superimposed on still animestyle visuals The interaction is restricted to occasional choices the player must make when prompted by the story development Depending on these decisions the plot may advance into any of the six distinct branches leading to different endings,Missing,0.0,0.0,24.45,90.0,1.0,2.0
938649600,"[13, 14]",60580,AFL 99,"[6, 7]",Missing,AFL 99 is a Sports game published by Electronic Arts which was released in Europe in 1999,Missing,nan,nan,nan,nan,nan,nan
937440000,"[10, 14]",45040,Jet Moto 3,[7],Missing,Gameplay in the Jet Moto series differs traditional racing games as players instead control hoverbikes which hover close above the ground and can be driven over both land and water Most of the courses in the games are designed to take advantage of this ability The game has a its variant of the traditional road course but also introduces a new course type known as a suicide course Instead of being a continuous loop these tracks have checkpoints at either end of the course and the starting grid in the center Characters race to one end then turn around to head for the other checkpoint repeating the process until all laps are complete This provides a new gameplay dynamic as often the player must navigate oncoming trafficCharacters are split into teams and bikes are adorned with logos of products such as Mountain Dew and Butterfinger similar to reallife sponsored racing,Missing,15.0,0.0,0.0,63.0,3.0,1.0
937353600,[12],44922,World of Dragon Warrior: Torneko - The Last Hope,[7],Missing,Torneko The Last Hope is a single player RPG title that revolves around the chubby merchant from Dragon Warrior IV as he sets out on an adventure to rid the town of all the monsters The story unfolds in the village as you interact with the towns inhabitants and gather information to help you in your quest  The action mode will have you fighting monsters and collecting items while traveling through the dungeon Dungeon floor plans change every time they are revisited and other changes may occur depending on actions taken by Torneko and the monsters After you get past the first few dungeons youll be able to store items youve found in your storage shed  Find arrows clubs swords shields staves safes scrolls pots herbs bread and rings so that Torneko can heal and defend himself and make sure to keep Torneko well fed with bread or hell lose strength Torneko The Last Hope also features claymation full motion video sequences turnbased combat and over 100 items to find,Missing,nan,nan,nan,nan,nan,nan
936835200,[13],44880,Ore no Ryouri,[7],Missing,Ore no Ryouri was developed by Agenda and released by Sony for the original PlayStation Players must successfully manage different types of restaurants utilizing the DualShocks analog sticks to perform various tasks,Missing,0.0,0.0,0.0,0.0,0.0,0.0
937094400,"[12, 15, 16, 24]",44779,SD Gundam G Generation Zero,[7],Missing,The second Gundam G Generation game is a strategy roleplaying game starring superdeformed SD versions of the anime heroes Features MS08 0083 Stardust Memory Z Gundam ZZ Gundam Gundam Sentinel Gundam F91 VGundam and other storylines Players move units across hexagonal fields and battle enemies based on a variety of data including height on map suit stats and more Units gather experience in battle and can be leveled up to become even stronger SD Gundam G Generation0 was released for the Japanese PlayStation in 1999 and later rereleased in the cheaper Bandai the Best product line,Missing,nan,nan,nan,nan,nan,nan
936576000,[15],44719,Chessmaster II,[7],Missing,Choose from 24 animated chess sets including Mycenae Egyptian Isle of Lewis and Stanton in Chessmaster II a chess strategy board game Try to checkmate your friends or challenge one of the 64 computer opponents each with a different style of play and varying degrees of skill or try to beat one of the 30 Grandmaster profiles Youll never miss an opening in the 3D mode since you can rotate the camera to any angle you want Or if you prefer play on a flat 2D board Chessmaster II brings the thrills and challenges of chess to life,Missing,0.0,0.0,0.0,60.0,2.0,0.0
936316800,"[5, 8, 33]",43897,Capcom Generations,"[7, 32]",Missing,Capcom Generations Capcom Generation in Japan was a retrospective series of five collections of Capcoms greatest games from their early days All except for Super Ghouls n Ghosts made for the SNES were direct ports of the original arcade games The series was released for the PlayStation and the Sega Saturn in 1998 Only the first four volumes were released in Europe with the fifth retitled Street Fighter Collection 2 Only the last volume Street Fighter Collection 2 was released in North America This all changed when they were repackaged as Capcom Classics Collection,Missing,nan,nan,nan,nan,nan,nan
937526400,[14],43881,Black Bass with Blue Marlin,[7],Missing,BLACK BASS WITH BLUE MARLIN brings the joys of the lake and the sea to the PlayStation You wont miss a second of the action with a wide variety of camera angles For those who want an arcade feel choose the underwater camera and watch that fish fight the abovewater view provides a simulation experience where the fish is unknown until it is brought in Dont worry bringing in the fish is not going to be a problem with the large number of spots to drop a line Naturally dropping the line is not going to be enough youll have to choose lures wisely and use the proper technique if you want to catch anything If youre not having any luck get advice about your technique from legendary angler Hank Parker With all of the options and a large number of fishing spots BLACK BASS WITH BLUE MARLIN has something for every aspiring angler,Missing,nan,nan,nan,nan,nan,nan
