first_release_date,genres,id,name,platforms,summary,rating,storyline
1031184000,"[5, 33]",200996,Ikaruga,"[6, 12, 21, 23, 34, 48, 52, 130]",In this vertical scrolling spaceship shooter you control a ship that can change its polarity at will As bluewhite the ship can easily destroy redblack enemies and visa versa Bullets of your polarity can be collected to fuel your missile gauge but those opposite will kill you Destroying an enemy ship will make them drop points for you to pick up but they are polarized too Different difficulties exist to change exactly how you interact with polarized points or how they appear  Ikaruga is a ballshard shmup with lots of difficulty even at the easiest level and lots of replay value for those willing to face the challenge,Missing,Missing
1032825600,"[4, 33]",193351,Rayman Arena,"[11, 21]",The GameCube and Xbox port of Rayman Arena also known as Rayman M which added many changes especially on the Battle Mode,Missing,Missing
1031702400,Missing,65166,Captain Tsubasa: Ougon Sedai no Chousen,[21],In Captain Tsubasa Ougon Sedai no Chousen the protagonist who has passed the Japanese national teams entry test with his friends Tsubasa and Hinata will overcome the harsh practice and aim for the best in the world Includes events based on the original and events where Ishizaki and other friends instruct the training camp The game is a semirealtime command selection method Tsubasas drive shoot and Hyugas special shoot burst in 3D Depending on practice the hero may be able to hit those deadly shots Can the golden generation warriors defeat numerous powerhouses and open up the worlds top door,Missing,Missing
1031875200,[14],26024,Pro Tennis WTA Tour,"[8, 11, 21]",Take to the court and experience the realism and authenticity of WTA Tour Tennis First choose one of 20 professional tennis players such as Serena Williams Martina Hingis and Jelina Dokiceach with lifelike facial expressions and movements Then engage in fastpaced competition on grass clay and hard surfaces With simple controls multiple levels of difficulty and AI based on actual player attributes WTA Tour Tennis challenges both newcomers and seasoned pros alike,Missing,Missing
1032220800,"[8, 31]",4194,Taz: Wanted,"[6, 8, 11, 21]",Taz Wanted is an actionadventure video game featuring the Tasmanian Devil from the Looney Tunes Blast your way through 15 different levels destroying Wanted posters to get your revenge against Yosemite Sam  The game was nominated for 2002 BAFTA award in category Best Childrens Entertainment,83.4627985933422,Taz and SheDevil are hanging out romantically on Taz Island but are suddenly captured by Yosemite Sam and held captive in Yosemite Zoo Taz is kept in a large cage in the center of the zoo while SheDevil is still in a smaller cage in a truck While Sam films an advertisement for the zoo on TV Taz attempts to break out his cage and Sam has SheDevil moved to a safer area of the zoo After Taz breaks out Sam has his Taz Catcher workers put up wanted posters and post a bounty to help catch Taz Tweety Bird appears and agrees to help Taz in his journey to save SheDevil giving him pointers on where the wanted posters Taz needs to destroy are found
1033344000,"[5, 24]",748,Hitman 2: Silent Assassin,"[6, 8, 11, 21]",Enter the realm of a retired assassin forced back into action by treason You may be a hired killer but you still have a sense of loyalty and justice Visit the dark recesses of a world corrupted by crime greed degradation and dishonor And a past that catches up with you  Trust no one  if the price is right the finger of your most trusted ally will be on the trigger Your targets may hide in the most remote areas of the planet but their destruction is never prevented  only postponed  Learn your trade  master your tools  overcome your obstacles  outsmart your enemies  eliminate your targets Remember rash decisions bleed consequences Know when to strike instantly know when to take your time Chance favors the prepared Failure is not an option,81.29498445788604,Once again you enter the realm of an accomplished assassin  retired but forced back into action by treason Trying to distance himself from his violent past he finds himself in a situation where hes forced to take up his old trade Learning about his legendary skills a Russian crime boss trading illegal arms wants his services but also has a different agenda  You soon realize that youre caught in the middle of a ring of deception and discover that you have become a target yourself  of a highly trained ex Spetsnaz assassin  Use stealth tactics and survival instincts to complete your missions Plan your hits carefully and think to survive Explore a universe minutely recreated in fantasy but based on facts  not fiction Visit the dark recesses of a world corrupted by crime greed degradation and dishonor
1032825600,"[8, 31]",16747,Yoshi's Island: Super Mario Advance 3,"[24, 37, 41]",Super Mario Advance 3 is a GBA remake for the SNES with the dinosaur Yoshi and his friends as main characters carrying Baby Mario and Luigi on their back  Super Mario Advance is a fourpart series for the GBA with Super Mario games of the NES and SNES era The remakes came with adjusted graphics sound and additional content Each game of the series includes additionally the arcadeclassic Mario Bros which can be played in multiplayer via link cable,80.75907409285927,Missing
1033344000,"[13, 14]",856,NHL 2003,"[6, 8, 11, 21]",In order to become a superstar in the NHL youll need a combination of speed power and moves NHL 2003 gives you the abilities of all the stars and teams of pro hockey but its up to you to master them This time you have full control of the puck with Dynamic Deke Control and accurate puck physics The game also features four game modes including CreateaPlayer enhanced sounds and animations and dynamic camera work to bring you closer to the NHL action,80.18109219701373,Missing
1033344000,[10],3840,Burnout 2: Point of Impact,"[8, 11, 21]",Burnout is a street racing game focused around speed and crashing Unlike many games which focus on closed course driving you get to drive through cities with real traffic and city infrastructure Designers have built an entire city and surrounding areas and implement the race courses throughput the counties streets As a result many times certain parts of racecourses interlace with other parts of other races As well instead of encouraging strategic driving and safe driving Burnout strongly encourages offensive driving Driving on the wrong side of the road barely missing passing traffic drifting and jumps all add to your boost burnout meter Speed boosts and jumps aid your attempt to dive past buses trucks and anything else that gets in the way The more offensive and dangerous your driving is the more boost you get,76.09258988597907,Missing
1033344000,[10],95,Need for Speed: Hot Pursuit 2,"[6, 8, 11, 21]",The Need for Speed series returns this time reverting back to the chase arcade experience instead of a racing simulation Top speed racing is the name of the game where you must outchase not just the opposing drivers but the cops  Choose from a selection of todays and yesterdays top sports cars including the Ferrari F50 Porsche 911 and a range from the likes of Ford Corvette BMW Lotus Mercedes Aston Martin the McLaren F1 and a lot more  The competitive race mode allows you to take on other drivers and beat them to the line A selection of tracks allows you to not only dodge incoming traffic but perform deadly jumps and stunts to receive points These points combined with the points recieved from your finishing position can unlock new cars and tracks  The Hot Pursuit mode combines all the major elements of the competitive mode with the chance to out run the cops They will throw everything at you to try and stop you including running you off the road setting up road blocks and unleashing an attack helicopter equiped with missiles Three busts by the cops ends the race,73.90876803612902,Missing
