first_release_date,genres,id,name,platforms,summary,storyline,rating
1456012800,[8],255599,"More Super Mario ""Bras."" 2: Choose a Path!",[20],More Super Mario Bras 2 is the continuation of the previous classic with many new features What if you could choose the path you want to go during the game at the same level What if you could double the amount of different levels to explore in the same game Well now you can In this variant the player will have the option to select a different path to complete each level  With 8 eight complete worlds More Super Mario Bras 2  Choose a Path is a patch to add into the original New Super Mario Bros game for DS to create a new game with new levels First released in February2016 for the Nintendo DS3DS More Super Mario Bros Bras 2  Choose a Path is a free open source hack,Missing,Missing
1455321600,"[12, 31]",241862,Zelda II: The Adventure of Link Randomizer,[18],A ROM Randomizer for the NES classic Zelda II The Adventure of Link,Missing,Missing
1454457600,"[12, 15, 16, 31]",233652,Pokémon Eternal X,[37],Eternal X  Wilting Y are difficultycatch em all hacks all Pokémon are obtainable in all versions of the games trade evolutions are optional and they are more difficult than the base games Both EX and WY come in four versions the Legal Version makes useful Hidden Abilities easily available and adds many egg and tutor moves to almost every Pokémons level up moves all of which are legal in the official games The Rebalanced Version includes all of these changes as well as many base stat type and movepool changes intended to make weaker Pokémon more fun to use The third version available is Insanity Mode this is essentially the Rebalanced Version with more challenging Trainer battles Finally the Online Version of the hack sacrifices a few features to make every Pokemon you catch legal and can be used to play online,Missing,Missing
1454457600,[31],222360,Meitantei Pikachu: Shin Konbi Tanjou,[37],Meitantei Pikachu Shin Konbi Tanjou Great Detective Pikachu Birth of a New Duo was released exclusively in Japan on February 3 2016 on the Nintendo eShop featuring the first three chapters of what would later be internationally released as Detective Pikachu From January 27 2016 to February 29 2016 the game could be purchased in Japan for 1200 instead of the normal price of 1500 Players who purchased Birth of a New Duo were able to receive a 1500 discount on the full Detective Pikachu game until April 22 2018 The game was removed from the eShop on January 12 2018 just before the announcement of the full version,As Tim Goodman youll partner with a selfproclaimed great detective Pikachu to solve strange occurrences all over Ryme City Together you must investigate take notes and meet up with other Pokémon to unravel the citys greatest mysteries  Tim is searching for his missing father in Ryme City but instead encounters a witty toughtalking Pikachu Along the way experience over 150 funfilled animated cutscenes starring this unique Pikachu providing helpful hints or talking up a storm You can also tap the extralarge Detective Pikachu amiibo figure to access all cutscenes up until the current chapter played As you investigate crime scenes gather testimonies uncover information and interact with Pokémon to solve cases Youll have to put your detective skills to the test to foil the mastermind behind the disturbances in Ryme City All in a days work for detective Pikachu,Missing
1454457600,"[12, 31]",213977,Pokémon Wilting Y,[37],Eternal X  Wilting Y are typical difficulty721 hacks all Pokémon are obtainable in all versions of the games trade evolutions are optional and they are of course more difficult than the base games Both EX and WY come in four versions the Legal Version makes useful Hidden Abilities easily available and adds many egg and tutor moves to almost every Pokémons level up moves all of which are legal in the official games hence the name The Rebalanced Version includes all of these changes as well as many base stat type and movepool changes intended to make weaker Pokémon more fun to use The third version available is Insanity Mode this is essentially the Rebalanced Version with more challenging Trainer battles Finally the Online Version of the hack sacrifices a few features to make every Pokemon you catch legal and can be used to play online,Missing,Missing
1454457600,"[4, 8]",178321,Super Smash Bros. for Nintendo 3DS: Bayonetta,[37],Bayonetta joins the fight to show off her Bullet Arts and Witch Time A new stage is available as well,Missing,Missing
1454457600,"[4, 8]",178319,Super Smash Bros. for Nintendo 3DS: Corrin,[37],Corrin the draconic main character of Fire Emblem Fates joins the Smash roster Use the Yato sword and the powers of the First Dragons to take control of the field,Missing,Missing
1454457600,[8],162766,Donkey Kong Country 2: The Lost Levels,[19],Donkey Kong Country 2 The Lost Levels is a ROM hackmod of Donkey Kong Country 2 Diddys Kong Quest SNES The game adds whole new levels with a high difficulty to the game,Missing,Missing
1454457600,"[10, 32]",150307,Splash Cars,"[6, 34, 39, 48, 49, 130, 167, 169]",Paint the world a better place one neighborhood at a time,Start each race in a drab isometric neighborhood rev your engines and get rolling Paint oozes from your vehicle restoring color to the streets grass trees surrounding buildings and more as you speed around the map Team up for cooperative multiplayer fun or progress solo Choose your style from a range of original cars and use custom paint jobs to stand out from the pack Use powerups to sabotage your pursuers or supersize your car Splash Cars is casual freestyle fun for players of all ages,Missing
1455753600,[14],132111,Mario & Sonic at the Rio 2016 Olympic Games,[37],A new 3DS game sees Mario and Sonic team up to compete in a whole range of different Olympic games You can download to three other 3DSs and play four players in each of the different events Theres also a Pocket Marathon mode than uses the motion sensor in the 3DS to act like a pedometer and challenge people to get outside and get active,Missing,Missing
1456704000,[33],122724,Invisigun Reloaded,"[3, 6, 14, 39, 48, 130]",Risk versus reward guides your journey through the fulllength single player campaign and localonline multiplayer Vigilance is key as environmental tells such as footprints and other disturbances will point out careless cadets A massive amount of lovinglymade environments maps modes and abilities  all obsessively balanced  combine for high replayability and a deep path to mastery,Missing,Missing
1456444800,"[25, 33]",99570,Arcade Archives: Double Dragon II - The Revenge,"[48, 130]",Arcade Archives Double Dragon II  The Revenge is a port of the action game Double Dragon II The Revenge In order to avenge lover Billy and Jimmy will use their signature move SoSetsuKen to challenge the armed groups of the mystery In this game users can use a variety of skills than previous work Double Dragon and enjoy scuffles that are power up,Missing,Missing
1455235200,[33],99544,Arcade Archives: Kid's Horehore Daisakusen,"[48, 130]",Arcade Archives Kids Horehore Daisakusen is a port of the action game Kids Horehore Daisakusen Kid who has been drawn into the spacetime labyrinth from the 23rd century fights to escape from a large track of the enemy in order to return to the present day,Missing,Missing
1455753600,[7],85300,Musicverse: Electronic Keyboard,[37],Share your musical genius using Musicverse Electronic Keyboard,Missing,Missing
1456358400,"[9, 15]",57791,Toy Defense,[37],Tower defense game for android and ios,Missing,Missing
1456272000,"[9, 32, 33]",52083,Spiral Splatter,"[3, 6, 14, 34, 39, 46, 48, 49, 130]",Spiral Splatter is a brainbending arcade puzzle game that will push your handeye coordination to the limit with nonstop mindboggling puzzles  Put your problemsolving skills to the test as you navigate over 100 levels and 11 different stages full of perplexing puzzles Watch out for moving obstacles as you maneuver through each level Think fast if youre too slow the ghost may catch up to you Hustle to reach the finish before your time is up  Each stage of gameplay adds a new challenge with an everincreasing difficulty Dont be fooled by appearances Spiral Splatter will stump even the most adept puzzle game aficionado  Stay calm relax and see if you can take on Spiral Splatter,Missing,Missing
1455408000,Missing,45189,Mega Man Redux,[18],Mega Man 1 Nes  Graphical Redux by Amaweks  An extensive graphical hack that makes the stages graphically more colorful less monotones and change the anime pixel art style sprites to a shaded type  Changes  Almost all the tiles and sprites have been redesigned in new pixel art style from anime stile to a shaded style Almost all the color palettes were changed to pair with the new pixel art style to make the stages more colorful and harmonious Where there was space was added new graphics in stages clouds fences pipes etc with the aim of making them more detailed and colorful,Missing,Missing
1456185600,"[5, 8, 31]",44016,Mega Man Legacy Collection: Collector's Edition,[37],Mega Man Legacy Collection is a celebration of 8bit history Featuring faithful reproductions of the series origins with the original six Mega Man games the Legacy Collection will remind longtime fans and introduce newcomers to what made Mega Man such a popular and iconic character Mega Man Legacy Collection will feature all six games and much more  In addition to the six Mega Man games Mega Man Legacy Collection features new ways to experience the classic games with the Museum Mode and new Challenge Mode Challenge Mode remixes gameplay segments from all six games with plenty of scaling difficulty objectives for experienced players to conquer yet serving as a good starting point for new players too Museum Mode contains a comprehensive collection of history highres art and original concept pieces  a mega treat for any fan of Mega Man and video game history  Collectors Edition includes two Nintendo 3DS Mega Man themes 18song sample compilation soundtrack four Mega Man stickers six Mega Man postcards and exclusive gold Mega Man amiibo Figure  The physical 3DS release also has a limited version titled Collectors Edition Limited Edition in Japan The North American version contains a golden Mega Man amiibo and six postcards while the Japanese version includes a Wily Numbers cover jacket a Rockman notebook with research journal entries by Dr Light five pixelated sticky tags a large box and two download codes for 3DS themes,Missing,Missing
1456444800,"[12, 31]",41831,Final Fantasy: Explorers - Collector's Edition,[37],The Collectors Edition comes in a cardboard box featuring limited edition Yoshikita Amano artwork and includes Final Fantasy Explorers a soundtrack CD with 20 songs a limited edition art book a Nintendo 3DS Collectors Hardcase and a booklet with 4 serial codes for unlockable quests,The world is at war over the greatest source of power in the world the Grand Crystal Players must band together to form an elite squad of Explorers who venture out to collect pieces of the Grand Crystal to provide energy for the planet while fighting off hordes of monsters,Missing
1455840000,"[5, 32]",33830,Wondershot,"[6, 48, 130]",Wondershot is a local multiplayer battle arena  You have only one ammo and one life to defeat your opponent Each round your weapon changes and the map does too  No luck just skill ,Missing,Missing
1455753600,"[11, 12, 15]",33693,Wanderjahr,"[6, 46, 48, 130]",Wanderjahr is a JRPG with real time combat and an intriguing story This universe this reality theres a source code behind all of it Wed know we already found it And with it we will cleanse this reality of all evil,Missing,Missing
1454889600,"[9, 15, 31, 32, 33, 35]",33576,Tap Tap Legions,"[6, 14, 130]",Constant fun and excitement Bloody fighting from the start Epic battles within 5 seconds,Missing,Missing
1456358400,"[8, 9, 32]",33540,Dyadic,"[6, 14, 130]",Two players steal an ancient and priceless relic awakening an ominous presence deep beneath the earth and sending them tumbling into long forgotten ruins You both must work together to escape yet you both want to be the one with the relic in the end So will you two be friends or foes,Missing,Missing
1454889600,"[5, 31, 33]",21321,Blast 'Em Bunnies,"[37, 46, 48, 49]",Defend your burrow from a horde of evil bunnies,Missing,Missing
