first_release_date,id,name,platforms,summary,genres,storyline,rating
1304985600,269631,Hollywood Files: Deadly Intrigues,[20],Help Zoey a private detective find out who killed a famous star in Hollywood Files Deadly Intrigues a fun Hidden Object game After a man is murdered its up to Zoey to get to the bottom of the case and bring the killer to justice Explore locations throughout Hollywood and use your keen detective skills to close another case before the trail turns cold in Hollywood Files Deadly Intrigues,Missing,Missing,Missing
1306800000,269548,Allez Raconte,[20],Perhaps you have tried to tell a beautiful story of princes and princesses to your offspring to help him find the arms of Morpheus And maybe you wiped out a ruthless you tell badly or its still the same story Allez Raconte proposes to take over by giving a playful side to the stories via minigames for the little ones,Missing,Missing,Missing
1305072000,210780,Pull Pull Pullpy,[159],Pull Pull Pullpy is a free downloadable game for the Nintendo DSi availible via DS Download Play The game was created during the 2010 Nintendo Game Seminar The game is about a yellow blob that is dragged with the stylus,[9],Missing,Missing
1306281600,210171,JumpStart Legend of Lost Island,[20],In this game players explore the mysterious Lost Island after crashing a blimp with Frankie To finish the game players must obtain 60 helium tanks to fix the blimp and escape the Lost Island,[31],Missing,Missing
1306195200,200906,Kung Fu Panda 2,[20],Kung Fu Panda 2 The Video Game begins where the movie leaves off as Po and the Furious Five venture out to save Kung Fu from a new evil threat In an original story players are plunged into the video game at the climatic endofmovie battle between Master Shen and Po Players must help Po and the furious five journey to save Gongman City restore balance and save Kung Fu Players will also get assistance from the councel of respected masters Shifu Croc and Ox to help defeat looting wolves powerful gorillas and clans of barbaric komodo dragons lead by Xaio Dan There will be effective defensive combo sequences for players to learn as you defeat your enemies alongside the Furious Five Use strategy and problem solving to master Kung Fu Players will get to play through an all new story adventure with epic battles and new barbaric enemies Engage with physical combat and combos or use strategy and problem solving skills to get through your battles,[31],Missing,Missing
1305072000,197832,Captain Sabertooth and the Trials by Fire,[20],The Captain Sabertooth story follows the adventures of Tiny in his quest to earn a place on the crew of Captain Sabertooths ship the Dark Lady Tiny desperately wants to become a pirate but finds it increasingly hard to get the pirates to take him seriously The Captain and his pirates are hard to impress  Tiny is challenged in everything from deckscrubbing to treasure hunts but makes a new friend in Raven an Indian girl who stowed away on the Captains ship Tiny sets out to win over the crew of the Dark Lady and earn his place on the ship,[31],Missing,Missing
1305244800,172596,Orla Frøsnapper,[20],The first digital adaption of the popular Danish childrens book by Ole Lund Kirkegaard  The book of Orla Frøsnapper Freddy Frogface embodies the strong Nordic tradition of storytelling and the game is based on the animated movie adaptation of the book  Circus is in town and the players have to collect tickets for it They move around the map the town and visit places such as the cake factory the windmill and the back garden of the smith,"[31, 35]",Missing,Missing
1305158400,137413,50 More Classic Games,[20],Featuring 50 More Classic Games  8 Queens 9x9 Corners Crate Domino Fences Mate in 1 Mazemaster Nim Orbital Pentalpha PathFinder Reverser Slide Puzzle Switch Tangram Weight Puzzle Battle on the Sea Bingo Blackjack Bridge Canasta Card Square Casino Roulette Dice Combo Farkle Harvest House of Fortune Mancala MauMau Rummy Tic Tac Toe Tri Peaks Absorption Air Hockey Bubble Fire Color Mixer Fisherman Gravity Pipe Dream Shell Game Slot Machine Tennis and More,Missing,Missing,Missing
1305849600,134505,Alter Ego,"[3, 6, 15, 16, 18, 26, 29, 34, 74]",Alter Ego is a puzzle platformer in which the player controls the hero and its phantom alter ego who mirrors the players movements The player must collect items solve puzzles and may change between the original character and the alter ego anytime in order to do that,"[8, 9, 31, 32]",Missing,Missing
1306368000,124279,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,[20],This is a a handheld version of the korean online multiplayer RPG named Red Stone which has transforming characters and an original storyline a story that players can transform to some degree The games zapping system presents a different outcome of events depending on which characters are in your party It contains six chapters and eight different endings to unlock,[12],Missing,Missing
1306368000,124109,Treasure Report: Kikai Jikake no Isan,[20],Treasure Report Kikai Jikake no Isan is a Puzzle game developed by Matrix Software and published by Bandai Namco Games which was released in Japan in 2011,[9],Missing,Missing
1304899200,85486,Whack-A-Friend,[159],Capture a picture of a friend pet or anything else you desire And you guessed it Whack it Can you keep up and catch your friend or enemy every time their faces pops up in this Whackamole inspired game,Missing,Missing,Missing
1305244800,85395,Successfully Learning English: Year 4,"[5, 159]",In Successfully Learning English Year 4 your task is to complete a range of exciting exercises which will help you to learn English in a playful way,Missing,Missing,Missing
1306454400,85394,Successfully Learning English: Year 5,"[5, 159]",In Successfully Learning English Year 5 pupils are once again joined by the little vampire Freddy who will help them solve exciting exercises to help learn English in a playful way,Missing,Missing,Missing
1304294400,85185,Ikibago,[159],Play the role of a pirate and set out to discover the lost treasure of Ikibago in this fascinating puzzle and action game,Missing,Missing,Missing
1306713600,85178,House M.D.: Episode 1 - Globetrotting,[159],In House MD  Globetrotting Dr House and the team meet Henry an aging television archaeologist whos more concerned about saving face than saving his own life,Missing,Missing,Missing
1305504000,84962,Word Searcher 3,[159],Youll need a keen eye and a quick mind to complete 100 themed wordsearch puzzles,Missing,Missing,Missing
1306713600,84772,B Team: Episode 1 - Dust & Steel,[159],B Team  Episode 1 Dust  Steel is a humorous squadbased shooter in which the player assumes control over a small private army whose soldiers were hired from all over the world,Missing,Missing,Missing
1304294400,84746,Anonymous Notes: Chapter 2 - From the Abyss,[159],Its a real action RPG with preeminent exhilaration set inside an infinitelyextending dungeon,Missing,Missing,Missing
1306108800,84689,99Bullets,[159],99Bullets a fun space shooter with retro look where to lose a bullet is to lose a life and to lose a life is to lose a bullet,Missing,Missing,Missing
1305763200,80281,Zoo Resort 3D,[37],Animal Resort tells the story of an animal resort probably,Missing,Missing,Missing
1304726400,67066,A Frog Game,"[34, 48, 130]",An Xbox Live Indie Game from imagodespira in which you play as a frog eating flies,[33],Missing,Missing
