first_release_date,id,name,platforms,summary,genres,storyline,rating
1351814400,268070,1001 Crosswords,[20],Full of teasing crosswords from the UKs leading national newspapers this new collection contains an incredible 1001 puzzles of all levels of difficulty enough for even the most determined crossword fanatic to get their teeth in to Featuring a combination of Quick and Cryptic crosswords 1001 Crosswords offers something for everyone Take the hot seat and challenge a friend in a timed crossword duel Use the inbuilt keyboard or write your own letters using the stylus And if youre really stuck why not try the Hint button But watch out for the time penalty Everyone from the keenest puzzle fan to novices will find puzzles that challenge confound and enlighten So snuggle up on the sofa turn off the phone put the kettle on and get ready to dive into the biggest collection of crosswords that has ever been published on Nintendo DS,Missing,Missing,Missing
1353542400,222443,Pika Pika Nurse Monogatari 2,[37],Pika Pika Nurse Monogatari 2 is a 3DS game where you play as a nurse,"[13, 15]",The daily life of a nurse is very dramatic Starting today you will be a shiny first year nurse As a new nurse at a small town hospital she has to help the townspeople by helping her doctor with the toilets and making house calls Become the nurse youve always dreamed of doing things like giving injections rehabilitation and taking care of babies In private you can also enjoy dressing up and coordinating the interior,Missing
1354233600,213755,Super Metroid: Z-Factor,[19],This ROM hack of Super Metroid is a complete make over of planet Zebes leveldesign wise very few rooms actually look like they used to be The planet is a little bigger now it still relies on the original region structure but laid out differently The gameplay is unchanged There are numerous small ASM changes mainly on PLM and enemies so as to keep the player interested in exploring Item progression and item count has been slightly altered Sequence breaking is also possible to some extent,"[5, 8, 31]",Missing,Missing
1353974400,134177,New Super Mario Bros. 2: Gold Classics Pack,[37],The Gold Classics Pack Golden Classic Course Pack in Japan is a downloadable Coin Rush pack released on November 27th 2012 It was made to celebrate the world coin total reaching 300 billion gold coins in New Super Mario Bros 2 for the Nintendo 3DS The pack consists of level designs inspired by past Super Mario games such as Super Mario Bros and Super Mario Bros 3 As a direct consequence of the circumstances behind its creation it came out as the sixth pack while the original sixth pack Coin Challenge C as well as the planned seventh DLC pack Platform Panic Pack were released as the seventh and eighth DLC packs respectively It is rated one out of five stars meaning very easy This pack uses 2 blocks from the SD Cards memory From its release until the end of January 2013 the Gold Classics pack was free to download,[8],Missing,Missing
1352073600,125276,Kissed by the Baddest Bidder,"[34, 39, 130, 382]",Kissed by the Baddest Bidder is an otome game by Voltage Inc You are a maid at Japans first casino hotel where you stumble onto its dark secret the black market auctions and end up being bought by one of the bidder managers,"[31, 34]",Working at Japans first hotel  casino you stumble upon a blackmarket auction and end up as one of the items for sale Ill let you decide who buys you Five men place the winning bid and now youre completely at their mercy,Missing
1353974400,122193,Junior Classic Games 3D,[37],See your favorite games come alive Get up close and personal with the most exciting collection of games available for Nintendo 3DS Dive into mind boggling puzzles or fast and furious action challenges These games will seem to come alive in your very own hands with engaging graphics and electrifying 3D effects Now the games you love most offer even more fun and hours upon hours of entertainment,Missing,Missing,Missing
1353369600,114944,The Walking Dead: Season One - Episode 5: No Time Left,"[6, 9, 12, 14, 34, 39, 46, 48, 49, 130]",Just like the first episode it consists of eight chapters and it picks up after the events of the previous episode Clem disappeared and Lee is in contact with her through the walkietalkie but she is not alone,[2],Missing,Missing
1352332800,102600,Angry Birds Star Wars HD,"[5, 6, 9, 12, 14, 34, 37, 39, 41, 46, 73]",Angry Birds Star Wars is a video game that is part of the Angry Birds series It serves as an adaptation of the original trilogy of the Star Wars series,"[9, 33]",Missing,Missing
1352332800,89900,Animal Crossing: New Leaf - Premium Edition,[37],The Animal Crossing New Leaf game has a new lease on life thanks to the addition of amiibo compatibility This free update adds in support for all Animal Crossing series amiibo figures and cards Tap amiibo to have the pictured villager visit your town You can even tap select amiibo from other series to get items themed to those characters  The Premium Edition of Animal Crossing New Leaf comes packaged in a cardboard box and includes the following content  Custom 3DS Stylus Stickersheet 17 pcs,[13],Missing,Missing
1353369600,89898,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?! - Collector's Edition,"[20, 37]",Collectors Edition Includes Custom package design of the Enchiridion in a premium SteelBook case Limited edition replica stylus of Finns Gold Sword Exclusive Book of Beasts bestiary Bonus poster map of the Land of Ooo Includes the Adventure Time Hey Ice King Whyd you steal our garbage video game,[31],Missing,Missing
1352246400,86736,Puyo Puyo!! 20th Anniversary: Mini Version,[37],Puyo Puyo 20th Anniversary Mini Version is a Puzzle game developed and published by Sega which was released in Japan in 2012  In Mini Version you only have the option to just play as a single one You play through eight stages with each culminating in a Puyo Puyo battle against another character At the end of each stage you receive a rank ranging from F to S,[9],It was a usual day for our protagonist Ringo Andou Her friend Maguro Sasaki visited Ringo and Risukumas clubroom Risukuma was conducting an experiment with a boiling flask but it goes wrong and the three were blown to another dimension,Missing
1354147200,85624,Invasion of the Alien Blobs!,[159],Invasion of the Alien Blobs is the American title of Shunkan Tsubutsubu Tsubushi a Japanese DSiWare game released by GStyle in Japan,Missing,Missing,Missing
1352937600,85218,Jump Trials,"[37, 159]",Jump Trials is the American title of Shunkan Jump Kentei a Japanese DSiWare game released by GStyle in Japan,Missing,Missing,Missing
1352332800,85100,Dress to Play: Cute Witches!,[37],In Dress To Play Cute Witches Dress to play and play to dress,"[31, 33]",Missing,Missing
1353542400,84895,Spirit Hunters Inc. Shadow/Light,[159],Spirit Hunters Inc Shadow and Spirit Hunters Inc Light are augmented reality games in which the player works for Spirit Hunters Inc a mysterious company which specialises in the detection capture and trade of ghostly spirits,Missing,Missing,Missing
1353542400,84819,Pix3D,[37],Pix3D  the best pix puzzler on the planet,"[9, 15]",Missing,Missing
1354147200,65041,Unchained Blades Exxiv,"[37, 38]",Missing,[12],Missing,Missing
1352419200,61686,The Cube,"[6, 9, 37]",Remember those old games from your childhood and feel the taste of passing level after level absorbing all the soulfulness of our game Maybe you also want to become a Cube,"[9, 32, 33]",Missing,Missing
1352160000,47928,Poptropica Adventures,[20],The Poptropica museum is in ruins and needs your help    Explore three amazing islands and find missing artifacts to help restore the museum to its former glory Meet interesting characters collect artifacts solve puzzles and play mini games in the ultimate onthego Poptropica experience Looking to stand out in a crowd Customize the look of your avatar with new clothes hats hair styles and more and show off your own unique Poptropica style    Features     Run and jump through three amazing Poptropica islands   Collect items and rebuild the Poptropica museum   Complete the quests and unlock a host of minigames   Customize your avatar with new clothes hats hair styles and more,[31],Missing,Missing
1352764800,47672,Monster High: Skultimate Roller Maze,"[5, 20, 37]",Its another Friday Fright Night at everyones favourite haunted high school and that means its time for the SKRM  the freakiest roller derby youve ever seen,"[10, 14]",Missing,Missing
1351814400,47659,Puzzler World 2013,"[20, 37]",Puzzler World 2013 features over 1200 brain teasing puzzles and introduces new games such as MazeaPix Number Jig and Loko    Puzzler World 2013 takes Master Mode even further with new tougher challenge that the player can unlock and test themselves against,"[9, 15]",Missing,Missing
1354233600,47639,Classic Games Overload: Card & Puzzle Edition,[37],Classic Games Overload Card  Puzzle Edition is a comprehensive card game collection plus you get over 1000 unique puzzle challenges You get almost limitless gameplay,"[9, 26]",Missing,Missing
1354233600,47638,Bratz: Fashion Boutique,"[20, 37]",Stylesville is in fear of losing their local mall and they need the Bratz help to stop this fashion faux pas In the allnew Bratz Fashion Boutique video game players will become one of the Bratz divas on a mission to run and decorate chic boutiques to help start the latest fashion trends Girls with a passion for fashion will create fabulous outfits in designer minigames and sell these musthave creations to new customers to earn money and stardom Once the perfect outfit has been created hit the runway and organize stunning fashion shows to model these stylish collections With more than 100 fashion clothes and accessory combinations girls will design and create their way to becoming the ultimate fashionista,[13],Missing,Missing
1352160000,47627,Pro Evolution Soccer 2013 3D,[37],Pro Evolution Soccer 2013 returns to the roots of soccer with unique levels of control plus major emphasis on the individual style of the worlds best players  Thanks to feedback from dedicated fans PES2013 offers total freedom to play any kind of ball which for the first time includes full control over shooting and first touch Endorsed by Cristiano Ronaldo and Neymar PES will continue to push boundaries perfectly reflecting the genius of top level players and capturing the essence of modern teamwork The result will be the most faithful recreation of modern day football to date,"[10, 14]",Missing,Missing
1352937600,23826,Sonic & All-Stars Racing Transformed: Bonus Edition,"[6, 9, 12, 37, 41, 46]",A new Bonus Edition of Sonic  AllStars Racing Transformed brings in the most sensible Sega franchise ever for a racing game OutRun A level based on Segas classic racer will be included with the edition sold to preorder customers at launch in other words its a bonus for the first printing more than it is a special edition  Alongside the OutRun content the Bonus Edition includes a playable Metal Sonic character and vehicle and an ingame Emoticon Sticker Pack,[10],Missing,Missing
1352937600,23585,Working Dawgs: A-Maze-ing Pipes,[37],Set on the construction site of the Working Dawgs game series players will need to work quickly and efficiently to complete the challenging pipe puzzles before time runs out,Missing,Missing,Missing
1352332800,21011,Smart Girl's Playhouse Mini,[159],The awardwinning Smart Girls Playhouse series is back,Missing,Missing,Missing
1352332800,21006,Johnny Hotshot,[37],YEEEEEEEHAAAAAAA Johnny HotShot is an arcade action unlike any other,"[5, 31, 33]",Missing,Missing
1354060800,20839,Crimson Shroud,[37],LEVEL5 and Yasumi Matsuno have brought together the industrys most venerated creators in the world of RPGs to take up the challenge and lend their support to the production of CRIMSON SHROUD  A tribute to the tabletop RPG crucial decisions hinge on the roll of a die Players roll dice in real time and chain skills together to earn bonus dice of greater and greater face value Use your dice strategically though or your foes may yet get the best of you  Follow the tale of a young Chaser named Giauque as he and his team find themselves drawn into the mystery of the Original Gift the Crimson Shroud A bold new adventure awaits,"[12, 15, 31]",Missing,Missing
1352160000,7980,Team Umizoomi & Dora's Fantastic Flight,[20],What happens when Dora the Explorer and Team Umizoomi unite for the very first time You get a highflying adventure Help the mighty math heroes Milli Geo and Bot and super explorers Dora and Boots find the missing pieces of an extraordinary airship and take to the skies with their Nickelodeon friends Its a oneofakind journey,[31],Missing,Missing
1352332800,6831,Jewelpet: Magical Dance in Style Deco!,[37],Missing,[7],Missing,Missing
1353542400,26384,E.X. Troopers,"[9, 37]",An offshoot of the Lost Planet franchise EX Troopers is an action game focused as much on character dynamics in a pilot school as it is on alienblasting action,[5],Missing,90.0
1352332800,2687,Animal Crossing: New Leaf,[37],The charming communitybuilding franchise returns for with Animal Crossing New Leaf The Nintendo 3DS entry into this popular franchise introduces a number of options new to Animal Crossing including the ability to become the head of the village and boost its development a way to install certain items in the village to make its characteristics more personalized for each player and the ability to view homes of other players who are tagged through StreetPass connections,[13],Missing,85.11897810085804
1352160000,5062,Chaos on Deponia,"[3, 6, 14, 48, 49, 130]",With this longexpected sequel to the critically highly acclaimed and lavishly praised Deponia the player enters round two Chaos on Deponia turns out to be even wackier than its predecessor and instantly puts the player under its spell,"[2, 9, 31, 32]",Such a Chaos Rufus home Deponia is an enourmous the whole planet comprising junkyard  and authorized by the Elysian Council of Elders to blast off Only the beautiful Goal could prevent this But Goal is stuck with Rufus at the swimming black market the filthiest dump of Deponia And her brain implant where the secret codes for the return to Elysium are saved is heavily damaged  Fortunately you can get at the swimming black market almost everything  includes a operation at the brain But when Goals consciousness get broken into three pieces while the operation then the chaos is complete  Rufus needs to bring back all three personality fragments to reason  all this before Goas fiancé Cletus the Organon the unorganzed crime or the rebel troops get their fingers on the value consciousnessdatasets Between duck bills burning saw blades antigravity socks and torpedo dolphins develops the most bizzarre romance in history of video games Because Rufus not only needs to save the world to thwart the plans of the Organon and to cheat himself to the top of two opposing underground organizations  he has to unbold the heart of a woman whose consciousness is saved on three datasets In a nutshell The destiny of the whole world depends on Rufus charme and his empathy  Wellit could have been much worse,83.45651056620213
