first_release_date,id,name,platforms,summary,genres,storyline,rating
1356912000,272059,Snezhnaya Koroleva,[19],Snow Queen is a bootleg NES game based on the 2012 movie Snow Queen,Missing,Missing,Missing
1355443200,269533,2 in 1: My Little Baby + My Boyfriend,[20],Missing,Missing,Missing,Missing
1356912000,268174,Call of Cthulhu,[19],Missing,[8],Missing,Missing
1356912000,259468,Altf4,"[6, 130]",Minimalist abstract environments join with exploration gaming The locations are varied and incongruous often consisting of line art and nearly monochrome pallets Be warned visual style takes precedence over functionality making navigation tricky at times,"[31, 33]",Missing,Missing
1356912000,247273,Angry Birds,[18],Angry Birds also known as Angry Bird 3 is a pirated game for the Famicom based off of the mobile game While the developer is unknown it was most likely made by Nice Code,[33],Missing,Missing
1356912000,206781,Naraba: The Labyrinth of Light,"[6, 20]",Missing,Missing,Missing,Missing
1356912000,203385,Amusement Park: Jumping Kid,[18],Amusement Park Jumping Kid is an unlicensed platforming game for the NES,[8],Missing,Missing
1354492800,173129,Sophia's World,"[34, 39, 74, 130]",Classic platform gameplay meets brightly colored timeless graphics and cute characters Fun for the entire family from the youngest kids to grandma and grandpa In no time at all everyone will be captivated by the concept and wont be able to stop playing until all the coins in the level have been found,"[8, 31, 33]",In this nonviolent platform game for all age groups youll guide Sophia through colorful levels and worlds Numerous coins are hidden in each level for you to discover But avoid animals like snails bats and turtles Sophia can use some animals as a trampoline with a wellaimed jump But dont worry nothing will happen to the animals the snail will hide in its shell when you scare it But it will carefully emerge again as soon as the danger is averted,Missing
1356912000,148498,Bibi Blocksberg: Der verhexte Schloss-Schatz,[20],Sensational exhibition in Klunkerburg Castle The castle treasure is only shown to the public in the large throne room every ten years Bibis school class is amazed But then it happens Bibi accidentally bewitches the treasure which then spreads throughout the building Fly run and climb through the castle with Bibi and help her find the treasure,[8],Missing,Missing
1355356800,141587,Ore-sama Kingdom: Ikemen Kareshi wo Get Shiyo! Moe Kyun School Days,[37],This game based off the anime and manga series オレ様キングダム or Oresama Kingdom stars Nono Nonohara a young manga artist Summer vacation has ended and she has started high school To her suprise she finds out that her three friends Shun Kurosawa Shinogu Hakuba and Hikaru Akagi are all in the same class as her After class they are talking when suddenly the wind kicks up and pages from her manga go flying everywhere She and her friends all try to help her collect them from around their school Suddenly after finally collecting her drawings she falls down the stairs When she wakes up in the nurses office she cant remember anything As Nono continues to go about her life drawing and doing schoolwork she hangs out with her friends and will eventually regain her memories and maybe love The game is mostly made up of conversations between Nono and one of the boys and then afterwards a test of her memory of the thing they just talked about or a small mini game If Nono is successful she regains some of her memory and gets a puzzle piece for that boys puzzle A new puzzle piece is introduced each month and the game plays out in a week by week system,[34],Missing,Missing
