first_release_date,id,name,platforms,summary,genres,storyline,rating
1208995200,272091,Summon Night,[20],Missing,Missing,Missing,Missing
1208995200,269834,Les Incollables CE1-CE2,[20],Les Incollables CE1  CE2 sur DS contains a range of questions and answers intended to test the capacities of the youngest With 3000 questions and as many answers the title offers 18 different and original game modes such as treasure hunts timed games highest score and even a multiplayer mode,Missing,Missing,Missing
1207872000,269734,Dragon Hunters,[20],Dragon Hunters is a fun platform action game based on the stunning world featured in the successful Dragon Hunters TV series and the animated movie coming spring 2008 Dragon Hunters combines platform gameplay with many challenging puzzle and action elements Use the 3 characters of the game according to their individual abilities and make your way through a detailed fantasy world consisting of landmasses and planetoids floating midair,Missing,Missing,Missing
1208995200,269632,Kaiichi Otto Sensei Tokyo Daigaku Kanshuu: Suku-suku Kosodate DS - Akachan to Asobou!,[20],Missing,Missing,Missing,Missing
1208995200,269615,Nippon Suugaku Kentei Kyoukai Kounin: Suuken DS - Otona ga Tokenai!? Kodomo no Sansuu,[20],Missing,Missing,Missing,Missing
1207094400,268077,Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,[20],This adventure game is adapted from Akagawa Jirous classic mystery novel Yasoukyoku  Hon ni Manekaereta Satsujin Nocturne  Books that beckon murder that contains two separate detective stories The stage is set in Nonomiya Library a mansion hidden amongst the trees in a darkened forest where a collection of books related to death are stored,Missing,Missing,Missing
1209513600,170613,Famicom Tantei Club Part II: Ushiro ni Tatsu Shoujo - Zengohen,"[5, 37]",Famicom Tantei Club Part II Kieta Koukeisha  Zengohen is the version of the Famicom Disk System game ported to later consoles released first on the Japanese Wii Virtual Console  This version of the game has both disks of the adventure Zenpen and Kouhen making it playable without the need to switch disks like on the original Famicom Disk System,"[31, 34]",The prologue scene depicts an autumn night as a 15yearold boy the protagonist of the game is on the run from two police officers A man respected by the police decides to care of the situation by himself The man takes the boy to a coffeehouse where the boy explains that he ran away from his orphanage to find his parents whereabouts The man introduces himself as a private detective named Shunsuke Utsugi and convinces the boy to become his assistant  A few months later Utsugi and the protagonist receive a phone call to check over a crime scene The murder victim is a freshman schoolgirl named Yoko Kojima The protagonist begins gathering information from Ushimitsu High School to solve the Yoko case and connect it with the Genjiro Kaneda case along with the help of Yokos two high school friends a girl named Ayumi Tachibana and a boy named Hitomi Kawaii It soon emerges that Yoko was deep into an investigation of The Tale of the Girl Who Stands Behind a rumor involving a ghost of a bloodsoaked girl that stands behind a student and the trio set out to discover the truth behind this rumor,Missing
1209081600,140549,Crazy Frog Collectables: Art School,[20],Missing,Missing,Missing,Missing
1208390400,134749,SMW2+2,[19],SMW22 is a ROM hack of Super Mario World 2 Yoshis Island which builds a whole new game using the engine of the original game  The stork was peacefully on his way to deliver future heroes Baby Mario and Luigi to their parents when all of a sudden Kamek appeared in the skies He quickly attempted to snatch the babies from the stork only managing take Baby Luigi while Baby Mario fell to the ocean Luckily he lands on Yoshis Island The Yoshies gather and ponder how to remedy the situation The Yoshies decide to carry along Baby Mario and call upon the Chosen One to face Kamek The Yoshies dont know the exact identity of the Chosen One but know that he always watches over and protects the Yoshies and has an immense amount of power  Why has Kamek kidnapped these babies And just who is this mysterious Chosen One You will find out when you play  What this hack features  50 allnew levels of classic Yoshis Island design Journey through 5 worlds to reunite Baby Mario with Baby Luigi Now unlock an Extra and a Secret level by scoring 100 on each world Enhanced Yoshi colors Every Yoshi now has its own boot colors as seen in the introduction scene Plus two new Yoshi colors gray and black for the Extra and Secret levels Pit of 50 Trials inspired by the Pit of 100 Trials in the Paper Mario series How many floors can you beat And what will you win Custom level icons,[8],The stork was peacefully on his way to deliver future heroes Baby Mario and Luigi to their parents when all of a sudden Kamek appeared in the skies He quickly attempted to snatch the babies from the stork only managing take Baby Luigi while Baby Mario fell to the ocean Luckily he lands on Yoshis Island The Yoshies gather and ponder how to remedy the situation The Yoshies decide to carry along Baby Mario and call upon the Chosen One to face Kamek The Yoshies dont know the exact identity of the Chosen One but know that he always watches over and protects the Yoshies and has an immense amount of power  Why has Kamek kidnapped these babies And just who is this mysterious Chosen One,Missing
1208995200,124517,"DS Yukemuri Suspense Series: Free Writer Tachibana Maki - ""Touyako, Nanatsu no Yu, Okuyu no Sato"" Shuzai Techou",[20],An adventure game for the Nintendo DS about a female journalist getting involved in solving a mystery while doing a report on hot springs,Missing,Missing,Missing
1208995200,124046,Smart Girl's: Party Games,[20],Missing,Missing,Missing,Missing
1208995200,122528,Yume Neko DS,[20],Missing,[13],Missing,Missing
1208995200,78907,Tantei Jinguuji Saburo: Kienai Kokoro,[20],The 12th installment of the Tantei Jinguuji Saburo series Jinguuji is asked to investigate the suicide of an elementary school girl from 20 years ago When he meets the girls principal he demands that Jinguuji investigate of another new case The title also contains five games from the mobile phone series No6No10,[31],Missing,Missing
1208995200,72743,Pop Cutie! Street Fashion Simulation,[20],Build a fashion empire in this kids game from Koei,[13],When the game begins the player wakes up and washes their face in their bathroom Each time their face is washed they can change their characters profile from six different expressions eight in the DS version During the following interview the player can give their character a name and gender If they answer the following quiz questions correctly they will get a small prize  Though there are short story segments separating the stages throughout the game the majority of the gameplay is separated into three stages,Missing
1208995200,71906,Oshare Princess DS: Oshare ni Koishite! 2,[20],The second DS installment of the Oshare Princess series,"[13, 31]",Either improve fashion sense and become charismatic coordinator or conquer entertainment world and become an idol,Missing
