first_release_date,genres,id,name,platforms,summary,rating,storyline
1218499200,[14],229197,Madden NFL 09,"[8, 11]",Oldgen port of Madden NFL 09,Missing,Missing
1218153600,Missing,201745,Track & Field,[12],Missing,Missing,Missing
1219190400,[5],21347,Galaga Legions,[12],Galaga Legions is an Xbox Live Arcade exclusive video game created by Namco Bandai Games The title was developed by the same team who created PacMan Championship Edition This game is also included in the Namco Museum Virtual Arcade collection and in PacMan  Galaga Dimensions for Nintendo 3DS A DX version of the game was released on Xbox Live Arcade as part of the Namco Generations series on June 29 2011 with the PlayStation Network version released in August 2 2011,Missing,Missing
1218585600,Missing,21328,Fable II: Pub Games,[12],HD High Definition Unlock the full version of the Fable II Pub Games and youll get all three great pub games that will also be in Fable II Each game has multiple variants plus the ability to earn and transfer gold and unique items to your character in Fable II assuming of course that you also have Fable II Either way youll also get access to minigames leaderboards achievements and all the fun of these backroom games of chance This game requires the Xbox 360 hard drive or the 512MB Memory Unit for storage There are no refunds for this item For more information see wwwxboxcomliveaccounts,Missing,Missing
1219276800,"[31, 34]",7068,Memories Off 6: T-wave,"[8, 9, 12, 38, 46, 48, 55, 130]",A compilation of the two Memories Off 6 games,Missing,Missing
1217980800,"[8, 9, 15, 31, 32]",2853,Braid,"[3, 6, 9, 12, 14]",Braid is a puzzleplatformer drawn in a painterly style where you can manipulate the flow of time in strange and unusual ways From a house in the city journey to a series of worlds and solve puzzles to rescue an abducted princess In each world you have a different power to affect the way time behaves and it is times strangeness that creates the puzzles The time behaviors include the ability to rewind objects that are immune to being rewound time that is tied to space parallel realities time dilation and perhaps more  Braid treats your time and attention as precious there is no filler in this game Every puzzle shows you something new and interesting about the game world,85.3348919488106,Tim is a man searching for a princess who has been snatched by a horrible and evil monsterHis relationship with this princess is vague at best and the only clear part of this relationship is that Tim has made some sort of mistake which he hopes to reconcile or if possible erase As one progresses through the six worlds in Braid storyline text at the beginning of each world provides further insight into Tims quest for the princess and alludes to the overarching gameplay mechanic of each level The themes evoked include forgiveness desire and frustration The final level in which everything but Tim moves in reverse depicts the princess escaping from a knight and working together with Tim to surpass obstacles and meet at her home Tim is suddenly locked out of the house and as time progresses forward reversing Tims actions the events show the princess running from Tim setting traps that he is able to evade until she is rescued by the knight Tim is revealed to be the monster the princess is running from Following completion of the game the player finds additional texts that expand the story The ending of the game is purposely ambiguous and has been subject to multiple interpretations One theory based on the inclusion of a hidden event and the famous quotation stated by Kenneth Bainbridge after the detonation of the first atomic bombNow we are all sons of bitchesis that the princess represents the atomic bomb and Tim is a scientist involved in its development20 Some also refer to the name of the game as both reference to the hair braid of the princess Tim seeks as well as the intertwining of time demonstrated by the various time mechanics explored in the game Journalists have considered Braids plot to be interwoven with the game itself much as the book Dictionary of the Khazars and the films Memento and Eternal Sunshine of the Spotless Mind interweave the narrative into the works construction In this sense some have considered the game to carry a simple credo such as You must look back to go forwards as suggested by Eurogamers Dan Whitehead Others have likened Braid to punk rock designed as explicitly stated by Blow specifically as a statement against the status quo of the industry it is considered to deconstruct traditional gameplay concepts such as jumping on enemies or rescuing a princess from a castle as borrowed from Super Mario Bros and rebuild them in the game to force the player to rethink current game design Blow has stated that there is more than one interpretation of the story he would not be capable of explaining the whole story of the game in words and said that the central idea is something big and subtle and resists being looked at directlyBlow considered Braid to be about the journey not the destination He deliberately designed the plot not to be fully revealed to the player unless they completed the game seeing it as a way to provide a longerterm challenge
1218067200,[12],1209,Tales of Vesperia,[12],Set in a world reliant on a mysterious ancient technology known as blastia the game follows former knight Yuri as he delves into a shadowy plot to use these magical devices to control civilization or destroy it A bold new interpretation of the elements that made the Tales series a hit with gamers around the world Tales of Vesperia promises a standardsetting RPG experience on the Xbox 360 Using an allnew graphics engine and character designs by the renowned Kosuke Fujishima Ah My Goddess Sakura Taisen the game delivers highquality HD character models and environments that are indistinguishable from traditional celbased anime,81.05689442739212,Missing
1218499200,"[13, 14]",4984,Madden NFL 09,"[9, 12]",Play and manage football matches between real NFL teams featuring the latest player lineups of 2009,79.19711404833414,Missing
1219795200,"[9, 12, 25, 31, 32]",3153,Castle Crashers,"[6, 9, 12, 14]",This four player RPG adventure will let you hack slash and smash your way to victory Featuring handdrawn characters Castle Crashers delivers unique hires illustrated visuals and intense gameplay action Play with up to three friends and discover mindboggling magic and mystery in the amazing world created just for you,78.41736728238763,Missing
1219708800,"[13, 14]",5222,Tiger Woods PGA Tour 09,"[5, 8, 9, 12, 38, 39]",Tiger Woods PGA Tour 09 is a golfing video game in the PGA Tour series from Electronic Arts It was released in North America on August 26 2008 for the Xbox 360 PS3 PS2 Wii and PSP The PS3 version takes advantage of the Sixaxis controller,75.0,Missing
1217808000,"[10, 14]",7446,Score International Baja 1000,"[5, 6, 8, 9, 12]",Score International Baja 1000 is an offroad racing game featuring over 90 vehicles and multiple classes including trophy trucks class I motorcycles and ATVs,65.0,Missing
1220140800,[5],2684,Mercenaries 2: World in Flames,"[6, 8, 9, 12]",Mercenaries 2 World in Flames is an explosive openworld action game set in a massive highly reactive wartorn world A powerhungry tyrant messes with Venezuelas oil supply sparking an invasion that turns the country into a warzone But for you international crisis is all upside You are a mercenary and you profit from chaos Mercenaries 2 features a slew of potential clients all willing to pay you to do their dirty work Dirty deeds done for exorbitant fees These are world powers with deep pockets deep grudges and enough arms and ammo to start World War III This is your kind of environment Mercenaries 2 features the latest and most dangerous in civilian and military tech everything from shiny new sports cars to the futuretech satelliteguided bunkerbusting mininuke Tanks APCs boats luxury automobiles  you name it you can have it delivered to you in real time And if you run out of cash you can always acquire the gear you need in the field If you see it you can buy it steal it or blow the living crap out of it Play your own way or play with the help of a friend in the new cooperative multiplayer mode You are not a soldier You dont have to play by anyones rules You have your own code you will fulfill the terms of the contract no matter what Not everyone in the world of Mercenaries is as honorable Everyone will try and screw you given the chance They think they can get away with it because they dont know rule 1 EVERYBODY PAYS,62.46457857788025,Missing
1218585600,"[5, 8, 33]",15856,Bionic Commando Rearmed,"[6, 9, 12]",Classic sidescrolling gameplay is reporting back for duty with Bionic Commando Rearmed a remake of the classic NES game out now on PC 20 years after the 8bit classic was released Bionic Commando Rearmed recreates the world of the original with a complete 25D visual revamp,56.03195547595222,Bionic Commando Rearmed borrows its plot largely from the Nintendo Entertainment System version of the game In keeping with the North American release of that version the references to the Nazi party found in the original Japanese title are not featured in Rearmed However as is the case in the original the final boss of the game still clearly resembles Adolf Hitler and is referred to as The Leader  Rearmed centers around two warring factions the Federation and the Empire It begins with the Imperial forces discovering classified documents regarding the development of a secret weapon known as the Albatros project originally started by an organization known as the Badds but never completed Killt Generalissimo of the Empires forces decides to complete the project himself When the Federation learns of the Empires plot they send in their national hero Super Joe to infiltrate the Empire During his mission Joe is captured by Imperial forces The Federation sends in a second operative named Nathan Spencer to rescue Super Joe and assist him in completing his mission  Spencer traverses several areas eliminating many Imperial leaders along his way As he progresses he finds new technology and travels deeper behind enemy lines The plot culminates as Super Joe is rescued from the bionic Imperial soldier Gottfried Groeder and both Spencer and Joe set out to destroy the Albatros project During the mission Spencer encounters The Leader the resurrected head of the Imperial forces Spencer defeats The Leader and together with Super Joe destroys the Albatros The game ends with both heroes hanging onto a helicopter flying off as the Albatros explodes
1219104000,"[5, 12, 25]",5648,Too Human,"[7, 12, 21]",As the cybernetic god Baldur players are thrust into the midst of an ongoing battle that threatens the existence of mankind An ancient machine presence has forced the hand of the gods and now Baldur is charged with defending humanity from an onslaught of monstrous war machines bent on the eradication of human life,53.93109373118499,In the hands of one god rest the fate of all mankind Machines threaten to eliminate mankind Only Baldur a cybernetically enhanced super warrior stands in the way Revered as a god by those he protects Baldur must mount a fearsome and unrelenting assault in an epic showdown of heroism fate and might
