first_release_date,id,name,platforms,summary,genres,storyline,rating
1455062400,21317,Factotum 90,"[6, 46, 48, 49, 130]",Youre in deep space and somethings collided with the ship Main power is offline and youre trapped Its lucky you have access to this walker control terminal Its a little old but with these two robots and some clever thinking you might be able to get power back online and save the day Control two walker robots and puzzle your way through 30 levels to restore power reactivate the life support and solve the mystery of the collision An unknown voice on the other end of the terminal is your only guide,"[9, 31, 32, 33]",Missing,Missing
1454371200,19948,Call of Duty: Black Ops III - Awakening,"[6, 48, 49]",Call of Duty Black Ops III  Awakening is the first DLC pack for Call of Duty Black Ops 3 Awakening includes four new Multiplayer maps Skyjacked a reimagining of Hijacked from Black Ops 2 Gauntlet Splash and Rise Also included is the Zombies experience Episode 4 Der Eisendrache the first chapter in an epic timetraversing odyssey,[5],The latest installment of Zombies picks up where The Giant left off as the Origins characters head to Der Eisendrache on a mission to stop the zombie apocalypse,Missing
1456185600,54033,Far Cry Primal: Apex Edition,"[6, 48, 49]",The awardwinning Far Cry franchise returns with its innovative open world gameplay bringing together massive beasts breathtaking environments and unpredictable savage encounters Welcome to the Stone Age a time of danger and adventure when giant mammoths and sabertoothed tigers ruled the Earth and humanity is struggling to climb the food chain As the last survivor of your hunting group you will have to rise above extinction and unite your tribe,"[5, 31]",Missing,88.42065974471444
1456444800,17000,Stardew Valley,"[3, 6, 14, 34, 39, 41, 46, 48, 49, 130]",Stardew Valley is an openended countrylife RPG Youve inherited your grandfathers old farm plot in Stardew Valley Armed with handmedown tools and a few coins you set out to begin your new life Can you learn to live off the land and turn these overgrown fields into a thriving home It wont be easy Ever since Joja Corporation came to town the old ways of life have all but disappeared The community center once the towns most vibrant hub of activity now lies in shambles But the valley seems full of opportunity With a little dedication you might just be the one to restore Stardew Valley to greatness,"[12, 13, 15, 32]",Youve inherited your grandfathers old farm plot in Stardew Valley Armed with handmedown tools and a few coins you set out to begin your new life Can you learn to live off the land and turn these overgrown fields into a thriving home It wont be easy Ever since Joja Corporation came to town the old ways of life have all but disappeared The community center once the towns most vibrant hub of activity now lies in shambles But the valley seems full of opportunity With a little dedication you might just be the one to restore Stardew Valley to greatness,86.72069532506818
1454976000,21762,Dying Light: The Following - Enhanced Edition,"[6, 48, 49]",Dying Light The Following  Enhanced Edition takes parkourfueled zombie survival to a whole new level Enjoy the definitive Dying Light experience with the brand new Legend system improved visuals major gameplay enhancements and more This package comes with all the available bonus content including Dying Light The Following  a massive story based expansion that brings mysterious characters deadly new weapons unexpected quests and fully customizable and drivable dirt buggies  Dying Light is now bigger better and scarier than ever before Enjoy the ultimate zombie experience as you scavenge for supplies craft weapons and do anything you can to survive in a city ravaged by the zombie virus  Dying Light The Following introduces the drivable dirt buggy that you can freely customize and upgrade with special weapons attachments and decals to create your most deadly weapon yet  from amazoncom,"[12, 31]",Players will again take the role of Kyle Crane and will be thrown into Harrans outback region rife with the infected where theyll encounter a mysterious and seemingly allpowerful cult capable of changing the face of Dying Lights world To infiltrate and unravel dark secrets of The Following Kyle Crane will need to face allnew challenges and use his abilities to the limit,86.0984545550063
1454544000,10919,XCOM 2,"[3, 6, 14, 48, 49, 130]",XCOM 2 is the sequel to XCOM Enemy Unknown the 2012 awardwinning strategy game of the year Earth has changed and is now under alien rule Facing impossible odds you must rebuild XCOM and ignite a global resistance to reclaim our world and save humanity,"[12, 13, 15, 16, 24]",Twenty years have passed since world leaders offered an unconditional surrender to alien forces and XCOM the planets last line of defense was left decimated and scattered Now the aliens rule Earth building shining cities that promise a brilliant future for humanity on the surface while concealing a sinister agenda below and eliminating all who dissent from their new orderOnly those who live at the edges of the world have a margin of freedom Here a force gathers once again to stand up for humanity Always on the run the remnant XCOM forces must find a way to rise from the ashes expose the insidious truth behind the occupation and eliminate the alien threat once and for all,84.02737946179732
1454976000,11170,Unravel,"[6, 48, 49]",Unravel is a game about Yarny a tiny character born from a single thread Yarny embarks on a big adventure into the nature inspired by the beauty of Northern Scandinavia Without any spoken words the character will have to solve puzzles and use tools to overcome tough challenges All this in order to find memories of his lost family Only Yarny can be the bond that ties everything together in the end,"[8, 9, 31]",Missing,80.76399503775909
1455235200,82426,Q*bert Rebooted: The Xbox One @!#?@! Edition,[49],Qbert is Back   One of the most critically acclaimed and commercially successful arcade games of the 1980s is back in its Classic pixel perfect 2D form and a reimagined Rebooted version with state of the art 3D gameplay and graphics that remain faithful to the original concept Both versions are exciting twitch games requiring keen puzzle solving skills and logic  Exclusive to Xbox One enhanced gameplay 5 new playable characters and an allnew soundtrack from EDM superstar EnV,Missing,Missing,80.0
1455580800,19978,Tron Run/r,"[6, 48, 49]",Return to the world of Tron with Tron Runr a new lightning fast actionadventure runner with a twist Hone your disc and cycle skills then challenge the grueling stream program that throws endless combinations of modes and levels at you until you crash  how long can you survive,"[8, 10, 33]",Missing,80.0
1454371200,2999,Cobalt,"[6, 12, 49]",Shoot roll punch and jump your way to slowmotion victory in Cobalt  a couch multiplayer and action platformer from Oxeye Game Studio  Dominate in local or online multiplayer campaigns or coop your way through Cobalts platform game mode as a cyborg who is sent to uncover the mysterious disappearance of a human colony on an alien planet  Created by Jens Bergensten Daniel Brynolf and Pontus Hammarberg of Oxeye Game Studio Cobalt is published by Mojang AB and Microsoft Studios and developed for Xbox by FatShark Cobalt features six different multiplayer modes including death match capture the flag and team strike for up to eight local and eight online players as well as a coop story mode  With over 30 multiplayer maps three dozen types of weapons customizable robot avatars and unique gameplay elements such as autoslowmotion rolling and rideable mobs Cobalt offers endless discovery and entertainment,"[31, 32]",Missing,80.0
1454976000,9730,Firewatch,"[3, 6, 14, 48, 49, 130]",Firewatch is a singleplayer firstperson video game where you as a man named Henry explore the Wyoming wilderness after taking a summer job as a fire lookout What is supposed to be a peaceful respite from your complicated life takes a turn when you start to question some of the things that are happening to you  Your only human connection is over a handheld radio which youll use to speak with your supervisor Delilah about the things both of you are experiencing,"[31, 32]",The year is 1989  You are a man named Henry who has retreated from your messy life to work as a fire lookout in the Wyoming wilderness Perched atop a mountain its your job to find smoke and keep the wilderness safe  An especially hot dry summer has everyone on edge Your supervisor a woman named Delilah is available to you at all times over a small handheld radioand is your only contact with the world youve left behind  But when something strange draws you out of your lookout tower and into the world below youll explore a wild and unknown environment facing questions and making interpersonal choices that can build or destroy the only meaningful relationship you have,79.17254201715805
1454544000,11059,Naruto Shippuden: Ultimate Ninja Storm 4,"[6, 48, 49]",Experience the exhilarating fulladventure Naruto Shippuden and follow Naruto Uzumaki on all his fights  With more than 12 million Naruto Shippuden Ultimate Ninja STORM games sold worldwide this series established itself among the pinnacle of Anime  Manga adaptations on videogames As every good story comes to an end Naruto Shippuden Ultimate Ninja Storm 4 is going to be the ultimate STORM game For the first time ever a NarutoNaruto Shippuden game will take advantage of the graphics power of the new generation of consoles,"[4, 31]",Naruto Shippuden Ultimate ninja Storm 4 covers the final arcs of the Naruto storyline therefore making it the last installment in the series,76.86559546699507
1456358400,7205,SuperHot,"[3, 6, 14, 48, 49, 130, 170]",SuperHot is the first person shooter where time moves only when you move No regenerating health bars No conveniently placed ammo drops Its just you outnumbered and outgunned grabbing weapons off fallen enemies to shoot slice and maneuver through a hurricane of slowmotion bullets  With its mesmerising gameplay and unique stylized graphics SUPERHOT aims to finally add something new and disruptive to the FPS genre  See the bullets crawling towards you as you carefully plan your steps and aim your gun Enjoy the mayhem that is unleashed as you put that plan into motion,"[5, 9, 24, 32]",Missing,76.75790782983415
1454716800,15445,Dying Light: The Following,"[6, 48, 49]",Dying Light The Following is a massive expansion to Dying Light and the untold chapter of Kyle Cranes story Take to a vast new area that will transform your Dying Light experience through new game mechanics environments and challenges on top of the established core of what made Dying Light a break away success for millions of players around the globe,"[5, 31]",Missing,76.65879620770534
1456272000,9732,The Flame in the Flood,"[6, 14, 48, 49, 130]",A roguelite river journey through the backwaters of a forgotten postsocietal America Forage craft evade predators  Travel by foot and by raft down a procedurallygenerated river as you scrounge for resources craft tools remedy afflictions evade the vicious wildlife and most importantly stay ahead of the coming rains,"[31, 32]",Missing,75.47345094748079
1456358400,1907,Grim Dawn,"[6, 49]",Enter an apocalyptic fantasy world where humanity is on the brink of extinction iron is valued above gold and trust is hard earned This ARPG features complex character development hundreds of unique items crafting and quests with choice  consequence,"[12, 25, 31, 32]",Missing,74.28074951550107
1456185600,11148,Plants vs. Zombies: Garden Warfare 2,"[6, 48, 49]",The battle for suburbia grows to crazy new heights in Plants vs Zombies Garden Warfare 2 In this hilarious actionpacked shooter zombie leader Dr Zomboss has strengthened his horde and rebuilt suburbia as a zombie utopia But hope remains because for the first time the plants are taking the offensive in an allout attack to reclaim their turf Play as the plants in the allnew 24player Herbal Assault mode or choose your side in 4player coop or Solo Play,[5],Missing,73.47705305739564
1456185600,13182,Far Cry: Primal,"[6, 48, 49, 170]",Gamers play as TAKKAR a seasoned hunter and the last surviving member of his hunting group Arriving in the majestic and savage land of Oros players will pursue one single goal survive in a world where humans are the prey They will meet a cast of memorable characters who will help them push back and tame the dangers of the wild  Players will journey as the first human to tame the wilderness and rise above extinction Along the way they will have to hunt for food master fire fend off fierce predators craft weapons and tools partly from the bones of slain beasts and face off against other tribes to conquer Oros,"[5, 31]",Missing,72.17809134942927
1455494400,12482,Layers of Fear,"[3, 6, 14, 48, 49]",Layers of Fear is a psychedelic horror that will keep you onedge for the reminder of the game Delve deep into the mind of an insane painter and discover the secret of his madness as you walk through a constantly shifting house  Heavily inspired by the masterpiece paintings from the past centuries and the architecture and décor from the XIX century Layers of Fear is a truly unique experience where each move of the camera can change your surroundings  Layer by layer uncover the visions fears and horrors that entwine the protagonist and finish the masterpiece he has strived so long to create,"[9, 31, 32]",Missing,71.36064026206589
1454544000,17470,Agatha Christie: The ABC Murders,"[3, 6, 14, 48, 49, 130]",The ABC Murders is an adventure and investigation game adapted from the classic Agatha Christie novel You are the famous private detective Hercule Poirot and once again you find yourself up against a mysterious serial killer who goes by the name of ABC,"[2, 9, 31]",Missing,71.08361743973408
1456444800,18157,The Town of Light,"[3, 6, 14, 48, 49, 130]",The Town of Light is a psychological adventure told in the first person The story is set in Italy in the first half of the 20th Century in a place which really existed and has been meticulously reconstructed Exploring and interacting with the environment you will relive the history of the main character through her confused viewpoint and on the basis of your choices the story will develop in different ways,"[31, 32]",12 March 1938 Renée 16 years old is ripped out of her world locked up and deprived of everything Her only fault was that she didnt know what her place in the world was A danger to herself and others and a cause of public scandal wrote the police headquarters The only horror you will find in this game is the truth a blow to the solar plexus much more intense than any supernatural presence,70.22098577445091
1456272000,35414,Reagan Gorbachev,"[6, 49]",The year is 1986 Cold War leaders Ronald Reagan and Mikhail Gorbachev have been kidnapped by militant extremists Once rivals now they must cooperate or die Sneak slash or shoot your way through an army of mercenaries Save the world from nuclear Armageddon,"[5, 31, 32]",Missing,70.0
1456444800,24046,Spacejacked,"[3, 6, 14, 46, 48, 49, 130]",A super fastpaced ARCADE TOWERDEFENSE Build turrets and shoot your way through hordes of alien scum as you protect multiple rooms simultaneously,"[8, 15, 32, 33]",Missing,70.0
1455580800,23245,ChromaGun,"[3, 6, 14, 48, 49, 130]",ChromaGun is a first person puzzler about colors The basic principle is as easy as applying it is complex exit the chambers via the exit doors Use the ChromaGun to colorize walls and WorkerDroids to progress in the chambers WorkerDroids the players main cause of headaches in ChromaGun are attracted to walls of the same color and can be used for a variety of tasks like opening doors activating triggers or removing the danger of deadly electrified floortiles by mercilessly sacrificing them ChromaGun encompasses eight chapters of mindmelting puzzles and witty backgroundnarrative,"[5, 9, 31, 32, 33]",Get on your feet and test ChromaTecs stateoftheart militarygrade colortechnology The ChromaGun patent pending Use it to solve the meticulously designed test chambers by painting the walls and droids Remember how to mix colors from preschool Congratulations you qualify,70.0
1454630400,21319,Bike Mayhem 2,[49],BIKE MAYHEM 2  Smash down trails launch huge jumps pull off insane tricks win tons of gear build amazing trails and challenge your friends to be the King of the Mountain Bike Mayhem 2 the sequel to its hugely successful predecessor that was downloaded over 9 million times  MULTIPLAYER AND SINGLE PLAYER COMPETITIONS  Compete in multiplayer and single player Downhill races and Slopestyle trick events on 34 different mountains and over 180 trails inspired by real world locations including the Whistler Bike Park and Coast Gravity Park  UNLOCK TONS OF GEAR FOR CUSTOMIZATION  Unlock over 130 items of authentically branded gear to add style your rider and for performance customization of your bike for speed acceleration strength energy and tricks for each trail  BUILD AND SHARE YOUR OWN TRAILS  Easily build and share your own trails using the powerful ingame Builder tool set and download and compete on community created mountains  COMPETE IN MULTIPLAYER CHALLENGES  Challenge your friends and the community to online ranked multiplayer Downhill races and Slopestyle scored events Ride against the opponents ghost and share your races with your friends using Xbox Ones Game DVR Challenge them to beat your times  LEADERBOARDS AND RANKING  Powerful worldwide leaderboards with global ranking and customized filtering including the user created Builder mountains  SOUNDTRACK  Kickin soundtrack by Vancouver local band The Jolts  REFINED PHYSICS  Experience realistic physics and plush bike suspension as your bike eats up the rough stuff and softens the landings of big jumps and drops High speeds and big jumps means huge crashes where your rider will ragdoll tumble down the trail  FEATURES   180 Beautiful mountain trails for all styles of riding  130 Authentic Gear items for your rider and bikes  Frame and wheel performance upgrades  Multiplayer races and trick challenges  Build and share your own trails  Download the communities created mountains  Epic bike crashes with fun rag doll physics and active bike suspension  16 different tricks bunny hops wheelies and flips to be combined for massive scores  Addictive gameplay  Powerful online leaderboards  GAMEPLAY TIPS   If you use check points you will get a maximum of one star Stay on your bike to achieve 3 stars  Lean to add flips into your trick combo  Wheelie into and out of a jump to add to your trick combo  Hold down the pump button when entering a downhill section to get a boost in speed  The timer doesnt start until you start to pedal the bike or brake  Boosters recharge daily  Make sure you pick the right frame and wheel combination to get the best score for each trail  Use boosters to help you through a difficult trail,Missing,Missing,70.0
1454371200,17457,Blitz Breaker,"[6, 48, 49, 130, 167, 169]",A simple accessible twitch platformer Play as a tiny robot named Blitz and escape the factory where it seems everything is trying to break you  The gameplay is as simple as it is satisfying Blitz can only jump and perform an air dash in one of 4 directions Upon colliding with an object that doesnt break you you are free to dash again Use this to navigate the challenges ahead and reach the portal at the end of the stage,"[8, 9, 32]",Missing,70.0
1455753600,14879,Attack on Titan,"[6, 9, 46, 48, 49]",Attack on Titan closely follows the riveting story line of Attack on Titans first season and focuses on the exploits of various key characters putting the player in a position to relive the animes most shocking courageous and exhilarating moments It revolves around the story of three young people who survive the destruction of their walled city district by enormous maneating Titans and eventually go on to join the Scout Regiment in order to protect humanity from this overpowering foe,[25],Missing,69.27992718996755
1454976000,14903,Assassin's Creed Chronicles: Russia,"[6, 46, 48, 49]",Chronicles Russia will feature the Russian assassin Nikolai Orelov in 1918 during the aftermath of the October Revolution Orelov wants to leave with his family but is required to perform one last mission for the Assassin Order infiltrate the house where the Tsars family is being held by the Bolsheviks and steal an artifact that has been fought over by Assassins and Templars for centuries Along the way he witnesses the massacre of the Tsar Nicholas IIs children but manages to save the princess Anastasia He must escape the Templars while protecting the artifact and Anastasia,"[8, 31]",Missing,68.02208904938267
1454457600,18009,Fortified,"[6, 49]",Fortified is an explosive strategy shooter where players will defend the Earth against a menacing Martian invasion in the 1950s Play as oneoffour pulp inspired heroes as they fight swarms of terrifying robots with an arsenal of Cold War era weapons and experimental technology Protect the city by building a network of defensive structures commanding an army and jumping into battle against dangerous sky scraping attackers Fight for Earth alone or with up to four players for the ultimate coop defense experience,"[5, 13, 15, 32]",Missing,67.499988381027
1454457600,11204,The Walking Dead: Michonne,"[6, 9, 12, 14, 34, 48, 49]",The Walking Dead Michonne  A Telltale Games MiniSeries stars the iconic character from the comic book series haunted by her past and coping with unimaginable loss and regret The story explores her untold journey during the time between issues 126 and 139 Through this Telltale Games miniseries of 3 episodes players will discover what took Michonne away from Rick Ezekiel and the rest of her trusted group and what brought her back,"[2, 31]",The Walking Dead Michonne  A Telltale Miniseries stars the iconic bladewielding character from Robert Kirkmans bestselling comic books Haunted by her past and coping with unimaginable loss and regret the story explores Michonnes absence between issues 126 and 139 of the comic book  Players will discover what took Michonne away from Rick Ezekiel and the rest of her trusted group and what brought her back,67.4154803518673
1456185600,18082,Obliteracers,"[6, 48, 49]",Intergalactic party racing mayhem Obliteracers is an awardwinning samescreen party racer for up to 16 players Race brutalcute aliens on exotic planets using weapon powerups and physicsbased vehicles to annihilate your competition in frantic roundbased combat Connect spare gamepads laptops and smart devices as extra controllers Stragglers will be eliminated only one alien shall prevail,"[10, 13, 32]",Missing,60.0
1454976000,52416,Assassin's Creed Chronicles: Trilogy Pack,"[6, 46, 48, 49]",Expand your Assassins Creed experience and discover the forgotten stories of three remarkable Assassins in brandnew settings with fresh 25D stealth gameplay   Play the adventures of three cult Assassins Each chapter comes with a unique hero and a new setting all interconnected through a common plot that will only be revealed at the very end  Stealth in a new dimension Experience the thrill of being a master Assassin in 25D Sneak and hide to avoid detection and fool enemies using whistles and disguises  Experience a fast  fluid assault course Whether youre running from danger negotiating obstacles or stealthily climbing you will truly feel the freedom of moving as an Assassin  Master three different combat styles Each chronicle comes with a different assassin equipped with a distinct range of weapons and gadgets  Navigate multiple planes  Switch between environmental layers and choose the right path according to your needs,[31],Missing,50.76390209985423
1455062400,17275,Rugby Challenge 3,"[6, 9, 12, 48, 49]",Rugby Challenge 3 features Rugby Sevens Over 11 Competitions Be a Pro Mode plus more Create custom players and teams then shared online across all platforms using the all new FanHub Sporting great licenses such as the All Blacks Wallabies Springboks and England,"[5, 10, 13, 14]",Missing,50.0
1456358400,15485,We Are the Dwarves,"[3, 6, 14, 48, 49]",We Are the Dwarves Is a storydriven realtime tactical action game about the three dwarven astronauts in the Stone Universe looking for the warm and bright Stars An accident with the drilllike Starship brought them to an unknown part of the Universe pushing into dangerous circumstances but thats where the adventure begins The dwarves will meet ancient races and giant monsters on their mission and its up to you who commands the trio how to deal with them Depending on what you want from the game  stealth or slasher  you can choose how to play with your dwarf team,"[15, 31, 32]",Dwarves is just a race among others being at the edge of extinction because the Stars mystically go out Forcer Smashfist and Shadow are the only survivors of a drilling starship expedition and their mission is to find a new Star for the dwarven folk The accident brought them to the unknown part of the Stone Universe pushing into dangerous circumstances but thats where the adventure begins Dwarves are going to meet other small civilizations and ancient monsters from the deep layers of the Endless Stone Some of them are dangerous enemies to each other and this plays to our dwarves hands,50.0
1456099200,19887,Super Night Riders,"[3, 6, 14, 48, 49, 130]",Super Night Riders is a modern arcade racing game inspired by the retro classics You are Alice a beautiful and talented motorcyclist known as the Red Rider In this game your position in the race does not matter Its all about traveling as far as possible while dodging the rival riders and reaching each checkpoint before the timer hits zero All the races starts during the day and continue through the night right up until sunrise The game features 2 visual styles Super and Classic Ride through 36 beautiful stages in 6 challenging courses,"[10, 13, 14, 32, 33]",Missing,44.47140613377583
1454976000,15691,Alekhine's Gun,"[6, 48, 49]",Alekhines Gun takes you deep into the tense complex heart of the mid20th century Eastern Bloc conflict where youll encounter doublecrossing treachery and looming nuclear threats Unravel the conspiracy Uncover the truth Save the world,"[5, 15, 24, 31]",The plot features around historical events such as the Bay of Pigs Invasion and the assassination of US President John F Kennedy,43.34491549063249
1455753600,16602,Cities: Skylines - Snowfall,"[3, 6, 14, 48, 49, 167, 169]",Cities Skylines  Snowfall is an expansion for the city simulation game Cities Skylines Snowfall will allow mayorplayers to expand and grow their cities using new transportation options while challenging them to meet citizens needs using several new ingame tools All of these new inclusions will revolve around the expansions central feature an ingame weather system,"[13, 15]",Missing,32.50930143535155
1456444800,20393,North,"[6, 14, 46, 48, 49, 130]",Dealing with the issue of the contemporary refugee crisis while at the same time being deeply rooted in a classical cyberpunk atmosphere à la Blade Runner NORTH features a dark synthpop soundtrack a sprawling megacity and weird monsterlike inhabitants,"[9, 31, 32]",Missing,14.45727154257021
