first_release_date,genres,id,name,platforms,summary,rating,storyline
1233100800,"[15, 16, 35]",77280,FunTown Mahjong,[12],A Mahjong game available through Xbox Live Arcade,Missing,Missing
1233360000,Missing,68424,The Collector,[12],The Collector is an XNA community game,Missing,Missing
1231804800,Missing,23026,Fable II: Knothole Island,[12],Hundreds of years ago the tribe from Knothole Glade discovered the existence of an island far off the mainland said to offer its inhabitants full control over their weather Tired of constant Balverine attacks and damp dreary weather the tribe elders decided they would find this mythic island and settle there The ancient civilization who originally lived on the island created the magical artifacts that control the weather and hid them in dangerous caves so that their warriors would be tested every year,Missing,Missing
1232928000,"[13, 14]",7073,MLB Front Office Manager,"[6, 9, 12]",MLB Front Office Manager allows a player to take the role of a baseball general manager over the course of a thirtyyear career the goal is to perform well enough to become inducted into the Baseball Hall of Fame The players GM is rated on eight disciplines including North American scouting international scouting proleague scouting player development trades contract negotiation owner confidence and leadership GMs also have former career backgrounds ie exmanager lawyer business person former player or talent scout that affect the GMs disciplines A GMs ratings improve or regress over his career depending on their performance and will have seasonal goals depending on the club theyre hired by The player will be faced with decisions such as spring training evaluation initiate and respond to trades develop rookies and even bid for Japanese baseball players The game also promises advanced AIcontrolled GMs who have unique motivations,Missing,Missing
1232409600,"[13, 15]",4927,Imagine Fashion Party,"[5, 12]",Design the Hottest Fashions on TV    Star in a reality TV show and compete through a series of challenges to show the world that you are the best young fashion designer Play with a friend and design glamorous fashions on gorgeous models Then show off your designs in front of the judges in a hot runway competition,Missing,Missing
1232496000,"[10, 13, 14]",2586,Skate 2,"[9, 12]",Its been five long years since your mysterious disappearance from the skate scene and much has changed in the wake of the disastertoognarlytobenamed The massive devastation left large swaths of San Vanelona completely destroyed After the mass evacuation one company Mongocorp won the bid to rebuild New San Vanelona and their zealous protection of their private property has put a damper on the once thriving skate population Your mission is to rebuild your career and revive the New San Van skate scene To help you get the job done youll have double the tricks and the new ability to get off your board to move stuff and create the sickest lines Theres even a crew of locals you can call on to help take care of business Skate 2its time to take back the city  one spot at a time,84.90608382059875,Missing
1231459200,"[25, 31]",7056,The Lord of the Rings: Conquest,"[6, 9, 12, 20]",Play as Evil characters in a brand new Evil campaign Battle through scenarios after Frodo failed to destroy the One Ring its good to be bad Battle online in a coop campaign or offline in splitscreen,70.08934865646617,In this exciting action strategy game players fight on the side of both Good and Evil in all the biggest battles from The Lord of the Rings movies The Battlefront format allows them to switch between characters at will to suit the circumstance or their style reliving  and even reinventing  the chaotic and engrossing conflicts from the films as they choose how best to tackle their objectives and defeat their enemies
1233187200,[25],7121,Ninja Blade,"[6, 12]",It was July 7th 2011 While investigating reports of unlawful weapons trafficking peacekeeping forces encountered an unclassified carnivorous species occupying a small village in Northern Africa These rabid creatures were easily provoked and resistant to conventional attack,69.6610777712118,Missing
1232496000,"[8, 9, 15, 31, 32, 33]",3976,The Maw,"[6, 12]",In The Maw players control Frank who in turn controls The Maw via an electrical leash that he uses keep him at his side Gameplay involves guiding The Maw in specific directions to clear obstacles and complete levels The Maw also has the ability to eat objects and creatures taking on some of the properties of the thing it eats such as breathing fire flying or simply growing in size Players then use The Maws increased abilities to navigate previously impossible sections of a level,67.29088040815442,The Maw is set in a futuristic universe The game begins with Frank a pacifist bipedal alien and The Maw a purple oneeyed creature with large teeth both having been captured by the Galactic Bounty Hunters For unknown reasons the ship on which they are being held crash lands on a strange planet killing all the crew Alone they set out for a communications tower in the distance while on the run from additional Galactic Bounty Hunters who have come to recapture them
1233014400,"[5, 12]",10301,Fallout 3: Operation Anchorage,"[6, 9, 12]",Enter a military simulation and fight in one of the greatest battles of the Fallout universe  the liberation of Anchorage Alaska from its Chinese Communist invaders,65.53457601668964,Missing
1230940800,"[5, 33]",21250,R-Type Dimensions,"[9, 12]",The coinop classics RType  RType II are together on the PlayStationNetwork Fight through all 14 Bydoinfested stages in retro 2D graphics or shiny 3D graphics  and swap back and forth with the touch of a button onthefly The new 3D graphics are accompanied by fully reimagined arrangements of the timeless RType music tracks The classic gameplay remains untouched while the new Infinite game mode allows continuous progression from game start to final boss the Bydo will not evade you this time Both game modes can be played as single player or local multiplayer Pull yourself together save the earth and strike down the Evil Bydo Empire,62.09149149000537,Missing
1233014400,[25],5478,Afro Samurai,"[9, 12]",Afro Samurai is a 3D brawler with platforming elements loosely based on the manga and anime series of the same name Using light hits power hits kicks and blocks the player fights various enemies Most levels culminate in a boss fight and inengine cutscenes advance the story  The game features a celshaded animation style Though it is a hack and slash game the fighting is a bit more strategic and the player will be able to block and use combos The enemies will respond by rolling ducking and hopping over the players blade and occasionally using body orifices to catch the weapons the combat system was worked on by Monty Oum,49.99226518724957,Gianlucas cousin said that the one who becomes Number One will rule the world wielding powers akin to a god Someone becomes Number One by killing the previous Number One and taking his ceremonial headband However only the Number Two is allowed to challenge the Number One Because of this few people ever reach the Number One because the Number Two headband is constantly changing owners Afros father was the old Number One until he was brutally killed by a gunman named Justice an event witnessed by Afro as a child Now an adult Afro Samurai is the current Number Two and a master swordsman he travels the road seeking revenge on Justice Lengthy flashbacks interspersed throughout the story detail how Afro rose from frightened boy fleeing the death of his father to master swordsman and eventually to become the current Number Two while the story in the present deals with the adult Afro making his way to the mountain top keep of the Number One to duel Justice while at the same time the mysterious cult known as the Empty Seven Clan sends various agents to kill Afro and take his Number Two headband
