first_release_date,id,name,platforms,summary,genres,storyline,rating
1688342400,267310,Hauntred Factory Skibidi Poppy Freedy,"[6, 34, 49, 169]",Hauntred Factory Skibidi Poppy Freedy is a thrilling horror game that will test your courage and skills Explore the dark and mysterious factory where you will face terrifying creatures and deadly traps Complete scary missions and unlock characters like Freedy Skibidi Toilet and Huggy Wuggy Can you survive the nightmare and escape the factory,Missing,Missing,Missing
1690416000,265823,The Expanse: A Telltale Series - Episode 1: Archer's Paradox,"[6, 48, 49, 167, 169]",Experience the exciting universe of The Expanse like never before in Telltales latest adventure The Expanse A Telltale Series Follow Cara Gee who reprises her role as Camina Drummer and explore the dangerous and uncharted edges of the Belt aboard the the Artemis From scavenging wrecked ships in a zerog environment to surviving a mutiny to combating fearsome pirates you make the difficult choices and reveal Camina Drummers resolve in this latest Telltale adventure,Missing,Missing,Missing
1690416000,263523,Warframe: Echoes of Duviri,"[6, 48, 49, 130, 167, 169]",This update adds Wisp Prime along with her signature weapons Fulmin Prime and Gunsen Prime These additions replace Nidus Prime Strun Prime and Magnus Prime which have now been added to the Prime Vault  Other additions include a new drifter melee weapon Argo  Viel new Undercroft tiles with a Jackal assassination mission 5 new Incarnon weapons 4 new Warframe augment mods 4 new Duviri decrees and a Duviri dojo room that allows you to free roam on the Harbingers Pass and Courtiers Bliss islands,"[5, 12, 31]",Missing,Missing
1690761600,259672,Comic Book Legends,"[49, 169]",Discover the adventure and action bundle bringing together three thrilling games Blacksad Under the Skin North  South and XIII Immerse yourself in unique universes and prepare for captivating and varied experiences,[31],Missing,Missing
1690761600,259671,Have Fun Together,"[49, 130, 169]",The more the merrier Gather friends and family for hilarious game nights with this bundle dedicated to party games,Missing,Missing,Missing
1690761600,259670,Adventurous Mind,"[49, 130, 169]",Explore the depths of suspense adventure and intrigue with this bundle of musthave games Alfred Hitchcock  Vertigo Beyond a Steel Sky and Syberia 3 Immerse yourself in fascinating worlds solve captivating mysteries and discover extraordinary stories,[31],Missing,Missing
1690329600,259513,Shadowblade Odyssey,[49],Shadowblade Odyssey is an enchanting 2D platform adventure game that draws inspiration from the classic retro Shadow style Embark on a thrilling journey through a mysterious phantasmal world where players take on the role of a young hero  In this game players must skill fully evade cunningly placed traps and employ their mastery of blades and darts to vanquish enemies However combat is not the only approach players can also learn potent shapeshifting abilities to conceal themselves within the shadows quietly elude adversaries and seek out hidden treasures  Players can exchange their hardearned currency to acquire new abilities upgrade their existing skills and unlock powerful enhancements for their character Whether its improving the effectiveness of their blades and darts extending the duration of their shapeshifting ability or acquiring unique and rare skills,Missing,Missing,Missing
1690416000,259512,Lovecraftian Bundle,"[49, 130, 169]",Immerse yourself in the terrifying universe of HP Lovecraft with this bundle,"[9, 31]",Missing,Missing
1690329600,259133,One Button Games 5-in-1,[49],Challenge yourself with these 5 onebutton fastpaced games  In B Cannon you are moving around the screen and can reverse your direction by pressing a button Your goal is to shoot the circles that are bouncing around You aim automatically and shoot at the current aim position Hold a button to shoot The circles break up into smaller ones and you have to shoot them until they can no longer be broken down The game is over when you touch any circle  In Cate P you score points by destroying the caterpillars crawling around you When you press a button you will rotate clockwise and shoot in the direction you were looking at before Try to hit the caterpillars and avoid being hit by them You score points by shooting the segments of a caterpillar The game is over when any caterpillar touches you  In S Lanes You are constantly moving between the four lanes on the left side of the screen Your goal is to shoot enemies that are coming from the right to keep them from reaching the lanes Hold a button to shoot and to move forward towards the enemies Collect the coins that enemies drop after you destroy them to score points The game is over when any enemy reaches any of the lanes  In Thunder you are running in the middle of a thunderstorm Collect the stars that form when lightning strikes the ground to score points But avoid getting hit by lightning Reverse your direction by pressing a button or by hitting the sides of the screen The game is over when you get struck  In UD Cave your screen is split in halves with a cave in each half You control two characters simultaneously going through the caves on each side The cave on the right is upside down Press a button to make both characters go right Collect coins on the way to score points The game is over when either of the two characters hits the sides of the cave,Missing,Missing,Missing
1690416000,259027,Nova Strike,"[6, 130, 167, 169]",Fire up your blaster cannons and take on waves of enemies in this retro shootem up with procedural levels Come back stronger with each attempt and beat the high score,"[5, 33]",Destroy as many enemy ships as possible while skilfully dodging their attacking fire After defeating mighty armadas a formidable boss stands in your way You need to watch learn and anticipate the attacks of each boss to stand a chance of defeating them Push yourself to your limits to complete the perfect run and beat the high score,Missing
