first_release_date,genres,id,name,platforms,summary,rating,storyline
1135987200,[5],260018,Doom II,[11],Doom II was included in Doom 3 Collectors Edition for the Xbox which was released in 2005 This port includes an exclusive level Betray It featured multiplayer like the PC version however not through Xbox Live This port was programmed by Vicarious Visions The Xbox version of Doom 3 Resurrection of Evil also contains this same port as well as Master Levels for Doom II,Missing,Missing
1135987200,[5],260017,The Ultimate Doom,[11],The Ultimate Doom was included in Doom 3 Collectors Edition for the Xbox which was released in 2005 This port includes an exclusive level Sewers It featured multiplayer like the PC version however not through Xbox Live This port was programmed by Vicarious Visions The Xbox version of Doom 3 Resurrection of Evil also contains this port  This particular port actually appears to be an emulation of the aged DOS version of the game furthermore it seems to have been somewhat rushed as it is somewhat limited in functionality and has a few bugs and design quirks,Missing,Missing
1135209600,"[24, 25]",247095,Dynasty Warriors 5: Special,"[6, 12]",Dynasty Warriors 5 Special includes content from Dynasty Warriors 5 and Dynasty Warriors 5 Xtreme Legends excluding the Edit Mode and Destiny Mode features Sports higher resolution graphics and includes the Japanese and English tracks  The game was exclusive to East Asian regions,Missing,Missing
1134000000,Missing,233976,2 in 1 Combo Pack: Sonic Heroes/Super Monkey Ball Deluxe,[11],2 in 1 Combo Pack Sonic HeroesSuper Monkey Ball Deluxe is a video game compilation of two Sega titles one of which is from the Sonic the Hedgehog series It was developed by Sonic Team and released for the Xbox in 2005 by Sega,Missing,Missing
1133481600,"[16, 35]",80107,Hardwood Spades,[12],Get more tricks Stick your friends with more bags And best of all FOOM EM Youve got a partner waiting so get back to the game,Missing,Missing
1135987200,[14],73847,AFL Premiership 2005,"[6, 8, 11]",AFL Premiership 2005 is based off the Australian Rules Football game that is quite popular in southern parts of Australia Based off the official rules and has full licensing from the AFL board It is a mixture of a few sports originally developed by a Australian Cricket Coach who wanted to keep his team fit in the off season It is mainly played throughout the state of Victoria but has now gotten a following in other states  The game includes all the 16 teams 692 AFL players with stats and 8 of the stadiums The game also includes support for the Cameo Eyetoy PS2 version that will allow the player to put hisher head into the game on top of one of the players Full multiplayer gameplay is supported using Gamespy for online play or using the Multitap you can have up to 4 players The PS2 version also comes with a bonus 100 Years of Australian Football DVD  The later released Xbox and PC versions do not contain the DVD but because of the later release changes from the AFL draft have been implemented even though the overall team score has not been updated,Missing,Missing
1135987200,[10],60274,Volvo: Drive for Life,[11],An advertising game for Volvo focusing on the safety of the vehicles,Missing,Missing
1133481600,[5],41596,Perfect Dark Zero: Collector's Edition,[12],Perfect Dark Zero features a campaign mode consisting of 14 missions that can be played cooperatively and a multiplayer mode where a maximum of 32 players can compete against each other in numerous types of deathmatch and objectivebased games Both the cooperative and multiplayer modes support splitscreen system link and the Xbox Live online service The game was under development for five years and was originally intended to be released for the Nintendo GameCube and later the Xbox  Perfect Dark Zero sold more than one million copies worldwide and received generally positive reviews from critics garnering a score of 81 out of 100 at review aggregate website Metacritic The games numerous multiplayer modes singled out as strong features However some critics felt that the game did not meet the expectations criticizing singleplayer aspects such as its story and voice acting Two sequel novels Perfect Dark Initial Vector and Perfect Dark Second Front as well as a comic series Perfect Dark Janus Tears were released to continue the story of the game,Missing,Missing
1134172800,"[9, 33]",25025,Tetris: The Grand Master Ace,[12],Missing,Missing,Missing
1135987200,[5],22573,Gene Troopers,"[6, 8, 11]",A long war has ended and the Galactic Empire has grown but it isnt stable Rebel groups still fight the regime but with the invention of genetic transformation a normal civilian can be transformed into a mindless easy to command but strong fighting unit These civilians werent asked they were forced to undergo the procedure You play one of these civilians First they took your daughter and then they came for you But before the procedure was completed you were rescued by the rebels Now its your turn to fight back,Missing,Missing
1134000000,"[5, 13]",22567,Operation Flashpoint: Elite,[11],Operation Flashpoint Elite immerses you in realistic Cold War military situations Not only do you control and command squads and soldiers but also land sea and air vehicles Youll have access to cars APCs tanks and even military helicopters The games openended environments let you experience different kinds of gameplay whether youre commanding a squad driving tanks transporting troops piloting a helicopter or taking on the role of a sniper,Missing,Missing
1134864000,"[13, 14]",22548,LMA Manager 2006,"[8, 11]",All new transfer system all new look same brilliant gameplay  LMA Manager 2006 represents a massive leap forward in the series  now with an even more realistic transfer market  and as challenging and playable as ever  Realistic Transfer System Giving you more complex negotiations and more control than ever before  Stunning 3D Match See your manager take charge from the touchline  Brand New Look Incredible new visuals and more realistic look  Share Content  Update Your Stats Online  Commentary from Alan Hansen  Gary Lineker,Missing,Missing
1133481600,"[16, 35]",20507,Hardwood Hearts,[12],Your mama told you not to go around breaking hearts But in Hardwood Hearts thats what its all about Try to take as few points as possible unless you want to shoot the moon If you take all the points in a moon shot the points go to your opponents Up the stakes even more with Spot Hearts where heart cards are worth their face values the queen of spades is worth 50 and a moon shot earns your foes a whopping 150 points And dont forget to congratulate your friendsor irritate your opponentswith a clever foom,Missing,Missing
1135209600,"[4, 14]",7251,Wrestle Kingdom,"[8, 12]",FIGHT The greatest pro wrestling organizations fight for domination Create your own wrestler and become the legend of your league Take on your rivals and dominate the opposition Wrestle Kingdom is here,Missing,Missing
1134086400,[14],6022,Rugby League 2,"[6, 8, 11]",Missing,Missing,Missing
1135987200,"[5, 13, 14]",5855,Greg Hastings' Tournament Paintball MAX'D,"[8, 11, 20, 24]",The sequel to the original Tournament Paintball game,Missing,Missing
1134345600,"[25, 31]",5844,Gauntlet: Seven Sorrows,"[8, 11, 12]",Gauntlet is back for yet another iteration The Emperor has crucified his four loyal heroes to a magic tree driven by a maniac thirst for their immortality Hundreds of years later as only a ghost he came to regret all the wrong deeds he has done and frees them asking them to defeat his six former advisors in an attempt to undo what he has done  This version of Gauntlet goes back to the roots The warrior valkyrie elf and wizard fight their way through hordes of enemies to make their way to the six bosses The game is mostly a hacknslash affair puzzles are limited to finding keys and pressing buttons that open doors and portals Every character has a unique set of moves and attacks The warrior has rather powerful attacks the valkyrie has quick moves the elf can shoot powerful arrows and the wizard has several magical range attacks  Defeating enemies gives you experience points that may be used to increase your three stats some chests in the levels contain better armor or weapons Also new moves can be purchased with gold  The game can be played both in singleplayer as well as cooperative multiplayer where up to four players fight together  The newest feature of this game other than the much better graphics is the online gaming feature Played online the game is identical to a regular multiplayer game with each player on a different box,Missing,Missing
1134086400,[10],5838,Ford vs. Chevy,"[8, 11]",Few rivalries in American history evoke stronger emotional reactions than that of the oldest rivalry in American Motorsports  Ford vs Chevy This competition appeals to tens of millions of Ford and Chevy owners and NASCAR racing fans Ford vs Chevy takes players to the town of Westington where residents and rivals Tyrone Baker and Eddie Olson got things started way back in the earliest days of motoring by racing their Ford Model T and Chevy 490 Over the years their rivalry grew and soon other Ford and Chevy owners started to join in the fun Out of this rivalry the Westington Cup was born And so we come to today  the Westington Cup tournament is about to begin As a driver for either the Ford or the Chevy team its time to defend your pride as you battle in a variety of different races missions and vehicles Its furious fun as you race 48 of the hottest Ford and Chevy cars trucks and race cars of all time,Missing,Missing
1134604800,[10],43492,Need for Speed: Most Wanted - Black Edition,"[6, 8, 11]",In Need for Speed Most Wanted you can try to become the most notorious street racer alive Outrun both racers and cops to increase your reputation and move up the street racing blacklist You can choose from a variety of vehicle types and destructible urban maps featuring shortcuts traffic and patrolling police Need for Speed Most Wanted also includes online play for challenging other gamers,87.87880701102509,Missing
1135814400,"[4, 33]",1392,Dead or Alive 4,[12],Dead or Alive 4 is a fighting game and the fourth major title in the Dead or Alive video game series its plot following the events of the 2001 title Dead or Alive 3 Dead or Alive 4 features 22 playable characters and many multitiered and interactive fighting arenas DOA4 has a number of updates in reference to previous titles Characters move lists have been vastly updated and four new characters have been added to the fighting roster with returns from a couple of past characters as well The counter system has been tightened making the window for counters shorter and more difficult to execute and the amount of damage that counters inflict has been changed,82.16061015242481,Dead or Alive 4 focuses on the story of Helena Douglas taking over the mantle of the Dead or Alive Tournament Executive Committee as its second chairman determined to fight against the corruption in the organization After losing both her father and her beloved mother to the darkness of conspiracy Helena chose to place herself in the middle of the maelstrom in order to put an end to the chain of tragedy once and for all  The man who holds the true power at Doatec Victor Donovan locked himself in the Bio Lab Core again to continue coveting his dream of creating the perfect human weapon His new project code named Alpha152 is the result of the ultimate evolution of hypercloning technology birthed from a DNA sample of Kasumi  The main storyline continues with the war between the Doatec and the Mugen Tenshin Ninja Clan After Ayane successfully defeats Doatecs last creation Omega Hayate returned to the Mugen Tenshin clan taking over the leadership Now leader his heart burns with the desire of revenge as he goes on a quest to put an end to Doatec During the fourth tournament Hayate brought together the most powerful group of Ninjas known to man He is accompanied by Ayane Ryu Hayabusa and other members of the Mugen Tenshin clan Kasumi though reluctant is dragged into the events herself as she follows her brother
1135987200,"[9, 33]",20509,Zuma Deluxe,"[6, 9, 11, 12, 14, 49, 55]",Survive the ancient temples of Zuma the critically acclaimed actionpuzzler from PopCap Deep in the jungle lie hidden temples bursting with traps and trickery and its up to you to uncover their treasures Fire magical balls from your stone frog idol to make matches of three or more and clear the deadly chain before it reaches the golden skull Think fast and aim smart or youll be history in this actionpacked puzzle challenge,77.56364430187776,Missing
1134604800,"[8, 9, 33]",85653,Exit,"[12, 38]",Exit is a actionpuzzle game first released in Japan and later in other parts of the world The basic premise is to lead the main character Mr ESC an escapologist out of hospitals underground facilities offices and other buildings within the given time limit Along the way the player will be hindered by obstacles such as fires earthquakes floods or even meteor showers Sometimes the player must also help trapped individuals escape which will take quick thinking and planning ahead to exit the building successfully,53.0,Missing
1134000000,"[7, 13]",24145,Karaoke Revolution Party,"[8, 11, 21]",Along with singing the songs Karaoke Revolution Party also requires players to hit their marks on the pads as well as the notes on the screen Along with the trademark vocal lines that scroll across the screen there are now occasional directional arrows to tell gamers when to jump on a particular direction This is far from the aerobic insanity of the DDR games which can easily build up a sweat as dancers frantically try to keep putting their feet in the right place Instead the mode offers more of a light choreography addition to the game Instead of the usual three dozen songs that the previous games have included KRP sports 50 tracks that include some classics like Sweet Caroline and Do You Really Want To Hurt Me as well as modern hits like Crazy in Love and I Dont Wanna Be,30.0,Missing
