first_release_date,genres,id,name,platforms,summary,storyline,rating
1253750400,[14],229207,Madden NFL 10: AFL Legacy Pack,"[9, 12]",Missing,Missing,Missing
1253491200,"[31, 32]",174491,On a Roll,"[3, 6, 12, 14]",On A Roll is a colourful 2D platformer with 16 levels of increasing difficulty over four unique graphical themes,Missing,Missing
1251936000,Missing,91630,Avatar Drop,[12],Missing,Missing,Missing
1253059200,[8],69117,Bubble Bobble Neo!,[12],The action game classic Bubble Bobble returns as an XBLA game Encase your enemies in bubbles with the bubblespitting dragon Bub Enjoy a fullon recreation of the arcade version of the original game in Classic Mode 100 rounds as well as various new features such as offline coop play for up to 4 players in Arrange Mode 100 rounds and competitive play in VS Mode Learn the various techniques of the game and clear all the rounds,Missing,Missing
1251936000,[10],67959,Halfbrick Rocket Racing,"[9, 12, 38, 39]",Released under the casual Halfbrick Fridays lineup Rocket Racing is a simple futuristic racing game where you control rocket ships in a 2D arena Created as a simple to play hard to master game with three controls turn right turn left and go forward  Depth comes with the unique way in which your acceleration is controlled by pushing off walls known ingame as a Grind Combine your grind with special boost panels and plan your trips around or through the disruptive cutout zones placed around most levels to aim for record times  Dynamic situations are made with the many courses available across the games 6tier campaign mode In it youll be tasked to fulfill several conditions to proceed each ending with a multirace Grand Prix,Missing,Missing
1253577600,[10],67861,Indianapolis 500 Evolution,[12],Indianapolis 500 Evolution lets you relive racing at indy in the 60s  Game features much more then the Indy 500 build and race your car the way you want,Missing,Missing
1254268800,"[14, 26]",67763,Football Genius: The Ultimate Quiz,"[9, 12]",Football Genius  The Ultimate Quiz for the Xbox 360,Missing,Missing
1251849600,[15],67690,Yo-Ho Kablammo,[12],Immerse yourself in the fully 3D pirate world of YoHo Kablammo Master your vessel and take to the seas in this frantic actionpacked game Blast your foes with cannon fire collect numerous powerups to give you the upper hand and collect the spoils of your victory Set your sails and navigate a variety of ships all with unique playing styles Play the single player challenges or battle your friends in multiplayer madness online and offline to show who the true pirate is Only one can survive in these ruthless times will it be you Your ship awaits captain,Missing,Missing
1252454400,[14],67044,Avatar Golf,[12],Xbox Indie game that lets you take to the links with your Avatar or create your own course to share with friends,Missing,Missing
1251849600,[14],51617,Backyard Football 2010,"[5, 12]",Authentic NFL Action Real Pros Plays and Strategies Backyard Football is the best selling kids football video game of all time Combine wild arcade style power moves and control Check out the new gameplay graphics and environments Play all 32 NFL teams 11 wacky Backyard teams or create your own Backyard Football comes loaded with top NFL Superstars as kidsTom Brady Peyton Manning LaDainian Tomlinson Michael Turner Tony Romo Brady Quinn and more Play one game or a whole season Tons of unlockable players fields and goodies,Missing,Missing
1252281600,"[12, 31]",47477,Fable II: Game of the Year Edition,[12],Fable II Game of the Year Edition is a version of Fable II It has both downloadable content packs included Knothole Island and See the Future,Missing,Missing
