first_release_date,genres,id,name,platforms,summary,storyline,rating
1684972800,[5],266391,Generation Zero: Tactical Equipment Pack 2,[49],Take your guerilla operations to the next level with our second Tactical Equipment DLC Using scavenged parts and tech the Resistance have crafted five new items to distract disrupt hack and blow up your enemies,Missing,Missing
1684972800,Missing,264825,Guilty Gear: Strive - Guilty Gear 25th Anniversary: Special Additional Color Pack,"[6, 48, 49, 167, 169]",This color pack unlocks colors for the initial roster of 15 characters as well as the 9 characters from Season Pass 1 and Season Pass 2 for a total of 24 characters There are 2 colors for every character making for 48 extra colors available,Missing,Missing
1684972800,Missing,264824,Guilty Gear: Strive - Guilty Gear 25th Anniversary: Appreciation Color Pack,"[6, 48, 49, 167, 169]",This color pack unlocks colors for the initial roster of 15 characters as well as the 9 characters from Season Pass 1 and Season Pass 2 for a total of 24 characters There is 1 color for every character making for 24 extra colors available,Missing,Missing
1684800000,"[13, 15]",257084,Cities: Skylines - Piano Tunes Radio,"[6, 48, 49]",Piano Tunes is the perfect Radio Station for those of you who love classical whimsical elegant piano music With 16 songs and approximately one hour of music your city will rise flawlessly from your fingertips,Missing,Missing
1684800000,"[13, 15]",257082,Cities: Skylines - 90s Pop Radio,"[6, 48, 49]",90s lovers out there this Radio Station is for you With 90s Pop youll fall in love with this incredible music once again enjoy 16 new tracks and almost one hour of music,Missing,Missing
1683158400,Missing,256639,Fortnite: Captain Hypatia's Level Up Quest Pack,"[48, 49, 130, 167, 169]",Missing,Missing,Missing
1684800000,"[13, 31]",254791,Minecraft: Sonic Texture Pack,"[6, 34, 39, 48, 49, 130, 169]",See the world through the eyes of Sonic your favorite blue hedgehog This complete texture pack inspired by iconic zones like Green Hill and Labyrinth transforms your entire world into a unique but familiar landscape Just beware the hostile mobs  theyve gotten a Badnik new look,Missing,Missing
1684972800,[4],254566,Guilty Gear: Strive - Additional Battle Stage: Tír na nÓg,"[6, 48, 49, 167, 169]",The additional battle stage Tír na nÓg becomes selectable ingame,Missing,Missing
1683158400,Missing,254253,Lego Star Wars: The Skywalker Saga Starkiller Update,"[130, 169]",For the uninitiated Luke Starkiller is an early version of Luke Skywalker as portrayed in concept artwork by Ralph McQuarrie the designer and illustrator who helped to define the iconic look and style at the Star Wars universe,Added as a free May 4th update Starkiller inspired by Ralph Mcquarries concepts joins Lego star wars the skywalker saga,Missing
1684800000,Missing,252592,Cities: Skylines - Hotels & Retreats Bundle,"[6, 48, 49]",The Hotels  Retreats bundle includes a miniexpansion for Cities Skylines alongside a selection of content and music to keep your cities thriving for a long time Get Hotels  Retreats and enjoy buildings and music inspired by cities the world over  The bundle includes  Hotels  Retreats Miniexpansion  Brooklyn  Queens Content Creator Pack  Railroads of Japan Content Creator Pack  Industrial Evolution Content Creator Pack  Piano Tunes Radio Station  90s Pop Radio Station,Missing,Missing
