first_release_date,genres,id,name,platforms,summary,rating,storyline
1058227200,[12],74551,Star Wars: Knights of the Old Republic - Yavin Station,"[6, 12, 34, 39]",Yavin Station is a space station near Yavin in the PC Mac OS X and mobile versions of the game and is available to Xbox players via download from Xbox Live,Missing,Missing
1057190400,[14],23694,Wakeboarding Unleashed Featuring Shaun Murray,"[8, 11]",Wakeboarding is part of Activisions line of Extreme Sports titles A rider using a board thats like a combination of a surf board body board and skateboard is pulled along the water by rope at high speeds by the boat up front and must pull of tricks either by jumping of jumps or using the wake left by the boat itself hence the sports name  Unleashed takes this sport and turns it upside down allowing you to fly down water ways through well known locations around the world pulling stunts off buildings or cliff faces Other objectives are included that have you completing tasks and busting tricks in a unique way  Multiplayer modes include oneonone trick attack and horse where both players compete against each other to pull off the best tricks Cooperative mode has one player driving the boat while the other hangs on behind with new challenges for the boat driver to complete as well as the rider,Missing,Missing
1058918400,"[5, 31, 32]",5853,The Great Escape,"[6, 8, 11]",The Great Escape is an actionadventure stealth video game based on the 1963 movie of the same name It was developed by UKbased developer Pivotal Games The game was released on Xbox Microsoft Windows and PlayStation 2,Missing,Missing
1059177600,"[15, 31]",5762,C.A.T.: Cyber Attack Team,[11],CAT Cyber Attack Team is an tacticalstrategy game for Xbox released exclusively in Japan,Missing,Missing
1057708800,[14],3806,Outlaw Volleyball,"[8, 11]",Outlaw Volleyball is the second game in Simon  Schusters growing Outlaw franchise  As the title suggests you play various games of volleyball with shady and dirty characters from a slutty biker to an ex con to a pair of strippers There are sixteen players in total Each character has his or her own unique personality strengths and weaknesses  There are four different modes you can compete in Exhibition which is a standard volleyball game Tour which is the career mode that spans fifty different events and Drills which are sort of like practice games that awards points you can use to improve your players abilities The fourth mode is Xbox Live enabled allowing you to play with people over the Xbox Live service  There are ten different courts to play on each one with its own backgrounds and animation You can play on a beach at a carnival or even in a prison  Outlaw Volleyball utilizes the same momentum feature first seen in Outlaw Golf which allows you to earn beating tokens that you can spend on beating up the other team If you are doing lousy beating up a member of the other team refills your momentum meter allowing you to come back and possibly win,Missing,Missing
1058227200,"[12, 31]",116,Star Wars: Knights of the Old Republic,"[6, 11, 14, 34, 39, 130]",Choose Your Path Set 4000 years before the Galactic Empire you are the last hope for the Jedi Order and the Republic  can you master the ways of the Force to become their savior Or will you fall to the dark side and achieve ultimate power Hero villain peacekeeper or chaosbringer you and your party will determine the fate of the galaxy  Star Wars Knights of the Old Republic is a roleplaying video game Players will be able to create their own characters and be able to choose what gender appearance class skills attributes and feats they have throughout the game  no two characters will be the same,90.76550974726402,It is four thousand years before the Galactic Empire and hundreds of Jedi Knights have fallen in battle against the ruthless Sith You are the last hope of the Jedi Order Can you master the awesome power of the Force on your quest to save the Republic Or will you fall to the lure of the dark side Hero or villain savior or conqueror you alone will determine the destiny of the entire galaxy  Former Jedi Darth Malak a Dark Lord of the Sith and Darth Revans former apprentice has unleashed a Sith armada against the Republic Malaks aggression has left the Jedi scattered and vulnerable many Jedi Knights have fallen in battle and others have sworn allegiance to Malak  The game opens with the players character  the player can choose a face and be male or female canonically a male  awakening aboard the Republic ship Endar Spire which is under attack by Malaks forces The players character gradually gathers companions and pieces together their past while attempting to stop Malak  The game is a part of the Star Wars Legends Universe
1058140800,[4],86343,Capcom vs. SNK 2 EO,"[11, 21]",Capcom vs SNK 2 EO is the same game but with minor changes in gameplay and the inclusion of an EO Easy Operation system that allows the player to perform specific attacks by simply moving the right analog stick in a certain direction Like all other home versions of the game CvS2 EO also contains four bonus characters Evil Ryu Orochi Iori Shin Akuma Shin Gouki in Japan and Ultimate Rugal God Rugal in Japan poweredup versions of four regular characters  Before selecting a team the game offers a selection of Grooves which change the way the game is played as well as ACism or GCism Grooves GCism simplifies the control scheme originally designed for the GameCube gamepad In the Xbox version it is called EOism Capcom vs SNK 2 EO also removed the Roll Cancel glitch that was in the original versions In addition the Xbox version of CvS2 EO also included online play for up to two players on Xbox Live as well as progressivescan 480p support which was noticeably absent in the PlayStation 2 version,73.0,Missing
1059004800,[4],6184,SNK vs. Capcom: SVC Chaos,"[8, 11, 52, 79, 80]",SNK vs Capcom SVC Chaos primarily utilizes the command system of The King of Fighters series incorporating lightstrong kicks punches cancels and charging attacks Unlike its predecessor Capcom vs SNK 2 this game lacks both air guards and a groove system instead focusing on quicker gameplay Characters are provided with a basic 3level bar system for executing superspecial attacks with basic filling options attributed to strikes and damage Additionally the sprites from the various series received new models and some special effects were changed in the command lists for example the player cannot increase the damage of the Zujou Sashi used by Choi Bounge by tapping the buttons anymore,70.12127977966743,Missing
1059523200,"[11, 15]",5720,Aliens Versus Predator: Extinction,"[8, 11]",Aliens Versus Predator Extinction is a realtime strategy game featuring three different species all vying for control of the planet LV742 Players can command an elite force of Colonial Marines stalk their prey as a member of the Predator clan or scurry along in packs as the acidspitting Aliens Gameplay involves advancing through a series of missions ranging in locale from jungles and caverns to futuristic battlefields and space colonies Each faction offers ten types of combat units that can be upgraded over time with new attributes or equipment specific to the species Predators for instance increase their number of vision modes Aliens impregnate their victims with facehuggers while Colonial Marines receive new weapon enhancements As in titles like StarCraft units range in scope from standard grunts and infantry to specialized forces and massive troop transports,68.88512717613568,Missing
1058313600,[14],5956,NCAA Football 2004,"[8, 11, 21]",NCAA Football 2004 is an American football video game released in 2003 by Tiburon It is the successor to NCAA Football 2003 in the NCAA Football series The player on the cover is former USC quarterback Carson Palmer The game is available for play with the NGage Commentators are Brad Nessler Kirk Herbstreit and Lee Corso The game is an EA Sports Bio game and is compatible with other games with the feature Madden NFL 2004 and NASCAR Thunder 2004 for example  The games gameplay similar to NCAA Football 2003 but with updated player stats and rosters Players can rename players or create their own college team If the player named the school after one of the schools in the game the announcers use its name and fight song in the game The game features new onfield presentation features such as players walking out of their locker room area and then onto the field behind a group of flag bearers It also features player touchdown celebrations which can result in a penalty for unsportsmanlike conduct,40.0,Missing
