first_release_date,id,name,platforms,summary,genres,storyline,rating
1269993600,270447,Mama & Son: Clean House,[12],Xbox Live indie game by Ludosity Interactive,Missing,Missing,Missing
1269993600,270446,MagicalCube,[12],MagicalCube is a missionclear style puzzle game The object of this game is to defeat monsters in battle by using Maries magic,Missing,Missing,Missing
1269993600,266634,Chieri no Doki*Doki Yukemuri Burai Tabi,[12],Chieri no DokiDoki Yukemuri Burai Tabi is an Action game developed and published by dy which was released in 2010,Missing,Missing,Missing
1268524800,232832,Dante's Inferno: St. Lucia Edition,"[9, 12]",The St Lucia Edition is a Game of the Year Edition release and in addition to the game and manual the St Lucia Edition includes the following  exclusive artwork The dark Forest DLC Trials of St Lucia DLC  This Version was only available in Italy,"[25, 31]",Missing,Missing
1267660800,172772,Dante's Inferno: Dark Forest Pack,"[9, 12]",The Dark Forest pack includes the Disco Inferno costume Stone of Wrath relic and a prequel level featuring new enemies puzzles and storyline,"[25, 31]",During his journey home to Beatrice after fighting in the Crusades Dante found himself lost within these dark woods During the opening scene of the game Dante was shown sitting by a campfire in the forest by sewing the red cross tapestry to his bare chest  The player could download the Dark Forest level to play as an extension to the primary story of Dantes Inferno In order to escape from the forest Dante must carefully navigate through a maze of pathways by using the moonlight to guide him As he made his way through the forest he would need to fight the hordes of monsters,Missing
1267660800,92196,Nobunaga's Ambition: Tendou with Power Up Kit,"[6, 9, 12, 46]",Nobunagas Ambition a series synonymous with Historical Simulation Games has now released an extension of the 13th release in that series Nobunagas Ambition Tendou at the Steam Store as Nobunagas Ambition Tendou wPowerup Kit,[15],Missing,Missing
1269388800,91353,Game Room,"[6, 12]",Game Room lets you relive the glory days of classic arcade and console games in their original forms Game Room will bring you a library of original classics like Centipede and Asteroids Deluxe from Atari Inc and other favorites from Intellivision Konami Corp and more With weekly new title releases your arcade will soon be retrofitted to perfection Challenge your friends to beat your high score by sending custom challenges and taunts across platforms earn Achievements unlock levels and climb your way to the top of the universal leaderboards,"[13, 33]",Missing,Missing
1269820800,65252,Pew Pew Pod,[12],An Xbox LIVE Indie Games topdown shooter not dissimilar to Geometry Wars,Missing,Missing,Missing
1269648000,59723,Zulu Hour,[12],A vertically scrolling shoot em up,Missing,Missing,Missing
1268092800,47440,BioShock 2: Special Edition,"[6, 9, 12]",Special Edition Includes BioShock 2 game a vinyl 180g LP with Bioshock 1 orchestral score and frameable jacket an audio CD with Bioshock 2 orchestral score 3 vintage Rapture advertisements rolled a Bioshock 2 Art Book 164 pages 8 12 x 11 and hardcover,"[5, 12, 31]",Missing,Missing
