first_release_date,genres,id,name,platforms,summary,rating,storyline
1190678400,[5],43955,Halo 3: Legendary Edition,[12],The set includes   A scaleddown replica model of a MJOLNIR Mark VI helmet  A plastic holder for the three discs  Three discs  Disc One is the game itself Halo 3  Disc Two is the same Xbox 360 game disc that was in the Halo 3 Limited Collectors Edition  Disc Three which is exclusive to the Legendary Edition contains the cutscenes from Halo Combat Evolved and Halo 2 in chronological order with optional developer commentary featuring Joseph Staten Martin ODonnell and Jason Jones Also included on the disc is a guide to the 7 Steps to World Domination plan included in a short history of Bungie as well as a documentary chronicling Cortana voice actor Jen Taylor as she learns about the Bungie fan community Also included was an episode of This Spartan Life which included footage made in Halo 3 and two episodes of Red vs Blue The Call and a special edition of Red vs Blue Episode I Included in the special edition of Red vs Blue Episode I was a short mockumentary about the time leading up to the creation of the series Also on this disc is the expanded digital Bestiarum and also the surround sound test carried over from Halo 2,Missing,Missing
1188950400,"[9, 31]",22551,Interpol: The Trail of Dr. Chaos,"[6, 9, 12, 14]",Track down the evil and destructive fugitive Dr Chaos as you hunt down clues in the exciting seek and find game Interpol The Trail of Dr Chaos As an elite agent for Interpol it is your mission to eradicate his trail of corruption as it takes you around the world from one international city to the next Use your investigative skills to quickly gather the evidence needed to bring him to justice,Missing,Missing
1190160000,"[9, 33]",20376,Geon: Emotions,[12],Navigate the world and collect more points than your foes while using emotions as powerups in this downloadable game,Missing,Missing
1190678400,"[13, 15, 35]",5289,World Series of Poker 2008: Battle for the Bracelets,"[6, 8, 9, 12, 20, 38]",World Series of Poker 2008 Battle for the Bracelets is a video game based on the popular gambling tournament World Series of Poker It is the sequel to World Series of Poker Tournament of Champions and is available for the Xbox 360 PlayStation 2 PlayStation 3 PlayStation Portable Nintendo DS and PC There are many wellrecognized professional poker players in this game such as Scotty Nguyen Phil Hellmuth Chris Ferguson and Johnny Chan,Missing,Missing
1189382400,"[12, 31]",27845,The Elder Scrolls IV: Oblivion - Game of the Year Edition,"[6, 9, 12]",The Elder Scrolls IV Oblivion Game of the Year Edition presents one of the best RPGs of all time like never before Step inside the most richly detailed and vibrant gameworld ever created With a powerful combination of freeform gameplay and unprecedented graphics you can unravel the main quest at your own pace or explore the vast world and find your own challenges Also included in the Game of the Year edition are Knights of the Nine and the Shivering Isles expansion adding new and unique quests and content to the already massive world of Oblivion See why critics called Oblivion the Best Game of 2006,89.31533525423785,Missing
1190678400,[5],987,Halo 3,"[6, 12, 49]",Halo 3 is a shooter game where players primarily experience gameplay from a firstperson perspective Much of the gameplay takes place on foot but also includes segments focused on vehicular combat The balance of weapons and objects in the game was adjusted to better adhere to the Golden Triangle of Halo these are weapons grenades and melee attacks which are available to a player in most situations Players may dualwield some weapons forgoing the use of grenades and melee attacks in favor of the combined firepower of two weapons Many weapons available in previous installments of the series return with minor cosmetic and power alterations Unlike previous installments the players secondary weapon is visible on their player model holstered or slung across the players back Halo 3 introduces support weapons which are cumbersome twohanded weapons that slow the player but offer greatly increased firepower in return In addition to weapons the game contains a new class of gear called equipment these items have various effects ranging from defensive screens to shield regeneration and flares Only one piece of equipment can be carried at a time The games vehicular component has been expanded with new drivable and AIonly vehicles,85.53725659056508,After the events of the comic tiein Halo Uprising the Master Chief crashes in eastern Africa where he is found by Johnson and the Arbiter The Chief Johnson and company fight Covenant in the jungle and arrive at a UNSC outpost Here Keyes and Lord Hood plan a final effort to stop the Covenant leader the High Prophet of Truth from activating a Forerunner artifact uncovered outside the ruins of the city of New Mombasa The Chief clears antiair Covenant defenses so Hood can lead the last of Earths ships against the Prophet but Truth activates the buried artifact creating a slipspace portal which he and his followers enter A Floodinfested ship crashlands nearby Elite forces arrive and vitrify Floodinfected areas of Earth stopping the threat Following a message Cortana left aboard the Flood ship the Chief Arbiter Elites Johnson Keyes and their troops follow Truth through the portal Joining them is 343 Guilty Spark who aids the Chief as he has no function to fulfill after the destruction of his ringworld Traveling through the portal the humans and Elites discover an immense artificial structure known as the Ark far beyond the edges of the Milky Way galaxy Here Truth can remotely activate all the Halos The Flood arrive aboard High Charity in full force beginning to infest the installation Truth captures Johnson as he needs a human to use Forerunner technology Keyes is killed attempting a rescue and Johnson is forced to activate the rings Gravemind forges a truce with the Chief and Arbiter to stop Truth The Arbiter Master Chief and Flood forces arrive and overwhelm Truths guards rescuing Johnson and halting the installations activation After the Arbiter kills Truth Gravemind turns on the Chief and Arbiter The Chief Arbiter and Guilty Spark discover that the Ark is constructing another Halo to replace the one that the Chief previously destroyed The Chief decides to activate this Halo the ringworld would eliminate the Flood infestation on the Ark while sparing the galaxy at large from destruction To activate the ring the Chief rescues Cortana who has the Activation Index of the destroyed Halo from High Charity and destroys the city Arriving on the new Halo Cortana warns that Gravemind is trying to rebuild itself on the ring The Chief Arbiter and Johnson travel to Halos control room to activate the ring Guilty Spark explains that because the ring is not yet complete a premature activation will destroy it and the Ark When Johnson ignores his warning Guilty Spark fatally wounds him to protect his ring The Chief destroys Guilty Spark activates the ring and escapes the rings selfdestruction on the UNSC frigate Forward Unto Dawn However the force of Halos blast causes the slipspace portal to collapse resulting in only the front half of Forward Unto Dawn carrying the Arbiter making it back to Earth A memorial service is held on Earth for the fallen heroes of the HumanCovenant war during which the Arbiter and Lord Hood briefly exchange words regarding the fallen Master Chief After the memorial service the Arbiter and his Elite brethren depart for their home planet Sanghelios Meanwhile the rear half of the Forward Unto Dawn drifts in unknown space Cortana drops a distress beacon but acknowledges it may be many years before they are rescued The Chief enters cryonic sleep telling Cortana to wake me when you need me If the game is completed at the Legendary difficulty level the scene continues to show the piece of Forward Unto Dawn drifting towards an unknown planet revealed in the sequel to be known as Requiem the primary setting of the campaign of Halo 4
1190851200,"[4, 9, 12, 15, 24, 31]",7158,Record of Agarest War,"[9, 12, 34, 39, 130]",HyperDevbox is proud to announce that the massively popular tactical roleplaying game JRPG for home video game consoles Sony PS3 and Microsoft XBOX360 Record of Agarest War English version is now available for Android,85.0,It was the end of the age of gods An age that ended when the door to oblivion was opened There were five continents in the world of Agarest each one pierced by a great pillar that towered toward the sky These soaring monuments were the gods themselves  The beginning of our story and the end of the age of myth find their start on the continent of Lucrellia when a young man named Leonhardt sacrifices everything even his future and his children to protect an elven girl At deaths door he pledges himself to a contract
1189641600,"[13, 14]",2585,Skate,"[9, 12, 55]",SKATE delivers the feel of skating through innovative controls authentic cameras and a fully reactive skateboarding city The game features professional skaters such as Danny Way and PJ Ladd as well as a reactive city and relevant ingame cameras SKATEs unique control scheme captures the true feel of skating versus the typical button mashing gameplay of past skating games Featuring physicsdriven animations gamers will have a unique gaming experience every time they pick up the controller since no two tricks will ever be the same,84.15455174573609,Missing
1189123200,[13],3125,Blazing Angels 2: Secret Missions of WWII,"[6, 9, 12]",Blazing Angels 2 Secret Missions of WWII is a 2007 flightcombat video game for the personal computer PlayStation 3 and Xbox 360 developed by Ubisoft Romania and published by Ubisoft It was released on September 7 in Europe September 18 in North America and October 4 in Australasia A sequel of Blazing Angels Squadrons of WWII the game puts the player in an elite Allied squadron trying to prevent Nazi Germany from creating a weapon of mass destruction As the player progresses he or she will travel around the world and battle the enemy with a list of prototype fighter aircraft and upgrades Multiplayer mode includes deathmatch cooperative capturetheflag and epic battle A demo was released on the PlayStation Network and Xbox Live on August 23 2007,75.0,Missing
1190851200,"[13, 14]",3135,FIFA Soccer 08,"[9, 12]",FIFA 08 named FIFA Soccer 08 in North America is the 2007 installment of EA Sports series of football video games Developed by EA Canada it is published by Electronic Arts worldwide under the EA Sports label It was released on all popular gaming formats in September 2007 in Europe Australia and Asia and in October 2007 in North America The PlayStation 3 and Xbox 360 versions of the game feature an improved game engine with superior graphics and different commentators and are dubbed nextgeneration by EA On all other platformsincluding the PCthe game utilizes an older engine The Nintendo DS version features fewer teams stadiums game modes and kits due to the limitations of the machines storage medium  Commentary comes from Sky Sports Martin Tyler and Andy Gray on next generation consoles however ITV Sports Clive Tyldesley partners Gray on current generation consoles and the PC version of the game On the DS version of the game Tyldesley is by himself It also marks the first time the Nintendo GameCube has been excluded from the FIFA lineup since FIFA 2001 and the first the original Xbox and Game Boy Advance has been excluded from the FIFA lineup since FIFA Football 2002  The tagline for the game is Can You FIFA 082 The theme song is Sketches 20 Something Life by La Rocca from the album The Truth,73.312863956482,Missing
