first_release_date,id,name,platforms,summary,genres,storyline,rating
1613520000,234309,Capcom Arcade Stadium: Powered Gear - Strategic Variant Armor Equipment,"[49, 130]",Add Powered Gear  Strategic Variant Armor Equipment  to your Capcom Arcade Stadium game lineup,Missing,Missing,Missing
1613520000,234302,Capcom Arcade Stadium: Battle Circuit,"[49, 130]",Add Battle Circuit to your Capcom Arcade Stadium game lineup,Missing,Missing,Missing
1613520000,234248,Capcom Arcade Stadium: Progear,"[49, 130]",Add Progear to your Capcom Arcade Stadium game lineup,[5],Missing,Missing
1613606400,229861,Blasphemous: Strife & Ruin,"[3, 6, 14, 48, 49, 130]",Join forces with Miriam from Bloodstained Ritual of the Night as you seek to solve the mystery of her summoning to the nightmarish lands of Cvstodia,Missing,Missing,Missing
1613433600,228704,Assassin's Creed Valhalla: River Raids,"[6, 48, 49, 167, 169, 170]",River Raids is a free update for Assassins Creed Valhalla Released as part of Title Update 112 the update adds the replayable river raiding mode based on the existing raiding feature in the base game and introduces three distinct maps of rivers for players to explore namely the River Exe the River Severn and the River Dee The update also added new quests and a set of armor and weapon to obtain through the new map  An additional update in conjunction with the Ostara Season content added a second armor set to be obtained  A third update introducing the River Erriff the River Berbha and the River Rhine was released on 7 September 2021 featuring new questlines to obtain Lughs Spear and the Ulfberht Sword,[12],It all starts with the construction of the River Incursions Dock where we recruit specific Jomsvikings for these navigations Vagn a darkskinned Viking is our guide in this expansion We chose one of the six rivers on the map to navigate and we went on the attack The new maps are all based on river systems which consist of a meandering main course with islands and interconnecting side channels Scattered along the banks of the river are civilian settlements military compounds monasteries and druid camps Each of these location types offers different challenges and rewards The maps are River Exe River Severn River Dee River Erriff River Berbha and my favorite the River Rhine its in France and it has a very big city I was impressed,Missing
1613001600,226785,Little Nightmares II: The Nome's Attic,"[49, 130, 169]",Follow the Nomes to find this special ingame puzzle and unlock the Nomes hat as a reward upon completion,Missing,Missing,Missing
1614211200,225954,Planet Coaster: Vintage & World's Fair Bundle,"[49, 169]",Take your coaster park to the next level with this incredible bundle containing four new coasters six new rides and over 600 scenery items Experience the golden oldies with the Vintage Pack and celebrate global culture with the Worlds Fair Pack,Missing,Missing,Missing
1612396800,224184,Deep Rock Galactic: Dawn of the Dread Pack,"[6, 49, 169]",The Dawn of the Dread Pack is here to offer somethinga little bit different Spice up your look with four new sets of unique armor one per class new helmets and new Paintjobs This Pack is reserved for the true Big Game Hunters of Hoxxes  dress up in the broken remains of your slain enemies and make a statement What exactly that statement IS howeverthats probably better left for the company shrink   4 unique suits of Armor one for each Class  A unique helmet in two variants Full Face  Half Face  Dawn of the Dread Paintjob for other Armors  Dawn of the Dread Paintjob for your Weapons  Dawn of the Dread Paintjob for Bosco  Dawn of the Dread Paintjob for your Pickaxe,[5],Missing,Missing
1613433600,223869,Necromunda: Underhive Wars - Gangs Bundle,[49],Complete your collection of Underhive gangs with the Van Saar and Cawdor Gangs Bundle Getting this bundle addsThe Van Saar and Cawdor gangs in ldquoOperationsrdquo and ldquoSkirmishrdquo modes both player and AIcontrolledNew skills and a new perk for use by the Van Saar and Cawdor gangs New cosmetic options for the Van Saar and Cawdor gangs including new weapon skins,Missing,Missing,Missing
1613520000,221636,No Man's Sky: Companions,"[6, 48, 49]",Adopt an alien creature and explore the universe sidebyside in the Companions update Take care of your new friend as they find hidden resources and protect you from hostile aliens or genetically modify their eggs and breed unique neverbeforeseen creations,Missing,Missing,Missing
1612396800,198092,Werewolf: The Apocalypse - Earthblood Champion of Gaia Edition,"[6, 48, 49, 167, 169]",You are Cahal a powerful Garou who chose to go into exile after losing control of his destructive rage On his quest for redemption and blood Cahal plays a crucial role in the great war between the Garous and Endron a powerful oil company that serves the Wyrm whose destruction is ravaging the planet He can transform into a wolf and a Crinos a huge ferocious beast Each form has its advantages the wolf can sneak around undetected Cahal as a human can interact with other people and the Werewolf can unleash its rage to tear enemies apart  The Champion of Gaia edition includes  Full game  3 outfits for Cahal  4 exclusive furs for the Wolf and Werewolf  A nature spirit to help you in combat  A unique finishing move,"[4, 12, 31]",Missing,Missing
1614211200,186548,Moving Out: Digital Deluxe Edition,"[6, 48, 49, 130, 169]",Become a removals master with the Moving Out Deluxe Edition In this edition you will receive  Moving Out  Employees of the Month Pack  Movers in Paradise  Moving Out Original Soundtrack,[33],Missing,Missing
1613001600,183133,CRSED: F.O.A.D. - Ice Age,"[6, 48, 49, 167, 169]",There will be a lot of new items for the upcoming season including new challenges new items and ways to customize your champion but that definitely isnt all In the new season youll learn to be afraid of the cold meet new Spirit Guardians be able to shoot more effectively and reveal new benefits of the Battle Pass,[5],Missing,Missing
1612224000,182267,Sword of Elpisia,"[6, 34, 39, 48, 49, 130, 167, 169]",On Terra a world whose civilization developed thanks to magic tools there are frequent cases of people being turned into magic swords Alice a girl who is traveling with Aldo the main character chooses to become a sword to rescue her friends Will their journey and encounters lead them to a predetermined fate Throw yourself into the beautiful complex turnbased battles using magic swords with up to three weapons set The overwhelming charm of pixelated graphics surround your entire world and adventure in a unique fantasy JRPG Not to mention all the necessary elements from treasure hunting quests pet buddies to almostinfinite level caps,"[12, 13, 15, 31]",Missing,Missing
1613520000,173796,Capcom Arcade Stadium: Ghosts 'n Goblins,"[49, 130]",Add Ghosts n Goblins to your Capcom Arcade Stadium game lineup,[8],Missing,Missing
1614124800,168261,My Hero One's Justice 2: DLC Pack 4 - Tetsutetsu Tetsutetsu,"[49, 130]",Play as Tetsutetsu Tetsutetsu in My Hero Ones Justice 2 This pack also includes 10 color variations for Tetsutetsu Tetsutetsus costume,[4],Missing,Missing
1612224000,167769,Jump Force: Character Pack 13 - Yoruichi Shihoin,[49],Yoruichi Shihoin from Bleach joins the fray This pack includes the playable character Yoruichi Shihoin along with corresponding avatar outfit parts and her moveset,Missing,Missing,Missing
1614297600,165852,Transformers: Battlegrounds - Shattered Spacebridge,"[6, 49, 130]",Help the Autobots rebuild the Spacebridge back to Cybertron  all while battling the evil Decepticons  in a multidimensional adventure with countless paths home,[15],Missing,Missing
1613520000,164838,Ailment & Endurance Bundle,[49],Two great stories that are connected to each other are waiting for you If youre a fan of scifi movies and games these two games are a musthave,Missing,Missing,Missing
1613433600,164820,Necromunda: Underhive Wars - Gold Edition,[49],The Necromunda Underhive Wars Gold Edition includes the base game the Van Saar DLC and the Cawdor DLC Lead customize grow your gangs and face your rivals in tactical gunfights for supremacy in the deep tunnels of the dystopian Underhive,Missing,Missing,Missing
1612396800,164817,Project Winter: Blackout,"[49, 130]",The spooktacular expansion to Project Winter New Game Mode Roles Map Items and more,"[15, 31, 32]",Missing,Missing
1614297600,164791,Paranormal Bundle,"[49, 169]",This bundle includes three amazing adventure games from Artifex Mundi  Demon Hunter Revelation  Dreamwalker Never Fall Asleep  Scarlett Mysteries Cursed Child,Missing,Missing,Missing
1612224000,164789,Prison Architect: Total Lockdown Bundle,"[49, 413]",Build and manage the ultimate maximum security prison for a great value price with the Total Lockdown Bundle It includes Prison Architect and its expansions Escape Mode All Day and A Night Psych Ward Island Bound and Going Green,Missing,Missing,Missing
1614124800,164768,Frostpunk: Complete Collection,"[14, 49]",A highly acclaimed society survival game now in Complete Collection that grants you access to the full game and all DLCs,Missing,Missing,Missing
1613520000,164756,Future Ninja,[49],Missing,Missing,Missing,Missing
1612310400,164752,Paladins: Deluxe Edition,[49],Experience the best way to play Paladins  The Paladins Deluxe Edition includes the latest Season Pass as well as 40 Champions,Missing,Missing,Missing
1612310400,164751,Rogue Company: Ultimate Edition,"[6, 49, 169]",Save the Day Look Good and Get Paid with the Ultimate Edition of Rogue Company This bundle has everything you need to get prepared for Rogue Company Year 1,Missing,Missing,Missing
1613520000,164749,"Capcom Arcade Stadium Packs 1, 2, and 3","[49, 130]",Get a great deal on 30 additional Capcom Arcade Stadium titles with the Capcom Arcade Stadium Packs 1 2 and 3 bundle As a special bonus youll also get Capcom Arcade Stadium Ghosts n Goblins  Capcom Arcade Stadium Packs 1 2 and 3 includes  Vulgus  Pirate Ship Higemaru  1942  Commando  Ghostn Goblins  Section Z  Tatakai No Banka  Legendary Wings  Bionic Commando  Forgotten Worlds  Ghouls N Ghosts  Strider  Dynasty Wars  Final Fight  1941 Counter Attack  Senjo No Okamiⅱ  Mega Twins  Carrier Air Wing  Street Fighter II The World Warrior  Captain Commando  Varth Operation Thunderstorm  Warriors Of Fate  Street Fighter II Hyper Fighting  Super Street Fighter II Turbo  Powered Gear Strategic Variant Armor Equipment  Cyberbots Fullmetal Madness  19XX The War Against Destiny  Battle Circuit  Giga Wing  1944 The Loop Master  Progear,"[4, 33]",Missing,Missing
1613088000,164744,Firework: A Modern Tale,[49],Follow Yan the Defective One through his fight against the Fire Troops and let him unveil the Facilitys mystery in this action platformer,[8],Missing,Missing
1613692800,164738,Outbreak Definitive Collection,"[49, 169]",The definitive retro survival horror nightmare awaits as you fight through five adventures in the Outbreak series  optimized and enhanced for the next generation,Missing,Missing,Missing
1613088000,164735,Heroes & Villains Bundle,"[49, 169]",The real adventure begins where heroes are born and they are born every day Take your fate into your own hands take part in a daring pirate adventure fight against vicious thugs and learn the power of true love Remember however that on every heroic path to glory there are villains who spare no means to vent their greed so be well prepared and start by saving these three worlds   Persian Nights 2 The Moonlight Veil  Family Mysteries Poisonous Promises  Uncharted Tides Port Royal,Missing,Missing,Missing
1613088000,164719,Geometry Ball Jump,[49],Missing,Missing,Missing,Missing
1612483200,164713,Outbreak: The Nightmare Chronicles - Definitive Edition,[169],Return to the world of survival horror Monstrous beasts and disfigured remnants roam freely with their numbers increasing rapidly Scattered and separated from your fellow survivors youve fled into a large manor estate to escape the relentless horde Your only goal now is survival Explore the manor locate supplies and find a way to wake from this nightmare But somehow you know your fate is sealed,Missing,Missing,Missing
1612310400,164678,Paladins: Gold Edition,"[6, 49]",Dive into Paladins with a huge selection of Champions  The Paladins Gold Edition includes 30 Champions and 600 Crystals,Missing,Missing,Missing
1613088000,164667,Outbreak: Lost Hope - Definitive Edition,[169],Experience a mothers desperate search for her daughter in the midst of a nationwide epidemic This story follows Gwen just after her harrowing escape from an urban center during the outbreak A terrible accident causes her to get separated from her daughter Hope and she has to fight the undead to survive and save her daughter,"[5, 12]",Missing,Missing
1612310400,164621,Rogue Company: Rogue Edition,"[6, 49, 169]",Save the Day Look Good and Get Paid with the Rogue Edition of Rogue Company Gear up for Season 1 of Rogue Company with 8 Rogues and 500 Rogue Bucks,Missing,Missing,Missing
1613520000,161442,Capcom Arcade Stadium: Giga Wing,"[6, 49, 130]",Add Giga Wing to your Capcom Arcade Stadium game lineup Another war has broken out over the most powerful of the Medallions stones said to be sent from heaven Four pilots who each carry their own stones with mysterious powers take flight to the battlefield,[5],Missing,Missing
1613520000,161441,Capcom Arcade Stadium: 19XX - The War Against Destiny,"[49, 130]",Add 19XX  The War Against Destiny  to your Capcom Arcade Stadium game lineup The year is 19XX and humanity is embroiled in an endless conflict with the mysterious enemy Outer Limits Two pilots take flight on a perilous journey into enemy territory to stop the untold destruction once and for all,[5],Missing,Missing
1613520000,161440,Capcom Arcade Stadium: Super Street Fighter II Turbo,"[6, 49, 130]",Add SUPER STREET FIGHTER II TURBO to your Capcom Arcade Stadium game lineup Sixteen fighters in their prime gather to answer one question who is the strongest With new super combos and lightningfast turbo speed the fight takes on new heights,[4],Missing,Missing
1613520000,161439,Capcom Arcade Stadium: Captain Commando,"[6, 49, 130]",Add CAPTAIN COMMANDO to your Capcom Arcade Stadium game lineup Commandos move out Defeat the Super Criminals lead by Dr Scumocide,Missing,Missing,Missing
1613520000,161438,Capcom Arcade Stadium: Cyberbots - Fullmetal Madness,"[6, 49, 130]",Add CYBERBOTS  FULLMETAL MADNESS  to your Capcom Arcade Stadium game lineup The roar of the engines the clash of steel orchestrate your own dramatic robot battles with the massive robot soldiers known as VAs Variant Armor,[4],Missing,Missing
1613520000,161437,Capcom Arcade Stadium: Warriors of Fate,"[6, 49, 130]",Add WARRIORS OF FATE to your Capcom Arcade Stadium game lineup Join the great warriors once again The five heroes of the Three Kingdoms set forth to triumph in the Battle of Red Cliffs,Missing,Missing,Missing
1613520000,161436,Capcom Arcade Stadium: Street Fighter II - Hyper Fighting,"[6, 49, 130]",Add STREET FIGHTER II  Hyper Fighting  to your Capcom Arcade Stadium game lineup Twelve fighters battle it out to see who will be the worlds greatest but the fight is heating up against the four bosses of Shadaloo Featuring new fighters and the new Turbo feature this time the fights even more exciting,[4],Missing,Missing
1613520000,161435,Capcom Arcade Stadium: 1944 - The Loop Master,"[6, 49, 130]",Add 1944  The Loop Master  to your Capcom Arcade Stadium game lineup The year is 1944 and the whole world is embroiled in a massive battle Take to the skies in a P38 Lightning or an A6M Zero and bring this long war to an end,[5],Missing,Missing
1613865600,157156,Chess Brain: Dark Troops,"[6, 48, 49]",This game develops the ability to predict movement in Chess using a playful and immersive concept The dark troops march in a single sound They are more organized and smarter,"[9, 15, 32, 35]",Missing,Missing
1612828800,155704,Warhammer: Vermintide 2 - Outcast Engineer Career,[49],The Outcast Engineer is a new career for Bardin Goreksson It contains the new playable career complete with new abilities new weapon types a new talent tree a whole new Engineer skin a new helmet new challenges and new voice lines,"[5, 12, 32]",Missing,Missing
1614470400,153748,Armed Emeth,"[6, 34, 39, 48, 49, 130, 167, 169]",Valess a boy earning petty cash in a commune of drifters is suddenly met by Lock a standalone golem Valess mother was kidnapped by a terrorist organization and upon discovering that the leader of that organization has an enormous bounty on his head Valess receives a golem of his own from Lock and decides to join him on an adventure into the unknown where numerous bounties await Thus begins their journey of grit and oil across several continents,"[12, 13, 15, 31, 32]",Missing,Missing
1613520000,150656,Capcom Arcade Stadium: Mega Twins,"[6, 49, 130]",Add Mega Twins to your Capcom Arcade Stadium game lineup Fifteen years have passed since the peaceful utopia of Alurea was destroyed by monsters The twin sons of the king have grown into strong young men,[8],Missing,Missing
1613520000,150655,Capcom Arcade Stadium: Tatakai no Banka,"[6, 49, 130]",Add Tatakai no Banka to your Capcom Arcade Stadium game lineup The spirits of demonic warlords have taken over the world You alone can stand against the forces of evil Use your mastery of the martial arts to defeat the demonic armies,[8],Missing,Missing
1613520000,150654,Capcom Arcade Stadium: Dynasty Wars,"[6, 49, 130]",Add Dynasty Wars to your Capcom Arcade Stadium game lineup Its the very end of the Han Dynasty The Yellow Turban Rebellion has thrown China into turmoil and the warlord Dong Zhuo threatens the imperial throne itself In the face of destruction four men band together ready to fight to preserve the dynasty,Missing,Missing,Missing
1614297600,150458,Dr. Oil,"[6, 48, 49, 130]",This is a classic 2D hardcore platformer in which you have to constantly die in order to advance and kill the most evil seagull in the world,"[8, 31, 32]",Missing,Missing
1613606400,150061,Ghost Sync,"[6, 34, 39, 48, 49, 130, 167, 169]",A world infested with savarians devoured by black aura Lily a young magic swordswoman is on a journey to defeat savarians In a village she calls in at she confronts savarians and thus begins a strange meeting One savarian changes into the calm spirit of a dog and starts to speak There is a young man possessing the spirit of the dog The young man whose name is Bernard is like a soul with no actual body This is the beginning of the story of the young woman the spirit of the dog and the soul of the young man Why is the young man a ghost What is the fate that awaits the young woman on her journey,"[12, 13, 15, 31]",Missing,Missing
1612396800,149967,Werewolf: The Apocalypse - Earthblood Champion of Gaia Pack,"[6, 48, 49, 167, 169]",The Champion of Gaia pack includes  3 outfits for Cahal  4 exclusive furs for the Wolf and Werewolf  A nature spirit to help you in combat  A unique finishing move,"[12, 31]",Missing,Missing
1613692800,149940,Lucid Cycle,"[6, 48, 49, 130, 167, 169]",Lucid Cycle offers a set of short but unique experiences,"[9, 31, 32]",Missing,Missing
1614124800,149730,Death Park 2,"[6, 48, 49]",Fight monsters solve puzzles and uncover Farlands secret and the clowns origin in this scifi horror game,"[5, 31, 32]",Missing,Missing
1612483200,149174,Underland,"[6, 48, 49, 130]",Use the elements at your disposal such as excavators pumps plumbing among others to drill the soil to the indicated location The dynamic scenario fluid mechanics and the laws of physics must be manipulated correctly to achieve the goal Find the city of Underland,"[8, 9, 13, 15, 32]",Missing,Missing
1613520000,148760,Capcom Arcade Stadium: Bionic Commando,"[6, 49, 130]",Add Bionic Commando to your Capcom Arcade Stadium game lineup Decades after the war a feared leader rises again Its up to an intrepid commando to use his bravery and grappling hook to stop the enemys evil plot,[8],Missing,Missing
1613520000,148759,Capcom Arcade Stadium: Commando,"[6, 49, 130]",Add Commando to your Capcom Arcade Stadium game lineup One man one machine gun one mission beat the bad guys save the world,[5],Missing,Missing
1613520000,148758,Capcom Arcade Stadium: Section Z,"[6, 49, 130]",Add Section Z to your Capcom Arcade Stadium game lineup Stop the invaders from Balangool Use shots and bombs to make your way to Section Z where youll battle the LBrain Master Control,[5],Missing,Missing
1613520000,148757,Capcom Arcade Stadium: Legendary Wings,"[6, 49, 130]",Add Legendary Wings to your Capcom Arcade Stadium game lineup Humankind is on the verge of being wiped out by an alien supercomputer With the Wings of Love and Courage from Ares take flight to save humanity,"[5, 8]",Missing,Missing
1613520000,148756,Capcom Arcade Stadium: Pirate Ship Higemaru,"[6, 49, 130]",Add Pirate Ship Higemaru to your Capcom Arcade Stadium game lineup Grab those barrels and get throwing Momotaru Use the barrels to defeat the evil pirates the Higemaru Corps,[8],Missing,Missing
1613520000,148754,Capcom Arcade Stadium: 1942,"[6, 49, 130]",Add 1942 to your Capcom Arcade Stadium game lineup Take to the skies in a P38 Lightning Perform daring aerial acrobatics as you make your way to the final boss,[5],Missing,Missing
1613520000,148753,Capcom Arcade Stadium: Vulgus,"[6, 49, 130]",Add Vulgus to your Capcom Arcade Stadium game lineup Aim for the high score Use shots and cannons to stem the enemy assault,[5],Missing,Missing
1613520000,148752,Capcom Arcade Stadium: Forgotten Worlds,"[6, 49, 130]",The evil Lord Bios has wiped all of human civilization from the earth From the ashes of despair rise two lone heroesTheir mission destroy the invaders once and for all,"[5, 33]",Missing,Missing
1613520000,148750,Capcom Arcade Stadium: Final Fight,"[6, 48, 49, 130]",Add Final Fight to your Capcom Arcade Stadium game lineup The criminal Mad Gear Gang dominates the streets of Metro City At the first sign that Mayor Mike Haggar would oppose the criminals his family too became a target of their cruelty For the sake of the city three brave vigilantes must stand against this evil,Missing,Missing,Missing
1613520000,148749,Capcom Arcade Stadium: Varth - Operation Thunderstorm,"[6, 49, 130]",Add Varth  Operation Thunderstorm  to your Capcom Arcade Stadium game lineup Operation Thunderstorm engage Two brave pilots take flight to save humanity from the evil DUO Dimension Unbody Offender,[5],Missing,Missing
1613520000,148748,Capcom Arcade Stadium: 1941 - Counter Attack,"[6, 49, 130]",Add 1941  Counter Attack  to your Capcom Arcade Stadium game lineup The year 1941 The place 20000 feet in the air over the North Atlantic Lightning flashes across the skies of wartorn Europe Your mission beat back the imperial forces before they can use their new weapon,[5],Missing,Missing
1613520000,148747,Capcom Arcade Stadium: Street Fighter II - The World Warrior,"[6, 48, 49, 130, 169]",Add Street Fighter II The World Warrior to your Capcom Arcade Stadium game lineup Who is the true street fighter Fighters from around the world stand up to finally answer that question Each has their own secrets,"[4, 33]",Missing,Missing
1613520000,148745,Capcom Arcade Stadium: Strider,"[6, 49, 130]",Add Strider to your Capcom Arcade Stadium game lineup In the year 2048 the world has been conquered by Grandmaster Meio A young AClass Strider Hiryu is entrusted with the dangerous task of bringing him down With his trusty plasma sword Cypher by his side hell cut his way through his enemies,[8],Missing,Missing
1613520000,148744,Capcom Arcade Stadium: Senjo no Okami II,"[6, 49, 130]",Capcom Arcade Stadium Senjo no Okami II is a 13 player coop game for Capcom Arcade Stadium In the year 19XX a group of revolutionaries launch a coup against the government of the R country The former US president in R for disarmament talks is caught in the crossfire and kidnapped by the rebels,[5],Missing,Missing
1613692800,147715,The Blizzard 30-Year Celebration Collection,"[49, 130]",Relax and rewind with the Blizzard Arcade Collection featuring faithful reproductions of Blackthorne The Lost Vikings Rock N Roll Racing Lost Vikings 2 and RPM RacingTM for modern platforms This collection contains two different Original Editions as well as a new Definitive Edition for the first 3 games and the Original Editions of the latter 2 games  bringing you the gameplay you remember plus a variety of new features quality of life improvements and behindthescenes content,"[12, 33]",Missing,Missing
1612396800,147492,Binarystar Infinity,"[6, 48, 49, 130]",Binarystar Infinity is a 1Bit Shoot Em Up with a challenging experience reminding of the traditional Arcade Shmup classics that can be experienced alone or with a friend and with the particularity of being playable in vertical or horizontal scrolling mode Offering handcrafted levels and bosses with modern fast action gameplay and smooth feedback controls packaged in a stylized nostalgic 1Bit graphic look popularized by games like Downwell and Minit with juicy FX The game offers a challenging single player mode with levels run to be mastered or a more relaxing coop experience if you choose to play with a friend Nightmarish if you decide to activate the Friendly Fire coop option D FEATURES  Horizontal or Vertical scrolling mode  Single player Shared Screen Coop  8 Missions with different dangers  biomes  8 Unique Bosses  More than 20 different enemies  obstacles  Engaging Weapons upgrade  Powerups  Auto fire  optional Coop friendly fire  Unlockable Survival  Boss Rush Modes  Original Retro Electo  Dark wave Soundtrack by Christophe LeippCasallès,"[5, 8, 32, 33]",Missing,Missing
1613606400,146682,Glam's Incredible Run: Escape from Dukha,"[6, 14, 48, 49, 130]",Glam has the most unique ability in the video game history She can grab branches and swing by using her hair Controls are simple three buttons and a Stick Master your swinging and jumping skills on the epic obstacles courses where each death is a lesson In this game you play as Glam her goal is to rescue her mother from the realm of Caterina She is being held captive by the evil witch to prevent Glams and her mothers power to unite The levels are made with various items and enemies each level rewards your climbing skills and agility The levels are packed into 11 chapters each chapter has its own unique peril hanging cubes goblins and skulls sliding and spinning platforms false floors cannons crates Teamwork is crucial in local coop mode where you will have to work together to reach the portals to unlock the next level 60 challenging levels are waiting for two of you to explore Features Hand crafted obstacle courses to test the limits of your acrobatic skills Tight precise and simple controls just three buttons and the Stick 220 Single player levels split into 11 chapters each has its own unique peril 60 multiplayer levels that demands endurance flexibility and excepcional precise coordination of your movement Customizable character hero Glam Charming music,"[8, 31, 32]",Missing,Missing
1612396800,146174,Werewolf: The Apocalypse - Earthblood: The Exiled One,"[6, 48, 49, 167, 169]",This DLC includes  The exclusive Cahal The Exiled One outfit  Dark fur for the Werewolf and Wolf  An Auspice of Ahroun emblem embroidered on the outfit Exile was the only option to protect his family Alone and far away from his loved ones Cahals spirit has darkened over time Put on Cahals black jacket proudly display your Ahroun warrior Auspice and transform into a dark wolf to take on those who threaten your pack  He can transform into a wolf and a Crinos a huge ferocious beast Each form has its advantages the wolf can sneak around undetected Cahal as a human can interact with other people and the Werewolf can unleash its rage to tear enemies apart,"[12, 31]",Missing,Missing
1613433600,146158,Apex Legends: Gibraltar Edition,"[6, 48, 49, 167]",Make waves as you rule the competition The Gibraltar Edition includes Exclusive Legendary King of the Sea Gibraltar Skin Legendary Terror of the Deep Devotion Skin Lone Shark Gun Charm Making Waves Badge and 1000 Apex Coins,[31],Missing,Missing
1613001600,145487,SnowRunner: Season 3 - Locate & Deliver,"[6, 48, 49, 130, 167, 169]",Season 3 for SnowRunner that adds The Wisoncsin region with two new maps thee vehicles cosmetics as well as new truck addons and trailers for loading and carrying logs,"[13, 31]",Missing,Missing
1613865600,145135,Memories of East Coast,"[6, 48, 49, 130, 167, 169]",Lofi music Immersive story Psychological advice Memorytrigger moments Ice cream,"[31, 32, 34]",A young man named Sam struggles with his memories and living in guilt His revisiting to a place he left 15 years ago brings not just a nostalgic feeling but also a surprise for a new memory,Missing
1613606400,144914,Cargo Transportation: Low Poly,"[6, 49, 169]",Cargo Transportation Low Poly is a game in which the player needs to take all the cargo crates barrels through obstacles to the finish line Cargo transportation will be carried out on one of the 4 cars to choose from but in order for this choice to appear you need to earn game coins to purchase new cars The cars in the game are different a pickup truck a narrow truck a mullion truck and a large truck Depending on the level the player decides which car is more convenient for him to transport the cargo  The player can improve the characteristics of the car   power   maximum speed   controllability  Also the player can repaint the car in a different color The game has 24 different levels to complete Try to deliver all the cargo quickly and in complete safety,"[10, 13, 32]",Missing,Missing
1614211200,144717,Radon Blast,"[6, 48, 49, 130]",Break bricks by using the ball Get items like bonus speed and multiple balls to make the game more challenging If you hit the force wall multiple times it will be destroyed so you can reach the next stage If you miss a ball you go back to the previous stage But hurry up you only have seconds before the ball explodes  Radon Blast is full packed with randomly sorted stages An increasing ball speed makes it even more challenging Jump between stages collect bonus multipliers to get higher scores,"[32, 33]",Missing,Missing
1613952000,144414,Forza Horizon 4: Hot Wheels Legends Car Pack,"[6, 49, 169]",The Hot Wheels Legends Car Pack is a downloadable car pack for Forza Horizon 4 released on February 22 2021 after Update 32  The pack includes six vehicles from participants of the 2018 and 2019 Hot Wheels Legends Tours featuring the winners as well as four finalists from both years of the competition    It is not included in any bundles or special edition releases and must be purchased separately,[10],Missing,Missing
1613088000,144272,Flappy: The Angry Bird,"[6, 49, 74, 161]",Save Flappy  the Angry Bird from the incoming obstacles in its word Make it Dodge fly glide to strategize its position to combat the incoming obstacles Isnt the human life resemble the same when one tries to combat obstacles in life Extremely addictive and Challenging game that requires your focus strategy and patience Strategize the position of Flappy  the Angry Bird to combat the incoming obstacles It will not let your fingers and brain to rest Persistence thinking prompt and appropriate action is the key to score high  Challenge yourself for how much you can score Try to beat your High Score  FEATURES No Ads Dynamic Difficulty Level Size and Performance optimization Limited Time DISCOUNT Smooth Preperformance Optimized For PC and Windows Highest Score Keeper Daily Notification Early Bird Discounted Price NON VIOLENT SUITED FOR KIDS ALSO,"[8, 33]",Missing,Missing
1614211200,144147,The Lost Cube,"[6, 46, 48, 49, 130]",The Lost Cube is a challenging platformer which takes inspiration from classic titles such as Super Meat Boy and Celeste The story unravels in a small village nestled somewhere in northern Europe Each day a special melody is played upon a magical guitar bringing prosperity upon the land,"[8, 31, 32, 33]",The story takes place somewhere far away in the northern Europe where a small village is blessed to keep producing fresh fruits and vegetables as the melody is played every day when the red magical cube is combined with Ulriks old guitar  In a tough platformer game inspired by Super Meat Boy  Celeste You play as Ulrik who has no weapons it has and the only way to complete 80 Levels  2 boss fights is by staying focused and avoid the unforgiving traps and enemies in the environment,Missing
1614211200,144050,Call of Duty: Black Ops Cold War - Season Two,"[6, 48, 49, 167, 169]",The end begins Its a jungle out there Call of Duty Black Ops Cold War  Season 2 takes players to the rainforests of Laos where Woods and his strike team have tracked down Perseus through a vast cartel network Drop in with the newest in Cold War guerrilla gear including new weapons Operator Skins Legendary Blueprints and more,[5],Missing,Missing
1612828800,144047,Destiny 2: Beyond Light - Season of the Chosen,"[6, 48, 49]",Season of the Chosen includes New PVE Activity new strikes new weapons and armor new exotics new story content new artifact new triumphs and seals the HELM infamy and valor boosts trials of osiris and more,"[5, 31]",With the Pyramids and Xivu Arath destabilizing the system Empress Caiatl leader of the Cabal and daughter of Calus seeks an alliance But when she demands more than Zavala can offer negotiations collapse and Guardians must become the tip of the spear that strikes at her growing war council,Missing
1614211200,143880,Moving Out: Movers in Paradise,"[6, 48, 49, 130, 169]",Movers in Paradise is an expansion via DLC for all supported platforms which added 14 new story levels four new movers and 10 new arcade levels,"[13, 15, 32]",Missing,Missing
