first_release_date,genres,id,name,platforms,summary,storyline,rating
1291075200,[5],176906,Halo: Reach - Noble Map Pack,[12],The fight for humanity rages on a galactic scale From a frozen xenoarchaeology site harboring secrets millennia old to an orbital anchor defending the stars high above planet Reach  and to mysterious places far far beyond  Bungies Noble Map Pack injects three new explosive environments into the multiplayer battlefield each designed to reinforce all of Halo Reachs vital warfronts from small scale engagements to massive Invasion battlegrounds,Missing,Missing
1289260800,Missing,165490,Scott Pilgrim vs. the World: The Game - Knives Chau Add-on Pack,"[9, 12]",A DLC pack coensiding with the release of the Bluray version of Scott Pilgrim vs The World It included Knives Chau as a playable character dropin coop and 2 competitive modes  dodgeball and battle royale,Missing,Missing
1288828800,"[5, 13]",140461,Front Mission Evolved: Map Pack,"[6, 9, 12]",2 new maps to conquer Play all classic multiplayer modes on these maps,The game is set in the year 2171 50 years after the events of Front Mission 5 Scars of the War During the 22nd century the worlds superpowers look towards space for expansion and began constructing large structures called orbital elevators With an increasing number of surveillance satellites and spacebased technologies being developed a Cold Warstyle atmosphere sets in as the supranational unions used these technologies to watch over their adversaries on Earth    The plot of Front Mission Evolved revolves around USN engineer Dylan Ramsey As an engineer for the weapons developer Diable Avionics Dylan begins testing of a prototype wanzer on Long Island New York In the midst of the wanzer test unknown forces begin attacking New York City and its orbital elevator Percival Worried about his fathers safety in the city he sets off for New York City inside the prototype As he travels through the city to reach the National Strategic Research Laboratory NSRL Ramsey assists USN forces battling the unknown assailants After battling through numerous enemy wanzers vehicles and aircraft Dylan makes it to the NSRL premises just as missiles are launched into the building With his father seemingly dead he engages the attacker Marcus Seligman of the Apollos Chariot The fight is cut short when the orbital elevator begins crashing down on New York City After Percival collapses Dylan is recruited into the USN Army as it prepares for war against the Oceania Cooperative Union,Missing
1288828800,"[5, 13]",140460,Front Mission Evolved: Last Stand,"[6, 9, 12]",Endless swarms of the enemy are invading Can you and your team hold them off Multiplayer coop mode,The game is set in the year 2171 50 years after the events of Front Mission 5 Scars of the War During the 22nd century the worlds superpowers look towards space for expansion and began constructing large structures called orbital elevators With an increasing number of surveillance satellites and spacebased technologies being developed a Cold Warstyle atmosphere sets in as the supranational unions used these technologies to watch over their adversaries on Earth    The plot of Front Mission Evolved revolves around USN engineer Dylan Ramsey As an engineer for the weapons developer Diable Avionics Dylan begins testing of a prototype wanzer on Long Island New York In the midst of the wanzer test unknown forces begin attacking New York City and its orbital elevator Percival Worried about his fathers safety in the city he sets off for New York City inside the prototype As he travels through the city to reach the National Strategic Research Laboratory NSRL Ramsey assists USN forces battling the unknown assailants After battling through numerous enemy wanzers vehicles and aircraft Dylan makes it to the NSRL premises just as missiles are launched into the building With his father seemingly dead he engages the attacker Marcus Seligman of the Apollos Chariot The fight is cut short when the orbital elevator begins crashing down on New York City After Percival collapses Dylan is recruited into the USN Army as it prepares for war against the Oceania Cooperative Union,Missing
1289865600,[7],140274,Dance Dance Revolution,"[5, 9, 12]",Dance Dance Revolution is a music video game in the Dance Dance Revolution series with this entry developed by Konamis American division It is the only game in the series to be released for the PlayStation 3 as well as the final game in the series to be released for the Xbox 360,Missing,Missing
1291075200,[31],92220,Decay - Part 3,[12],Missing,Missing,Missing
1289520000,Missing,78635,Divinity II: Flames of Vengeance,"[6, 12]",Divinity II Flames of Vengeance is an addon for Divinity II Ego Draconis and starts right where the cliffhanger of the main game left off The protagonist has been imprisoned in a crystal alive and at full conscience seemingly forever Meanwhile the sorceress Ygerna and her beloved Damian the adoptive son of Lucian the Divine have become stronger than ever thanks to the hero reuniting them The protagonist has to idly sit by only having the Divine keeping him company Or at least it seemed that way until Behrlin a ghost shows up and offers the hero a deal Go to Aleroth which is under heavy attack by Ygernas and Damians forces and only a forcefield put up by the wizard Zandalor keeps everything from falling apart There the protagonist has to free Behrlins body which has been imprisoned for centuries in the caverns deep under the city In return Behrlin promises to revive the Divine to finally do what the hero couldnt destroy Ygerna and Damian for good,To face the enemy under the city of Aleroth the player can either import his old character or create a new one who will start out at level 35 with a good amount of gold in his pocket The gameplay remains completely the same as in the main game The addon doesnt add additional talents or spells to the game Instead the player still chooses from one of five classes earns experience points by completing quests and killing enemies levels up and gets some skill points to distribute among his many available talents to be used in combat New items including more powerful weapons and armor Since the player character begins the game already as a Dragon Knight the Dragon form is available from the onset The player cannot however teleport back to his Dragon Tower and transform into a full Dragon because his teleport stone has been destroyed  As opposed to the main game the addon focuses more on solving quests by thinking and less on simple combat although there are often several paths available to overcome some of the obstacles In addition the player wont really leave Aleroth during the whole game making the stories behind the quests and the overall threat of Ygerna and Damien the driving factor of the players avatar,Missing
1289260800,"[16, 35]",66774,Yu-Gi-Oh! 5D's Decade Duels,"[9, 12]",A downloadable YuGiOh card duel game for XBLA and PSN Developed by Konami the game features cards from the entire series online duels and leaderboards,Missing,Missing
1289260800,[8],66287,The Tempura of the Dead,[12],A retro sidescrolling action platformer focused around juggling zombie heads and activating Tempura Fever,Missing,Missing
1290729600,[25],47460,Star Wars: The Force Unleashed II - Collector's Edition,[12],In Star Wars The Force Unleashed the world was introduced to Darth Vaders now fugitive apprentice Starkillerthe unlikely hero who would ignite the flames of rebellion in a galaxy so desperately in need of a champion In the sequel Starkiller returns with overthetop Force powers and embarks on a journey to discover his own identity and to reunite with his one true love Juno Eclipse Starkiller is once again the pawn of Darth Vader but instead of training his protégé as a ruthless assassin the dark lord is attempting to clone his former apprentice in an attempt to create the Ultimate Sith warrior The chase is on Starkiller is in pursuit of Juno and Darth Vader is hunting for Starkiller  The collectors edition includes  Premium collectible steelbook  Exclusive ingame content  Three exclusive challenge mode levels  Exclusive Ralph McQuarrie concept Deak Starkiller skin  Exclusive lightsaber crystal  Exclusive Mimobot USB designer drive preloaded with bonus content  Starkiller 2GB flash drive designed by Mimobot  Digital art book featuring insights into the art of The Force Unleashed II,Missing,Missing
