first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1656374400,"[5, 15]",271703,Zombie Defense,"[34, 39, 130]",Reinforce the barricades pick up a weapon and destroy the approaching wave of zombies,Missing,Missing,0.0,6.58,0.0,63.0,3.0,1.0
1654732800,[8],268343,Love Yourself,[19],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1656288000,[8],267922,Super NemMeViu World 2,[19],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1655856000,"[4, 33]",256793,WCCW 64,[4],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1655942400,Missing,254492,Sonic Origins: Premium Fun Pack,"[6, 48, 49, 130, 167, 169]",The Sonic Origins Premium Fun Pack features Hard Missions Letterbox Background Bonus Character Animations inmenu  music player and additional remastered music tracks,Missing,Missing,nan,nan,nan,nan,nan,nan
1655424000,"[13, 31]",254263,Minecraft: Lightyear,"[6, 34, 39, 48, 49, 130, 169]",Step into Buzz Lightyears shoes and journey to the far reaches of space in an actionfilled adventure to save your friends and crew from Zurgs evil plans With the help of your trusty Star Command gadgets and Space Ranger vehicles face the dangers on the alien planet TKani Prime and steer your spaceship to victory,Missing,Missing,nan,nan,nan,nan,nan,nan
1654560000,[8],250083,Victory Unity,[4],A hack designed with the intent of capturing the experience of Zelda Ocarina of Time entrance randomizer in an SM64 romhack All levels in this hack are overworlds taken from other hacks,Missing,Missing,nan,nan,nan,nan,nan,nan
1656374400,[8],243661,Fall Guys: Popping Whizzbanger Pack,"[6, 48, 49, 130, 167, 169]",Dazzle your opponents with this candied apple perfect for any sweettoothed stumbler  Bundle Includes Popping Whizzbanger Whole Costume 600 x ShowBucks,Missing,Missing,nan,nan,nan,nan,nan,nan
1655769600,[8],243660,Fall Guys: Starter Pack,"[6, 48, 49, 130, 167, 169]",New to the Blunderdome Grab two delectable costumes and 1000 ShowBucks to start in style,Missing,Missing,nan,nan,nan,nan,nan,nan
1654473600,"[8, 32]",242150,Animalia Dreamland,[18],Animalia Dreamland is a small singlescreen platformer for the NES In each level you play as one of two randomly selected animals with randomized physics For Three Dreams mode you play a random three of the 17 base levels while for Full Game mode you play these 17 levels in order followed by a final 18th level Pressing Select on the title screen toggles Lucid Mode where you choose your preferred jump physics,After a long hard day you toss and turn in bed wishing for sleep Time drags on and after what feels like hours your wish is granted Sleep falls over you And it is a deep heavy sleep Your alarm clock rings but you lie unroused  Instead of waking up to face the new day you find yourself trapped Trapped in a dream and unable to awaken Your body is smaller than youre used to Youre a hamster Or maybe a bird Look around The world around you is unusual  The season has no connection to any reality one moment there is a summer sun shining overhead and the next it is a harsh frozen winter Sometimes gravity is so weak that youll find yourself floating away while other times you may find you can barely leave the ground How is your strength Are you leaping high into the sky  Discover how the universe behaves and use your abilities to collect all of the crystal shards or you may never reawaken,Missing,nan,nan,nan,nan,nan,nan
1655337600,[31],241760,Baldo: The Three Fairies,"[6, 48, 49, 130, 167, 169]",During a visit to his aunt in Forra a while before his main adventure in Guardian Owls Baldo finds himself in a quest to rescue three fairies and with their help stop a terrible evil that lurks in the shadows,Missing,Missing,nan,nan,nan,nan,nan,nan
1656028800,Missing,238329,Doodle God: Evolution - Doodle Mafia Pack,[130],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1655424000,Missing,238107,Salad Bar Tycoon: Premium Edition,[130],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1656288000,"[10, 33]",223749,Retro Racing Bundle,[130],Includes classic arcadestyle racer Formula Retro Racing and retroinspired space racing slipstreamer Space Ribbon,Missing,Missing,nan,nan,nan,nan,nan,nan
1655769600,"[10, 13, 14, 32]",223702,Wreckfest: Rusty Rats Car Pack,[130],Expand your garage with these 3 Rusty Rats cars,Missing,Missing,nan,nan,nan,nan,nan,nan
1655769600,"[10, 13, 14, 32]",223701,Wreckfest: Retro Rammers Car Pack,[130],Expand the World of Wreckfest with these 3 classic vehicles,Missing,Missing,nan,nan,nan,nan,nan,nan
1655769600,"[10, 13, 14, 32]",223700,Wreckfest: Racing Heroes Car Pack,[130],Expand your garage with the second DLC of Season 2,Missing,Missing,nan,nan,nan,nan,nan,nan
1655769600,"[10, 13, 14, 32]",223699,Wreckfest: Getaway Car Pack,[130],The first DLC of Season 2 expands your garage with a unique car chase pack,Missing,Missing,nan,nan,nan,nan,nan,nan
1655769600,"[10, 13, 14, 32]",223698,Wreckfest: Reckless Car Pack,[130],Expand your garage with three unique rides,Missing,Missing,nan,nan,nan,nan,nan,nan
1655769600,"[10, 13, 14, 32]",223697,Wreckfest: Off-Road Car Pack,[130],Expand your garage with three offroad vehicles,Missing,Missing,nan,nan,nan,nan,nan,nan
1655769600,"[10, 13, 14, 32]",223695,Wreckfest: Goofy Roofs Pack,[130],Wreckfest not crazy enough for you Now you can go completely nuts and get some extra laughs with these roof decorations,Missing,Missing,nan,nan,nan,nan,nan,nan
1655769600,"[10, 13, 14, 32]",223694,Wreckfest: Banger Racing Car Pack,[130],Season 1 ends with a big bang and 3 unique vehicles,Missing,Missing,nan,nan,nan,nan,nan,nan
1655769600,"[10, 13, 14, 32]",223693,Wreckfest: Backwoods Bangers Car Pack,[130],Expand the World of Wreckfest with 3 more unique vehicles,Missing,Missing,nan,nan,nan,nan,nan,nan
