first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1514678400,"[5, 8]",269891,Rockman: New Year 2018,[18],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1514678400,"[8, 25]",269875,Ninja Gaiden: Dragon Scroll,[18],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1514678400,[8],268697,Shrek 64,[4],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1513900800,Missing,255540,Sonic Forces: Super Sonic,"[6, 48, 49, 130]",Speed through the levels faster than Sonic as Super Sonic Transform into Super Sonic across 20 Modern and Classic Sonic stages Collect the right amount of rings and Super Sonic will spring into action giving you the ability to sprint across stages at breakneck speeds  Please Note You cannot participate in the rankings with Super Sonic,Missing,Missing,nan,nan,nan,nan,nan,nan
1514678400,"[9, 15]",241074,Pow 2,[18],Pow 2 is an unlicensed NES game featured on the Go Retro Portable mini gaming console Pow 2 is simply a clone of the popular online game 2048 and plays the same with three difficulty levels which change the highest block you can match,Missing,Missing,nan,nan,nan,nan,nan,nan
1513036800,Missing,238344,Stern Pinball Arcade: Harley-Davidson / Third Edition,[130],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1513728000,Missing,238324,Fire Emblem Warriors: Fire Emblem Fates DLC Pack,[130],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1512691200,"[12, 31]",237895,The Legend of Zelda: Breath of the Wild and The Legend of Zelda: Breath of the Wild Expansion Pass Bundle,[130],The Legend of Zelda Breath of the Wild game packs countless hours of play into a vast world of discovery That makes it an ideal foundation for more adventures This special bundle comes with the full game for the Nintendo Switch system and the Expansion Pass which grants access to three new treasure chests The Master Trials DLC Pack 1 and The Champions Ballad DLC Pack 2,Missing,Missing,nan,nan,nan,nan,nan,nan
1513641600,"[13, 31]",235326,Minecraft: Norse Mythology Mash-up,"[6, 9, 12, 34, 39, 41, 46, 48, 49, 74, 130, 132, 388]",Are you heroic enough to enter the Great Hall Valhalla Find out in the Norse Mythology Mashup Compose your own grand saga as you voyage through the 9 realms from the treetops of Yggdrasil down into the mines of Svartalfheim and the depths of Hel,Missing,Missing,nan,nan,nan,nan,nan,nan
1513814400,Missing,221437,Simple Mahjong Online,[130],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1514160000,"[12, 31, 32]",212243,Touhou Genso Maroku W: The Devil of Decline - Shikigami Additional Contents,"[46, 48, 130]",The number of monster shikigami that can be added to the group will increase,Yet another incident occurs in Gensokyo where humans and youkai alike have begun to mysteriously disappear The player can select one of four characters namely Reimu Yukari Byakuren or Meiling and embark on a journey to resolve the incident,Missing,nan,nan,nan,nan,nan,nan
1514160000,"[7, 32]",206584,8Bit Music Power Encore,"[6, 18]",Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1512604800,"[31, 34]",201613,Taisho x Alice: Heads & Tails!,"[6, 46, 130]",Fandisc of the Taishou x Alice series Contains afterstories for the original characters and includes new routes for subcharacters Ookami and Ryoushi Also featuring a schoolparody story with routes for all the original characters,Like a coin Taisho x Alice has two sides the real world and the LookingGlass World Without darkness there can be no light Its time to take a peek behind the curtain in Taisho x Alice Heads  Tails,Missing,nan,nan,nan,nan,nan,nan
1514678400,[4],195933,Street Fighter II: 30th Anniversary Edition,[19],The 30th Anniversary Edition of Street Fighter II published by iam8bit is the original game on a brandnew playable SNES cartridge in a trifold box w foil gloss and embossments Limited to a total of 5500 copies of which 4500 copies come in Opaque Ryu Headband Red and 1000 copies come in Translucent GlowintheDark Blanka Green The original manual has been worked over and includes mini posters The trifold packaging doubles as a mini poster when opened up,Missing,Missing,nan,nan,nan,nan,nan,nan
1514678400,"[8, 12, 31]",179645,Indivisible,[18],An actual NES ROM demaking Lab Zeros Indivisible,Missing,Missing,18.52,22.74,28.23,73.0,197.0,287.0
1513036800,[12],171212,Nights of Azure 2: Bride of the New Moon - Side Story: Time Drifts Through the Moonlit Night,[130],An additional side story Time Drifts Through the Moonlit Night will be added to the game The side story can be triggered in the Hotel Lobby after Chapter 2 is completed and will take place between Chapters 27  Additionally Requiem Pink costume for Aluche which boosts all parameters is included in this DLC,Sudden tremors shake the city of Eurulm and everyone who is gathered at the Hotel Eterna can feel them too According to the Shikigami the tremors were caused by the crashing of a flying ship Aluche and her companions head to investigate unaware of the tragedy that is awaiting them at the site,Missing,nan,nan,nan,nan,nan,nan
1513641600,"[9, 25, 31]",168787,LEGO Marvel Super Heroes 2: Out of Time Character Pack,"[6, 14, 48, 49, 130]",Expand your character roster with the Out of Time Character Pack Play as timevariant Super Heroes from across the Marvel Universe This Character Pack includes Iron Man 2020 Lady Spider Nosferata Captain Assyria Warmaker Hulk 2099 and Daredevil Noir,Missing,Missing,nan,nan,nan,nan,nan,nan
1513641600,Missing,168785,LEGO Marvel Super Heroes 2: Agents of Atlas Character Pack,"[6, 14, 48, 49, 130]",Get the Agents of Atlas Character Pack to play as the Super Hero team of misfits brought together by their leader Jimmy Woo This Character Pack includes Jimmy Woo GorillaMan M11 The Uranian and Venus,Missing,Missing,nan,nan,nan,nan,nan,nan
1513036800,[13],164020,Pinball FX3: Portal Pinball,[130],Aperature Laboratories presents the Heuristic Portal Pinball Device proving that science is not merely beneficial but also quite fun,Missing,Missing,nan,nan,nan,nan,nan,nan
1513036800,[13],164018,Pinball FX3: Universal Classics Pinball,[130],Universal Classics Pinball combines three captivating tables based on the blockbuster films Jaws the Back to the Future trilogy and ET the ExtraTerrestrial,Missing,Missing,nan,nan,nan,nan,nan,nan
1513036800,[13],164011,Pinball FX3: Iron & Steel Pack,[130],Experience the thrilling blend of Medieval times and the Old West with CastleStorm and Wild West Rampage in Iron  Steel Pack,Missing,Missing,nan,nan,nan,nan,nan,nan
1513036800,[13],164008,Pinball FX3: Medieval Pack,[130],Knights are the order of the day in the original and exciting Medieval Pack from Zen Studios,Missing,Missing,nan,nan,nan,nan,nan,nan
1513036800,[13],164005,Pinball FX3: Core Collection,[130],Core Collection a package of four beautifully crafted pinball tables featuring Secrets of the Deep Biolab Rome and Pasha,Missing,Missing,nan,nan,nan,nan,nan,nan
1513036800,[13],164001,Pinball FX3: The Walking Dead Pinball,[130],Zen Studios Telltale Games and Skybound Entertainment partner to create an allnew table based on The Walking Dead the Game of the Year winning series,Missing,Missing,nan,nan,nan,nan,nan,nan
1513036800,[13],163996,Pinball FX3: Carnivals and Legends,"[6, 48, 49, 130]",Zen Studios presents the Carnivals and Legends twotable pack featuring original designs Adventure Land and Son of Zeus,Missing,Missing,nan,nan,nan,nan,nan,nan
1512345600,"[12, 31, 32]",161751,Touhou Genso Wanderer Reloaded: Satori Komeiji,"[6, 48, 130]",Adds the player character Satori Komeiji to Touhou Genso Wanderer Reloaded,Missing,Missing,nan,nan,nan,nan,nan,nan
1512345600,"[12, 31, 32]",161745,Touhou Genso Wanderer Reloaded: Rei'sen,"[6, 48, 130]",Adds the player character Reisen to Touhou Genso Wanderer Reloaded,Missing,Missing,nan,nan,nan,nan,nan,nan
1513036800,"[31, 32]",159637,Shantae: Friends to the End,"[49, 130]",When Shantae falls prey to dark magic only her friends can save her Swap between Shantaes BFFs Sky Bolo and Rottytops in this thrilling new mode as you fight through the Nightmare Realms remixed locales including three brandnew levels using skills like Bolos spring grapple Skys egg toss and Rottytops brainmunching to beat,Missing,Missing,nan,nan,nan,nan,nan,nan
1513555200,"[30, 32]",158483,Zaccaria Pinball: Zankor 2017 Table,"[3, 6, 14, 130]",Zankor 2017 Table is a modernized version of the original Zankor table from 1986,Missing,Missing,nan,nan,nan,nan,nan,nan
1512604800,"[13, 15, 32]",152439,911 Operator: Every Life Matters,"[6, 14, 130]",Control the Boston riots and dont let the Miami summer festival get out of hand Handle EVENTS in the Free Game mode Use the new REINFORCEMENTS function that will let you summon new units during your duty Take advantage of two new vehicles and two new pieces of equipment designed especially for the new events,Missing,Missing,nan,nan,nan,nan,nan,nan
1513814400,[34],147935,Grisaia Phantom Trigger 01&02,"[46, 130]",After Yuuji Kazami and the gangs battle to the death several years ago new girls unite at Mihama Academy which has been reinstated as a specialist training school The characters enter a new chapter in this renewed series that takes place in the same world as The Fruit of Grisaia This thrilling story that unfolds at the reborn Mihama Academy will undoubtedly excite not only those who have played previous releases but those who are new to the series as well Text available in three languages Text can be set to Japanese English or Simplified Chinese audio is Japanese only This includes ingame text options and the digital manual Language settings can be changed at any time Play using only the touch screen Play with one hand Play in handheld mode with the Nintendo Switch JoyCon controllers attached or detach them and play with just the touch controls While in tabletop mode or TV mode everything can be controlled by one JoyCon R allowing you to play with only one hand Also available for the Nintendo Switch Lite A separate JoyCon R is required to play with one hand Summary Volume 1 The goal of SORD is to train a new generation of operatives to defend the country against future threats To that end the organization has established a series of schools up and down the country Mihama Academy moreorless left to rot after its abrupt closure has been given new purpose as one such specialist training school Mihama now entrusts the misfit girls who attend,Missing,Missing,nan,nan,nan,nan,nan,nan
1513123200,"[8, 31]",147845,TY the Tasmanian Tiger 2: Bush Rescue HD,"[6, 48, 49, 130]",TY puts the BOOM in BOOMERANG TY the Tasmanian Tiger 2 Bush Rescue is the sequel to Krome Studios charming Australianathemed videogame This classic platformer updated for Nintendo Switch features more rangs more vehicles more bots and more EVERYTHING in an open world Aussie Adventure Throw boomerangs bite smash and glide your way around the Australian Outback and stop the evil plans of the wicked Boss Cass and help the good folk of the little country town of BURRAMUDGEE This sequel to the popular TY the Tasmanian Tiger is a game on a grander scale In addition to classic platforming elements youll fight Aussie bush fires from a helicopter drive around Southern Rivers while hanging on to the back of a fourwheel drive and use the bots to defeat enemies and solve puzzles  all while trying to find a variety of different collectables And now only on the HD remaster you can customize TYs looks and best of all there are two brand NEW never before seen boomerangs,Missing,Missing,nan,nan,nan,nan,nan,nan
1514678400,"[12, 32, 35]",146495,Expedition,[18],Where do you go when youve already conquered and exhausted your industry Expedition is the tabletop sensation that spawned three successful Kickstarter campaigns global distribution through Target and other channels and a fanbase of thousands around the globe While their market is divided into the segments of board games dice games roleplaying games and card games Expedition spans all these categories drawing fans from each Mega Cat Studios  the Expedition team took that one step further with the worlds first NES cartridgeguided Dungeon Master  Our collaboration created an exclusive highly collectible video game cartridge that expanded the play experience and enabled new forms of brand activations and deeper engagement for Expedition fans,Missing,Missing,nan,nan,nan,nan,nan,nan
1512518400,[7],146313,Karaoke Joysound for Nintendo Switch,[130],Practicing alone gathering with family and friends and singing etc You can enjoy karaoke at home immediately by purchasing a ticket that can be selected according to the usage scene,Missing,Missing,nan,nan,nan,nan,nan,nan
1513123200,"[9, 10, 13, 14, 32, 33]",143383,Elasto Mania II,"[6, 130]",Are you ready to master the second chapter Your beloved retro motorbike simulator returns packing moving platforms gates with keys and teleports extra challenges and even more collectibles Nail that balance refine your skills show off your style and create your own levels,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1514678400,Missing,141049,Creeping It Reel,[18],Americas Got Talent brought the memeable Dancing Pumpkin Man to the masses Hes a seasonable hero and every October the video that started it all resurfaces  Matt Geiler has been a comedian actor and influencer for over a decade MCS immortalized his dancing into a game with interactive pachinko and a chiptune album  This time the biggest hits are in the soundtrack not the ring Youve ducked and bobbed in Creepy Brawlers now get ready to bob your head to the classic monster boxing games spooky beats Creeping it Reel features the sinister thumping music from Mitch Foster and Danimal Cannon and the killer moves of Halloweens dance floor hero himself DANCING PUMPKIN MAN,Missing,Missing,nan,nan,nan,nan,nan,nan
1513382400,"[13, 15]",140185,Bomber Crew: Secret Weapons,"[3, 6, 14, 48, 49, 130]",The Bomber Crew Secret Weapons DLC features an entirely new mini campaign with all new Bomber upgrades all new enemy Aces and an all new ministory which will defy all belief  Take your crew on an expedition which will lead them through treacherous new weather conditions fight against Aces with abilities that have never been seen before Do you have what it takes to bring your Crew home once more,Missing,Missing,nan,nan,nan,nan,nan,nan
1513641600,"[13, 15, 32, 33]",140071,Kingdom: New Lands - Skull Island,"[3, 6, 14, 34, 39, 48, 49, 130]",Kingdom New Lands now brings a 6th island to explore and develop This will present the greatest challenge neverbeforeseen in Kingdom and will put your every skill to the test Can you survive the nights and be the ruler that your people need  A free update to Kingdom New Lands released in 2017 for existing platforms Included in the PS4 version of the game and later PC releases by default,Missing,Missing,nan,nan,nan,nan,nan,nan
1513641600,"[9, 25, 31]",137309,LEGO Marvel Super Heroes 2: Marvel's Guardians of the Galaxy - Vol. 2 Movie Level Pack,"[6, 14, 48, 49, 130]",Based on Marvels Guardians of the Galaxy Vol 2 this DLC for LEGO Marvel Super Heroes 2 adds a brandnew level and six playable characters,Missing,Missing,nan,nan,nan,nan,nan,nan
1513814400,[12],136957,Medarot Classics Kabuto Version,[37],Medarot Classics collects together five different games in the Medarot aka Medabots series for the Game Boy and Game Boy Color All of the original games in this compilation were originally released in two different versions this compilation features the Kabuto Version variants of each included game The included games are  Medarot  Medarot 2  Medarot 3  Medarot 4  Medarot 5 Susutake Mura no Tenkousei,Missing,Missing,nan,nan,nan,nan,nan,nan
1513814400,Missing,136953,Medarot Classics Kuwagata Version,[37],Medarot Classics collects together five different games in the Medarot aka Medabots series for the Game Boy and Game Boy Color All of the original games in this compilation were originally released in two different versions this compilation features the Kabuto Version variants of each included game The included games are  Medarot  Medarot 2  Medarot 3  Medarot 4  Medarot 5 Susutake Mura no Tenkousei,Missing,Missing,nan,nan,nan,nan,nan,nan
1512345600,"[13, 31]",136904,Bokujou Monogatari: Futago no Mura+,[37],Bokujou Monogatari Futago no Mura is a Japaneseexclusive Enhanced port of Harvest Moon The Tale of Two Towns,There are Two villages where you can choose living in whichever you like The Blue Bell Village composed of many animals There are various crops growing Hana Nakamura A fun ranch life in my favorite village A girl hero can be chosen as well According to the village where you live there are many fashionable things too Lets join the festival Lets participate in festivals such as cooking showdown and fishing competitions,Missing,nan,nan,nan,nan,nan,nan
1513209600,"[5, 32, 33]",136309,Enter the Gungeon: Deluxe Edition,[130],This version includes   The physical version of Enter the Gungeon with all DLC  Exclusive Shotgun Kin Playable Skin  Exclusive Stickers  Exclusive Bullet Kin Paper craft  Reversible Jacket Artwork and a download code for the Original Soundtrack of Enter the Gungeon,Missing,Missing,nan,nan,nan,nan,nan,nan
1514678400,"[5, 8]",136292,Metroid: Samus Returns - Special Edition,[37],Metroid Samus Returns is a remake of Metroid 2 Return of Samus It uses a 3D graphic style with a side view camera that zooms in and changes for cutscenes It also has new mechanics items and abilities  Brave the hostile terrain of an alien planet teeming with vicious life forms as legendary bounty hunter Samus Aran Her mission Terminate the Metroid menace in this masterful reimagining of her 1991 Game Boy adventure Samus Arans arsenal has been enhanced with new moves and abilities that are sure to help her face the deadly surprises that await This intense sidescrolling action platformer is a great entry point into the Metroid franchise and perfect for returning fans as well and its available only on the Nintendo 3DS family of systems,Missing,Missing,nan,nan,nan,nan,nan,nan
1514678400,"[8, 32, 33]",134354,Robo-Ninja Climb,"[18, 23, 59]",A short and challenging climbingjumping game for the Nintendo NES Atari 2600 and Sega Dreamcast,Missing,Missing,nan,nan,nan,nan,nan,nan
1512864000,[8],133993,SM64 Sapphire,[4],SM64 Sapphire is a ROM hack made by Nebula It was released around the tail end of 2017 it contains 6 levels 1 secret level and has 30 stars,Missing,Missing,nan,nan,nan,nan,nan,nan
1512518400,"[12, 13, 15, 16, 31]",124312,Wizards of Brandel,"[6, 34, 39, 46, 48, 49, 130]",The young wizard Darius loses his house after he fails to make a loan repayment and ends up living for free in the house of a wanted sorcerer As he meets a female swordsman who has absolutely no sense of direction and a plant girl who shrivels up immediately if she doesnt drink enough water fate decrees to end up traveling together Where will the quarrels over differing principles lead to  Unleash continuous attacks with Limit Burst in turnbased battles and form partnerships with the Familiar Spirits The Magic Lab lets you power up your skills and you can also enjoy setting fields dowsing areas and visit sidejob rooms to get items at the Magical Garden Furthermore explore towns and secret dungeons experience all the achievements you know and love such as weapon strengthening item crafting and the arena,Missing,Missing,15.16,16.0,0.0,0.0,0.0,2.0
1513814400,"[8, 31]",122354,Woodle Tree Adventures Deluxe,"[48, 130]",Woodle Tree Adventures is an old school platform game with a catchy and unique art style You will find all the classical elements from the 90s games and new interesting ideas Explore a total of 6 worlds and save the lands with the magical water drops youll find through your journey bringing back peace and balance and finally becoming the new hero  The feeling of traveling around the game world is refreshingly peaceful Woodle Tree is a great game to play if you want to relax and the soundtrack and art style help giving a serene tone Even if youre not a fan of the genre this game is still very much worth considering even if only to witness the beautiful game world  If you loved games like Banjo Kazooie and Mario 64 never fear Woodle Tree will take you back to the good old days,Missing,Missing,nan,nan,nan,nan,nan,nan
1513555200,"[9, 15, 32]",121747,Sudoku Universe,"[6, 130]",Sudoku  is a logicbased combinatorial numberplacement puzzle The objective is to fill a 99 grid with digits so that each column each row and each of the nine 33 subgrids that compose the grid also called boxes blocks or regions contains all of the digits from 1 to 9,Missing,Missing,9.72,14.92,22.21,65.0,10.0,21.0
1514678400,"[13, 14]",119508,GoFishing 3D,"[34, 130]",GoFishing3D The Real Fishing is a realistic simulator game We offer many big fishing areas around which you can move freely as well as sail across the water on your boat We have a wide variety of hooks baits and other fishing equipment You can personalise your character male  female characters available,Missing,Missing,nan,nan,nan,nan,nan,nan
1514678400,[12],113782,Dodge Hard,"[34, 39, 130]",Presenting Dodge Hard An exciting bullet hell shooting game featuring cute pixel art characters,Missing,Missing,nan,nan,nan,nan,nan,nan
1513641600,"[13, 14, 33]",113076,3D Billiards: Pool & Snooker,"[48, 130, 167]",Step up to the virtual table and show what you can do with a cue In addition to the pool hall classic eightball you can also play nineball tenball and even snooker Whether alone against the AI or in a duel against a real player on the same console youll send balls careening across the table in four selectable highlydetailed rooms as you work your way up the local high score list  Choose from ten attractive avatars as you duel against AI opponents of varying difficulty levels Get pumped up by the engaging poolplaying soundtrack And listen closely for the authentic sound effects like the clack of the balls collisions breaks and the characteristic way the balls roll across the table Take aim put a bit of finesse on your shot and play like a real pro,Missing,Missing,nan,nan,nan,nan,nan,nan
1514678400,[33],109968,Justice Duel,"[6, 18, 34, 39]",Take to the skies on the back of scientificallyengineered eagles and joust against AI patriots from Americas past Dodge fireworks bear traps and dead presidents in 4Player Local Coop The history might be wrong but the justice is so right   Historically Inaccurate Combat  4 Player Local Coop  Campaign Mode,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1513814400,"[31, 34]",105000,Code: Realize - Wintertide Miracles,"[46, 48, 130]",Third game a second fan disc in the Code Realize series containing after stories for the new routes from Future Blessings There will also be IF stories first Christmas for the original cast and an another story,Missing,Missing,4.71,20.97,25.91,74.0,21.0,25.0
1514678400,"[12, 13, 15, 16, 31, 32]",103078,Dragon Lapis,"[6, 34, 37, 39, 48, 49, 130, 167]",A thousand years ago a great battle ensued between two dragons one gold and the other silver where they were sealed away However the real tale begins many centuries later after the Silver Dragon reawakens and launches an assault on a frontier village in the far north There a royal knight by the name of Lucas serves as a guard after being relegated to the rural and much isolated location by the King Yet little does he know he is in fact a descendant of the hero Alaric who once sealed the Gold and Silver Dragons in human form Nonetheless when tragedy strikes he soon finds his place and after teaming up with a band of unlikely companions sets out on an adventure to save the world,Missing,Missing,0.0,17.6,0.0,70.0,1.0,1.0
1514592000,"[5, 7, 31, 32]",100556,Yoiyami Dancers: Twilight Danmaku Dancers,"[6, 130]",Dodge bullets to the rhythm and take down everything that moves A rhythmical danmaku action game based on Touhou Project series,Various disturbances may occur in the Gensokyo over the new game Danmaku Dance which has become popular among the fairiesmaybe,Missing,0.0,0.0,0.0,70.0,1.0,0.0
1514246400,"[5, 33]",99472,Arcade Archives: Front Line,"[48, 130]",Front Line is an action game released by Taito in 1983 All alone you must use pistols and grenades to take out a group of hostiles You can also combat the enemy by climbing into the blue tanks and armored vehicles on the battlefield,Missing,Missing,nan,nan,nan,nan,nan,nan
