,genres,id,name,platforms,summary,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
0,[14],240356,FIFA Soccer 06,[20],Nintendo DS port of FIFA Soccer 06,Missing,Missing,,,,,,
1,"[8, 14, 31]",210254,Tak: The Great Juju Challenge,[20],The top teams from across the world have come to compete in the Great Juju Challenge Representing the Pupanunu Tribe are Tak and Lok who will face great adversity in the form of Jujus wild animals and some menacing new tribes Tak The Great Juju Challenge is an innovative cooperative videogame that combines unique puzzles timebased strategies and a robust combat systems Players will have to use all their skills to win this race against the toughest competitors and receive the grandest reward ever given by the Great Jujus,Missing,Missing,3.71,0.0,0.0,57.0,6.0,8.0
2,[25],200911,Ultimate Spider-Man,[20],Based on the comic book of the same name Ultimate SpiderMan lets you play as either the hero SpiderMan or his archnemesis Venom Use the unique combat techniques of either SpiderMan or Venom to battle a host of SpiderMan characters Artistic contributions by the creators of the series make for an authentic SpiderMan experience,Missing,Missing,5.13,8.73,12.15,72.0,212.0,145.0
3,[4],24266,One Piece: Grand Battle,"[8, 21]",You can try to grab the greatest treasure of them all the one piece in One Piece Grand Battle This pirate action game is based on the TV series One Piece and it lets you play as Monkey D Luffy and more than 16 other playable characters There are six game modes for you to play with either one or two players You can unlock new characters costumes and minigames and collect powerful items as you progress through the game and explore the interactive environments from the TV show,Missing,Missing,4.04,7.0,10.0,65.0,11.0,8.0
4,"[13, 14]",4034,NBA Live 06,"[6, 8, 11, 21]",NBA Live 06 is the first game in the franchise to reach next generation consoles,89.31621292193641,Missing,26.0,80.0,0.0,61.0,16.0,6.0
5,"[5, 31]",5831,Far Cry Instincts,"[8, 11, 12, 21]",The game follows the story of a man named Jack Carver Carver is a former service member of the United States Navy who was dishonorably discharged following a number of illegal actions Afterwards he sets up a shop in Manhattan and begins supplying illegal arms to anyone and everyone until a gang performs a hit using weapons supplied by Jack against a Mafia heir Consequently a price is put on his head by the Mob and he was forced to flee the United States and settle in Micronesia,83.90464720757294,Missing,11.84,16.1,21.88,65.0,25.0,19.0
6,"[2, 9, 31, 34]",1426,Phoenix Wright: Ace Attorney,[20],Meet Phoenix Wright the rookie defense lawyer new to the scene with the wildest crossexamination skills in town Take on five intriguing cases to reveal dramatic stunning and even comical court proceedings Use both the touch screen to investigate the crime scenes question witnesses and present shocking evidence ObjectionIts outrageous fun You wont be able to put down this laughoutloud riveting adventure,82.80359967618384,The first case of the game presents defense attorney Phoenix Wright at his first trial under Mia Feys watchful eye successfully defending his childhood friend Larry Butz for murder However in the games second case Mia is murdered for being aware of corporate blackmail and her younger sister Maya Fey is charged with the crime because her name was found on a piece of evidence While defending her Phoenix is reintroduced to another childhood friend Miles Edgeworth who is the prosecutor for Mayas case and has established himself as a genius for the prosecution system Maya is found not guilty of the crime and becomes Phoenixs assistant in further cases offering her channeling ability as a Spirit Medium of Kurain village to bring the spirit of Mia to help at critical times Phoenix and Edgeworth find that while they have their friendship from their youth they continue to face off against each other in the courtroom In the third case Phoenix and Maya investigate the murder of a famous actorIn the fourth case Edgeworth is charged with murder and Phoenix steps up to defend him It is discovered that Edgeworth was set up by his old mentor Manfred von Karma Several years earlier Manfred shot and killed Edgeworths father a defense attorney after he ruined Manfreds perfect record but led Edgeworth to believe he shot his own father Phoenix is able to expose Manfreds coverup and achieve a not guilty verdict for Edgeworth After the case Edgeworth thinks about taking time off from his position to consider the events while Maya announces she is going back to her home in Kurain Village to train The fifth case added for the Nintendo DS iOS and Wii versions has Ema Skye begging Wright for help to defend her older sister Lana who is on trial for murder compounded by a second murder of the same apparent victim in a different building at the same time Using Emas scientific help to establish evidence and the surprising prosecution help of Edgeworth during the trial Phoenix is able to learn that Lana Skye was blackmailed by the Chief of Police Damon Gant into covering for a murder she thought that Ema had committed several years before Gant himself is revealed to have committed the murder and pinned the blame on Ema Though Lana is cleared of murder charges she willingly goes to jail for being an accomplice Ema says her goodbyes as she heads to Europe to study forensic science,18.16,22.33,23.26,84.0,1059.0,873.0
7,"[11, 13, 15]",3797,Battalion Wars,[21],A global conflict has reached a stalemate in the console version of the Game Boy Advance series Advance Wars The evil Kaiser Vlad seeking to take advantage of the standoff has assembled an army of shock troops forcing The Western Frontier and the Tundran Territories to ally and fight back Battalion Wars is a realtime strategy game that lets you control teams of soldiers and vehicles and lead them through more than 20 missions using a variety of weapons and tactics,78.29120558635971,Missing,6.81,8.81,11.04,77.0,25.0,17.0
8,[25],4225,Ultimate Spider-Man,"[6, 8, 11, 21]",Based on the comic book of the same name Ultimate SpiderMan lets you play as either the hero SpiderMan or his archnemesis Venom Use the unique combat techniques of either SpiderMan or Venom to battle a host of SpiderMan characters Artistic contributions by the creators of the series make for an authentic SpiderMan experience,75.92827861793214,Missing,5.13,8.73,12.15,72.0,212.0,145.0
9,"[13, 14]",4044,NHL 06,"[6, 8, 11, 21]",Hit the ice with EA Sports NHL 06 for the XBOX This entry in the NHL series builds on the 2005 version by adding new rules and an up to date rooster that includes just about every big name in the National Hockey League NHL 06 includes everything from NHL 05 including the revamped shooting controls New to the 2006 version is the use of the left analog stick for deking which in hockey terms means to dodge and fake out defenders The right analog stick is used to pull off fancy moves like a spin or between the legs pass These fancy moves will distract goalkeepers giving the gamer an opening to shoot The drawback to these moves is that only superstar characters can pull them off regularly The game includes many of the traditional hockey game modes including dynasty mode In dynasty mode gamers will control their own hockey team and have to deal with outside pressures sponsors and more while trying to meet the team philosophy which is different for each team Other modes include single season leagues and tournaments quick game and online play The graphics of NHL 06 are top notch This time theyve been tweaked to accurately show character size differences The defense players and goalkeepers who are traditionally larger players actually look larger while the smaller and faster scorers are indeed a little thinner and smaller This is just one small change that adds to the overall amazing gameplay of NHL 06,75.57313406196157,Missing,35.0,0.0,0.0,69.0,7.0,1.0
