first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1193356800,269833,Interactive Storybook DS: Series 3,[20],Full of gaming goodness and positive fairy tales this title immerses both the parent and the child into the world of skill building learning reading and having fun Bringing different generations together like never before Interactive Storybook DS aims to bring loved ones together to share to grow and to prosper,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1192060800,269824,Katei de Dekiru! Chomeijin Yuumei Ryourinin no Original Recipe - Shokusai Roman,[20],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1193270400,269812,Eigo wo Taberu Fushigi na Ikimono Marsh,[20],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1191456000,269809,Chikyuu no Arukikata DS: Taiwan '07-'08,[20],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1191456000,269807,Chikyuu no Arukikata DS: New York '07-'08,[20],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1191456000,269803,Chikyuu no Arukikata DS: Hawaii '07-'08: Oahu-tou,[20],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1192752000,269702,Die drei ??? Das Geheimnis der Geisterinsel,[20],Die drei  Das Geheimnis der Geisterinsel is an adventure game based on the eponymous cult novel Investigator Justus Bob and Peter are heading to South Africa to help set up a theme park But suddenly the construction work is paralyzed by a mysterious monster Play detective and combine the different skills of the three So you will solve the puzzle,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1192665600,269662,Winner's Circle,[20],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1191456000,269550,Anata dake no Private Lesson: DS de Hajimeru Tipness no Yoga,[20],DSStyle is a series of educational software products for the Nintendo DS console The motto for the series is The fun of games the joy of learning The game contains quizzes and interactive minigames to test the players knowledge The series was perceived when it launched as an attempt by Square Enix to break into a new market that of nontraditional gamers Several of the products were named after other nonsoftware products including this game translated Tipness Yoga DS Private Lesson Only For You and named after the Japanese Tipness yoga studio chain,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1193616000,264869,El Tigre: The Adventures of Manny Rivera,[20],Missing,Missing,Missing,Missing,1.5,0.0,0.0,40.0,2.0,2.0
1193702400,259329,The Simpsons Game,[20],Nintendo DS port of The Simpsons Game,"[25, 31]",Missing,Missing,7.93,12.37,17.03,68.0,224.0,136.0
1193702400,258856,Barbie as the Island Princess,[20],Nintendo DS port of Barbie as the Island Princess,[31],Missing,Missing,0.72,0.0,0.79,50.0,2.0,3.0
1192406400,249760,Tony Hawk's Proving Ground,[20],The Nintendo DS version of Tony Hawks Proving Ground was developed by Vicarious Visions Its gameplay is very similar to the DS version of Tony Hawks American Sk8land In the games story mode your objective is to progress as a career or hardcore skater This entails completing various goals across three different categories Career Hardcore and Neutral By accomplishing these goals you earn money that can be used to enhance your skate park As you tackle enough challenges professional skaters make appearances and their challenges when completed allow you to acquire new skate park elements and advance to the next level  This version of the game incorporates certain gameplay features from the console versions Aggro kicking enables the player to gain speed more rapidly Some missions involve executing Gesture Tricks where you replicate motions on the touch screen reminiscent of the Nail The Trick feature in the console versions Most missions are completed at different difficulty levels and challenges are scattered throughout the levels both of which were introduced in Project 8 However this version lacks the open world design The downtown areas of Philly and Baltimore are absent and the Air  Space Museum incorporates elements of the National Mall Additionally several levels have been redesigned to suit the hardware with Lansdowne being the most notable example The Xbox 360 and PS3 versions skate lounge is replaced by a sizable customizable skatepark,[14],Missing,Missing,8.08,9.0,9.03,66.0,23.0,9.0
1191283200,249162,Spider-Man: Friend or Foe,[20],Missing,Missing,Missing,Missing,8.0,9.61,14.33,65.0,97.0,55.0
1193270400,248614,Arctic Tale,[20],Missing,Missing,Missing,Missing,1.67,0.0,0.0,30.0,1.0,1.0
1193097600,241231,Nicktoons: Attack of the Toybots,[20],The DS version of Attack of the Toybots is a sidescroller beatemup with light shooter elements,"[4, 25]",Missing,Missing,6.03,6.5,8.5,59.0,14.0,7.0
1193702400,240445,Bee Movie Game,[20],Bee Movie offers a oneofakind experience as you play from the perspective of a bee Race cars chase targets fly at high speed and more As Barry B Benson you are on a journey to save the bees production of honey that takes you to New York City and beyond Master the hustle of the hive and venture outside the hive to navigate the hazards and excitement of the outside world,[31],Missing,Missing,6.29,6.41,6.64,51.0,28.0,13.0
1191974400,229135,Dicewars DS,[20],Dicewars DS is a multiplayer version of a strategy glash game Dicewars for the Nintendo DS handheld console  It was submitted for the NEO Summer Coding Compo 2007  Your task is to conquer the whole game field by rolling dice Each turn you may attack any opponents territory from one of your adjacent territories as long as your territory has more than one die on it When attacking If you roll more than the defender you win At the end of each turn the greatest number of adjoining territories you have is calculated and you are awarded a bonus of that number of dice which are placed randomly on your territory  In the network game mode you will need at least 2 players to start a game The player starting up the game will decide the minimum and maximum amount of players If the players wish to start the game before waiting for maximum amount of players up to 7 players at once the rest of the slots will be filled with CPU players,[15],Missing,Missing,nan,nan,nan,nan,nan,nan
1193097600,221834,SpongeBob's Atlantis Squarepantis,[20],SpongeBobs Atlantis SquarePantis is a 2007 video game based on the Nickelodeon animated television series SpongeBob SquarePants specifically the Atlantis SquarePantis TV movie The Wii and PlayStation 2 versions were developed by Blitz Games The Game Boy Advance and Nintendo DS versions were developed by Altron This is a single and multiplayer actionadventure game The different characters being Spongebob Patrick Squidward Mr Krabs Sandy and Plankton all have different abilities that are related to their character in some way In the handheld versions the characters are controlled in pairs and can perform combo abilities,[31],The game begins with SpongeBob and his friends escaping from Atlantis Meanwhile Plankton rampages around Atlantis with a tank he borrowed until he comes across the gang SpongeBob and Patrick begin to remember how they got into this mess They began having a flashback that begins with them blowing bubbles until they get trapped in a big bubble that carries them into a cave The duo make their way through the cave avoiding ghost pirates while searching for ladders to venture deeper into the caverns where they find the missing half of the Atlantean Amulet Patrick thinks it is related to SpongeBobs ancestors because of the word antis on it They take it to the Bikini Bottom Museum to see what it is taking pictures of exhibits and taking down tourists and security blocking the way Squidward is shocked to see that they found the other half of the amulet Sandy and Mr Krabs tag along while walking in the museum Squidward conjoins the two halves and the path to Atlantis is revealed the path is a flying bus The bus is powered by song and the group starts to sing to get to Atlantis The bus crashlands along the way due to a mistake in Patricks part forcing the gang to drive the bus around Atlantis to find the bus pieces and tool kits needed to fix the bus  After repairing the bus and arriving at Atlantis the group is greeted by the Lord Royal Highness or LRH LRH gives them a tour around the Atlantean palace in which they had to avoid traps that were set around Atlantis for some reason Mr Krabs begins to collect some treasure to take with him with some help from Sandy and her bubble catching gun Squidward poses for the artists in the art studio Unbeknownst to them Plankton hid in the Atlantis bus compartment on the way here He plans to use the Atlantean weapons the most advanced of all time to destroy SpongeBob and his friends and take over the world After getting out of the bus he sneaks around Atlantis and makes his way to the weapon room  While taking pictures of attractions also taking down tourists and Atlantean guards blocking the way Patrick accidentally destroys the oldest living bubble and tell the truth to LRH who shows them the real bubble Squidward reminds them that the bubble that Patrick destroyed was a prop for tourists Patrick again accidentally pops it for real angering LRH The group make a run for it in which they must evade Atlantean forces while searching for paper clips to unlock doors Later Sandy uses Squidward as a gun to take down the soldiers Plankton rampages around the city in his tank just like in the beginning and confronts the gang ending the flashback He fires his weapon but is shocked to see it shoots ice cream LRH captures Plankton believing he is a talking speck and displays him as a replacement for the recently destroyed bubble and as a replacement to the national treasure of Atlantis He then orders one of his soldiers to get rid of the amulet so that the troublemakers cant return The soldier makes his way across Atlantis to the dumpster and tosses the amulet into it The gang then heads home back to Bikini Bottom on board the bus,Missing,4.08,4.3,7.33,63.0,26.0,17.0
1192147200,214825,Real Football 2008 3D,"[20, 55, 405]",Real Soccer 2008 3D is the third 3D game in the Real Football series but the first one that is fully 3D with polygonal player models and stadia Next to the new graphics the game features similar content and mechanics to the 2D version The view is still from the side line like in the previous 3D versions but it features a lateral camera that slightly rotates The replay system is also more advanced with it being possible to rotate the camera and watch the action from different angles  The 3D version has the same game modes as the 2D version This includes friendlies cups and leagues as well as the new Road to 2008 and challenge modes Road to 2008 involves qualifying for and competing in the Euro 2008 while the challenge mode is made up of a number of real life football scenarios where the player has to complete objectives  The Nintendo DS version has some differences from the mobile version It has a multiplayer mode but lacks the challenge mode It also adds some extra gameplay features that make us of the DS functionalities It is possible to use the microphone to yell at referee and thereby influence his decisions while the stylus is used on the touch screen when taking penalties,"[14, 33]",Missing,Missing,nan,nan,nan,nan,nan,nan
1191283200,210445,The Legend of Spyro: The Eternal Night,[20],The Legend of Spyro The Eternal Night is a 3D action platformer which takes place right after the events at the end of The Legend of Spyro A New Beginning Players control Spyro as he searches for his friend Cynder Initially he has lost all of his different breath powers from the first game but he gradually recovers the ability to breathe fire ice earth and electricity New to this game is the ability for Spyro to slow down time using his newlylearned Dragon Time ability  While the game has some basic puzzles involving pressing switches the main focus is still around fighting Spryos primary attack is his headbutt but he can also use his assorted breaths to defeat foes provided that he has enough magic power He also earns blue gems from defeating foes which will allow him to level up his powers,Missing,Missing,Missing,6.01,8.1,8.54,57.0,51.0,35.0
1193702400,210263,Ben 10: Protector of Earth,[20],At first glance 10 year old Ben looks like your average everyday kid but upon closer inspection its plain to see hes the worlds youngest action hero stopping evildoers from Earth and space With the help of the Omnitrix Ben can transform into heroic alien forms with extraordinary powers The evil Vilgax with the help of Kevin 11 and the Forever Knights has set in motion a plan to capture the Omnitrix and the world is in dangerBen 10 Protector of Earth is an exciting game full of familiar characters on a quest to stop Vilgax and save the day You can play as Four Arms Heatblast XLR8 Cannonbolt Wildvine and Upchuck,[31],Missing,Missing,5.11,5.15,8.74,69.0,125.0,98.0
1192492800,210252,Avatar: The Last Airbender - The Burning Earth,[20],A direct sequel to the first Avatar game The Burning Earth takes place during the second book of the Avatar series,[31],Missing,Missing,4.45,4.71,5.13,46.0,54.0,52.0
1193097600,203273,Pac-Motos,"[5, 6, 48, 49, 130]",The player controls PacMan and must knock all of the enemies off of the stage in order to complete the level much like the original Motos The player must traverse through five different worlds each comprised of seven stages The seventh stage features a boss piloted by either member of the Ghost Gang and must be defeated in order to proceed to the next world,[33],Missing,Missing,nan,nan,nan,nan,nan,nan
